date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,4.917,6.375,1.458,9.25,0.417,8.0
2011-01-02,5.042,6.792,1.75,7.167,0.167,6.583
2011-01-03,1.167,2.167,1.0,1.917,0.083,2.5
2011-01-04,5.042,7.333,2.292,6.417,0.375,5.75
2011-01-05,1.417,2.625,1.208,6.167,0.167,6.625
2011-01-06,2.208,3.583,1.375,7.167,0.167,6.625
2011-01-07,3.708,5.208,1.5,4.417,0.25,3.792
2011-01-08,2.583,3.667,1.083,5.917,0.292,5.125
2011-01-09,9.458,13.0,3.542,9.875,0.208,8.417
2011-01-10,11.958,16.0,4.042,11.208,0.375,9.583
2011-01-11,4.208,5.333,1.125,5.708,0.348,4.458
2011-01-12,4.917,7.042,2.125,5.417,0.208,4.792
2011-01-13,5.458,7.875,2.417,9.75,0.625,8.652
2011-01-14,1.667,3.0,1.333,5.458,0.333,6.625
2011-01-15,1.875,3.0,1.125,5.958,0.125,5.667
2011-01-16,2.75,4.0,1.25,8.458,0.125,9.833
2011-01-17,6.292,8.25,1.958,9.958,0.042,10.458
2011-01-18,14.458,20.333,5.875,13.125,0.375,13.542
2011-01-19,10.286,12.667,2.381,13.739,0.3,11.9
2011-01-20,7.583,9.708,2.125,6.75,0.667,8.917
2011-01-21,6.583,8.0,1.417,4.917,0.417,7.292
2011-01-22,5.542,6.75,1.208,4.458,0.25,5.208
2011-01-23,1.958,3.125,1.167,6.583,0.208,8.042
2011-01-24,3.542,5.125,1.583,8.958,0.417,8.917
2011-01-25,5.0,7.0,2.0,9.792,0.652,9.25
2011-01-26,5.375,7.083,1.708,8.25,0.417,9.083
2011-01-27,5.875,7.208,1.333,8.875,0.5,9.208
2011-01-28,4.042,5.25,1.208,9.208,0.458,8.417
2011-01-29,1.792,2.792,1.0,5.375,0.417,6.958
2011-01-30,3.917,5.25,1.333,7.25,0.583,6.542
2011-01-31,5.958,9.125,3.167,11.792,0.5,12.417
2011-02-01,8.792,11.167,2.375,8.667,0.5,8.875
2011-02-02,4.167,5.75,1.583,4.375,0.5,5.417
2011-02-03,10.458,14.708,4.25,11.167,0.375,11.417
2011-02-04,7.208,10.583,3.375,11.208,0.625,13.625
2011-02-05,6.458,8.167,1.708,10.083,0.458,9.792
2011-02-06,16.875,23.0,6.125,16.083,0.542,15.042
2011-02-07,11.833,21.5,9.667,20.417,1.667,21.333
2011-02-08,1.875,3.375,1.5,9.208,0.957,9.458
2011-02-09,4.333,6.208,1.875,6.708,0.75,7.542
2011-02-10,6.958,8.75,1.792,10.083,0.792,10.208
2011-02-11,3.25,4.292,1.042,6.25,0.5,7.417
2011-02-12,2.583,3.667,1.083,7.75,0.458,6.708
2011-02-13,7.583,9.5,1.917,9.208,0.583,9.542
2011-02-14,17.667,23.5,5.833,13.417,0.75,11.292
2011-02-15,5.708,7.667,1.958,14.125,1.292,14.958
2011-02-16,2.917,4.417,1.5,7.542,0.75,6.5
2011-02-17,6.75,8.792,2.042,11.875,0.667,10.167
2011-02-18,6.208,7.875,1.667,7.792,0.458,8.542
2011-02-19,5.958,7.5,1.542,13.833,0.583,14.167
2011-02-20,9.833,12.333,2.5,14.542,0.458,13.917
2011-02-21,4.522,5.217,0.696,12.583,1.455,14.091
2011-02-22,12.087,15.13,3.043,14.0,0.909,13.087
2011-02-23,13.167,16.208,3.042,16.75,0.792,17.583
2011-02-24,4.792,5.25,0.458,9.542,1.167,10.292
2011-02-25,5.917,6.458,0.542,6.875,0.917,8.375
2011-02-26,3.542,4.292,0.75,9.875,0.75,10.667
2011-02-27,4.167,5.375,1.208,13.458,0.708,12.583
2011-02-28,7.542,9.542,2.0,11.042,0.417,8.667
2011-03-01,14.042,17.375,3.333,13.833,0.917,12.875
2011-03-02,9.458,11.875,2.417,17.917,1.25,12.167
2011-03-03,3.083,4.125,1.042,13.167,0.958,1.5
2011-03-04,4.75,5.833,1.083,14.708,0.792,0.833
2011-03-05,16.125,20.083,3.958,14.167,0.375,7.542
2011-03-06,7.75,9.208,1.458,3.0,0.583,4.042
