date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,4.5,21.083,29.708,8.625,17.292,17.167
2011-01-02,3.333,13.292,21.167,7.875,11.75,11.667
2011-01-03,2.042,6.375,8.208,1.833,4.167,4.917
2011-01-04,3.125,15.75,23.542,7.792,9.25,9.417
2011-01-05,2.375,6.25,8.125,1.875,6.708,7.792
2011-01-06,2.435,10.0,13.174,3.174,9.0,10.609
2011-01-07,3.375,16.478,26.348,9.87,8.417,9.333
2011-01-08,3.875,15.417,26.917,11.5,7.5,7.625
2011-01-09,4.792,20.375,41.667,21.292,9.833,10.542
2011-01-10,2.917,13.625,20.917,7.292,10.292,10.542
2011-01-11,3.25,13.792,24.333,10.542,7.833,8.958
2011-01-12,3.083,13.833,23.125,9.292,6.458,5.958
2011-01-13,3.292,16.833,26.583,9.75,11.625,12.083
2011-01-14,2.417,8.5,12.167,3.667,7.625,8.333
2011-01-15,2.217,5.75,7.708,1.958,8.25,8.0
2011-01-16,3.125,12.583,20.5,7.917,9.0,9.708
2011-01-17,3.833,17.458,31.958,14.5,11.125,11.75
2011-01-18,5.25,26.25,48.708,22.458,18.875,17.542
2011-01-19,3.625,16.417,29.375,12.958,13.833,14.792
2011-01-20,2.875,13.208,24.333,11.125,9.667,9.667
2011-01-21,3.167,21.0,26.478,5.478,11.417,12.0
2011-01-22,4.75,23.167,41.833,18.667,12.292,13.167
2011-01-23,3.542,15.417,25.333,9.917,9.125,9.25
2011-01-24,4.333,19.667,35.375,15.708,11.958,10.708
2011-01-25,4.458,18.875,35.833,16.958,15.167,13.958
2011-01-26,4.083,16.25,29.833,13.583,12.087,10.042
2011-01-27,3.042,14.208,19.792,5.583,13.25,10.208
2011-01-28,3.583,14.417,22.708,8.292,12.125,10.25
2011-01-29,3.0,12.333,17.5,5.167,9.625,7.292
2011-01-30,4.478,21.917,38.792,16.875,13.458,12.0
2011-01-31,2.708,11.0,14.458,3.458,9.292,7.792
2011-02-01,3.75,20.125,34.458,14.333,14.125,11.25
2011-02-02,3.958,15.667,29.208,13.542,8.208,6.833
2011-02-03,3.417,17.583,26.333,8.75,11.667,10.125
2011-02-04,3.25,14.913,20.957,6.043,15.5,14.167
2011-02-05,2.5,9.625,12.792,3.167,10.75,10.042
2011-02-06,5.348,28.565,50.304,21.739,21.333,20.0
2011-02-07,5.792,27.875,53.583,25.708,25.667,24.75
2011-02-08,2.375,6.708,8.958,2.25,11.417,10.167
2011-02-09,3.458,14.792,27.167,12.375,9.417,7.708
2011-02-10,3.25,16.125,24.583,8.458,12.917,10.542
2011-02-11,2.542,12.083,16.875,4.792,10.792,8.792
2011-02-12,2.042,4.375,5.667,1.292,8.333,8.292
2011-02-13,4.174,18.042,34.875,16.833,11.391,11.087
2011-02-14,6.043,32.5,60.708,28.208,18.333,17.125
2011-02-15,3.625,15.174,23.478,8.304,20.583,20.167
2011-02-16,3.375,12.208,20.333,8.125,9.25,7.583
2011-02-17,3.167,15.75,21.25,5.5,13.667,11.458
2011-02-18,3.708,17.13,28.739,11.609,9.75,8.833
2011-02-19,4.0,16.625,24.417,7.792,17.167,15.583
2011-02-20,4.625,22.652,39.217,16.565,15.458,13.75
2011-02-21,3.458,14.696,21.217,6.522,15.542,15.833
2011-02-22,5.667,25.333,48.833,23.5,15.625,14.708
2011-02-23,6.0,29.042,55.25,26.208,18.333,16.792
2011-02-24,4.958,19.292,32.875,13.583,14.708,13.292
2011-02-25,4.042,20.167,33.375,13.208,15.25,13.0
2011-02-26,3.083,10.542,16.875,6.333,12.5,9.0
2011-02-27,3.208,11.833,18.375,6.542,15.208,13.083
2011-02-28,3.875,18.917,30.0,11.083,14.0,11.125
2011-03-01,5.0,27.417,43.083,15.667,21.792,18.133
2011-03-02,4.042,17.917,27.25,9.333,25.792,26.667
2011-03-03,3.708,14.875,24.583,9.708,17.792,17.875
2011-03-04,3.375,14.667,19.208,4.542,16.542,15.792
2011-03-05,4.875,25.708,48.0,22.292,16.875,16.208
2011-03-06,3.143,16.05,23.7,7.65,5.042,4.773
2011-03-07,2.458,7.913,9.652,1.739,12.208,12.708
2011-03-08,4.208,18.667,28.458,9.792,19.542,22.042
2011-03-09,4.125,15.708,25.0,9.292,24.5,25.958
2011-03-10,3.042,11.208,19.042,7.833,10.0,10.417
2011-03-11,2.75,8.208,11.458,3.25,10.375,10.458
2011-03-12,2.708,9.875,17.792,7.917,6.958,6.042
2011-03-13,3.292,13.125,21.917,8.792,10.417,10.792
2011-03-14,3.083,13.417,19.542,6.125,14.042,13.458
2011-03-15,3.217,9.292,12.042,2.75,19.917,20.583
2011-03-16,2.75,11.167,16.167,5.0,15.542,16.333
2011-03-17,3.792,17.792,26.083,8.292,21.833,23.167
2011-03-18,3.542,10.708,15.458,4.75,25.208,25.833
2011-03-19,2.167,5.792,7.667,1.875,9.042,10.917
2011-03-20,2.042,5.833,7.25,1.417,12.208,13.458
2011-03-21,2.375,7.435,9.696,2.261,15.958,17.792
2011-03-22,2.833,10.0,13.042,3.042,22.292,29.958
2011-03-23,3.75,17.875,27.542,9.667,23.667,28.667
2011-03-24,3.542,15.958,23.958,8.0,6.625,7.417
2011-03-25,2.958,12.542,16.792,4.25,8.542,9.458
2011-03-26,2.625,11.917,15.875,3.958,12.917,14.583
2011-03-27,3.542,19.208,25.125,5.917,14.625,14.958
2011-03-28,4.083,18.75,28.292,9.542,16.167,17.125
2011-03-29,3.583,16.833,23.667,6.833,19.875,20.667
2011-03-30,3.565,18.417,24.958,6.542,23.708,27.208
2011-03-31,2.958,12.583,16.25,3.667,18.583,22.458
2011-04-01,2.833,12.333,18.458,6.125,18.708,17.875
2011-04-02,2.125,3.792,4.375,0.583,14.25,16.333
2011-04-03,2.292,5.875,7.583,1.708,9.125,8.083
2011-04-04,3.25,16.333,27.042,10.708,10.792,10.292
2011-04-05,2.826,12.333,18.625,6.292,17.042,15.542
2011-04-06,3.0,16.333,22.833,6.5,18.875,17.75
2011-04-07,2.783,15.348,21.0,5.652,19.913,16.565
2011-04-08,4.333,19.2,28.5,9.3,11.8,10.8
2011-04-09,4.083,17.375,25.375,8.0,16.5,16.125
2011-04-10,3.333,10.667,14.25,3.583,23.125,18.833
2011-04-11,3.083,11.208,15.75,4.542,22.125,24.667
2011-04-12,2.864,12.783,18.087,5.304,20.261,21.0
