date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean
2012-06-14,180.364,9.909,0.364,11.5,190.273
2012-06-15,187.125,10.375,0.625,18.5,197.5
2012-06-16,185.0,12.583,0.375,15.75,197.583
2012-06-17,183.833,12.333,0.333,7.708,196.167
2012-06-18,186.0,14.083,0.625,16.125,200.083
2012-06-19,192.792,13.458,0.792,17.25,206.25
2012-06-20,182.25,12.875,0.417,4.75,195.125
2012-06-21,185.125,10.958,0.917,8.333,196.083
2012-06-22,192.458,16.875,0.792,7.625,209.333
2012-06-23,182.583,11.25,0.833,3.5,193.833
2012-06-24,188.417,10.958,0.833,8.542,199.375
2012-06-25,186.091,11.409,0.545,11.87,197.5
2012-06-26,196.25,13.208,0.913,14.958,209.458
2012-06-27,199.458,12.583,0.833,18.708,212.042
2012-06-28,197.375,13.583,0.958,21.0,210.958
2012-06-29,192.875,13.708,1.0,16.292,206.583
2012-06-30,185.917,11.625,0.917,7.0,197.542
2012-07-01,188.125,12.167,0.542,6.25,200.292
2012-07-02,183.542,13.375,0.75,5.167,196.917
2012-07-03,188.435,13.304,1.043,13.826,201.739
2012-07-04,193.708,16.333,1.0,25.5,210.042
2012-07-05,195.208,16.167,0.958,18.542,211.375
2012-07-06,195.583,16.625,0.833,17.792,212.208
2012-07-07,195.292,16.875,0.792,16.875,212.167
2012-07-08,192.417,13.625,0.875,11.083,206.042
2012-07-09,189.167,13.583,0.917,14.917,202.75
2012-07-10,194.333,16.833,1.391,22.208,211.167
2012-07-11,190.0,14.917,1.708,32.083,204.917
2012-07-12,181.75,13.208,0.958,22.042,194.958
2012-07-13,188.917,18.625,1.042,23.708,207.542
2012-07-14,196.875,17.708,1.167,20.333,214.583
2012-07-15,198.833,15.875,1.0,20.75,214.708
2012-07-16,201.625,19.667,0.917,23.75,221.292
2012-07-17,194.0,20.708,1.125,11.167,214.708
2012-07-18,193.625,17.917,1.833,14.875,211.542
2012-07-19,198.375,16.292,1.417,17.667,214.667
2012-07-20,185.208,11.833,0.792,9.625,197.042
2012-07-21,185.25,11.292,0.542,12.083,196.542
2012-07-22,184.958,11.458,0.542,8.0,196.417
2012-07-23,185.955,16.045,0.727,17.167,202.0
2012-07-24,196.5,19.75,0.826,29.333,216.25
2012-07-25,193.25,20.292,1.042,27.458,213.542
2012-07-26,189.333,21.917,1.125,18.458,211.25
2012-07-27,194.5,21.708,1.708,27.583,216.208
2012-07-28,196.917,22.833,1.583,31.25,219.75
2012-07-29,198.083,20.417,1.458,33.792,218.5
2012-07-30,199.208,23.042,2.042,37.917,222.25
2012-07-31,192.708,19.167,2.5,31.25,211.875
2012-08-01,185.0,17.455,2.545,23.333,202.455
2012-08-02,190.958,21.375,2.125,31.957,212.333
2012-08-03,182.292,16.708,2.458,27.571,199.0
2012-08-04,181.5,15.375,1.292,10.542,196.875
2012-08-05,182.417,17.75,2.083,21.083,200.167
2012-08-06,191.708,21.333,1.333,18.042,213.042
2012-08-07,192.0,20.875,1.261,13.875,212.875
2012-08-08,186.875,15.5,1.0,8.625,202.375
2012-08-09,190.208,16.917,0.958,12.292,207.125
2012-08-10,194.435,19.478,1.375,17.333,213.913
2012-08-11,197.208,19.958,1.292,29.542,217.167
2012-08-12,194.917,18.25,1.125,36.292,213.167
2012-08-13,185.958,17.75,2.375,22.417,203.708
2012-08-14,188.625,18.333,1.0,11.167,206.958
2012-08-15,189.792,15.667,1.083,14.208,205.458
2012-08-16,190.542,19.833,1.25,18.458,210.375
2012-08-17,190.083,22.5,1.583,16.417,212.583
2012-08-18,186.167,19.375,1.375,22.5,205.542
2012-08-19,182.583,16.833,1.625,19.875,199.417
2012-08-20,191.125,19.25,2.083,15.25,210.375
2012-08-21,196.208,24.25,1.826,21.958,220.458
2012-08-22,201.75,22.542,2.625,32.375,224.292
2012-08-23,187.667,25.208,1.583,26.083,212.875
2012-08-24,193.042,22.958,2.417,34.917,216.0
2012-08-25,188.583,21.917,1.458,24.708,210.5
2012-08-26,190.708,20.333,1.458,23.208,211.042
2012-08-27,160.2,14.0,1.947,19.25,174.2
2012-08-28,194.727,19.773,1.444,23.143,214.5
2012-08-29,195.417,20.542,1.458,25.917,215.958
2012-08-30,192.083,21.625,1.417,29.042,213.708
2012-08-31,185.667,22.917,2.25,26.75,208.583
2012-09-01,185.042,18.333,0.042,11.208,203.375
2012-09-02,185.708,18.208,0.042,12.542,203.917
2012-09-03,183.458,18.75,0.833,11.708,202.208
2012-09-04,189.75,19.375,0.913,13.5,209.125
2012-09-05,184.292,20.542,0.25,12.083,204.833
2012-09-06,187.333,20.875,0.583,15.5,208.208
2012-09-07,192.25,21.375,0.167,15.292,213.625
2012-09-08,194.208,18.25,0.708,15.292,212.458
2012-09-09,183.792,16.958,0.917,13.625,200.75
2012-09-10,183.727,17.091,2.5,17.417,200.818
2012-09-11,183.167,18.458,2.083,14.208,201.625
2012-09-12,188.0,21.667,1.0,14.875,209.667
2012-09-13,184.125,24.583,1.0,17.667,208.708
2012-09-14,186.562,21.75,2.125,19.625,208.312
2012-09-18,176.933,22.333,2.667,17.067,199.267
2012-09-19,178.875,20.875,2.708,15.875,199.75
2012-09-20,184.208,25.083,0.917,19.417,209.292
2012-09-21,187.917,25.0,0.833,19.458,212.917
2012-09-22,187.417,19.25,1.0,14.792,206.667
2012-09-23,188.833,19.333,0.667,19.75,208.167
2012-09-24,185.0,19.318,0.727,8.455,204.318
2012-09-25,186.333,19.833,0.75,11.875,206.167
2012-09-26,186.75,21.833,0.833,13.542,208.583
2012-09-27,187.292,18.958,0.875,16.0,206.25
2012-09-28,185.875,17.917,0.875,12.667,203.792
2012-09-29,182.75,19.125,0.917,10.25,201.875
2012-09-30,181.333,16.875,1.167,23.333,198.208
2012-10-01,180.208,17.292,0.958,10.75,197.5
2012-10-02,186.625,20.292,0.913,12.583,206.917
2012-10-03,188.682,19.636,0.875,18.208,208.318
2012-10-04,192.583,17.125,0.833,9.083,209.708
2012-10-05,186.875,20.25,0.958,12.583,207.125
2012-10-06,188.958,20.5,0.958,22.375,209.458
2012-10-07,187.5,17.708,0.917,22.833,205.208
2012-10-08,188.875,15.167,0.667,12.667,204.042
2012-10-09,189.542,17.792,0.833,16.833,207.333
2012-10-10,189.625,16.875,0.708,13.0,206.5
2012-10-11,186.917,20.542,0.875,12.167,207.458
2012-10-12,186.875,15.333,0.667,9.583,202.208
2012-10-13,187.292,15.875,0.875,8.208,203.167
2012-10-14,189.708,16.458,0.833,15.0,206.167
2012-10-15,190.458,15.5,0.917,17.292,205.958
2012-10-16,190.458,17.042,0.826,18.542,207.5
2012-10-17,188.708,17.042,0.958,20.542,205.75
2012-10-18,187.042,15.375,0.708,12.542,202.417
2012-10-19,188.958,14.792,0.917,10.458,203.75
2012-10-20,191.0,20.583,1.0,17.333,211.583
2012-10-21,190.833,15.542,1.167,27.625,206.375
2012-10-22,190.25,16.125,1.292,29.5,206.375
2012-10-23,188.833,24.958,1.083,29.708,213.792
2012-10-24,187.167,13.708,0.75,8.75,200.875
2012-10-25,191.909,17.091,1.174,19.696,209.0
2012-10-26,193.083,18.833,1.208,29.083,211.917
2012-10-27,193.417,15.5,0.917,19.417,208.917
2012-10-28,190.5,14.333,0.833,13.125,204.833
2012-10-29,188.13,15.652,1.261,8.174,203.783
2012-10-30,189.75,16.375,2.0,13.5,206.125
2012-10-31,189.625,15.833,1.917,9.667,205.458
2012-11-01,190.25,15.375,2.0,11.417,205.625
2012-11-02,189.125,10.792,1.875,9.458,199.917
2012-11-03,189.792,10.667,1.792,4.5,200.458
2012-11-04,189.5,10.917,1.625,8.625,200.417
2012-11-05,191.583,14.708,1.917,13.375,206.292
2012-11-06,190.083,17.625,1.792,16.292,207.708
2012-11-07,190.917,18.167,2.0,13.208,209.083
2012-11-08,190.955,14.955,1.818,10.348,205.909
2012-11-09,188.708,14.917,1.792,8.625,203.625
2012-11-10,189.917,13.208,1.875,5.917,203.125
2012-11-11,191.75,11.542,1.833,9.083,203.292
2012-11-12,188.25,14.25,1.5,12.208,202.5
2012-11-13,191.667,18.583,2.071,23.667,210.25
2012-11-14,188.875,13.125,1.958,8.167,202.0
2012-11-15,192.125,13.833,2.042,9.917,205.958
2012-11-16,193.417,16.333,1.917,10.958,209.75
2012-11-17,194.083,18.333,2.083,21.667,212.417
2012-11-18,190.667,9.792,1.75,8.25,200.458
2012-11-19,192.375,12.542,2.208,12.75,204.917
2012-11-20,191.333,12.381,1.435,10.435,203.714
2012-11-21,191.833,12.042,0.0,6.417,203.875
2012-11-22,193.708,17.917,0.625,16.542,211.625
2012-11-23,201.375,15.75,0.208,18.458,217.125
2012-11-24,192.25,9.625,0.0,10.417,201.875
2012-11-25,194.708,12.625,0.083,15.208,207.333
2012-11-26,193.542,20.458,0.625,22.5,214.0
2012-11-27,191.875,10.458,0.174,8.667,202.333
2012-11-28,194.875,15.125,0.75,12.125,210.0
2012-11-29,194.458,14.667,0.542,18.292,209.125
2012-11-30,196.0,17.458,1.292,23.5,213.458
2012-12-01,194.042,7.667,0.542,10.458,201.708
2012-12-02,194.792,9.292,0.208,12.417,204.083
2012-12-03,194.167,12.583,0.875,19.375,206.75
2012-12-04,191.583,17.0,0.0,13.0,208.583
2012-12-05,192.708,10.083,0.333,8.5,202.792
2012-12-06,193.0,13.167,0.375,10.5,206.167
2012-12-07,192.864,18.636,0.348,9.435,211.5
2012-12-08,189.792,15.375,0.25,11.25,205.167
2012-12-09,188.375,9.917,0.292,6.917,198.292
2012-12-10,190.0,20.5,0.5,7.75,210.5
2012-12-11,191.792,17.625,0.652,10.417,209.417
2012-12-12,191.833,16.25,0.583,11.75,208.083
2012-12-13,195.542,23.583,0.458,23.0,219.125
2012-12-14,194.333,20.833,0.917,17.208,215.167
2012-12-15,196.5,19.958,0.333,32.25,216.458
2012-12-16,193.167,14.0,1.167,22.667,207.167
2012-12-17,191.667,13.708,1.583,21.708,205.375
2012-12-18,189.167,11.625,0.25,12.042,200.792
2012-12-19,190.696,9.826,0.043,3.913,200.522
2012-12-20,192.083,13.333,0.208,5.0,205.417
2012-12-21,192.125,14.25,0.208,8.583,206.375
2012-12-22,191.208,13.667,0.083,19.333,204.875
2012-12-23,189.542,8.375,0.125,6.708,197.917
2012-12-24,192.292,14.375,0.292,13.458,206.667
2012-12-25,193.208,13.292,0.565,12.625,206.5
2012-12-26,191.708,8.667,0.625,4.458,200.375
2012-12-27,192.125,10.167,0.083,3.917,202.292
2012-12-28,193.125,11.75,0.833,11.417,204.875
2012-12-29,193.625,14.083,0.458,18.792,207.708
2012-12-30,191.583,20.958,0.0,17.0,212.542
2012-12-31,189.917,9.417,0.458,5.5,199.333
2013-01-01,195.0,8.875,1.292,14.417,203.875
2013-01-02,195.083,7.0,1.0,6.417,202.083
2013-01-03,197.208,12.208,1.125,9.917,209.417
2013-01-04,195.542,9.958,1.125,10.708,205.5
2013-01-05,196.25,7.917,1.0,6.375,204.167
2013-01-06,197.25,10.042,1.25,9.625,207.292
2013-01-07,197.5,18.136,1.773,12.696,215.636
2013-01-08,196.458,17.667,1.958,22.583,214.125
2013-01-09,193.583,10.375,1.5,17.75,203.958
2013-01-10,193.75,10.667,1.042,4.167,204.417
2013-01-11,194.625,10.708,1.208,7.042,205.333
2013-01-12,193.75,9.667,1.417,9.708,203.417
2013-01-13,194.333,8.5,1.167,6.375,202.833
2013-01-14,196.375,16.542,1.167,9.75,212.917
2013-01-15,196.792,13.375,1.783,13.217,210.167
2013-01-16,195.458,10.167,1.708,10.792,205.625
2013-01-17,195.167,10.875,1.792,17.708,206.042
2013-01-18,194.792,13.667,1.667,19.75,208.458
2013-01-19,195.833,11.167,1.125,11.917,207.0
2013-01-20,195.625,12.5,2.125,14.958,208.125
2013-01-21,195.182,12.455,2.273,28.957,207.636
2013-01-22,195.083,11.5,1.25,9.75,206.583
2013-01-23,196.042,12.083,1.167,11.292,208.125
2013-01-24,197.917,19.292,2.333,19.958,217.208
2013-01-25,196.625,24.833,1.542,35.375,221.458
2013-01-26,193.625,10.25,1.292,10.583,203.875
2013-01-27,196.125,12.542,1.167,8.0,208.667
2013-01-28,194.542,11.083,2.083,11.417,205.625
2013-01-29,193.25,10.0,1.125,8.292,203.25
2013-01-30,194.792,16.792,2.917,21.542,211.583
2013-01-31,192.625,8.333,1.458,11.708,200.958
2013-02-01,195.208,14.0,1.583,13.333,209.208
2013-02-02,194.458,15.625,1.833,28.0,210.083
2013-02-03,194.667,17.083,2.125,30.75,211.75
2013-02-04,193.591,7.727,1.05,9.522,201.318
2013-02-05,196.375,10.458,1.042,5.583,206.833
2013-02-06,198.167,13.458,1.375,8.167,211.625
2013-02-07,197.792,9.083,1.0,8.75,206.875
2013-02-08,198.958,9.333,1.667,12.5,208.292
2013-02-09,195.25,7.333,1.0,2.333,202.583
2013-02-10,197.458,16.417,1.333,10.833,213.875
2013-02-11,198.792,18.958,1.625,10.083,217.75
2013-02-12,198.583,10.042,1.25,10.125,208.625
2013-02-13,196.833,8.125,1.0,8.292,204.958
2013-02-14,199.25,11.5,2.042,14.958,210.75
2013-02-15,194.75,8.375,1.208,7.667,203.125
2013-02-16,193.417,6.75,1.417,9.5,200.167
2013-02-17,197.375,8.458,3.167,26.417,205.833
2013-02-18,196.417,8.0,2.0,17.0,204.417
2013-02-19,196.542,8.292,1.833,15.917,204.833
2013-02-20,196.667,11.167,1.667,14.208,207.833
2013-02-21,195.875,8.292,1.292,10.542,204.167
2013-02-22,197.833,9.625,1.333,11.833,207.458
2013-02-23,197.708,7.542,1.167,9.125,205.25
2013-02-24,197.75,13.917,1.292,14.042,211.667
2013-02-25,198.333,11.792,2.417,26.042,210.125
2013-02-26,200.909,15.636,3.045,54.913,216.545
2013-02-27,200.458,14.375,2.5,61.583,214.833
2013-02-28,197.958,11.625,2.292,41.125,209.583
2013-03-01,196.75,8.833,1.583,16.792,205.583
2013-03-02,196.0,6.708,1.417,16.375,202.708
2013-03-03,197.333,7.083,1.083,12.458,204.417
2013-03-04,198.0,9.417,1.826,16.625,207.417
2013-03-05,197.909,14.864,1.545,34.174,212.773
2013-03-06,194.0,8.75,1.208,13.042,202.75
2013-03-07,194.417,10.417,1.167,11.458,204.833
2013-03-08,193.875,8.417,1.042,11.583,202.292
2013-03-09,192.833,8.75,1.333,11.792,201.583
2013-03-10,193.25,8.5,1.0,7.958,201.75
2013-03-11,194.542,10.125,1.125,10.625,204.667
2013-03-12,195.13,10.783,1.043,15.913,205.913
2013-03-13,193.75,10.5,1.0,22.708,204.25
2013-03-14,191.208,7.958,1.0,4.875,199.167
2013-03-15,192.792,8.875,1.0,7.667,201.667
2013-03-16,194.667,10.25,1.917,23.583,204.917
2013-03-17,195.333,11.958,1.708,28.292,207.292
2013-03-18,193.833,12.25,2.304,35.625,206.083
2013-03-19,192.583,7.417,1.417,10.042,200.0
2013-03-20,192.25,9.667,1.292,7.292,201.917
2013-03-21,189.0,6.625,1.0,2.75,195.625
2013-03-22,192.917,9.458,1.083,9.917,202.375
2013-03-23,194.75,10.958,1.125,11.833,205.708
2013-03-24,194.125,19.75,2.0,18.958,213.875
2013-03-25,190.333,11.292,2.25,29.25,201.625
2013-03-26,190.25,10.417,2.167,37.292,200.667
2013-03-27,192.042,10.5,2.667,45.708,202.542
2013-03-28,192.125,11.0,1.917,35.083,203.125
2013-03-29,191.375,11.208,2.917,38.125,202.583
2013-03-30,188.458,10.042,1.583,26.667,198.5
2013-03-31,188.75,8.208,1.125,10.667,196.958
2013-04-01,191.875,11.667,0.833,18.542,203.542
2013-04-02,192.167,14.708,1.0,29.958,206.875
2013-04-03,186.583,15.083,0.292,15.875,201.667
2013-04-04,187.833,14.083,0.542,21.125,201.917
2013-04-05,191.143,12.476,1.273,29.609,203.619
2013-04-06,188.375,12.292,0.958,32.5,200.667
2013-04-07,181.167,10.292,0.458,2.333,191.458
2013-04-08,186.625,9.167,0.042,6.75,195.792
2013-04-09,188.208,11.625,1.458,17.292,199.833
2013-04-10,189.958,10.167,0.625,15.583,200.125
2013-04-11,189.583,8.542,0.5,10.792,198.125
2013-04-12,190.667,10.75,0.5,11.167,201.417
2013-04-13,190.75,13.333,0.292,13.125,204.083
2013-04-14,189.583,13.042,1.25,24.75,202.625
2013-04-15,187.542,11.5,0.5,11.708,199.042
2013-04-16,188.917,11.25,0.696,17.167,200.167
2013-04-17,188.167,17.0,0.875,21.042,205.167
2013-04-18,187.5,11.625,0.75,14.583,199.125
2013-04-19,188.417,11.833,0.125,10.625,200.25
2013-04-20,191.0,8.833,0.167,11.375,199.833
2013-04-21,190.125,10.875,0.0,5.667,201.0
2013-04-22,190.875,13.417,0.167,21.25,204.292
2013-04-23,191.667,13.167,0.792,25.167,204.833
2013-04-24,188.783,12.435,1.043,28.565,201.217
2013-04-25,186.958,16.75,0.833,19.25,203.708
2013-04-26,188.792,15.917,0.5,22.375,204.708
2013-04-27,187.167,12.208,0.042,10.5,199.375
2013-04-28,188.583,16.208,0.083,9.833,204.792
2013-04-29,189.125,15.25,0.333,18.667,204.375
2013-04-30,187.583,13.125,0.696,25.042,200.708
2013-05-01,185.458,11.625,0.208,16.625,197.083
2013-05-02,185.917,10.0,0.0,4.583,195.917
2013-05-03,186.583,9.417,0.0,2.375,196.0
2013-05-04,187.0,8.792,0.0,8.5,195.792
2013-05-05,187.417,12.875,0.167,17.042,200.292
2013-05-06,186.875,11.542,0.25,18.542,198.417
2013-05-07,186.375,10.625,0.042,3.417,197.0
2013-05-08,187.0,10.083,0.0,9.875,197.083
2013-05-09,185.792,15.417,0.333,15.292,201.208
2013-05-10,185.273,10.136,0.727,16.5,195.409
2013-05-11,183.833,11.958,0.25,14.667,195.792
2013-05-12,183.667,12.167,0.458,15.208,195.833
2013-05-13,185.708,8.5,0.208,16.292,194.208
2013-05-14,187.625,14.25,0.522,26.083,201.875
2013-05-15,188.208,10.292,0.5,28.667,198.5
2013-05-16,187.042,12.667,0.375,28.208,199.708
2013-05-17,186.292,13.292,0.5,9.0,199.583
2013-05-18,186.375,13.625,0.667,15.083,200.0
2013-05-19,184.667,11.292,0.708,17.792,195.958
2013-05-20,181.125,11.042,0.75,20.083,192.167
2013-05-21,182.958,13.542,0.5,21.583,196.5
2013-05-22,184.542,12.542,0.833,23.083,197.083
2013-05-23,184.667,12.417,0.292,15.042,197.083
2013-05-24,185.75,11.917,0.5,15.792,197.667
2013-05-25,186.208,9.417,0.458,13.375,195.625
2013-05-26,186.542,10.958,0.958,19.792,197.5
2013-05-27,185.417,12.583,0.875,26.625,198.0
2013-05-28,184.273,11.682,1.136,17.826,195.955
2013-05-29,182.0,9.958,1.25,22.292,191.958
2013-05-30,183.333,13.083,0.75,23.167,196.417
2013-05-31,184.875,14.458,0.5,21.5,199.333
2013-06-01,185.75,12.083,0.375,17.458,197.833
2013-06-02,182.875,9.667,0.375,12.375,192.542
2013-06-03,186.5,11.75,0.542,14.042,198.25
2013-06-04,183.875,12.833,0.417,16.833,196.708
2013-06-05,188.958,14.542,0.625,27.5,203.5
2013-06-06,188.833,14.583,0.708,31.609,203.417
2013-06-07,182.5,14.208,0.583,21.083,196.708
2013-06-08,185.708,14.292,0.125,15.333,200.0
2013-06-09,183.875,15.292,0.458,23.042,199.167
2013-06-10,188.667,15.333,1.083,27.625,204.0
2013-06-11,185.625,12.75,0.435,25.75,198.375
2013-06-12,182.826,11.87,0.545,13.909,194.696
2013-06-13,180.833,13.333,0.125,8.458,194.167
2013-06-14,181.042,13.792,0.375,12.625,194.833
2013-06-15,185.25,15.75,0.25,14.375,201.0
2013-06-16,183.625,13.583,0.292,16.25,197.208
2013-06-17,184.833,13.583,0.5,12.75,198.417
2013-06-18,190.542,16.625,0.167,16.0,207.167
2013-06-19,194.5,17.042,0.0,17.458,211.542
2013-06-20,193.792,17.792,0.208,15.667,211.583
2013-06-21,191.083,14.625,0.167,15.042,205.708
2013-06-22,182.833,14.208,0.042,12.917,197.042
2013-06-23,189.792,14.375,0.5,11.875,204.167
2013-06-24,196.625,16.958,0.5,13.375,213.583
2013-06-25,194.409,16.364,2.35,19.348,210.773
2013-06-26,195.208,15.5,1.182,19.375,210.708
2013-06-27,190.083,14.5,0.0,10.417,204.583
2013-06-28,187.958,11.667,0.042,11.75,199.625
2013-06-29,189.917,12.208,0.042,8.5,202.125
2013-06-30,191.375,12.833,0.042,13.958,204.208
2013-07-01,192.167,14.167,0.083,22.667,206.333
2013-07-02,194.0,14.833,0.208,14.292,208.833
2013-07-03,187.625,13.167,0.208,12.75,200.792
2013-07-04,193.958,17.333,0.083,29.0,211.292
2013-07-05,203.458,18.333,0.0,26.5,221.792
2013-07-06,196.542,22.542,0.0,17.792,219.083
2013-07-07,212.083,22.792,0.0,19.708,234.875
2013-07-08,205.417,18.833,0.083,15.375,224.25
2013-07-09,198.583,24.917,0.13,20.708,223.5
2013-07-10,202.381,21.19,0.545,18.909,223.571
2013-07-11,193.625,17.75,0.833,16.417,211.375
2013-07-12,194.375,16.042,1.042,12.208,210.417
2013-07-13,197.417,17.0,1.042,17.917,214.417
2013-07-14,196.667,18.375,0.833,9.333,215.042
2013-07-15,192.625,14.458,0.833,8.25,207.083
2013-07-16,190.625,16.25,0.958,13.333,206.875
2013-07-17,193.667,13.708,0.917,13.792,207.375
2013-07-18,187.875,15.583,0.875,4.25,203.458
2013-07-19,188.667,16.833,0.917,5.208,205.5
2013-07-20,194.125,14.125,1.083,10.958,208.25
2013-07-21,194.333,14.375,1.292,14.375,208.708
2013-07-22,189.167,14.875,1.125,14.333,204.042
2013-07-23,184.75,16.292,1.043,13.708,201.042
2013-07-24,187.435,14.435,1.0,11.391,201.87
2013-07-25,184.833,16.417,0.958,6.25,201.25
2013-07-26,191.583,19.583,0.792,5.417,211.167
2013-07-27,203.833,19.333,0.917,8.25,223.167
2013-07-28,198.792,17.875,1.0,11.875,216.667
2013-07-29,196.125,17.542,1.042,21.042,213.667
2013-07-30,200.042,21.208,1.0,22.917,221.25
2013-07-31,188.167,15.625,1.0,13.833,203.792
2013-08-01,184.0,13.583,1.0,8.167,197.583
2013-08-02,187.0,15.917,1.292,13.792,202.917
2013-08-03,190.125,19.292,1.083,11.833,209.417
2013-08-04,201.375,17.833,1.208,13.917,219.208
2013-08-05,192.625,20.667,1.125,21.292,213.292
2013-08-06,204.792,25.958,1.043,18.792,230.75
2013-08-07,204.591,30.091,1.045,20.909,234.682
2013-08-08,217.125,30.25,1.583,46.143,247.375
2013-08-09,227.125,26.875,1.958,51.833,254.0
2013-08-10,220.375,36.333,1.167,50.208,256.708
2013-08-11,225.5,27.583,1.25,48.083,253.083
2013-08-12,209.542,26.167,1.208,39.333,235.708
2013-08-13,218.375,26.875,1.083,30.833,245.25
2013-08-14,217.083,22.042,1.458,35.625,239.125
2013-08-15,208.208,23.125,1.958,35.417,231.333
2013-08-16,204.792,22.833,1.833,44.708,227.625
2013-08-17,210.833,22.542,1.792,43.167,233.375
2013-08-18,207.083,21.125,1.667,38.0,228.208
2013-08-19,207.565,22.304,1.87,32.435,229.87
2013-08-20,204.958,21.75,1.261,23.0,226.708
2013-08-21,204.917,22.625,1.167,22.583,227.542
2013-08-22,212.208,23.083,1.167,22.417,235.292
2013-08-23,222.0,20.458,1.25,17.167,242.458
2013-08-24,213.875,23.083,1.0,19.958,236.958
2013-08-25,208.667,19.917,1.0,17.458,228.583
2013-08-26,207.125,24.958,1.0,11.5,232.083
2013-08-27,198.583,19.125,1.0,11.125,217.708
2013-08-28,203.042,19.333,0.958,11.25,222.375
2013-08-29,210.625,20.417,1.125,14.208,231.042
2013-08-30,204.125,23.042,1.0,22.458,227.167
2013-08-31,199.958,18.792,1.0,17.833,218.75
2013-09-01,200.667,22.167,0.917,15.542,222.833
2013-09-02,197.542,18.292,0.958,10.958,215.833
2013-09-03,200.958,20.667,1.261,17.625,221.625
2013-09-04,188.833,15.75,1.917,17.75,204.583
2013-09-05,189.619,16.952,1.043,12.087,206.571
2013-09-06,193.583,18.167,1.125,10.958,211.75
2013-09-07,199.667,17.375,1.0,14.083,217.042
2013-09-08,195.875,16.125,0.917,7.458,212.0
2013-09-09,194.833,21.375,1.167,11.5,216.208
2013-09-10,195.958,17.042,1.75,16.042,213.0
2013-09-11,200.208,17.167,2.208,18.042,217.375
2013-09-12,201.958,19.0,1.792,19.208,220.958
2013-09-13,197.375,17.125,1.625,23.75,214.5
2013-09-14,194.708,18.5,1.458,27.333,213.208
2013-09-15,187.75,15.833,1.167,17.125,203.583
2013-09-16,183.167,12.917,1.0,13.875,196.083
2013-09-17,192.292,15.333,0.87,12.833,207.625
2013-09-18,197.25,19.5,1.125,18.792,216.75
2013-09-19,196.875,17.042,1.292,18.542,213.917
2013-09-20,203.0,18.318,1.696,26.783,221.318
2013-09-21,198.15,20.95,1.476,28.333,219.1
2013-09-22,200.417,15.792,1.042,26.0,216.208
2013-09-23,195.167,13.333,1.125,12.75,208.5
2013-09-24,193.167,16.167,1.125,16.625,209.333
2013-09-25,187.5,18.167,1.042,25.167,205.667
2013-09-26,189.833,12.875,1.0,9.708,202.708
2013-09-27,195.083,14.042,1.042,11.458,209.125
2013-09-28,196.958,14.458,1.25,15.083,211.417
2013-09-29,194.542,14.292,1.083,17.125,208.833
2013-09-30,192.917,17.417,1.0,13.417,210.333
2013-10-01,190.083,20.875,1.0,14.667,210.958
2013-10-02,188.826,16.304,1.0,20.304,205.13
2013-10-03,190.542,12.708,1.042,14.333,203.25
2013-10-04,194.25,12.708,1.042,15.667,206.958
2013-10-05,196.333,14.667,1.083,21.25,211.0
2013-10-06,195.083,15.083,1.0,27.417,210.167
2013-10-07,191.625,16.25,1.0,11.0,207.875
2013-10-08,189.25,17.083,1.0,17.75,206.333
2013-10-09,188.917,15.958,1.333,21.708,204.875
2013-10-10,190.083,15.333,1.417,13.5,205.417
2013-10-11,189.292,16.458,1.167,12.958,205.75
2013-10-12,190.625,13.75,1.0,14.75,204.375
2013-10-13,193.083,10.417,1.0,12.8,203.5
2013-10-14,196.542,14.75,1.292,21.25,211.292
2013-10-15,196.5,21.5,1.304,40.292,218.0
2013-10-16,190.583,10.333,1.0,2.875,200.917
2013-10-17,193.625,15.125,1.0,8.25,208.75
2013-10-18,196.25,15.917,1.043,15.522,212.167
2013-10-19,197.458,16.5,1.083,20.958,213.958
2013-10-20,195.792,13.083,1.0,18.083,208.875
2013-10-21,188.435,11.304,1.0,4.958,199.739
2013-10-22,191.292,11.042,0.958,7.083,202.333
2013-10-23,194.292,12.667,1.042,11.375,206.958
2013-10-24,194.083,14.417,1.0,13.0,208.5
2013-10-25,191.417,15.458,1.0,6.875,206.875
2013-10-26,192.25,8.917,1.0,13.917,201.167
2013-10-27,192.875,8.75,0.917,5.583,201.625
2013-10-28,195.5,13.542,1.0,11.958,209.042
2013-10-29,197.542,15.292,1.217,20.75,212.833
2013-10-30,196.458,13.667,1.042,26.75,210.125
2013-10-31,198.333,17.708,1.208,26.25,216.042
2013-11-01,196.833,15.083,1.167,19.292,211.917
2013-11-02,199.458,13.833,1.167,18.917,213.292
2013-11-03,199.625,16.75,1.25,54.542,216.375
2013-11-04,198.542,15.542,1.208,39.5,214.083
2013-11-05,197.417,13.417,1.208,24.792,210.833
2013-11-06,199.0,15.955,1.455,26.826,214.955
2013-11-07,196.375,16.375,1.333,26.792,212.75
2013-11-08,192.542,8.958,1.0,10.083,201.5
2013-11-09,196.417,10.583,1.167,11.083,207.0
2013-11-10,192.875,11.542,1.25,12.25,204.417
2013-11-11,191.708,8.208,1.0,7.125,199.917
2013-11-12,193.417,7.958,1.0,4.667,201.375
2013-11-13,194.042,9.083,0.875,7.25,203.125
2013-11-14,198.125,13.583,1.5,14.333,211.708
2013-11-15,195.708,15.708,1.625,20.333,211.417
