date,NO2_mean,NOX_mean,NO_mean
2011-01-01,12.208,14.083,1.875
2011-01-02,7.083,8.75,1.667
2011-01-03,3.708,3.833,0.125
2011-01-04,8.083,9.667,1.583
2011-01-05,1.75,1.792,0.042
2011-01-06,4.208,4.375,0.167
2011-01-07,6.833,8.167,1.333
2011-01-08,8.667,10.542,1.875
2011-01-09,7.833,9.625,1.792
2011-01-10,8.25,9.375,1.125
2011-01-11,4.708,6.125,1.417
2011-01-12,5.25,6.458,1.208
2011-01-13,7.875,9.333,1.458
2011-01-14,2.208,2.333,0.125
2011-01-15,3.75,4.25,0.5
2011-01-16,3.625,3.792,0.167
2011-01-17,11.727,13.773,2.045
2011-01-18,17.083,20.0,2.917
2011-01-19,11.667,13.417,1.75
2011-01-20,7.083,8.0,0.917
2011-01-21,9.875,10.625,0.75
2011-01-22,16.417,20.667,4.25
2011-01-23,5.458,5.917,0.458
2011-01-24,5.0,5.542,0.542
2011-01-25,12.583,16.375,3.792
2011-01-26,8.083,9.5,1.417
2011-01-27,5.542,6.208,0.667
2011-01-28,7.417,8.375,0.958
2011-01-29,4.833,5.375,0.542
2011-01-30,7.833,9.292,1.458
2011-01-31,4.625,5.417,0.792
2011-02-01,12.333,16.708,4.375
2011-02-02,5.25,6.0,0.75
2011-02-03,8.083,10.042,1.958
2011-02-04,10.25,12.083,1.833
2011-02-05,5.417,5.792,0.375
2011-02-06,19.375,23.292,3.917
2011-02-07,18.0,25.833,7.833
2011-02-08,1.833,2.167,0.333
2011-02-09,3.417,3.875,0.458
2011-02-10,5.542,6.542,1.0
2011-02-11,4.167,5.0,0.833
2011-02-12,1.083,1.208,0.125
2011-02-13,6.958,8.042,1.083
2011-02-14,23.727,29.182,5.455
2011-02-15,9.417,11.042,1.625
2011-02-16,4.458,4.667,0.208
2011-02-17,9.958,11.292,1.333
2011-02-18,5.583,6.083,0.5
2011-02-19,6.0,6.458,0.458
2011-02-20,6.875,8.25,1.375
2011-02-21,10.083,11.417,1.333
2011-02-22,13.0,15.417,2.417
2011-02-23,24.875,31.167,6.292
2011-02-24,5.833,6.375,0.542
2011-02-25,13.458,15.167,1.708
2011-02-26,6.042,8.042,2.0
2011-02-27,3.75,4.417,0.667
2011-02-28,10.75,12.917,2.167
2011-03-01,17.208,20.708,3.5
2011-03-02,13.0,14.667,1.667
2011-03-03,4.167,4.542,0.375
2011-03-04,5.292,5.917,0.625
2011-03-05,15.25,17.542,2.292
2011-03-06,6.458,6.875,0.417
2011-03-07,4.583,4.917,0.333
2011-03-08,10.625,12.25,1.625
2011-03-09,8.833,9.75,0.917
2011-03-10,5.542,6.0,0.458
2011-03-11,3.667,3.958,0.292
2011-03-12,3.417,4.0,0.583
2011-03-13,5.042,5.708,0.667
2011-03-14,7.417,7.792,0.375
2011-03-15,4.125,4.333,0.208
2011-03-16,3.542,4.0,0.458
2011-03-17,7.417,8.083,0.667
2011-03-18,5.083,5.333,0.25
2011-03-19,2.318,3.091,0.773
2011-03-20,2.792,3.042,0.25
2011-03-21,2.792,3.208,0.417
2011-03-22,3.208,3.583,0.375
2011-03-23,5.0,5.417,0.417
2011-03-24,9.667,10.958,1.292
2011-03-25,5.125,5.75,0.625
2011-03-26,4.792,5.208,0.417
2011-03-27,9.833,10.875,1.042
2011-03-28,8.875,9.833,0.958
2011-03-29,8.25,9.667,1.417
2011-03-30,6.75,7.583,0.833
2011-03-31,4.208,4.708,0.5
2011-04-26,11.286,12.0,0.714
2011-04-27,12.476,13.714,1.238
2011-04-28,3.667,3.792,0.125
2011-04-29,2.375,2.375,0.0
2011-04-30,3.958,3.958,0.0
2011-05-01,5.167,5.333,0.167
2011-05-02,1.583,1.625,0.042
2011-05-03,3.125,3.167,0.042
2011-05-04,2.435,2.435,0.0
2011-05-05,2.083,2.083,0.0
2011-05-06,2.375,2.375,0.0
2011-05-07,3.542,3.667,0.125
2011-05-08,1.917,1.917,0.0
2011-05-09,3.25,3.25,0.0
2011-05-10,4.125,4.208,0.083
2011-05-11,5.913,6.522,0.609
2011-05-12,5.0,5.667,0.667
2011-05-13,3.125,3.25,0.125
2011-05-14,2.417,2.5,0.083
2011-05-15,2.208,2.25,0.042
2011-05-16,3.75,3.958,0.208
2011-05-17,4.75,4.833,0.083
2011-05-18,4.542,4.875,0.333
2011-05-19,5.125,5.5,0.375
2011-05-20,5.167,5.25,0.083
2011-05-21,5.125,5.292,0.167
2011-05-22,3.208,3.333,0.125
2011-05-23,3.5,4.091,0.591
2011-05-24,2.619,2.952,0.333
2011-05-25,2.174,2.174,0.0
2011-05-26,2.833,3.167,0.333
2011-05-27,2.25,2.375,0.125
2011-05-28,2.375,2.958,0.583
2011-05-29,2.125,2.958,0.833
2011-05-30,1.292,1.583,0.292
2011-05-31,1.583,2.083,0.5
2011-06-01,1.458,2.208,0.75
2011-06-02,2.958,3.542,0.583
2011-06-03,3.13,3.652,0.522
2011-06-04,2.333,3.792,1.458
2011-06-05,1.542,2.292,0.75
2011-06-06,2.083,3.542,1.458
2011-06-07,2.13,3.652,1.522
2011-06-08,2.391,4.174,1.783
2011-06-09,1.542,3.083,1.542
2011-06-10,2.292,4.0,1.708
2011-06-11,2.083,3.75,1.667
2011-06-12,1.333,2.75,1.417
2011-06-13,1.75,3.292,1.542
2011-06-14,1.292,2.875,1.583
2011-06-15,1.625,3.25,1.625
2011-06-16,1.792,3.917,2.125
2011-06-17,1.875,3.125,1.25
2011-06-18,1.75,3.333,1.583
2011-06-19,1.583,3.5,1.917
2011-06-20,2.0,3.75,1.75
2011-06-21,2.842,5.263,2.421
2011-06-22,1.478,1.565,0.087
2011-06-23,2.042,2.458,0.417
2011-06-24,2.167,2.458,0.292
2011-06-25,1.167,1.333,0.167
2011-06-26,1.583,1.75,0.167
2011-06-27,3.292,3.792,0.5
2011-06-28,2.958,3.583,0.625
2011-06-29,1.875,1.875,0.0
2011-06-30,1.417,1.875,0.458
2011-07-01,1.667,1.708,0.042
2011-07-02,1.667,1.75,0.083
2011-07-03,1.417,1.625,0.208
2011-07-04,1.958,2.083,0.125
2011-07-05,2.174,2.174,0.0
2011-07-06,1.913,2.478,0.565
2011-07-07,2.583,2.958,0.375
2011-07-08,2.125,2.708,0.583
2011-07-09,2.333,3.0,0.667
2011-07-10,1.792,2.875,1.083
2011-07-11,2.5,3.542,1.042
2011-07-12,3.417,4.542,1.125
2011-07-13,2.542,3.792,1.25
2011-07-14,2.25,3.458,1.208
2011-07-15,1.958,3.125,1.167
2011-07-16,2.167,3.458,1.292
2011-07-17,1.833,2.792,0.958
2011-07-18,2.0,3.208,1.208
2011-07-19,1.722,2.056,0.333
2011-07-20,0.864,0.909,0.045
2011-07-21,1.0,1.0,0.0
2011-07-22,1.375,1.375,0.0
2011-07-23,2.042,2.042,0.0
2011-07-24,1.417,1.417,0.0
2011-07-25,2.542,2.542,0.0
2011-07-26,2.958,3.083,0.125
2011-07-27,2.042,2.083,0.042
2011-07-28,1.917,2.0,0.083
2011-07-29,2.458,2.542,0.083
2011-07-30,1.833,1.917,0.083
2011-07-31,1.333,1.333,0.0
2011-08-01,2.417,2.417,0.0
2011-08-02,3.417,3.417,0.0
2011-08-03,1.739,1.87,0.13
2011-08-04,1.625,1.667,0.042
2011-08-05,1.208,1.25,0.042
2011-08-06,2.208,2.792,0.583
2011-08-07,2.348,3.13,0.783
2011-08-08,1.833,2.0,0.167
2011-08-09,2.25,2.625,0.375
2011-08-10,1.458,1.75,0.292
2011-08-11,1.333,1.333,0.0
