date,NO2_mean,NOX_mean,NO_mean
2011-01-01,15.791666666666666,19.083333333333332,3.2916666666666665
2011-01-02,8.375,10.791666666666666,2.4166666666666665
2011-01-03,2.375,2.75,0.375
2011-01-04,6.375,9.5,3.125
2011-01-05,3.75,6.416666666666667,2.6666666666666665
2011-01-06,7.25,9.416666666666666,2.1666666666666665
2011-01-07,6.708333333333333,8.5,1.7916666666666667
2011-01-08,8.916666666666666,11.708333333333334,2.7916666666666665
2011-01-09,12.91304347826087,19.17391304347826,6.260869565217392
2011-01-10,10.043478260869565,14.695652173913043,4.6521739130434785
2011-01-11,8.625,11.916666666666666,3.2916666666666665
2011-01-12,9.083333333333334,12.0,2.9166666666666665
2011-01-13,11.25,15.166666666666666,3.9166666666666665
2011-01-14,4.333333333333333,5.291666666666667,0.9583333333333334
2011-01-15,3.7083333333333335,4.958333333333333,1.25
2011-01-16,12.541666666666666,16.541666666666668,4.0
2011-01-17,9.541666666666666,13.458333333333334,3.9166666666666665
2011-01-18,20.791666666666668,31.0,10.208333333333334
2011-01-19,24.541666666666668,37.125,12.583333333333334
2011-01-20,18.958333333333332,28.0,9.041666666666666
2011-01-21,11.166666666666666,13.25,2.0833333333333335
2011-01-22,15.791666666666666,23.583333333333332,7.791666666666667
2011-01-23,7.434782608695652,9.26086956521739,1.826086956521739
2011-01-24,7.083333333333333,9.208333333333334,2.125
2011-01-25,13.291666666666666,21.958333333333332,8.666666666666666
2011-01-26,8.458333333333334,12.916666666666666,4.458333333333333
2011-01-27,9.458333333333334,12.166666666666666,2.7083333333333335
2011-01-28,7.25,9.083333333333334,1.8333333333333333
2011-01-29,7.166666666666667,8.458333333333334,1.2916666666666667
2011-01-30,7.666666666666667,11.0,3.3333333333333335
2011-01-31,8.958333333333334,12.125,3.1666666666666665
2011-02-01,10.375,14.458333333333334,4.083333333333333
2011-02-02,14.75,24.791666666666668,10.041666666666666
2011-02-03,10.75,14.708333333333334,3.9583333333333335
2011-02-04,13.583333333333334,19.375,5.791666666666667
2011-02-05,7.541666666666667,9.416666666666666,1.875
2011-02-06,20.217391304347824,30.73913043478261,10.521739130434783
2011-02-07,19.125,31.875,12.75
2011-02-08,5.833333333333333,7.791666666666667,1.9583333333333333
2011-02-09,5.25,7.208333333333333,1.9583333333333333
2011-02-10,9.625,12.916666666666666,3.2916666666666665
2011-02-11,5.75,7.5,1.75
2011-02-12,3.125,3.75,0.625
2011-02-13,9.625,12.583333333333334,2.9583333333333335
2011-02-14,25.458333333333332,37.291666666666664,11.833333333333334
2011-02-15,11.75,17.875,6.125
2011-02-16,5.708333333333333,7.583333333333333,1.875
2011-02-17,11.291666666666666,14.625,3.3333333333333335
2011-02-18,4.541666666666667,5.458333333333333,0.9166666666666666
2011-02-19,5.041666666666667,5.916666666666667,0.875
2011-02-20,11.173913043478262,14.043478260869565,2.869565217391304
2011-02-21,7.833333333333333,10.125,2.2916666666666665
2011-02-22,14.708333333333334,23.458333333333332,8.75
2011-02-23,21.541666666666668,29.5,7.958333333333333
2011-02-24,6.458333333333333,7.625,1.1666666666666667
2011-02-25,9.208333333333334,11.083333333333334,1.875
2011-02-26,8.541666666666666,11.083333333333334,2.5416666666666665
2011-02-27,5.208333333333333,6.416666666666667,1.2083333333333333
2011-02-28,10.791666666666666,14.166666666666666,3.375
2011-03-01,20.625,27.583333333333332,6.958333333333333
2011-03-02,17.916666666666668,22.125,4.208333333333333
2011-03-03,4.458333333333333,5.0,0.5416666666666666
2011-03-04,5.458333333333333,6.583333333333333,1.125
2011-03-05,24.26086956521739,32.17391304347826,7.913043478260869
2011-03-06,12.75,17.25,4.5
2011-03-07,4.875,5.875,1.0
2011-03-08,13.416666666666666,16.791666666666668,3.375
2011-03-09,10.25,13.791666666666666,3.5416666666666665
2011-03-10,6.666666666666667,7.583333333333333,0.9166666666666666
2011-03-11,5.375,6.666666666666667,1.2916666666666667
2011-03-12,6.125,7.375,1.25
2011-03-13,9.458333333333334,12.208333333333334,2.75
2011-03-14,7.916666666666667,9.416666666666666,1.5
2011-03-15,7.0,7.916666666666667,0.9166666666666666
2011-03-16,7.5,9.166666666666666,1.6666666666666667
2011-03-17,14.291666666666666,16.291666666666668,2.0
2011-03-18,6.416666666666667,7.583333333333333,1.1666666666666667
2011-03-19,3.9130434782608696,4.782608695652174,0.8695652173913043
2011-03-20,4.333333333333333,4.958333333333333,0.625
2011-03-21,4.916666666666667,5.708333333333333,0.7916666666666666
2011-03-22,4.375,5.083333333333333,0.7083333333333334
2011-03-23,6.0,6.791666666666667,0.7916666666666666
2011-03-24,5.333333333333333,6.083333333333333,0.75
2011-03-25,4.041666666666667,4.583333333333333,0.5416666666666666
2011-03-26,5.666666666666667,6.666666666666667,1.0
2011-03-27,7.541666666666667,9.041666666666666,1.5
2011-03-28,9.291666666666666,10.333333333333334,1.0416666666666667
2011-03-29,5.5,6.25,0.75
2011-03-30,8.375,9.791666666666666,1.4166666666666667
2011-03-31,6.208333333333333,6.791666666666667,0.5833333333333334
2011-04-01,7.5,9.208333333333334,1.7083333333333333
2011-04-02,3.5,3.9583333333333335,0.4583333333333333
2011-04-03,2.8333333333333335,3.25,0.4166666666666667
2011-04-04,4.695652173913044,5.608695652173913,0.9130434782608695
2011-04-05,5.333333333333333,6.625,1.2916666666666667
2011-04-06,6.125,6.666666666666667,0.5416666666666666
2011-04-07,10.91304347826087,12.91304347826087,2.0
2011-04-08,6.333333333333333,7.0,0.6666666666666666
2011-04-09,7.083333333333333,8.041666666666666,0.9583333333333334
2011-04-10,4.833333333333333,5.25,0.4166666666666667
2011-04-11,5.375,5.833333333333333,0.4583333333333333
2011-04-12,6.208333333333333,6.708333333333333,0.5
2011-04-13,6.5,7.208333333333333,0.7083333333333334
2011-04-14,9.0,10.25,1.25
2011-04-15,10.208333333333334,11.166666666666666,0.9583333333333334
2011-04-16,8.291666666666666,9.125,0.8333333333333334
2011-04-17,3.0,3.0833333333333335,0.08333333333333333
2011-04-18,5.695652173913044,6.869565217391305,1.173913043478261
2011-04-19,4.333333333333333,4.958333333333333,0.625
2011-04-20,3.2083333333333335,3.7083333333333335,0.5
2011-04-21,4.791666666666667,5.625,0.8333333333333334
2011-04-22,7.583333333333333,8.75,1.1666666666666667
2011-04-23,4.708333333333333,5.666666666666667,0.9583333333333334
2011-04-24,2.5416666666666665,2.625,0.08333333333333333
2011-04-25,5.458333333333333,6.458333333333333,1.0
2011-04-26,6.375,7.083333333333333,0.7083333333333334
2011-04-27,13.166666666666666,15.166666666666666,2.0
2011-04-28,3.375,3.8333333333333335,0.4583333333333333
2011-04-29,3.0416666666666665,3.375,0.3333333333333333
2011-04-30,5.666666666666667,6.166666666666667,0.5
2011-05-01,7.583333333333333,8.375,0.7916666666666666
2011-05-02,2.347826086956522,2.608695652173913,0.2608695652173913
2011-05-03,3.9583333333333335,4.041666666666667,0.08333333333333333
2011-05-04,3.0833333333333335,3.25,0.16666666666666666
2011-05-05,2.9166666666666665,3.0833333333333335,0.16666666666666666
2011-05-06,4.75,5.541666666666667,0.7916666666666666
2011-05-07,4.375,4.875,0.5
2011-05-08,2.7916666666666665,3.0416666666666665,0.25
2011-05-09,4.541666666666667,4.916666666666667,0.375
2011-05-10,4.25,4.666666666666667,0.4166666666666667
2011-05-11,6.166666666666667,6.833333333333333,0.6666666666666666
2011-05-12,4.541666666666667,5.375,0.8333333333333334
2011-05-13,3.8333333333333335,4.333333333333333,0.5
2011-05-14,2.8333333333333335,3.0,0.16666666666666666
2011-05-15,2.5,2.7083333333333335,0.20833333333333334
2011-05-16,4.782608695652174,5.565217391304348,0.782608695652174
2011-05-17,4.791666666666667,5.208333333333333,0.4166666666666667
2011-05-18,5.083333333333333,5.791666666666667,0.7083333333333334
2011-05-19,6.75,7.541666666666667,0.7916666666666666
2011-05-20,6.333333333333333,6.75,0.4166666666666667
2011-05-21,5.5,6.125,0.625
2011-05-22,3.0416666666666665,3.2083333333333335,0.16666666666666666
2011-05-23,4.166666666666667,4.75,0.5833333333333334
2011-05-24,4.125,4.916666666666667,0.7916666666666666
2011-05-25,3.9583333333333335,4.416666666666667,0.4583333333333333
