date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,,,,3.522
2011-01-02,,,,3.625
2011-01-03,,,,4.208
2011-01-04,,,,4.609
2011-01-05,,,,3.667
2011-01-06,,,,4.125
2011-01-07,,,,3.609
2011-01-08,,,,3.625
2011-01-09,,,,4.292
2011-01-10,,,,5.261
2011-01-11,,,,6.143
2011-01-12,,,,6.792
2011-01-13,,,,7.522
2011-01-14,,,,8.708
2011-01-15,,,,7.25
2011-01-16,,,,6.636
2011-01-17,,,,7.208
2011-01-18,,,,7.167
2011-01-19,,,,6.783
2011-01-20,,,,6.75
2011-01-21,,,,7.375
2011-01-22,,,,7.522
2011-01-23,,,,8.292
2011-01-24,,,,7.917
2011-01-25,,,,7.739
2011-01-26,,,,7.458
2011-01-27,,,,8.625
2011-01-28,,,,8.435
2011-01-29,,,,8.0
2011-01-30,,,,7.5
2011-01-31,,,,8.783
2011-02-27,,,,0.667
2011-02-28,,,,0.958
2011-03-01,,,,1.292
2011-03-02,,,,1.375
2011-03-03,,,,1.167
2011-03-04,,,,0.667
2011-03-05,,,,0.75
2011-03-06,,,,1.091
2011-03-07,,,,1.625
2011-03-08,,,,1.458
2011-03-09,,,,0.125
2011-03-10,,,,0.042
2011-03-11,,,,1.083
2011-03-12,,,,0.5
2011-03-13,,,,0.375
2011-03-14,,,,1.042
2011-03-15,,,,2.042
2011-03-16,,,,0.042
2011-03-17,,,,0.208
2011-03-18,,,,0.625
2011-03-19,,,,0.75
2011-03-20,,,,0.958
2011-03-21,,,,1.476
2011-03-22,,,,2.125
2011-03-23,,,,0.958
2011-03-24,,,,1.792
2011-03-25,,,,1.25
2011-03-26,,,,1.417
2011-04-01,3.875,5.0,1.125,7.958
2011-04-02,4.625,6.208,1.583,6.042
2011-04-03,2.583,2.625,0.042,5.083
2011-04-04,3.125,3.667,0.542,5.542
2011-04-05,4.042,4.958,0.917,6.042
2011-04-06,3.5,4.875,1.375,5.625
2011-04-07,2.25,3.583,1.333,4.708
2011-04-08,1.5,2.667,1.167,4.833
2011-04-09,3.625,5.292,1.667,5.417
2011-04-10,3.333,4.583,1.25,5.75
2011-04-11,3.917,4.708,0.792,6.0
2011-04-12,4.083,4.458,0.375,5.125
2011-04-13,2.625,3.75,1.125,5.667
2011-04-14,2.864,3.682,0.818,4.625
2011-04-15,2.583,3.542,0.958,5.5
2011-04-16,3.75,4.75,1.0,5.833
2011-04-17,2.958,3.583,0.625,4.458
2011-04-18,2.958,3.5,0.542,3.542
2011-04-19,3.042,3.333,0.292,2.75
2011-04-20,2.958,3.083,0.125,2.875
2011-04-21,2.727,3.136,0.409,3.087
2011-04-22,1.667,1.875,0.208,2.667
2011-04-23,2.042,2.083,0.042,2.75
2011-04-24,2.875,3.458,0.583,3.125
2011-04-25,2.583,3.292,0.708,3.208
2011-04-26,2.042,3.0,0.958,3.875
2011-04-27,1.542,2.458,0.917,3.5
2011-04-28,3.042,3.125,0.083,3.917
2011-04-29,3.083,3.083,0.0,4.0
2011-04-30,1.75,2.042,0.292,4.083
2011-05-01,1.458,2.458,1.0,3.958
2011-05-02,4.875,5.917,1.042,4.875
2011-05-03,3.792,4.708,0.917,3.542
2011-05-04,3.958,5.042,1.083,3.417
2011-05-05,3.875,5.042,1.167,3.5
2011-05-06,1.625,2.292,0.667,3.667
2011-05-07,2.333,4.056,1.722,3.917
2011-05-08,2.261,4.391,2.13,3.583
2011-05-09,2.333,4.333,2.0,3.125
2011-05-10,2.458,3.792,1.333,2.792
2011-05-11,2.667,3.833,1.167,2.375
2011-05-12,3.542,5.292,1.75,2.333
2011-05-13,3.417,4.25,0.833,2.417
2011-05-14,3.292,4.292,1.0,2.25
2011-05-15,2.625,3.542,0.917,2.75
2011-05-16,2.042,3.167,1.125,2.958
2011-05-17,2.292,3.333,1.042,3.583
2011-05-18,3.636,4.182,0.545,4.304
2011-05-19,2.083,2.625,0.542,5.25
2011-05-20,2.0,2.917,0.917,4.875
2011-05-21,1.708,2.333,0.625,5.583
2011-05-22,2.292,2.667,0.375,4.833
2011-05-23,3.333,3.333,0.0,4.792
2011-05-24,2.667,2.833,0.167,6.167
2011-05-25,2.458,3.0,0.542,8.167
2011-05-26,1.458,1.75,0.292,8.875
2011-05-27,3.375,3.417,0.042,9.042
2011-05-28,3.25,3.5,0.25,5.667
2011-05-29,2.222,2.222,0.0,4.917
2011-05-30,,,,5.458
2011-05-31,,,,5.458
2011-06-01,,,,5.542
2011-06-02,,,,5.708
2011-06-03,,,,6.0
2011-06-04,,,,7.833
2011-06-05,,,,5.917
2011-06-06,,,,8.167
2011-06-07,,,,7.0
2011-06-08,,,,6.625
2011-06-09,,,,5.542
2011-06-10,,,,5.0
2011-06-11,,,,3.792
2011-06-12,,,,3.917
2011-06-13,,,,3.833
2011-06-14,,,,3.583
2011-06-15,,,,4.304
2011-06-16,,,,4.458
2011-06-17,,,,5.042
2011-06-18,,,,9.125
2011-06-19,,,,8.958
2011-06-20,,,,6.5
2011-06-21,,,,6.0
2011-06-22,,,,6.708
2011-06-23,,,,7.417
2011-06-24,,,,5.0
2011-06-25,,,,3.708
2011-06-26,,,,3.958
2011-06-27,,,,5.083
2011-06-28,,,,5.333
2011-06-29,,,,5.077
2011-07-22,,,,4.3
2011-07-23,,,,3.833
2011-07-24,,,,3.708
2011-07-25,,,,4.333
