date,SO2_mean
2011-01-01,1.0833333333333333
2011-01-02,2.6666666666666665
2011-01-03,2.8333333333333335
2011-01-04,4.260869565217392
2011-01-05,1.7916666666666667
2011-01-06,1.9583333333333333
2011-01-07,0.8333333333333334
2011-01-08,0.4583333333333333
2011-01-09,2.4583333333333335
2011-01-10,1.875
2011-01-11,2.0
2011-01-12,0.6666666666666666
2011-01-13,2.75
2011-01-14,6.041666666666667
2011-01-15,1.4583333333333333
2011-01-16,0.9583333333333334
2011-01-17,0.4166666666666667
2011-01-18,1.4782608695652173
2011-01-19,0.7916666666666666
2011-01-20,0.5
2011-01-21,0.375
2011-01-22,0.375
2011-01-23,1.2083333333333333
2011-01-24,1.375
2011-01-25,2.608695652173913
2011-01-26,1.375
2011-01-27,3.7916666666666665
2011-01-28,3.2083333333333335
2011-01-29,1.0833333333333333
2011-01-30,1.25
2011-01-31,1.8333333333333333
2011-02-01,3.6956521739130435
2011-02-02,1.7916666666666667
2011-02-03,2.125
2011-02-04,3.875
2011-02-05,3.9166666666666665
2011-02-06,2.0833333333333335
2011-02-07,2.375
2011-02-08,1.565217391304348
2011-02-09,3.0416666666666665
2011-02-10,2.625
2011-02-11,2.5416666666666665
2011-02-12,1.7916666666666667
2011-02-13,1.0416666666666667
2011-02-14,1.0
2011-02-15,1.7826086956521738
2011-02-16,1.75
2011-02-17,2.3333333333333335
2011-02-18,1.375
2011-02-19,1.3333333333333333
2011-02-20,1.875
2011-02-21,2.1666666666666665
2011-02-22,1.8695652173913044
2011-02-23,2.375
2011-02-24,2.7916666666666665
2011-02-25,1.75
2011-02-26,0.9166666666666666
2011-02-27,1.0416666666666667
2011-02-28,1.2083333333333333
2011-03-01,2.3333333333333335
2011-03-02,2.125
2011-03-03,1.5
2011-03-04,0.8333333333333334
2011-03-05,1.125
2011-03-06,2.9583333333333335
2011-03-07,3.217391304347826
2011-03-08,2.125
2011-03-09,0.5
2011-03-10,0.7083333333333334
2011-03-11,2.4583333333333335
2011-03-12,1.2083333333333333
2011-03-13,1.0
2011-03-14,2.391304347826087
2011-03-15,2.2916666666666665
2011-03-16,2.625
2011-03-17,2.4583333333333335
2011-03-18,2.4583333333333335
2011-03-19,1.0833333333333333
2011-03-20,2.0833333333333335
2011-03-21,1.6521739130434783
2011-03-22,3.8333333333333335
2011-03-23,1.9583333333333333
2011-03-24,2.0833333333333335
2011-03-25,2.0416666666666665
2011-03-26,1.2083333333333333
2011-03-27,2.2916666666666665
2011-03-28,2.4782608695652173
2011-03-29,2.4583333333333335
2011-03-30,1.875
2011-03-31,1.2083333333333333
2011-04-01,3.2916666666666665
2011-04-02,3.2083333333333335
2011-04-03,1.0416666666666667
2011-04-04,1.0
2011-04-05,2.0434782608695654
2011-04-06,2.4782608695652173
2011-04-07,1.0
2011-04-08,1.0
2011-04-09,1.5833333333333333
2011-04-10,1.75
2011-04-11,3.2916666666666665
2011-04-12,1.434782608695652
