date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,191.208,5.0,14.375,15.333,20.292,4.958,9.458,205.583
2011-01-02,189.625,4.5,10.125,10.167,12.417,2.25,5.625,199.75
2011-01-03,190.478,3.913,12.217,16.25,21.5,5.25,5.042,202.696
2011-01-04,194.208,4.875,13.208,17.783,24.696,6.913,6.696,207.417
2011-01-05,192.333,5.792,18.875,30.0,51.87,21.87,6.417,211.208
2011-01-06,192.583,5.667,21.333,34.833,65.625,30.792,11.375,213.917
2011-01-07,193.417,6.208,25.5,31.5,57.542,26.042,11.167,218.917
2011-01-08,192.25,5.792,15.792,21.75,30.5,8.75,11.042,208.042
2011-01-09,194.042,6.042,21.5,26.833,42.792,15.958,15.708,215.542
2011-01-10,193.609,7.043,31.087,39.833,86.75,46.917,20.25,224.696
2011-01-11,193.333,5.708,25.708,30.292,60.625,30.333,19.917,219.042
2011-01-12,192.208,5.167,16.458,29.304,50.043,20.739,10.958,208.667
2011-01-13,191.542,6.542,25.167,34.708,75.917,41.208,13.917,216.708
2011-01-14,198.125,7.708,27.375,28.625,58.167,29.542,18.333,225.5
2011-01-15,197.333,6.792,21.125,22.375,35.375,13.0,18.917,218.458
2011-01-16,195.792,7.5,28.833,34.913,77.696,42.783,21.667,224.625
2011-01-17,193.87,5.783,31.043,38.958,80.833,41.875,24.625,224.913
2011-01-18,192.708,5.833,27.75,38.708,89.75,51.042,24.833,220.458
2011-01-19,191.083,5.0,23.042,32.522,59.174,26.652,17.917,214.125
2011-01-20,189.75,4.375,13.0,24.5,37.792,13.292,5.917,202.75
2011-01-21,188.542,5.292,13.708,23.708,41.083,17.375,4.042,202.25
2011-01-22,190.0,5.917,18.167,17.542,28.375,10.833,7.375,208.167
2011-01-23,191.174,6.625,18.609,26.708,54.167,27.458,15.625,209.783
2011-01-24,193.696,5.087,21.696,28.5,54.875,26.375,8.708,215.391
2011-01-25,193.208,5.208,20.667,31.792,69.667,37.875,9.5,213.875
2011-01-26,195.25,5.375,19.792,35.391,69.435,34.043,10.458,215.042
2011-01-27,195.458,5.917,26.292,39.75,86.5,46.75,15.625,221.75
2011-01-28,196.25,5.542,24.375,29.583,51.0,21.417,19.042,220.625
2011-01-29,192.375,4.042,12.333,16.417,20.708,4.292,8.75,204.708
2011-01-30,193.583,4.958,17.417,32.583,60.083,27.5,11.792,211.0
2011-01-31,193.435,,22.783,36.042,73.125,37.083,9.0,216.217
2011-02-01,196.273,,29.409,37.348,73.217,35.87,19.083,225.682
2011-02-02,195.708,,23.125,33.87,73.609,39.739,11.708,218.833
2011-02-03,193.625,,17.083,33.75,60.833,27.083,10.083,210.708
2011-02-04,193.292,,20.458,33.333,54.875,21.542,13.833,213.75
2011-02-05,193.292,,20.458,29.75,43.042,13.292,19.625,213.75
2011-02-06,195.417,,24.292,35.292,78.875,43.583,22.957,219.708
2011-02-07,187.25,,23.958,29.542,50.25,20.708,24.792,211.208
2011-02-08,192.091,,16.455,28.304,44.043,15.739,11.043,208.545
