date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2014-03-01,10.143,15.238,5.095,5.875,
2014-03-02,3.5,3.773,0.273,11.292,
2014-03-03,28.174,57.783,29.609,15.917,
2014-03-04,9.958,12.542,2.583,8.708,
2014-03-05,3.792,4.333,0.542,10.208,
2014-03-06,29.091,60.182,31.091,12.542,
2014-03-07,23.333,40.25,16.917,8.375,
2014-03-08,15.583,24.208,8.625,7.417,
2014-03-09,29.739,69.696,39.957,6.042,
2014-03-10,4.409,4.818,0.409,5.292,
2014-03-11,7.333,8.25,0.917,8.792,
2014-03-12,19.684,43.526,23.842,15.458,
2014-03-13,16.174,21.087,4.913,12.958,
2014-03-14,5.565,6.0,0.435,18.583,
2014-03-15,10.0,13.273,3.273,18.208,
2014-03-16,34.045,65.591,31.545,18.5,
2014-03-17,20.875,50.042,29.167,13.042,
2014-03-18,32.111,66.222,34.111,20.292,
2014-03-19,28.783,50.565,21.783,11.75,
2014-03-20,34.217,74.087,39.87,15.833,
2014-03-21,20.905,43.619,22.714,16.875,
2014-03-22,6.5,9.5,3.0,18.292,
2014-03-23,4.304,5.304,1.0,16.167,
2014-03-24,2.875,3.875,1.0,6.909,
2014-03-25,4.083,5.208,1.125,6.542,
2014-03-26,17.667,29.952,12.286,11.208,
2014-03-27,19.111,24.944,5.833,13.917,
2014-03-28,22.696,33.435,10.739,17.958,
2014-03-29,13.083,16.083,3.0,16.958,
2014-03-30,26.458,44.375,17.917,18.5,
2014-03-31,19.25,28.542,9.292,23.833,
2015-01-01,2.333,2.667,0.333,6.0,
2015-01-02,4.875,5.333,0.458,14.542,
2015-01-03,4.583,4.833,0.25,20.167,
2015-01-04,4.833,5.458,0.625,20.75,
2015-01-05,5.875,6.833,0.958,24.417,
2015-01-06,7.833,8.958,1.125,7.917,
2015-01-07,9.458,11.292,1.833,9.958,
2015-01-08,16.304,19.739,3.435,12.75,
2015-01-09,7.708,9.083,1.375,5.417,
2015-01-10,5.917,6.917,1.0,7.917,
2015-01-11,6.292,7.458,1.167,8.958,
2015-01-12,13.583,18.625,5.042,10.5,
2015-01-13,14.917,19.0,4.083,6.208,
2015-01-14,15.417,24.292,8.875,9.0,
2015-01-15,10.792,14.292,3.5,6.0,
2015-01-16,7.667,9.833,2.167,6.458,
2015-01-17,16.625,26.125,9.5,10.0,
2015-01-18,11.458,18.667,7.208,3.5,
2015-01-19,6.667,8.0,1.333,6.417,
2015-01-20,9.435,11.826,2.391,4.792,
2015-01-21,7.75,9.875,2.125,3.583,
2015-01-22,10.217,13.174,2.957,4.0,
2015-01-23,12.458,17.208,4.75,7.083,
2015-01-24,3.958,4.833,0.875,9.75,
2015-01-25,9.75,12.167,2.417,7.5,
2015-01-26,14.783,19.043,4.261,15.182,
2015-01-27,11.875,14.708,2.833,15.292,
2015-01-28,10.917,12.833,1.917,21.042,
2015-01-29,33.625,80.083,46.458,13.958,
2015-01-30,28.75,65.75,37.0,4.0,
2015-01-31,9.333,13.625,4.292,11.733,
2015-02-01,19.083,24.333,5.25,21.111,
2015-02-02,16.957,29.565,12.609,7.533,
2015-02-03,9.375,13.417,4.042,3.444,
2015-02-04,14.375,23.708,9.333,13.692,
2015-02-05,7.167,8.625,1.458,11.5,
2015-02-06,6.167,7.417,1.25,10.167,
2015-02-07,4.625,5.25,0.625,4.083,
2015-02-08,20.333,31.083,10.75,8.5,
2015-02-09,20.042,42.792,22.75,15.083,
2015-02-10,5.125,6.167,1.042,7.667,
2015-02-11,21.417,36.208,14.792,10.625,
2015-02-12,29.667,64.958,35.292,11.042,
2015-02-13,21.375,47.083,25.708,8.042,
2015-02-14,5.208,6.917,1.708,5.583,
2015-02-15,4.875,6.083,1.208,2.958,
2015-02-16,11.25,13.667,2.417,8.375,
2015-02-17,10.739,13.87,3.13,10.5,
2015-02-18,20.333,35.292,14.958,9.125,
2015-02-19,21.583,39.292,17.708,14.042,
2015-02-20,21.542,39.542,18.0,10.125,
2015-02-21,2.042,2.333,0.292,7.083,
2015-02-22,22.375,45.0,22.625,8.708,
2015-02-23,16.25,19.917,3.667,13.591,
2015-02-24,6.458,8.25,1.792,10.333,
2015-02-25,5.958,7.208,1.25,4.125,
2015-02-26,6.167,7.458,1.292,13.458,
2015-02-27,8.042,9.625,1.583,26.292,
2015-02-28,10.792,14.917,4.125,28.792,
2015-03-01,4.167,5.0,0.833,5.583,
2015-03-02,6.708,7.958,1.25,10.667,
2015-03-03,9.0,10.917,1.917,17.333,
2015-03-04,30.375,52.75,22.375,21.458,
2015-03-05,21.208,31.042,9.833,23.125,
2015-03-06,13.25,20.625,7.375,17.708,
2015-03-07,24.25,47.5,23.25,8.208,
2015-03-08,10.792,20.042,9.25,16.042,
2015-03-09,21.167,43.458,22.292,20.0,
2015-03-10,18.125,33.25,15.125,7.542,
2015-03-11,18.261,45.739,27.478,11.25,
2015-03-12,13.042,18.917,5.875,9.625,
2015-03-13,8.542,11.125,2.583,8.083,
2015-03-14,10.5,13.75,3.25,5.542,
2015-03-15,4.792,5.5,0.708,9.292,
2015-03-16,23.958,41.458,17.5,11.625,
2015-03-17,30.826,57.087,26.261,14.042,
2015-03-18,27.25,52.0,24.75,12.958,
2015-03-19,13.458,21.75,8.292,5.667,
2015-03-20,2.458,2.833,0.375,15.375,
2015-03-21,4.833,6.167,1.333,8.792,
2015-03-22,14.25,20.917,6.667,12.0,
2015-03-23,11.125,13.125,2.0,26.042,
2015-03-24,11.958,15.208,3.25,21.583,
2015-03-25,4.083,5.042,0.958,7.083,
2015-03-26,12.0,18.333,6.333,13.125,
2015-03-27,6.5,8.75,2.25,14.792,
2015-03-28,17.25,29.458,12.208,18.125,
2015-03-29,17.625,28.083,10.458,18.542,
2015-03-30,11.5,14.667,3.167,32.708,
2015-03-31,24.417,39.292,14.875,32.625,
2015-04-01,20.833,31.042,10.208,24.583,
2015-04-02,27.739,55.696,27.957,10.5,
2015-04-03,22.708,50.333,27.625,9.25,
2015-04-04,15.333,37.75,22.417,10.875,
2015-04-05,17.542,29.25,11.708,7.375,
2015-04-06,13.913,17.348,3.435,10.083,
2015-04-07,22.0,43.591,21.591,7.417,
2015-04-08,28.304,65.783,37.478,5.417,
2015-04-09,31.632,68.842,37.211,11.583,
2015-04-10,30.591,70.909,40.318,11.833,
2015-04-11,14.238,24.381,10.143,4.583,
2015-04-12,11.609,19.478,7.87,10.0,
2015-04-13,21.85,40.7,18.85,5.708,
2015-04-14,35.2,86.55,51.35,7.667,
2015-04-15,27.391,51.609,24.217,10.75,
2015-04-16,11.217,13.87,2.652,28.833,
2015-04-17,11.864,18.727,6.864,22.125,
2015-04-18,11.958,19.042,7.083,15.833,
2015-04-19,15.208,22.0,6.792,19.083,
2015-04-20,26.522,60.913,34.391,15.75,
2015-04-21,7.833,12.375,4.542,4.875,
2015-04-22,34.739,71.217,36.478,11.905,
2015-04-23,26.391,46.913,20.522,18.292,
2015-04-24,23.042,39.792,16.75,19.708,
2015-04-25,20.125,30.75,10.625,27.125,
2015-04-26,5.364,7.0,1.636,28.0,
2015-04-27,11.917,17.292,5.375,32.458,
2015-04-28,24.955,48.091,23.136,30.75,
2015-04-29,23.5,40.875,17.375,15.25,
2015-04-30,21.917,36.583,14.667,11.542,
2015-05-01,22.696,36.13,13.435,9.792,
2015-05-02,18.292,32.042,13.75,10.042,
2015-05-03,9.625,16.292,6.667,7.917,
2015-05-04,11.0,18.609,7.609,9.542,
2015-05-05,6.792,10.583,3.792,11.792,
2015-05-06,9.792,14.375,4.583,13.042,
2015-05-07,16.583,24.583,8.0,15.458,
2015-05-08,17.75,25.708,7.958,16.417,
2015-05-09,25.375,42.042,16.667,20.292,
2015-05-10,3.375,4.125,0.75,17.542,
2015-05-11,27.75,52.625,24.875,11.875,
2015-05-12,25.042,50.083,25.042,12.875,
2015-05-13,7.708,10.167,2.458,17.792,
2015-05-14,16.13,25.652,9.522,25.208,
2015-05-15,14.708,23.292,8.583,17.958,
2015-05-16,9.5,14.875,5.375,15.917,
2015-05-17,9.333,13.375,4.042,23.917,
2015-05-18,23.864,45.045,21.182,23.208,
2015-05-19,23.917,39.625,15.708,11.792,
2015-05-20,21.375,38.292,16.917,23.435,
2015-05-21,14.391,22.783,8.391,13.25,
2015-05-22,13.375,20.125,6.75,12.792,
2015-05-23,21.542,31.583,10.042,21.25,
2015-05-24,12.667,18.542,5.875,12.792,
2015-05-25,24.583,44.375,19.792,11.75,
2015-05-26,21.083,34.042,12.958,15.208,
2015-05-27,38.5,66.792,28.292,23.75,
2015-05-28,32.417,55.75,23.333,25.75,
2015-05-29,25.217,42.826,17.609,22.042,
2015-05-30,15.091,23.045,7.955,25.292,
2015-05-31,9.375,12.208,2.833,22.458,
2015-06-01,28.174,50.261,22.087,15.208,
2015-06-02,16.478,25.565,9.087,12.083,
2015-06-03,18.364,35.091,16.727,10.542,
2015-06-04,4.583,6.125,1.542,7.833,
2015-06-05,26.095,54.714,28.619,9.583,
2015-06-06,7.0,11.083,4.083,4.292,
2015-06-07,10.25,16.417,6.167,7.208,
2015-06-08,21.6,44.75,23.15,7.875,
2015-06-09,15.25,25.917,10.667,5.333,
2015-06-10,24.708,44.083,19.375,12.917,
2015-06-11,33.952,67.524,33.571,18.333,
2015-06-12,14.292,20.917,6.625,11.25,
2015-06-13,17.318,28.455,11.136,27.292,
2015-06-14,12.476,16.714,4.238,16.75,
2015-06-15,15.381,30.619,15.238,21.917,
2015-06-16,37.167,63.375,26.208,27.167,
2015-06-17,28.583,49.458,20.875,12.375,
2015-06-18,25.652,46.783,21.13,12.375,
2015-06-19,19.043,32.217,13.174,9.833,
2015-06-20,26.625,46.125,19.5,8.125,
