date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,188.917,4.958,16.167,23.958,43.083,19.125,,,205.083
2011-01-02,186.435,3.458,10.087,12.667,22.25,9.583,,,196.522
2011-01-03,185.375,3.333,9.583,14.167,25.333,11.167,,,194.958
2011-01-04,187.783,5.167,11.13,15.0,25.625,10.625,,,198.913
2011-01-05,187.708,4.625,13.333,20.333,37.292,16.958,,,201.042
2011-01-06,186.591,4.958,14.909,21.8,40.733,18.933,,,201.5
2011-01-07,187.625,3.435,10.792,17.375,34.417,17.042,,,198.417
2011-01-08,187.391,3.625,10.739,15.667,29.25,13.583,,,198.13
2011-01-09,188.208,4.583,14.333,19.833,36.583,16.75,,,202.542
2011-01-10,186.957,6.25,18.043,26.833,55.917,29.083,,,205.0
2011-01-11,186.583,5.542,14.625,24.542,46.417,21.875,,,201.208
2011-01-12,186.87,4.292,12.304,21.708,43.083,21.375,,,199.174
2011-01-13,187.083,5.375,16.958,23.917,48.417,24.5,,,204.042
2011-01-14,188.783,5.391,14.435,19.208,37.417,18.208,,,203.217
2011-01-15,186.667,3.333,11.292,15.458,28.5,13.042,,,197.958
2011-01-16,190.304,4.833,20.478,27.042,59.542,32.5,,,210.783
2011-01-17,188.375,6.333,23.625,29.875,74.542,44.667,,,212.0
2011-01-18,187.217,4.417,20.87,27.75,56.458,28.708,,,208.087
2011-01-19,187.333,3.125,20.792,26.304,47.13,20.826,,,208.125
2011-01-20,187.435,7.25,24.304,30.5,74.542,44.042,,,211.739
2011-01-21,188.083,6.391,22.792,24.913,64.391,39.478,,,210.875
2011-01-22,186.522,4.958,18.13,18.292,38.958,20.667,,,204.652
2011-01-23,185.833,3.625,14.333,19.5,37.0,17.5,,,200.167
2011-01-24,187.652,4.125,14.478,21.583,44.417,22.833,,,202.13
2011-01-25,188.5,5.583,17.25,25.375,49.375,24.0,,,205.75
2011-01-26,187.913,4.5,15.217,21.087,41.783,20.696,,,203.13
2011-01-27,189.208,6.792,17.875,27.625,55.375,27.75,,,207.083
2011-01-28,186.609,5.478,14.87,24.0,46.0,22.0,,,201.478
2011-01-29,185.917,2.542,11.083,14.917,28.125,13.208,,,197.0
2011-01-30,188.087,3.417,13.652,20.75,40.958,20.208,,,201.739
2011-01-31,187.542,3.833,13.458,23.25,45.958,22.708,,,201.0
2011-02-01,189.304,5.083,19.435,25.913,59.13,33.217,,,208.739
2011-02-02,187.0,3.292,11.375,18.75,36.958,18.208,,,198.375
2011-02-03,189.913,4.792,16.87,27.565,54.391,26.826,,,206.783
2011-02-04,189.083,4.957,15.208,24.583,47.208,22.625,,,204.292
2011-02-05,188.957,5.25,14.565,21.042,38.833,17.792,,,203.522
2011-02-06,193.667,7.208,29.542,29.783,74.217,44.435,,,223.208
2011-02-07,187.478,5.818,19.522,22.708,44.708,22.0,,,207.0
2011-02-08,186.125,2.083,10.25,14.583,27.542,12.958,,,196.375
2011-02-09,186.478,2.833,11.087,18.292,36.667,18.375,,,197.565
2011-02-10,186.167,3.708,14.208,21.708,43.333,21.625,,,200.375
2011-02-11,186.261,3.609,10.957,16.958,31.708,14.75,,,197.217
2011-02-12,186.5,3.292,9.625,11.667,20.625,8.958,,,196.125
2011-02-13,187.957,7.125,19.783,29.292,65.625,36.333,,,207.739
2011-02-14,189.708,9.375,32.75,31.435,92.783,61.348,,,222.458
2011-02-15,187.217,6.583,18.783,25.542,50.417,24.875,,,206.0
2011-02-16,186.826,5.333,16.435,23.333,47.417,24.083,,,203.261
2011-02-17,186.522,4.667,13.043,21.773,39.773,18.0,,,199.565
2011-02-18,188.375,3.609,12.5,18.167,33.875,15.708,,,200.875
2011-02-19,188.087,4.417,13.087,17.708,32.042,14.333,,,201.174
2011-02-20,187.042,4.917,14.292,25.125,47.375,22.25,,,201.333
2011-02-21,185.957,4.833,18.217,28.708,51.667,22.958,,,204.174
2011-02-22,186.833,4.458,16.667,24.13,41.304,17.174,,,203.5
2011-02-23,186.0,4.792,17.591,24.375,43.25,18.875,,,203.591
2011-02-24,189.417,5.875,17.292,21.87,35.783,13.913,,,206.708
2011-02-25,187.87,5.348,17.652,25.5,42.25,16.75,,,205.522
2011-02-26,187.0,3.0,11.25,13.708,23.375,9.667,,,198.25
2011-02-27,187.174,2.792,10.174,17.333,30.625,13.292,,,197.348
2011-02-28,189.292,3.542,14.917,23.25,42.542,19.292,,,204.208
2011-03-01,188.958,4.75,23.958,26.125,52.833,26.708,,,212.917
2011-03-02,188.652,6.458,31.435,24.667,64.792,40.125,,,220.087
2011-03-03,187.792,4.739,16.25,17.75,33.0,15.25,,,204.042
2011-03-04,189.261,4.583,13.739,20.167,30.667,10.5,,,203.0
2011-03-05,186.583,5.667,24.042,25.875,48.083,22.208,,,210.625
2011-03-06,189.913,8.917,29.696,30.375,63.833,33.458,,,219.609
2011-03-07,190.208,7.5,18.458,25.875,44.333,18.458,,,208.667
2011-03-08,194.087,9.667,29.609,32.667,60.833,28.167,,,223.696
2011-03-09,191.25,9.042,26.458,32.0,70.417,38.417,,,217.708
2011-03-10,187.957,6.174,17.043,25.875,51.042,25.167,,,205.0
2011-03-11,186.75,3.458,11.75,18.5,32.417,13.917,,,198.5
2011-03-12,188.087,3.083,11.391,16.125,27.625,11.5,,,199.478
2011-03-13,187.958,2.792,11.208,18.708,31.958,13.25,,,199.167
2011-03-14,186.13,3.792,14.348,24.783,41.435,16.652,,,200.478
2011-03-15,186.833,3.917,13.625,25.167,40.625,15.458,,,200.458
2011-03-16,188.696,3.708,18.652,24.542,43.458,18.917,,,207.348
2011-03-17,185.417,5.087,20.583,23.208,37.833,14.625,,,206.0
2011-03-18,186.348,6.917,16.13,20.333,34.458,14.125,,,202.478
2011-03-19,186.75,3.542,11.083,16.261,27.522,11.261,,,197.833
2011-03-20,185.348,3.208,11.478,15.542,25.125,9.583,,,196.826
2011-03-21,185.75,3.583,10.958,17.25,28.167,10.917,,,196.708
2011-03-22,185.85,4.583,13.75,22.208,34.917,12.708,,,199.6
2011-03-23,185.208,4.417,19.042,27.125,42.375,15.25,,,204.25
2011-03-24,186.087,4.043,15.087,18.609,30.565,11.957,,,201.174
2011-03-25,189.833,3.542,10.125,11.917,19.417,7.5,,,199.958
2011-03-26,189.261,3.458,12.696,18.75,31.292,12.542,,,201.957
2011-03-27,188.875,4.083,14.75,23.083,36.875,13.792,,,203.625
2011-03-28,187.652,5.25,17.304,28.208,47.5,19.292,,,204.957
2011-03-29,187.917,3.583,15.167,20.958,34.083,13.125,,,203.083
2011-03-30,184.957,1.875,14.522,14.792,23.708,8.917,,,199.478
2011-03-31,181.458,2.739,9.083,7.25,11.708,4.458,,,190.542
2011-04-01,187.917,4.125,22.583,27.292,42.125,14.833,,,210.5
2011-04-02,186.783,4.826,24.522,31.708,43.5,11.792,,,211.304
