date,CO_mean,NO2_mean,NOX_mean,NO_mean
2011-06-14,4.208,16.125,23.458,7.333
2011-06-15,4.792,18.13,33.217,15.087
2011-06-16,4.75,20.083,37.625,17.542
2011-06-17,6.0,22.417,44.583,22.167
2011-06-18,5.125,19.292,35.667,16.375
2011-06-19,4.875,14.917,24.917,10.0
2011-06-20,4.958,20.5,36.458,15.958
2011-06-21,4.826,17.292,43.875,26.583
2011-06-22,4.708,21.565,41.696,20.13
2011-06-23,2.833,10.167,31.0,20.833
2011-06-24,2.667,7.333,25.667,18.333
2011-06-25,3.348,9.167,29.375,20.208
2011-06-26,3.417,9.375,26.25,16.875
2011-06-27,3.625,7.708,33.917,26.208
2011-06-28,2.875,9.792,31.833,22.042
2011-06-29,2.957,,,
2011-06-30,4.083,,,
2011-07-01,3.875,,,
2011-07-02,3.625,,,
2011-07-03,4.435,,,
2011-07-04,3.042,,,
2011-07-05,4.208,,,
2011-07-06,4.875,,,
2011-07-07,4.391,,,
2011-07-08,5.391,12.5,44.7,32.2
2011-07-09,3.833,9.875,31.375,21.5
2011-07-10,3.708,6.542,22.333,15.792
2011-07-11,5.381,9.708,39.542,29.833
2011-07-12,4.667,10.125,40.75,30.625
2011-07-13,4.348,9.083,36.75,27.667
2011-07-14,3.083,8.917,29.667,20.75
2011-07-15,4.292,13.042,37.167,24.125
2011-07-16,3.75,11.167,30.667,19.5
2011-07-17,2.609,6.833,17.792,10.958
2011-07-18,2.083,6.435,18.826,12.391
2011-07-19,2.042,4.0,17.667,13.667
2011-07-20,2.833,8.667,21.042,12.375
2011-07-21,3.826,14.833,34.042,19.208
2011-07-22,4.5,18.222,33.444,15.222
2011-07-23,4.667,23.0,37.261,14.261
2011-07-24,3.75,12.833,22.917,10.083
2011-07-25,4.783,12.833,34.083,21.25
2011-07-26,4.292,13.167,32.75,19.583
2011-07-27,4.458,9.542,39.458,29.917
2011-07-28,3.75,10.5,24.792,14.292
2011-07-29,3.826,12.792,26.25,13.458
2011-07-30,4.125,15.652,27.087,11.435
2011-07-31,4.167,11.958,19.667,7.708
2011-08-01,4.458,13.667,26.208,12.542
2011-08-02,4.478,14.958,29.208,14.25
2011-08-03,3.792,11.958,29.083,17.125
2011-08-04,2.667,9.667,23.792,14.125
2011-08-05,3.75,11.333,32.125,20.792
2011-08-06,3.304,8.913,27.652,18.739
2011-08-07,3.708,11.833,26.208,14.375
2011-08-08,4.125,13.875,37.583,23.708
2011-08-09,4.391,15.522,33.609,18.087
2011-08-10,4.0,14.455,28.227,13.773
2011-08-11,3.625,14.833,25.917,11.083
2011-08-12,3.167,12.292,19.125,6.833
2011-08-13,3.833,12.708,20.0,7.292
2011-08-14,3.174,9.208,20.125,10.917
2011-08-15,3.208,8.5,18.958,10.458
2011-08-16,5.708,14.652,25.174,10.522
2011-08-17,4.417,16.208,30.542,14.333
2011-08-18,3.217,12.292,28.75,16.458
2011-08-19,4.958,18.417,32.917,14.5
2011-08-20,3.875,18.292,30.75,12.458
2011-08-21,4.0,13.375,22.625,9.25
2011-08-22,4.652,16.458,35.0,18.542
2011-08-23,4.75,16.348,41.87,25.522
2011-08-24,3.542,9.25,33.708,24.458
2011-08-25,4.409,11.708,43.458,31.75
2011-08-26,3.957,8.625,35.583,26.958
2011-08-27,3.583,13.083,31.583,18.5
2011-08-28,3.417,12.583,21.958,9.375
2011-08-29,4.417,17.208,29.167,11.958
2011-08-30,3.739,16.522,27.478,10.957
2011-08-31,2.765,11.167,24.875,13.708
2011-09-01,1.542,7.458,19.375,11.917
2011-09-02,1.045,4.458,13.708,9.25
2011-09-03,1.957,4.792,15.542,10.75
2011-09-04,1.833,5.333,15.417,10.083
2011-09-05,3.417,12.667,27.375,14.708
2011-09-06,2.542,11.783,18.13,6.348
2011-09-07,3.304,15.958,23.417,7.458
2011-09-08,4.667,20.75,36.583,15.833
2011-09-09,3.875,14.609,29.435,14.826
2011-09-10,3.75,13.0,34.625,21.625
2011-09-11,2.522,7.708,21.583,13.875
2011-09-12,3.375,10.5,31.542,21.042
2011-09-13,3.833,13.087,35.783,22.696
2011-09-14,3.708,14.583,34.917,20.333
2011-09-15,3.261,9.625,30.125,20.5
2011-09-16,2.792,8.875,29.333,20.458
2011-09-17,2.958,7.125,27.208,20.083
2011-09-18,2.875,7.375,22.292,14.917
2011-09-19,2.609,8.875,22.042,13.167
2011-09-20,3.833,8.13,37.435,29.304
2011-09-21,1.909,5.526,12.842,7.316
2011-09-22,2.5,8.565,15.609,7.043
2011-09-23,2.348,9.0,15.708,6.708
2011-09-24,3.208,14.458,23.333,8.875
2011-09-25,3.208,10.833,16.583,5.75
2011-09-26,4.75,16.833,39.125,22.292
2011-09-27,4.174,16.5,33.583,17.083
2011-09-28,5.0,23.042,40.0,16.958
2011-09-29,4.625,15.714,22.143,6.429
2011-09-30,4.208,16.692,25.0,8.308
2011-10-01,2.478,8.083,12.292,4.208
2011-10-02,2.167,7.957,10.913,2.957
2011-10-03,2.792,,,
2011-10-04,3.652,,,
2011-10-05,3.391,,,
2011-10-06,3.042,,,
2011-10-07,3.375,,,
2011-10-08,4.304,,,
2011-10-09,4.261,,,
2011-10-10,3.583,,,
2011-10-11,4.5,,,
2011-10-12,5.348,,,
2011-10-13,5.174,24.25,37.417,13.167
2011-10-14,4.75,20.875,34.875,14.0
2011-10-15,4.583,14.875,32.708,17.833
2011-10-16,3.609,9.708,14.958,5.25
2011-10-17,4.609,14.292,21.333,7.042
2011-10-18,4.375,19.091,32.409,13.318
2011-10-19,3.917,17.208,33.458,16.25
2011-10-20,4.0,17.583,31.333,13.75
2011-10-21,3.478,17.958,35.5,17.542
2011-10-22,3.917,16.708,32.583,15.875
2011-10-23,3.625,13.208,23.042,9.833
2011-10-24,4.87,16.833,34.833,18.0
2011-10-25,3.826,14.565,26.043,11.478
2011-10-26,2.417,9.958,14.625,4.667
2011-10-27,4.375,20.708,33.917,13.208
2011-10-28,4.522,21.083,36.417,15.333
2011-10-29,4.391,20.083,31.458,11.375
2011-10-30,3.792,13.583,20.458,6.875
2011-10-31,4.208,15.0,24.625,9.625
2011-11-01,4.652,23.217,41.522,18.304
2011-11-02,4.565,20.5,35.5,15.0
2011-11-03,4.7,19.55,38.55,19.0
2011-11-04,7.737,25.0,42.0,17.0
2011-11-05,4.783,18.167,30.292,12.125
2011-11-06,2.957,9.292,17.0,7.708
2011-11-07,3.917,9.292,14.875,5.583
2011-11-08,2.458,11.652,18.478,6.826
2011-11-09,1.696,17.542,29.833,12.292
2011-11-10,4.174,16.25,30.333,14.083
2011-11-11,3.792,15.292,27.167,11.875
2011-11-12,4.292,16.083,28.917,12.833
2011-11-13,3.174,10.25,14.833,4.583
2011-11-14,4.043,13.167,19.208,6.042
2011-11-15,3.375,12.522,19.783,7.261
2011-11-16,3.048,12.333,18.583,6.25
2011-11-17,4.652,19.542,31.208,11.667
2011-11-18,5.375,23.958,45.542,21.583
2011-11-19,3.667,12.25,24.167,11.917
2011-11-20,3.261,7.75,12.083,4.333
2011-11-21,2.87,9.5,15.125,5.625
2011-11-22,2.958,13.957,21.13,7.174
2011-11-23,4.25,18.0,31.667,13.667
2011-11-24,3.13,10.875,16.542,5.667
2011-11-25,3.13,11.5,17.875,6.375
2011-11-26,4.292,17.667,31.042,13.375
2011-11-27,4.5,18.25,30.083,11.833
2011-11-28,6.261,20.292,52.5,32.208
2011-11-29,6.696,24.478,58.348,33.87
2011-11-30,8.042,28.083,75.833,47.75
2011-12-01,5.333,20.917,52.0,31.083
2011-12-02,4.783,18.375,46.75,28.375
2011-12-03,4.0,14.208,29.083,14.875
2011-12-04,2.042,5.917,9.417,3.5
2011-12-05,3.25,12.0,19.958,7.958
2011-12-06,5.043,22.652,42.826,20.174
2011-12-07,4.348,21.875,32.292,10.417
2011-12-08,5.333,23.333,37.708,14.375
2011-12-09,3.875,12.667,19.917,7.25
2011-12-10,4.217,15.875,26.5,10.625
2011-12-11,3.174,9.917,14.458,4.542
2011-12-12,4.75,17.167,29.25,12.083
2011-12-13,4.958,21.826,40.652,18.826
2011-12-14,5.652,25.125,45.042,19.917
2011-12-15,5.13,17.708,26.75,9.042
2011-12-16,3.5,12.0,18.583,6.583
2011-12-17,3.083,10.708,17.75,7.042
2011-12-18,2.957,11.042,15.708,4.667
2011-12-19,3.739,13.042,20.333,7.292
2011-12-20,3.25,14.609,21.696,7.087
2011-12-21,4.375,22.083,33.542,11.458
2011-12-22,6.087,24.167,39.333,15.167
2011-12-23,2.783,8.042,13.0,4.958
2011-12-24,3.5,12.292,18.583,6.292
2011-12-25,3.208,8.583,12.667,4.083
2011-12-26,3.391,12.5,18.958,6.458
2011-12-27,3.435,12.739,21.13,8.391
2011-12-28,3.125,12.542,19.0,6.458
2011-12-29,4.458,19.708,28.958,9.25
2011-12-30,2.913,7.583,12.125,4.542
2011-12-31,2.913,8.458,12.083,3.625
2012-04-01,3.875,7.125,10.458,3.333
2012-04-02,4.625,17.0,29.625,12.625
2012-04-03,4.583,14.208,23.875,9.667
2012-04-04,4.348,11.875,16.0,4.125
2012-04-05,4.917,19.542,27.667,8.125
2012-04-06,4.125,12.217,16.913,4.696
2012-04-07,4.042,8.208,11.5,3.292
2012-04-08,4.304,12.167,18.792,6.625
2012-04-09,5.833,22.042,30.375,8.333
2012-04-10,5.261,22.458,32.958,10.5
2012-04-11,4.917,20.5,33.167,12.667
2012-04-12,4.409,14.917,21.25,6.333
2012-04-13,4.75,20.783,28.174,7.391
2012-04-14,4.333,13.875,21.5,7.625
2012-04-15,4.696,13.667,21.417,7.75
2012-04-16,5.435,19.667,33.458,13.792
2012-04-17,4.375,19.75,32.333,12.583
2012-04-18,4.583,21.958,36.125,14.167
2012-04-19,4.292,17.471,25.235,7.765
2012-04-20,5.304,25.174,40.783,15.609
2012-04-21,4.208,13.208,20.75,7.542
2012-04-22,3.542,9.167,13.792,4.625
2012-04-23,3.958,13.25,20.333,7.083
2012-04-24,4.25,12.882,16.647,3.765
2012-04-25,4.417,13.833,21.917,8.083
2012-04-26,4.875,18.958,30.917,11.958
2012-04-27,4.458,16.348,24.739,8.391
2012-04-28,5.217,17.458,27.792,10.333
2012-04-29,4.375,13.708,22.5,8.792
2012-04-30,3.458,11.375,19.0,7.625
2012-05-01,3.167,10.75,17.5,6.75
2012-05-02,2.85,10.125,16.25,6.125
2012-05-03,3.304,6.833,11.625,4.792
2012-05-04,2.833,5.522,8.826,3.304
2012-05-05,3.0,9.292,14.333,5.042
2012-05-06,3.667,10.667,14.417,3.75
2012-05-07,5.043,22.0,34.125,12.125
2012-05-08,5.792,27.667,40.042,12.375
2012-05-09,6.333,25.25,36.958,11.708
2012-05-10,4.708,16.125,25.25,9.125
2012-05-11,2.957,10.043,15.087,5.043
2012-05-12,2.958,6.833,10.708,3.875
2012-05-13,3.458,12.167,18.375,6.208
2012-05-14,4.0,16.792,26.75,9.958
2012-05-15,4.565,23.0,35.25,12.25
2012-05-16,4.542,13.833,19.792,5.958
2012-05-17,5.583,26.333,41.708,15.375
2012-05-18,3.625,10.174,13.652,3.478
2012-05-19,4.957,19.083,28.333,9.25
2012-05-20,3.75,10.375,15.25,4.875
2012-05-21,4.542,18.25,28.0,9.75
2012-05-22,4.583,19.958,29.75,9.792
2012-05-23,4.783,22.0,35.083,13.083
2012-05-24,5.167,25.167,37.667,12.5
2012-05-25,6.333,31.087,42.0,10.913
2012-05-26,4.25,18.0,25.875,7.875
2012-05-27,3.696,10.792,17.208,6.417
2012-05-28,4.25,14.708,29.292,14.583
2012-05-29,4.167,15.667,28.292,12.625
2012-05-30,4.667,18.0,28.292,10.292
2012-05-31,4.304,16.042,26.333,10.292
2012-06-01,4.75,20.348,40.522,20.174
2012-06-02,3.958,14.292,24.083,9.792
2012-06-03,3.333,10.042,15.542,5.5
2012-06-04,4.478,15.917,30.625,14.708
2012-06-05,4.0,17.667,29.25,11.583
2012-06-06,4.042,17.292,26.292,9.0
2012-06-07,3.625,18.042,27.958,9.917
2012-06-08,5.087,20.609,39.478,18.87
2012-06-09,3.625,12.292,18.708,6.417
2012-06-10,3.958,11.5,16.208,4.708
2012-06-11,3.5,12.583,21.583,9.0
2012-06-12,3.739,16.958,26.292,9.333
2012-06-13,4.667,19.333,36.708,17.375
2012-06-14,4.0,18.625,30.042,11.417
2012-06-15,6.0,15.261,26.478,11.217
2012-06-16,9.087,14.083,25.875,11.792
2012-06-17,3.292,8.042,14.667,6.625
2012-06-18,4.292,17.708,26.417,8.708
2012-06-19,3.042,12.417,22.417,10.0
2012-06-20,4.87,14.458,37.208,22.75
2012-06-21,4.792,19.292,30.208,10.917
2012-06-22,4.708,15.652,30.391,14.739
2012-06-23,4.333,17.167,28.458,11.292
2012-06-24,3.522,10.333,17.208,6.875
2012-06-25,3.667,15.375,28.542,13.167
2012-06-26,3.875,17.417,30.542,13.125
2012-06-27,4.708,21.542,35.292,13.75
2012-06-28,3.783,15.417,29.0,13.583
2012-06-29,4.542,19.391,32.609,13.217
2012-06-30,4.5,16.375,29.333,12.958
2012-07-01,3.458,10.708,18.417,7.708
2012-07-02,4.652,16.917,30.458,13.542
2012-07-03,5.583,22.292,34.708,12.417
2012-07-04,4.917,16.875,25.25,8.375
2012-07-05,4.565,16.75,27.083,10.333
2012-07-06,4.87,17.565,30.391,12.826
2012-07-07,3.125,9.458,15.75,6.292
2012-07-08,3.5,9.542,15.75,6.208
2012-07-09,4.739,14.792,30.5,15.708
2012-07-10,4.609,15.875,35.625,19.75
2012-07-11,3.542,11.125,25.792,14.667
2012-07-12,4.042,9.208,39.667,30.458
2012-07-13,5.217,18.174,47.391,29.217
2012-07-14,3.348,9.667,26.75,17.083
2012-07-15,3.042,5.708,22.5,16.792
2012-07-16,3.083,6.333,26.083,19.75
2012-07-17,2.826,6.917,25.125,18.208
2012-07-18,3.043,8.458,27.5,19.042
2012-07-19,3.318,13.688,27.062,13.375
2012-07-20,5.043,17.826,34.826,17.0
2012-07-21,4.75,15.292,29.708,14.417
2012-07-22,4.208,10.5,18.208,7.708
2012-07-23,4.13,10.458,21.708,11.25
2012-07-24,4.783,15.875,27.0,11.125
2012-07-25,5.375,17.625,32.042,14.417
2012-07-26,4.333,16.625,25.833,9.208
2012-07-27,4.348,16.304,32.565,16.261
2012-07-28,4.174,12.583,24.458,11.875
2012-07-29,3.333,8.125,21.167,13.042
2012-07-30,3.458,8.625,30.167,21.542
2012-07-31,2.652,8.75,22.0,13.25
2012-08-01,2.478,7.625,20.0,12.375
2012-08-02,3.375,8.375,26.458,18.083
2012-08-03,2.792,8.333,18.0,9.667
2012-08-04,2.826,9.875,21.583,11.708
2012-08-05,2.043,5.333,15.375,10.042
2012-08-06,3.125,9.542,28.708,19.167
2012-08-07,4.542,18.125,32.167,14.042
2012-08-08,4.522,20.435,34.261,13.826
2012-08-09,5.0,20.25,34.708,14.458
2012-08-10,4.875,18.625,34.417,15.792
2012-08-11,3.708,10.542,26.25,15.708
2012-08-12,3.565,8.333,20.833,12.5
2012-08-13,2.957,6.0,18.125,12.125
2012-08-14,3.957,9.333,24.042,14.708
2012-08-15,3.542,7.174,30.13,22.957
2012-08-16,2.826,5.917,24.25,18.333
2012-08-17,3.435,10.542,29.292,18.75
2012-08-18,3.292,7.19,20.381,13.19
2012-08-19,2.75,6.792,17.833,11.042
2012-08-20,3.304,10.958,29.0,18.042
2012-08-21,3.435,10.417,33.042,22.625
2012-08-22,3.583,9.304,36.261,26.957
2012-08-23,3.667,9.417,31.667,22.25
2012-08-24,3.783,10.792,33.5,22.708
2012-08-25,3.043,9.292,26.042,16.75
2012-08-26,2.5,5.833,16.542,10.708
2012-08-27,3.167,9.625,26.125,16.5
2012-08-28,3.261,11.458,28.333,16.875
2012-08-29,3.478,8.174,25.87,17.696
2012-08-30,4.0,10.583,33.458,22.875
2012-08-31,3.875,10.833,35.917,25.083
2012-09-01,2.826,9.167,22.708,13.542
2012-09-02,2.522,7.375,14.667,7.292
2012-09-03,3.042,11.25,24.208,12.958
2012-09-04,3.083,12.667,23.583,10.917
2012-09-05,4.913,18.217,35.217,17.0
2012-09-06,4.522,19.375,31.75,12.375
2012-09-07,4.125,16.917,29.333,12.417
2012-09-08,3.208,10.833,22.833,12.0
2012-09-09,2.783,7.75,20.083,12.333
2012-09-10,3.565,10.792,31.333,20.542
2012-09-11,3.0,10.5,23.5,13.0
2012-09-12,3.875,15.609,32.522,16.913
2012-09-13,4.609,20.417,30.167,9.75
2012-09-14,3.826,16.083,30.917,14.833
2012-09-15,3.042,10.208,22.375,12.167
2012-09-16,2.917,8.375,17.792,9.417
2012-09-17,2.391,6.417,15.083,8.667
2012-09-18,3.13,8.167,23.167,15.0
2012-09-19,4.333,15.739,41.522,25.783
2012-09-20,4.375,17.5,28.125,10.625
2012-09-21,4.696,19.292,29.833,10.542
2012-09-22,4.696,17.917,27.167,9.25
2012-09-23,3.208,8.625,12.542,3.917
2012-09-24,3.625,15.292,24.25,8.958
2012-09-25,4.478,20.958,37.375,16.417
2012-09-26,3.826,18.913,31.913,13.0
2012-09-27,4.458,20.875,37.083,16.208
2012-09-28,4.292,21.083,29.458,8.375
2012-09-29,4.13,17.917,23.917,6.0
2012-09-30,2.652,6.083,10.458,4.375
2012-10-01,3.708,15.167,25.5,10.333
2012-10-02,4.375,20.667,32.958,12.292
2012-10-03,5.13,21.043,35.783,14.739
2012-10-04,3.435,15.292,23.5,8.208
2012-10-05,3.167,15.5,22.667,7.167
2012-10-06,3.75,18.042,27.708,9.667
2012-10-07,2.652,9.417,15.583,6.167
2012-10-08,3.13,12.083,20.75,8.667
2012-10-09,3.625,16.0,28.5,12.5
2012-10-10,3.333,17.913,30.087,12.174
2012-10-11,3.348,19.083,26.5,7.417
2012-10-12,3.348,15.667,22.583,6.917
2012-10-13,3.958,16.667,26.833,10.167
2012-10-14,4.0,12.708,18.083,5.375
2012-10-15,4.913,21.375,35.875,14.5
2012-10-16,4.609,19.542,30.375,10.833
2012-10-17,4.0,16.783,28.391,11.609
2012-10-18,4.333,14.542,26.458,11.917
2012-10-19,3.391,11.333,19.25,7.917
2012-10-20,4.217,15.792,25.958,10.167
2012-10-21,3.333,11.208,15.333,4.125
2012-10-22,4.5,18.542,30.708,12.167
2012-10-23,3.652,11.917,20.125,8.208
2012-10-24,2.955,11.435,17.478,6.043
2012-10-25,4.083,21.875,31.917,10.042
2012-10-26,4.792,23.667,39.417,15.75
2012-10-27,3.739,15.542,24.292,8.75
2012-10-28,3.348,11.208,18.5,7.292
2012-10-29,3.417,11.167,17.375,6.208
2012-10-30,3.875,17.208,28.542,11.333
2012-10-31,3.913,17.609,26.739,9.13
