date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,3.458,4.792,1.333,11.292
2011-01-02,3.083,4.208,1.125,8.0
2011-01-03,3.0,4.0,1.0,4.167
2011-01-04,2.417,3.417,1.0,14.667
2011-01-05,2.75,3.75,1.0,4.167
2011-01-06,7.583,9.25,1.667,6.375
2011-01-07,7.625,9.833,2.208,6.708
2011-01-08,5.75,6.958,1.208,7.375
2011-01-09,7.417,9.167,1.75,9.875
2011-01-10,8.783,11.174,2.391,12.542
2011-01-11,6.792,9.5,2.708,9.708
2011-01-12,7.708,10.167,2.458,5.917
2011-01-13,4.958,7.0,2.042,5.042
2011-01-14,5.042,7.125,2.083,10.0
2011-01-15,5.917,7.208,1.292,10.75
2011-01-16,14.208,16.958,2.75,13.042
2011-01-17,10.565,12.696,2.13,10.5
2011-01-18,8.292,10.625,2.333,12.0
2011-01-19,8.292,10.292,2.0,9.917
2011-01-20,12.708,14.167,1.458,4.167
2011-01-21,9.417,10.958,1.542,4.292
2011-01-22,5.125,6.458,1.333,5.542
2011-01-23,4.417,7.25,2.833,6.833
2011-01-24,5.826,8.261,2.435,5.125
2011-01-25,4.833,6.625,1.792,6.348
2011-01-26,4.375,6.167,1.792,5.708
2011-01-27,4.042,5.167,1.125,9.792
2011-01-28,7.0,8.5,1.5,16.667
2011-01-29,4.542,5.667,1.125,11.458
2011-01-30,6.292,8.125,1.833,6.375
2011-01-31,3.304,4.435,1.13,5.25
2011-02-01,5.167,7.042,1.875,11.25
2011-02-02,2.208,3.208,1.0,5.708
2011-02-03,6.25,7.625,1.375,6.333
2011-02-04,3.917,4.958,1.042,9.458
2011-02-05,5.542,6.667,1.125,15.5
2011-02-06,12.542,14.75,2.208,17.0
2011-02-07,7.043,8.087,1.043,4.042
2011-02-08,2.667,3.917,1.25,4.0
2011-02-09,2.375,3.667,1.292,3.667
2011-02-10,4.042,5.75,1.708,5.875
2011-02-11,3.375,4.5,1.125,5.875
2011-02-12,3.833,4.875,1.042,8.083
2011-02-13,7.042,9.208,2.167,10.25
2011-02-14,14.435,17.13,2.696,11.333
2011-02-15,9.708,11.542,1.833,9.333
2011-02-16,12.208,14.5,2.292,12.708
2011-02-17,3.5,4.583,1.083,6.0
2011-02-18,2.667,3.792,1.125,4.25
2011-02-19,3.25,4.292,1.042,6.958
2011-02-20,3.333,4.778,1.444,8.25
2011-02-21,14.583,16.0,1.417,12.833
2011-02-22,9.042,10.708,1.667,18.875
2011-02-23,12.417,14.625,2.208,9.208
2011-02-24,7.125,8.708,1.583,16.083
2011-02-25,8.458,9.667,1.208,14.583
2011-02-26,6.958,7.958,1.0,9.625
2011-02-27,6.0,7.708,1.708,8.667
2011-02-28,,,,10.458
2011-03-01,,,,6.333
2011-03-02,,,,7.917
2011-03-03,,,,7.458
2011-03-04,,,,19.0
2011-03-05,,,,6.875
2011-03-06,,,,6.125
2011-03-07,10.917,11.917,1.0,17.25
