date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,6.667,7.75,1.083,,3.292
2011-01-02,4.042,5.083,1.042,,2.75
2011-01-03,4.875,5.917,1.042,,2.667
2011-01-04,7.208,8.25,1.042,,4.833
2011-01-05,12.167,14.792,2.625,,2.875
2011-01-06,14.609,19.696,5.087,,2.87
2011-01-07,13.75,18.625,4.875,,3.042
2011-01-08,7.167,8.917,1.75,,2.875
2011-01-09,11.333,15.25,3.917,,2.875
2011-01-10,17.167,23.375,6.208,,3.375
2011-01-11,14.75,21.333,6.583,,3.167
2011-01-12,14.542,20.042,5.5,,3.167
2011-01-13,17.304,24.348,7.043,,3.304
2011-01-14,12.583,16.0,3.417,,3.417
2011-01-15,11.292,14.083,2.792,,3.208
2011-01-16,16.458,18.792,2.333,,3.042
2011-01-17,15.5,19.792,4.292,,2.542
2011-01-18,16.583,22.708,6.125,,3.75
2011-01-19,16.0,19.208,3.208,,2.833
2011-01-20,9.739,12.0,2.261,,2.174
2011-01-21,7.25,8.542,1.292,,2.083
2011-01-22,8.5,11.375,2.875,,2.625
2011-01-23,13.833,18.167,4.333,,3.208
2011-01-24,13.333,17.5,4.167,,2.833
2011-01-25,12.083,16.458,4.375,,3.125
2011-01-26,18.0,23.5,5.5,,3.2
2011-01-27,9.4,10.4,1.0,,1.667
2011-01-28,11.333,12.958,1.625,,2.25
2011-01-29,6.875,8.167,1.292,,1.625
2011-01-30,12.875,16.875,4.0,,1.792
2011-01-31,12.042,17.833,5.792,,1.875
2011-02-01,9.833,14.75,4.917,,3.125
2011-02-02,11.625,17.0,5.375,,2.478
2011-02-03,11.348,16.696,5.348,,2.478
2011-02-04,7.458,10.792,3.333,,2.0
2011-02-05,6.667,8.75,2.083,,2.542
2011-02-06,9.292,15.583,6.292,,1.917
2011-02-07,12.25,23.708,11.458,,1.917
2011-02-08,6.625,14.417,7.792,,2.125
2011-02-09,5.708,10.917,5.208,,2.333
2011-02-10,,,,,2.217
2011-02-11,,,,,2.5
2011-02-12,,,,,2.417
2011-02-13,,,,,2.833
2011-02-14,,,,,2.042
2011-02-15,,,,,2.125
2011-02-16,,,,,2.25
2011-02-17,,,,,2.565
2011-02-18,,,,,2.208
2011-02-19,,,,,2.875
2011-02-20,,,,,2.375
2011-02-21,,,,,2.625
2011-02-22,,,,,3.167
2011-02-23,,,,,2.042
2011-02-24,,,,,3.783
2011-02-25,,,,,2.5
2011-02-26,,,,,2.042
2011-02-27,,,,,2.167
2011-02-28,,,,,2.125
2011-03-01,,,,,2.25
2011-03-02,,,,,2.261
2011-03-03,,,,,2.208
2011-03-04,,,,,2.75
2011-03-05,,,,,1.917
2011-03-06,,,,,2.826
2011-03-07,,,,,2.583
2011-03-08,,,,,2.167
2011-03-09,,,,,1.913
2011-03-10,,,,,2.0
2011-03-11,,,,,2.792
2011-03-12,,,,,2.5
2011-03-13,,,,,2.5
2011-03-14,,,,,2.75
2011-03-15,,,,,3.083
2011-03-16,,,,,3.043
2011-03-17,,,,,2.167
2011-03-18,,,,,2.375
2011-03-19,,,,,2.708
2011-03-20,,,,,2.792
2011-03-21,,,,,2.958
2011-03-22,,,,,2.583
2011-03-23,,,,,2.261
2011-03-24,,,,,2.25
2011-03-25,,,,,2.667
2011-03-26,,,,,2.625
2011-03-27,,,,,3.0
