date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-03-11,191.875,5.667,5.208,6.208,1.0,,,197.542
2011-03-12,191.75,5.167,3.75,4.75,1.0,,3.125,196.917
2011-03-13,193.375,6.458,8.708,9.833,1.125,,3.375,199.833
2011-03-14,192.958,7.042,9.652,10.87,1.217,,3.75,200.0
2011-03-15,189.174,6.913,10.667,11.667,1.0,,4.304,196.087
2011-03-16,190.292,7.333,11.583,13.208,1.625,,3.625,197.625
2011-03-17,188.292,11.792,19.875,23.333,3.458,,2.958,200.083
2011-03-18,186.875,9.042,10.25,11.458,1.208,,3.25,195.917
2011-03-19,187.333,6.167,8.833,9.833,1.0,,3.667,193.5
2011-03-20,187.167,6.125,7.0,8.25,1.25,,3.167,193.292
2011-03-21,187.333,5.25,7.217,8.261,1.043,,3.25,192.583
2011-03-22,187.478,6.609,8.958,10.958,2.0,,3.435,194.087
2011-03-23,185.792,6.75,12.833,13.917,1.083,,2.875,192.542
2011-03-24,185.292,7.292,8.833,10.958,2.125,,2.833,192.583
2011-03-25,188.542,4.667,2.542,3.542,1.0,,2.917,193.208
2011-03-26,190.583,4.917,4.5,5.5,1.0,,2.708,195.5
2011-03-27,191.333,7.042,9.625,10.708,1.083,,2.917,198.375
2011-03-28,189.25,6.375,8.783,10.174,1.391,,4.375,195.625
2011-03-29,189.913,5.696,7.292,8.417,1.125,,3.304,195.609
2011-03-30,188.375,5.417,8.042,9.458,1.417,,2.917,193.792
2011-03-31,184.0,4.708,3.375,4.375,1.0,,3.0,188.708
2011-04-01,188.625,8.833,8.391,9.739,1.348,,3.542,197.458
2011-04-02,186.625,8.208,7.75,9.208,1.458,,4.0,194.833
2011-04-03,187.875,8.25,7.958,8.958,1.0,,3.292,196.125
2011-04-04,188.917,29.0,8.75,10.042,1.292,,3.042,217.917
2011-04-05,189.625,9.417,11.667,13.167,1.5,,3.292,199.042
2011-04-06,189.261,11.087,11.125,12.5,1.375,,4.0,200.348
2011-04-07,187.875,10.583,9.625,11.292,1.667,,3.13,198.458
2011-04-08,185.25,7.708,6.826,7.826,1.0,,3.125,192.958
2011-04-09,183.667,10.458,8.333,9.458,1.125,,2.792,194.125
2011-04-10,185.917,9.167,6.5,7.5,1.0,,2.958,195.083
2011-04-11,184.875,10.25,8.458,9.583,1.125,,4.333,195.125
2011-04-12,185.25,8.6,7.792,8.833,1.042,,3.333,193.85
2011-04-13,188.087,10.739,10.5,11.75,1.25,,3.708,198.826
2011-04-14,187.083,12.167,10.875,12.083,1.208,,4.043,199.25
2011-04-15,186.818,10.227,8.619,9.762,1.143,,4.125,197.045
2011-04-16,189.125,18.708,7.333,9.208,1.875,,3.292,207.833
2011-04-17,189.542,28.292,4.583,5.667,1.083,,3.5,217.833
2011-04-18,187.375,15.208,7.167,8.417,1.25,,3.167,202.583
2011-04-19,185.583,7.208,4.917,6.0,1.083,,2.583,192.792
2011-04-20,190.0,10.708,8.217,9.478,1.261,,3.208,200.708
2011-04-21,191.417,10.042,7.375,8.708,1.333,,4.957,201.458
2011-04-22,187.0,12.0,8.583,9.875,1.292,,3.583,199.0
2011-04-23,182.375,12.25,7.25,8.5,1.25,,2.917,194.625
2011-04-24,184.25,7.667,2.667,3.667,1.0,,2.833,191.917
2011-04-25,185.417,7.625,5.333,6.458,1.125,,2.542,193.042
2011-04-26,185.75,9.333,8.042,9.542,1.5,,3.417,195.083
2011-04-27,183.042,9.417,4.609,5.609,1.0,,3.25,192.458
2011-04-28,180.958,8.167,3.542,4.542,1.0,,2.913,189.125
2011-04-29,188.957,7.217,3.5,4.583,1.083,,2.75,196.174
2011-04-30,190.333,9.708,5.583,6.833,1.25,,3.458,200.042
2011-05-01,186.167,10.292,4.333,5.333,1.0,,2.5,196.458
2011-05-02,187.542,11.75,7.375,8.667,1.292,,3.208,199.292
2011-05-03,189.333,10.792,5.583,6.583,1.0,,3.833,200.125
2011-05-04,189.208,11.0,6.217,7.217,1.0,,3.458,200.208
2011-05-05,191.375,10.875,6.667,7.667,1.0,,3.522,202.25
2011-05-06,188.913,11.87,9.042,10.042,1.0,,3.208,200.783
2011-05-07,184.333,10.583,8.458,9.458,1.0,,3.208,194.917
2011-05-08,183.917,11.417,6.875,7.875,1.0,,3.958,195.333
2011-05-09,186.375,13.75,13.417,14.417,1.0,,4.708,200.125
2011-05-10,177.583,15.667,10.875,13.083,2.208,,3.875,193.25
2011-05-11,184.864,17.318,17.261,18.478,1.217,,3.0,202.182
2011-05-12,190.083,24.542,21.458,25.083,3.625,,3.391,214.625
2011-05-13,184.0,14.083,5.583,8.917,3.333,,3.208,198.083
2011-05-14,188.042,8.333,2.417,3.417,1.0,,3.083,196.375
2011-05-15,190.917,9.208,4.125,5.125,1.0,,3.833,200.125
2011-05-16,189.958,12.833,7.25,8.458,1.208,,4.083,202.792
2011-05-17,188.375,13.292,8.542,9.833,1.292,,3.958,201.667
2011-05-18,188.652,12.957,10.957,12.043,1.087,,3.875,201.609
2011-05-19,188.417,13.417,8.458,9.458,1.0,,4.478,201.833
2011-05-20,186.208,12.667,8.625,9.625,1.0,,4.083,198.875
2011-05-21,184.75,14.167,9.958,10.958,1.0,,3.917,198.917
2011-05-22,180.917,11.625,4.833,5.833,1.0,,2.958,192.542
2011-05-23,188.083,14.667,11.917,12.917,1.0,,3.083,202.75
2011-05-24,187.625,11.958,11.0,12.0,1.0,,3.167,199.583
2011-05-25,187.0,14.087,10.826,11.87,1.043,,3.25,201.087
2011-05-26,187.333,12.875,10.125,11.125,1.0,,3.522,200.208
2011-05-27,186.208,12.333,10.667,11.667,1.0,,2.917,198.542
2011-05-28,185.375,17.833,14.917,16.083,1.167,,3.167,203.208
2011-05-29,182.583,17.708,10.708,11.708,1.0,,3.25,200.292
2011-05-30,177.708,17.583,8.75,9.792,1.042,,3.292,195.292
2011-05-31,184.083,15.5,11.25,12.25,1.0,,3.5,199.583
2011-06-01,188.609,14.348,13.87,15.261,1.391,,3.458,202.957
2011-06-02,186.542,17.083,14.75,15.917,1.167,,3.087,203.625
2011-06-03,184.5,16.958,10.0,11.208,1.208,,3.375,201.458
2011-06-04,184.042,15.333,7.0,8.0,1.0,,3.458,199.375
2011-06-05,183.333,14.375,6.208,7.208,1.0,,4.125,197.708
2011-06-06,183.083,13.958,8.958,9.958,1.0,,3.708,197.042
2011-06-07,183.5,16.417,10.75,12.042,1.292,,4.042,199.917
2011-06-08,185.81,14.476,12.87,13.957,1.087,,4.208,200.286
2011-06-09,187.667,15.542,11.042,12.042,1.0,,4.783,203.208
2011-06-10,187.083,18.0,9.083,10.333,1.25,,3.75,205.083
2011-06-11,183.0,19.792,8.583,9.667,1.083,,3.042,202.792
2011-06-12,190.958,20.042,10.5,11.5,1.0,,4.0,211.0
2011-06-13,188.75,27.708,13.583,15.042,1.458,,3.417,216.458
2011-06-14,189.917,25.208,10.375,11.708,1.333,,3.708,215.125
2011-06-15,188.957,17.13,10.87,11.87,1.0,,3.833,206.087
2011-06-16,188.167,19.292,14.583,16.083,1.5,,3.696,207.458
2011-06-17,186.583,18.167,13.542,14.75,1.208,,3.208,204.75
2011-06-18,187.042,20.75,12.167,13.208,1.042,,3.167,207.792
2011-06-19,188.0,18.625,8.875,9.875,1.0,,3.75,206.625
2011-06-20,184.917,22.208,12.833,13.917,1.083,,3.208,207.125
2011-06-21,181.417,21.25,8.542,10.083,1.542,,3.292,202.667
2011-06-22,182.696,22.13,10.739,12.0,1.261,,3.833,204.826
2011-06-23,177.833,21.792,9.917,12.208,2.292,,3.739,199.625
2011-06-24,175.375,16.667,4.417,5.792,1.375,,2.917,192.042
2011-06-25,179.0,24.208,8.125,10.625,2.5,,3.208,203.208
2011-06-26,181.875,19.5,7.167,8.25,1.083,,3.458,201.375
2011-06-27,177.083,20.208,4.625,6.958,2.333,,3.167,197.292
2011-06-28,176.958,21.542,7.708,9.083,1.375,,3.208,198.5
2011-06-29,179.696,25.522,11.609,16.565,4.957,,4.083,205.217
2011-06-30,179.542,23.458,11.458,12.833,1.375,,4.455,203.0
2011-07-01,178.208,23.417,9.792,11.833,2.042,,4.042,201.625
2011-07-02,178.833,40.625,8.25,10.083,1.833,,3.625,219.458
2011-07-03,179.375,20.083,7.042,8.042,1.0,,3.833,199.458
2011-07-04,174.5,17.542,3.792,4.833,1.042,,3.542,192.042
2011-07-05,180.292,20.542,9.292,10.417,1.125,,3.5,200.833
2011-07-06,187.435,19.739,8.217,9.348,1.13,,4.042,207.174
2011-07-07,180.75,16.667,7.375,9.083,1.708,,3.136,197.417
2011-07-08,177.5,20.0,5.542,8.417,2.875,,2.875,197.5
2011-07-09,177.792,23.792,9.292,13.292,4.0,,3.583,201.583
2011-07-10,177.833,20.792,6.125,8.5,2.375,,3.167,198.625
2011-07-11,178.833,22.5,7.25,10.5,3.25,,3.333,201.333
2011-07-12,180.0,21.958,5.917,10.292,4.375,,3.542,201.958
2011-07-13,177.762,19.476,7.391,11.217,3.826,,3.625,197.238
2011-07-14,179.0,19.375,8.875,12.292,3.417,,3.864,198.375
2011-07-15,177.583,19.042,9.042,11.792,2.75,,3.542,196.625
2011-07-16,177.625,20.417,7.667,9.0,1.333,,3.708,198.042
2011-07-17,177.0,17.083,4.958,6.25,1.292,,3.083,194.083
2011-07-18,174.792,17.875,4.75,6.25,1.5,,3.083,192.667
2011-07-19,173.708,18.083,5.292,7.958,2.667,,2.833,191.792
2011-07-20,176.13,17.652,7.043,8.217,1.174,,2.875,193.783
2011-07-21,183.458,15.583,8.917,10.25,1.333,,2.864,199.042
2011-07-22,186.167,13.0,8.958,10.0,1.042,,3.167,199.167
2011-07-23,186.583,16.208,10.208,11.542,1.333,,3.75,202.792
2011-07-24,185.417,14.75,8.208,9.208,1.0,,4.375,200.167
2011-07-25,182.667,14.708,7.208,8.708,1.5,,3.167,197.375
2011-07-26,183.667,19.167,10.708,14.5,3.792,,3.167,202.833
2011-07-27,178.174,19.783,9.087,13.957,4.87,,3.667,197.957
2011-07-28,177.417,25.542,10.792,20.0,9.208,,3.682,202.958
2011-07-29,178.458,20.167,9.667,12.542,2.875,,4.125,198.625
2011-07-30,179.583,20.583,10.042,11.917,1.875,,3.375,200.167
2011-07-31,181.708,16.958,7.167,8.292,1.125,,3.25,198.667
2011-08-01,184.75,15.417,8.5,10.042,1.542,,3.5,200.167
2011-08-02,184.708,17.792,12.25,14.458,2.208,,3.667,202.5
2011-08-03,179.522,14.565,7.478,9.652,2.174,,3.583,194.087
2011-08-04,177.917,14.292,8.417,10.542,2.125,,3.273,192.208
2011-08-05,175.917,15.458,8.25,10.458,2.208,,3.458,191.375
2011-08-06,174.75,19.208,7.792,10.458,2.667,,3.5,193.958
2011-08-07,175.667,16.75,6.25,7.5,1.25,,3.5,192.417
2011-08-08,175.542,17.625,6.917,8.542,1.625,,3.833,193.167
2011-08-09,175.292,16.667,8.0,9.833,1.833,,3.708,191.958
2011-08-10,176.522,20.391,9.087,11.739,2.652,,3.875,196.913
2011-08-11,178.5,21.083,9.833,11.292,1.458,,3.545,199.583
2011-08-12,181.364,19.682,8.125,9.292,1.167,,3.333,201.045
2011-08-13,183.792,18.125,5.917,6.958,1.042,,3.125,201.917
2011-08-14,180.958,14.958,3.833,4.833,1.0,,3.542,195.917
2011-08-15,179.333,16.167,4.542,5.75,1.208,,2.917,195.5
2011-08-16,183.792,14.958,4.75,5.875,1.125,,3.375,198.75
2011-08-17,182.917,14.875,6.136,7.364,1.227,,3.417,197.792
2011-08-18,179.875,16.292,6.208,7.333,1.125,,3.455,196.167
2011-08-19,183.348,15.696,9.125,10.292,1.167,,3.542,199.043
2011-08-20,187.5,12.75,8.708,9.708,1.0,,3.167,200.25
2011-08-21,188.625,15.292,8.875,10.042,1.167,,3.375,203.917
2011-08-22,189.25,22.0,16.75,20.792,4.042,,3.542,211.25
2011-08-23,183.375,17.458,10.667,14.583,3.917,,3.792,200.833
2011-08-24,177.458,12.958,5.696,8.87,3.174,,3.333,190.417
2011-08-25,179.667,20.417,12.083,20.25,8.167,,3.364,200.083
2011-08-26,176.261,14.87,7.0,11.5,4.5,,3.333,191.13
2011-08-27,180.792,16.0,10.917,13.75,2.833,,2.958,196.792
2011-08-28,181.917,14.958,7.25,8.75,1.5,,3.583,196.875
2011-08-29,183.375,15.0,11.333,12.958,1.625,,3.833,198.375
2011-08-30,183.042,16.167,12.833,15.042,2.208,,3.5,199.208
2011-08-31,177.792,15.833,11.348,15.174,3.826,,3.583,193.625
2011-09-01,173.917,14.25,6.667,10.083,3.417,,3.636,188.167
2011-09-02,176.522,10.957,5.708,7.875,2.167,,3.542,187.478
2011-09-03,175.542,10.417,2.667,3.958,1.292,,3.458,185.958
2011-09-04,176.958,12.375,5.833,7.042,1.208,,3.708,189.333
2011-09-05,179.292,19.875,13.292,18.917,5.625,,4.042,199.167
2011-09-06,181.625,13.958,7.0,9.458,2.458,,3.75,195.583
2011-09-07,188.696,11.783,8.565,9.87,1.304,,4.0,200.478
2011-09-08,188.375,11.792,9.0,10.167,1.167,,3.955,200.167
2011-09-09,185.792,14.333,9.833,11.75,1.917,,3.667,200.125
2011-09-10,182.292,13.75,8.667,11.583,2.917,,4.0,196.042
2011-09-11,181.833,14.458,6.667,10.917,4.25,,4.333,196.292
2011-09-12,181.333,12.5,7.042,10.583,3.542,,3.833,193.833
2011-09-13,181.826,14.696,7.5,10.958,3.458,,4.25,196.522
2011-09-14,180.609,13.609,8.174,11.522,3.348,,4.0,194.217
2011-09-15,179.208,12.458,6.333,8.958,2.625,,6.864,191.667
2011-09-16,178.167,10.333,5.25,7.75,2.5,,5.125,188.5
2011-09-17,176.083,12.625,5.5,8.292,2.792,,3.458,188.708
2011-09-18,178.708,10.958,4.167,5.917,1.75,,3.542,189.667
2011-09-19,178.75,11.375,4.083,5.667,1.583,,3.958,190.125
2011-09-20,175.478,12.261,5.917,9.167,3.25,,3.75,187.739
2011-09-21,177.261,9.739,4.0,5.217,1.217,,3.458,187.0
2011-09-22,183.75,15.875,9.0,12.5,3.5,,3.682,199.625
2011-09-23,186.375,9.625,6.667,7.75,1.083,,3.375,196.0
2011-09-24,189.083,10.75,7.875,9.042,1.167,,3.583,199.833
2011-09-25,191.125,10.458,8.208,9.208,1.0,,4.042,201.583
2011-09-26,190.25,14.667,16.542,20.042,3.5,,4.208,204.917
2011-09-27,188.217,14.87,11.583,14.042,2.458,,4.0,203.087
2011-09-28,186.174,12.522,9.783,11.478,1.696,,4.0,198.696
2011-09-29,185.625,11.0,8.917,10.083,1.167,,4.227,196.625
2011-09-30,183.333,9.542,6.833,7.833,1.0,,4.125,192.875
2011-10-01,186.333,12.292,9.75,11.0,1.25,,4.375,198.625
2011-10-02,188.125,9.75,8.5,9.583,1.083,,4.542,197.875
2011-10-03,188.125,9.833,9.375,10.5,1.125,,4.0,197.958
2011-10-04,188.565,9.435,9.625,11.167,1.542,,3.792,198.0
2011-10-05,187.13,14.391,16.478,18.217,1.739,,3.458,201.522
2011-10-06,186.167,17.083,16.208,21.542,5.333,,4.136,203.25
2011-10-07,186.625,12.25,9.875,11.375,1.5,,4.042,198.875
2011-10-08,187.25,10.292,7.458,8.75,1.292,,4.0,197.542
2011-10-09,187.375,8.458,5.042,6.042,1.0,,3.75,195.833
2011-10-10,186.208,12.375,7.542,8.667,1.125,,4.125,198.583
2011-10-11,185.913,13.565,10.792,12.25,1.458,,4.542,199.478
2011-10-12,189.429,13.667,9.13,10.435,1.304,,4.792,203.095
2011-10-13,191.875,16.625,11.708,12.875,1.167,,4.636,208.5
2011-10-14,188.75,12.333,10.083,11.292,1.208,,4.125,201.083
2011-10-15,183.333,10.875,7.083,9.208,2.125,,3.417,194.208
2011-10-16,184.458,7.625,3.417,4.417,1.0,,3.792,192.083
2011-10-17,187.455,10.682,8.182,9.455,1.273,,4.091,198.136
2011-10-18,187.875,12.292,11.667,13.458,1.792,,4.458,200.167
2011-10-19,190.792,15.292,15.435,18.043,2.609,,4.042,206.083
2011-10-20,188.667,12.667,11.167,13.333,2.167,,4.045,201.333
2011-10-21,187.042,13.417,13.75,16.042,2.292,,4.042,200.458
2011-10-22,185.125,17.625,18.917,23.458,4.542,,3.875,202.75
2011-10-23,182.957,12.609,10.083,11.792,1.708,,4.083,195.565
2011-10-24,185.391,13.609,8.625,10.833,2.208,,4.208,199.0
2011-10-25,186.042,12.583,6.5,7.667,1.167,,4.125,198.625
2011-10-26,189.208,12.292,10.043,11.522,1.478,,4.042,201.5
2011-10-27,192.208,14.0,14.417,16.292,1.875,,4.682,206.208
2011-10-28,190.375,12.333,12.542,14.292,1.75,,4.625,202.708
2011-10-29,188.583,12.208,11.083,12.458,1.375,,4.0,200.792
2011-10-30,188.391,11.565,8.917,9.958,1.042,,3.875,199.957
2011-10-31,185.667,14.19,11.773,15.136,3.364,,3.909,199.857
2011-11-01,188.292,13.542,11.833,14.0,2.167,,3.75,201.833
2011-11-02,189.0,14.625,12.478,14.609,2.13,,3.875,203.625
2011-11-03,186.75,12.167,8.083,9.542,1.458,,3.727,198.917
2011-11-04,188.0,15.875,11.375,13.083,1.708,,3.5,203.875
2011-11-05,186.833,14.583,9.708,10.917,1.208,,4.083,201.417
2011-11-06,184.0,14.478,9.75,13.167,3.417,,3.583,198.478
2011-11-07,187.957,24.087,8.583,13.042,4.458,,3.792,212.043
2011-11-08,191.083,15.042,16.958,19.25,2.292,,4.458,206.125
2011-11-09,191.25,13.708,14.87,16.913,2.043,,4.042,204.958
2011-11-10,191.409,15.182,16.625,19.917,3.292,,4.182,206.591
2011-11-11,190.75,13.417,18.375,20.625,2.25,,3.792,204.167
2011-11-12,189.083,13.25,9.125,11.792,2.667,,3.583,202.333
2011-11-13,188.833,11.083,5.333,6.458,1.125,,3.417,199.917
2011-11-14,189.5,12.375,8.167,9.875,1.708,,3.625,201.875
2011-11-15,191.333,13.583,10.667,12.833,2.167,,3.958,204.917
2011-11-16,191.611,10.722,9.174,11.043,1.87,,4.042,202.333
2011-11-17,,,11.667,13.708,2.042,,4.409,
2011-11-18,189.167,13.833,16.833,21.333,4.5,,4.542,203.0
2011-11-19,180.958,7.583,9.0,10.375,1.375,,3.375,188.542
2011-11-20,182.333,6.75,3.75,4.833,1.083,,3.5,189.083
2011-11-21,185.292,5.375,5.083,6.458,1.375,,3.375,190.667
2011-11-22,186.875,7.792,9.75,12.042,2.292,,4.0,194.667
2011-11-23,184.958,7.167,8.0,9.478,1.478,,3.917,192.125
2011-11-24,184.583,5.958,5.042,6.125,1.083,,3.318,190.542
2011-11-25,187.609,7.391,10.667,12.75,2.083,,3.333,195.0
2011-11-26,189.25,7.75,9.958,12.333,2.375,,3.542,197.0
2011-11-27,187.583,7.042,7.375,8.625,1.25,,3.375,194.625
2011-11-28,187.0,10.583,13.542,19.75,6.208,,3.833,197.583
2011-11-29,185.708,11.25,16.375,21.125,4.75,,3.958,196.958
2011-11-30,184.417,11.833,16.826,21.826,5.0,,4.125,196.25
2011-12-01,188.417,9.792,16.458,19.583,3.125,,3.682,198.208
2011-12-02,189.435,8.087,13.292,16.0,2.708,,3.458,197.522
2011-12-03,186.125,13.542,14.958,25.458,10.5,,3.667,199.667
2011-12-04,185.125,6.083,5.417,6.5,1.083,,3.333,191.208
2011-12-05,187.583,8.75,11.25,13.75,2.5,,3.5,196.333
2011-12-06,191.375,11.375,19.292,25.875,6.583,,3.833,202.75
2011-12-07,189.364,10.909,13.043,18.565,5.522,,3.833,200.273
2011-12-08,190.0,12.792,17.208,25.333,8.125,,4.045,202.792
2011-12-09,192.75,9.583,13.583,16.458,2.875,,3.833,202.333
2011-12-10,191.875,7.375,8.5,10.542,2.042,,3.292,199.25
2011-12-11,191.042,6.708,7.417,8.583,1.167,,3.167,197.75
2011-12-12,190.417,7.958,11.25,14.0,2.75,,3.458,198.375
2011-12-13,191.5,8.792,14.0,17.375,3.375,,3.5,200.292
2011-12-14,188.391,9.783,15.261,18.652,3.391,,4.042,198.174
2011-12-15,186.208,9.625,13.042,17.083,4.042,,3.909,195.833
2011-12-16,186.792,5.542,5.625,6.708,1.083,,3.458,192.333
2011-12-17,189.708,7.208,9.333,11.542,2.208,,3.458,196.917
2011-12-18,189.25,7.833,9.875,11.875,2.0,,3.042,197.083
2011-12-19,188.167,7.333,8.708,11.375,2.667,,2.958,195.5
2011-12-20,188.458,9.5,14.458,17.542,3.083,,3.5,197.958
2011-12-21,188.522,9.13,12.391,16.13,3.739,,3.583,197.652
2011-12-22,188.0,10.833,13.292,17.875,4.583,,4.636,198.833
2011-12-23,187.542,8.125,12.208,14.458,2.25,,3.667,195.667
2011-12-24,187.667,6.25,6.417,8.208,1.792,,3.958,193.917
2011-12-25,188.542,4.792,3.708,4.708,1.0,,3.292,193.333
2011-12-26,188.542,4.708,4.708,6.0,1.292,,3.083,193.25
2011-12-27,190.292,8.0,13.25,16.167,2.917,,3.5,198.292
2011-12-28,189.304,9.043,13.913,16.609,2.696,,3.708,198.348
2011-12-29,187.792,6.833,9.042,11.125,2.083,,4.045,194.625
2011-12-30,189.083,8.417,9.875,11.25,1.375,,3.458,197.5
2011-12-31,188.833,7.083,7.833,9.0,1.167,,3.0,195.917
2012-01-01,192.522,5.957,4.167,5.25,1.083,,1.333,198.478
2012-01-02,193.25,5.625,3.13,4.13,1.0,,2.583,198.875
2012-01-03,191.708,4.292,2.167,3.167,1.0,,1.391,196.0
2012-01-04,193.042,7.208,7.792,9.083,1.292,,1.458,200.25
2012-01-05,192.75,8.708,10.917,12.458,1.542,,1.708,201.458
2012-01-06,191.333,8.042,10.292,11.542,1.25,,1.292,199.375
2012-01-07,191.565,11.522,15.217,17.87,2.652,,1.652,203.087
2012-01-08,191.304,13.261,18.125,21.208,3.083,,1.708,204.565
2012-01-09,189.917,13.125,18.304,21.739,3.435,,1.708,203.042
2012-01-10,191.417,11.208,16.5,19.5,3.0,,1.478,202.625
2012-01-11,193.417,11.708,17.792,20.792,3.0,,1.833,205.125
2012-01-12,191.667,8.0,10.75,12.917,2.167,,1.958,199.667
2012-01-13,191.625,11.667,11.333,12.708,1.375,,1.625,203.292
2012-01-14,189.625,10.042,11.708,12.833,1.125,,1.333,199.667
2012-01-15,193.762,10.762,14.333,16.417,2.083,,1.625,204.524
2012-01-16,193.958,13.125,20.13,26.217,6.087,,2.0,207.083
2012-01-17,194.25,12.375,16.125,18.917,2.792,,2.043,206.625
2012-01-18,193.542,11.125,18.292,21.042,2.75,,1.792,204.667
2012-01-19,194.0,10.208,15.208,17.125,1.917,,1.542,204.208
2012-01-20,194.167,9.042,9.833,11.042,1.208,,1.5,203.208
2012-01-21,195.042,13.667,18.667,22.25,3.583,,2.125,208.708
