date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,76.0,55.458,34.0,,11.083,14.958,3.875,2.909,20.375,12.1,7.471,2.9,
2011-01-02,,75.0,45.625,23.0,,6.375,9.708,3.333,2.75,11.083,13.1,7.312,3.9,
2011-01-03,,66.0,42.333,29.0,,10.167,14.0,3.833,2.625,14.5,10.8,6.092,2.1,
2011-01-04,187.5,83.0,51.0,23.0,8.75,12.091,18.818,6.727,3.273,15.917,10.5,5.158,0.6,196.25
2011-01-05,190.435,61.0,39.083,17.0,16.261,19.833,31.417,11.583,2.958,16.667,11.0,4.425,-1.0,206.696
2011-01-06,191.0,66.0,44.917,28.0,19.583,24.583,36.458,11.875,2.833,20.625,10.4,4.75,0.9,210.583
2011-01-07,191.174,74.0,51.75,31.0,21.739,24.0,38.417,14.417,3.208,17.0,11.7,5.496,1.4,212.913
2011-01-08,189.792,60.0,42.458,29.0,13.583,15.458,20.5,5.042,3.136,17.792,9.9,6.042,2.6,203.375
2011-01-09,192.542,72.0,57.333,35.0,19.0,20.958,29.25,8.292,3.208,20.5,12.0,6.6,2.4,211.542
2011-01-10,191.958,79.0,60.792,39.0,26.25,27.875,45.75,17.875,3.958,27.5,11.1,6.246,2.0,218.208
2011-01-11,192.292,85.0,61.792,34.0,22.0,23.042,38.042,15.0,3.583,25.208,12.8,6.462,2.1,214.292
2011-01-12,189.652,68.0,48.167,31.0,14.609,23.208,40.583,17.375,3.375,17.5,8.4,4.162,0.8,204.261
2011-01-13,189.833,65.0,52.75,33.0,28.125,28.417,51.417,23.0,3.792,17.478,11.7,5.175,0.4,217.958
2011-01-14,196.458,74.0,58.917,27.0,22.375,24.917,41.083,16.167,3.667,32.958,11.3,4.929,1.2,218.833
2011-01-15,195.75,76.0,63.25,45.0,19.167,19.292,27.833,8.542,3.5,24.292,8.6,4.554,1.4,214.917
2011-01-16,193.364,91.0,60.375,45.0,24.818,30.136,51.5,21.364,4.091,34.435,6.2,4.146,1.5,218.182
2011-01-17,191.417,99.0,78.292,43.0,27.292,31.333,56.917,25.583,4.458,44.083,8.4,3.362,0.5,218.708
2011-01-18,190.292,88.0,66.125,37.0,25.667,28.522,53.478,24.957,5.583,30.458,10.5,4.875,-0.2,215.958
2011-01-19,188.333,97.0,62.125,34.0,21.167,25.625,39.208,13.583,5.292,27.0,11.9,6.642,3.1,209.5
2011-01-20,187.0,97.0,78.708,54.0,13.083,17.333,28.167,10.833,4.708,21.417,7.4,5.671,3.9,200.083
2011-01-21,185.667,99.0,88.333,67.0,16.375,18.792,31.625,12.833,4.792,15.042,7.1,5.571,4.8,202.042
2011-01-22,186.833,99.0,82.958,54.0,16.417,14.474,23.263,8.789,5.045,24.458,12.5,7.533,4.3,203.25
2011-01-23,188.304,85.0,65.25,44.0,11.913,,,,5.708,21.25,14.2,8.604,5.4,200.217
2011-01-24,191.167,87.0,56.333,38.0,13.458,,,,5.042,21.087,8.1,4.554,1.1,204.625
2011-01-25,190.625,84.0,50.542,21.0,21.958,,,,4.917,19.375,9.5,3.671,0.3,212.583
2011-01-26,192.417,58.0,37.042,14.0,13.583,,,,4.708,19.667,8.4,3.3,-0.5,206.0
2011-01-27,193.167,60.0,43.708,17.0,16.208,,,,5.292,22.375,11.0,3.538,-1.9,209.375
2011-01-28,193.625,69.0,57.75,41.0,16.625,,,,4.833,23.958,8.7,3.254,-0.6,210.25
2011-01-29,188.913,56.0,37.583,23.0,5.913,,,,4.227,26.625,8.4,3.95,1.4,194.826
2011-01-30,189.522,62.0,38.125,23.0,18.0,,,,4.375,24.708,8.3,2.779,-0.4,207.522
2011-01-31,191.333,66.0,41.5,17.0,23.5,27.1,47.5,20.4,4.0,16.75,11.0,3.696,-1.9,214.833
2011-02-01,191.792,69.0,42.75,24.0,20.792,24.087,52.043,27.957,6.708,31.217,10.7,4.629,-1.2,212.583
2011-02-02,190.625,61.0,34.958,14.0,19.583,23.125,48.042,24.917,4.333,17.75,5.3,1.3,-2.4,210.208
2011-02-03,190.583,51.0,32.625,12.0,15.333,23.208,38.292,15.083,4.083,19.333,6.7,1.362,-3.6,205.917
2011-02-04,190.042,58.0,44.833,28.0,20.5,21.917,32.375,10.458,4.208,27.75,9.3,3.175,-2.2,210.542
2011-02-05,190.375,76.0,54.042,36.0,17.25,20.375,28.167,7.792,5.273,29.625,10.1,5.117,-0.1,207.625
2011-02-06,191.13,99.0,87.833,72.0,28.174,28.958,46.125,17.167,4.417,29.292,6.3,5.425,4.4,219.304
2011-02-07,186.375,99.0,91.625,70.0,18.25,19.458,29.5,10.042,4.292,27.792,15.9,12.888,6.6,204.625
2011-02-08,186.208,77.0,43.542,25.0,12.417,17.348,27.261,9.913,5.167,16.792,11.4,7.996,2.6,198.625
2011-02-09,187.333,57.0,37.167,17.0,18.042,24.0,49.042,25.042,4.375,15.042,10.1,4.129,-0.6,205.375
2011-02-10,187.917,66.0,48.042,26.0,21.083,29.0,52.917,23.917,4.5,21.208,10.2,4.817,0.2,209.0
2011-02-11,187.792,68.0,49.708,31.0,21.583,19.75,29.208,9.458,4.625,23.625,10.4,5.775,2.8,209.375
2011-02-12,189.333,80.0,56.167,28.0,14.042,17.458,23.042,5.583,4.5,20.958,11.1,5.171,0.1,203.375
2011-02-13,189.87,99.0,63.25,37.0,16.957,25.208,41.0,15.792,5.0,23.208,10.6,6.129,2.3,206.826
2011-02-14,188.375,99.0,95.667,82.0,22.583,24.958,44.958,20.0,4.292,31.833,7.1,6.038,4.5,210.958
2011-02-15,190.042,95.0,79.667,64.0,27.458,27.545,49.182,21.636,4.708,31.083,10.7,8.004,5.6,217.5
2011-02-16,190.208,91.0,67.583,50.0,19.125,25.667,36.708,11.042,4.292,26.083,7.7,5.538,3.5,209.333
2011-02-17,188.833,96.0,59.417,21.0,19.292,23.917,43.708,19.792,4.458,26.333,11.2,5.179,1.7,208.125
2011-02-18,190.833,77.0,29.375,10.0,12.208,15.208,26.042,10.833,3.542,22.542,8.0,3.388,0.2,203.042
2011-02-19,189.75,65.0,42.875,29.0,11.542,13.833,18.708,4.875,3.955,23.25,7.5,2.838,-1.0,201.292
2011-02-20,188.826,69.0,51.917,26.0,20.565,25.0,38.208,13.208,4.375,24.417,10.2,4.742,0.0,209.391
2011-02-21,188.708,76.0,52.625,31.0,20.167,28.167,42.0,13.833,4.5,25.375,10.9,6.558,0.2,208.875
2011-02-22,189.458,99.0,59.083,42.0,21.458,27.696,38.087,10.391,5.792,25.077,12.6,8.492,4.4,210.917
2011-02-23,187.083,99.0,95.708,73.0,42.375,28.125,46.875,18.75,4.125,,13.2,9.15,6.5,229.458
2011-02-24,188.625,99.0,60.0,28.0,20.75,27.125,43.083,15.958,6.333,34.0,15.2,11.254,7.4,209.375
2011-02-25,190.083,99.0,89.542,75.0,22.125,30.167,46.167,16.0,4.875,34.917,12.2,9.642,7.4,212.208
2011-02-26,189.0,87.0,68.958,51.0,12.375,14.833,17.25,2.417,3.5,22.167,9.8,7.096,5.3,201.375
2011-02-27,188.87,56.0,39.583,26.0,9.522,18.333,29.583,11.25,3.708,19.917,11.0,6.067,2.9,198.391
2011-02-28,192.167,57.0,42.667,27.0,15.417,28.0,38.625,10.625,4.083,20.917,9.8,5.2,1.0,207.583
2011-03-01,191.667,93.0,71.625,42.0,21.708,27.458,44.542,17.083,3.833,26.522,14.7,8.929,3.5,213.375
2011-03-02,194.364,99.0,93.792,80.0,28.682,29.478,53.304,23.826,4.0,20.682,8.9,7.529,6.2,223.045
2011-03-03,190.625,99.0,80.875,62.0,15.667,20.833,25.042,4.208,4.042,27.591,9.9,7.825,6.5,206.292
2011-03-04,192.583,99.0,78.25,48.0,13.042,18.625,24.542,5.917,4.591,40.708,9.4,6.771,5.6,205.625
2011-03-05,190.083,99.0,98.083,90.0,19.5,27.667,39.375,11.708,3.5,26.458,9.3,7.525,5.6,209.583
2011-03-06,189.292,99.0,79.25,46.0,34.625,25.208,53.667,28.458,5.083,31.25,21.6,14.558,8.9,223.917
2011-03-07,192.708,92.0,68.0,44.0,25.625,33.652,58.261,24.609,7.958,41.333,15.8,13.267,10.5,218.333
2011-03-08,192.217,79.0,69.083,59.0,20.174,27.417,34.958,7.542,4.958,36.792,13.1,11.221,9.8,212.391
2011-03-09,190.13,99.0,93.208,73.0,22.565,33.292,60.042,26.75,4.875,33.261,10.0,8.604,7.2,212.696
2011-03-10,188.125,99.0,86.042,70.0,10.75,16.25,23.125,6.875,3.75,17.667,9.5,7.212,5.9,198.875
2011-03-11,188.958,94.0,61.25,22.0,9.5,14.333,18.375,4.042,4.273,21.625,12.6,8.2,5.3,198.458
2011-03-12,188.917,57.0,32.583,20.0,11.083,19.333,30.833,11.5,3.833,18.542,11.8,6.629,1.3,200.0
2011-03-13,189.875,58.0,38.0,17.0,11.708,22.875,32.917,10.042,4.083,22.208,10.6,6.083,1.2,201.583
2011-03-14,192.042,67.0,49.292,27.0,13.75,25.957,37.087,11.13,4.208,24.208,11.6,6.625,2.1,205.792
2011-03-15,191.417,71.0,40.958,15.0,13.25,25.958,36.458,10.5,5.167,32.958,15.4,8.008,1.7,204.667
2011-03-16,189.783,64.0,48.087,31.0,13.261,26.958,38.708,11.75,4.958,21.875,11.8,8.022,2.5,203.043
2011-03-17,190.875,99.0,96.542,77.0,49.292,35.083,57.208,22.125,4.708,28.545,12.8,10.058,7.5,240.167
2011-03-18,188.167,97.0,88.875,75.0,20.417,19.167,27.708,8.542,4.182,25.13,13.5,12.021,9.9,208.583
2011-03-19,189.609,95.0,54.875,30.0,10.696,18.583,27.083,8.5,4.375,19.182,15.6,11.342,8.4,200.304
2011-03-20,190.696,77.0,46.333,25.0,18.087,22.708,31.833,9.125,4.292,19.875,15.2,9.888,5.6,208.783
2011-03-21,191.875,55.0,31.625,6.0,17.125,22.13,30.652,8.522,3.708,22.045,13.2,8.408,4.6,209.0
2011-03-22,190.292,56.0,41.208,24.0,23.583,28.125,37.208,9.083,4.292,26.708,16.5,10.629,2.9,213.875
2011-03-23,190.5,99.0,86.125,54.0,30.667,32.167,48.458,16.292,3.708,27.043,11.5,9.058,8.2,221.167
2011-03-24,187.292,99.0,60.958,21.0,16.167,17.875,26.167,8.292,3.958,18.826,19.7,12.6,7.4,203.458
2011-03-25,193.333,71.0,42.0,15.0,11.083,13.792,18.333,4.542,3.5,17.348,13.6,8.583,4.1,204.417
2011-03-26,193.087,65.0,40.167,15.0,13.522,22.833,33.458,10.625,3.167,16.217,13.1,7.271,2.0,206.609
2011-03-27,193.696,65.0,46.792,30.0,20.087,25.875,35.292,9.417,3.667,22.708,13.8,7.929,1.8,213.783
2011-03-28,192.042,74.0,43.833,20.0,13.583,20.391,29.522,9.13,4.708,26.708,18.3,11.029,4.3,205.625
2011-03-29,190.625,67.0,41.875,26.0,17.958,25.458,36.917,11.458,4.333,26.833,14.8,10.717,5.5,208.583
2011-03-30,192.667,76.0,64.333,48.0,23.708,20.625,28.917,8.292,4.833,30.208,17.8,12.825,5.5,216.375
2011-03-31,185.333,99.0,76.25,42.0,15.833,12.667,18.042,5.375,4.125,26.182,15.6,13.75,9.4,201.167
