date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,98.0,66.792,32.0,10.958,15.917,4.958,1.0,18.292,12.0,6.629,1.0
2011-01-02,83.0,52.917,30.0,4.5,5.5,1.0,1.5,18.792,12.6,7.583,4.0
2011-01-03,64.0,43.958,26.0,3.409,4.409,1.0,1.0,13.708,11.0,6.346,3.3
2011-01-04,69.0,50.167,30.0,8.333,9.375,1.042,3.5,27.208,9.2,5.842,2.6
2011-01-05,80.0,52.958,28.0,13.958,15.458,1.5,2.417,15.125,9.2,4.496,1.2
2011-01-06,74.0,53.75,33.0,17.917,20.0,2.083,1.708,15.792,10.9,5.579,1.0
2011-01-07,82.0,45.333,18.0,8.833,10.542,1.708,1.0,13.542,10.6,5.846,2.7
2011-01-08,75.0,40.667,19.0,9.208,11.333,2.125,1.0,16.333,12.0,5.367,1.2
2011-01-09,82.0,52.958,28.0,10.125,14.542,4.417,1.333,19.958,13.4,7.208,-0.1
2011-01-10,69.0,52.25,26.0,20.273,23.682,3.409,1.167,21.833,14.2,7.95,3.1
2011-01-11,62.0,52.208,40.0,14.833,16.5,1.667,1.375,21.292,11.9,7.946,4.2
2011-01-12,48.0,32.625,18.0,13.625,14.792,1.167,1.0,14.25,10.8,5.125,0.8
2011-01-13,74.0,53.083,36.0,15.083,16.917,1.833,1.083,17.417,11.3,6.258,2.4
2011-01-14,79.0,54.875,28.0,13.458,16.292,2.833,1.667,18.625,10.8,6.529,4.2
2011-01-15,72.0,55.333,29.0,8.0,9.083,1.083,1.0,16.708,9.8,6.412,3.8
2011-01-16,95.0,64.833,41.0,20.435,31.0,10.565,1.292,21.739,8.4,5.638,2.6
2011-01-17,99.0,92.333,73.0,20.864,51.909,31.045,1.0,24.5,8.0,3.779,1.1
2011-01-18,99.0,78.042,44.0,19.042,40.875,21.833,1.208,25.25,13.3,5.962,0.1
2011-01-19,99.0,77.333,42.0,15.125,33.208,18.083,1.333,21.208,11.2,6.388,1.4
2011-01-20,99.0,93.708,84.0,15.417,21.708,6.292,1.0,20.792,10.1,7.612,5.6
2011-01-21,99.0,96.625,87.0,15.875,27.792,11.917,1.0,20.958,10.1,8.096,6.6
2011-01-22,99.0,84.625,56.0,12.333,18.417,6.083,1.0,16.375,16.3,9.529,5.1
2011-01-23,91.0,67.0,41.0,16.042,23.25,7.208,1.667,17.833,14.6,8.792,4.9
2011-01-24,78.0,54.042,28.0,17.727,21.545,3.818,2.5,19.167,10.1,5.129,1.5
2011-01-25,60.0,48.458,29.0,13.125,14.708,1.583,3.292,17.667,8.4,4.208,1.6
2011-01-26,72.0,52.042,25.0,17.208,18.917,1.708,3.417,19.542,9.3,3.704,0.5
2011-01-27,80.0,63.792,39.0,22.125,26.583,4.458,3.25,23.125,9.9,4.079,0.1
2011-01-28,84.0,65.958,41.0,14.958,17.167,2.208,1.75,29.042,7.5,4.25,1.1
2011-01-29,66.0,32.5,14.0,4.792,5.792,1.0,1.125,16.625,10.4,4.804,0.9
2011-01-30,69.0,42.75,24.0,16.875,19.792,2.917,2.0,19.542,9.3,3.879,0.0
2011-01-31,84.0,58.0,30.0,21.591,25.591,4.0,3.75,19.417,9.2,4.1,0.2
2011-02-01,80.0,61.625,36.0,20.167,43.458,23.292,2.708,22.208,10.5,3.642,-1.8
2011-02-02,90.0,70.333,48.0,15.208,16.5,1.292,2.542,16.75,3.8,0.879,-1.6
2011-02-03,71.0,54.042,34.0,12.625,13.958,1.333,2.042,17.375,6.8,1.512,-3.3
2011-02-04,70.0,51.792,34.0,10.958,12.458,1.5,1.625,25.917,8.0,4.079,0.1
2011-02-05,76.0,51.375,32.0,12.792,14.167,1.375,1.583,25.167,11.2,6.192,1.4
2011-02-06,99.0,88.792,54.0,21.042,24.667,3.625,1.292,28.167,9.9,7.804,5.4
2011-02-07,99.0,87.417,63.0,15.909,22.091,6.182,1.0,22.958,17.0,12.342,7.7
2011-02-08,63.0,52.125,34.0,9.333,10.375,1.042,1.9,20.208,9.2,5.408,1.1
2011-02-09,71.0,56.875,37.0,13.25,14.375,1.125,6.778,14.708,7.3,3.138,-0.1
2011-02-10,75.0,54.542,31.0,13.917,15.167,1.25,4.042,16.833,10.8,5.029,0.9
2011-02-11,68.0,44.5,18.0,5.417,6.417,1.0,4.958,18.208,11.3,5.75,1.7
2011-02-12,72.0,43.958,19.0,7.375,8.75,1.375,6.167,18.0,11.7,6.267,2.2
2011-02-13,99.0,69.375,36.0,20.375,33.542,13.167,6.083,22.625,12.5,6.654,0.6
2011-02-14,99.0,99.0,99.0,29.773,59.318,29.545,3.727,24.292,9.3,7.362,5.2
2011-02-15,99.0,85.75,66.0,22.458,41.292,18.833,4.083,19.75,12.0,7.479,3.8
2011-02-16,74.0,65.125,48.0,20.417,25.042,4.625,3.864,20.773,9.8,6.067,3.5
2011-02-17,72.0,52.875,30.0,10.667,11.875,1.208,3.833,12.542,10.6,5.458,2.0
2011-02-18,80.0,41.292,15.0,5.792,6.958,1.167,5.333,11.125,7.3,3.438,0.5
2011-02-19,58.0,34.917,16.0,7.417,8.417,1.0,6.208,11.833,10.4,4.125,-1.2
2011-02-20,68.0,45.292,22.0,19.667,23.917,4.25,4.167,14.0,13.2,6.038,0.3
2011-02-21,57.0,43.875,29.0,24.318,30.545,6.227,3.583,15.0,13.7,8.225,2.2
2011-02-22,94.0,64.167,47.0,15.875,18.875,3.0,3.15,28.958,13.1,9.679,5.9
2011-02-23,99.0,82.75,50.0,13.167,14.875,1.708,1.958,14.875,17.7,12.396,9.5
2011-02-24,76.0,56.958,44.0,15.125,17.167,2.042,2.875,29.042,15.9,12.025,8.3
2011-02-25,99.0,88.375,75.0,12.917,14.333,1.417,3.292,25.542,13.7,11.038,8.4
2011-02-26,76.0,56.0,37.0,6.208,7.208,1.0,5.792,15.25,11.6,7.583,4.2
2011-02-27,79.0,39.5,15.0,17.917,21.917,4.0,3.875,16.458,13.3,6.558,2.3
2011-02-28,73.0,54.917,37.0,16.364,23.818,7.455,4.667,16.333,12.3,6.725,1.5
2011-03-01,99.0,82.375,57.0,16.458,28.333,11.875,6.125,14.958,14.0,9.688,5.1
2011-03-02,99.0,97.667,86.0,22.583,48.958,26.375,6.042,18.833,11.1,9.179,6.3
2011-03-03,99.0,86.667,70.0,14.583,18.875,4.292,6.458,18.5,12.2,10.079,8.8
2011-03-04,95.0,87.583,77.0,6.875,7.875,1.0,3.417,22.667,8.6,7.721,7.1
2011-03-05,99.0,96.417,89.0,13.917,18.917,5.0,6.083,15.25,12.9,11.3,8.2
2011-03-06,99.0,82.375,58.0,23.909,37.773,13.864,5.875,19.458,20.3,16.042,12.3
2011-03-07,84.0,58.458,42.0,20.75,28.458,7.708,,27.958,15.7,13.533,11.9
2011-03-08,81.0,71.042,54.0,19.417,21.0,1.583,1.077,27.417,17.8,13.446,11.0
2011-03-09,99.0,93.333,74.0,19.625,23.208,3.583,2.042,20.042,11.6,10.462,9.1
2011-03-10,99.0,97.833,93.0,15.125,16.167,1.042,4.0,13.542,9.5,8.496,5.9
2011-03-11,99.0,63.875,30.0,7.75,8.958,1.208,5.208,17.958,14.5,8.479,4.1
2011-03-12,75.0,56.25,42.0,9.167,10.208,1.042,4.125,14.125,9.4,5.246,1.6
2011-03-13,70.0,39.917,21.0,11.682,12.682,1.0,5.917,17.458,11.6,6.188,2.2
2011-03-14,57.0,38.042,21.0,13.5,14.542,1.042,3.682,16.375,14.0,7.692,2.2
2011-03-15,62.0,36.042,15.0,25.375,27.917,2.542,6.25,23.917,14.9,8.658,3.2
2011-03-16,85.0,60.833,44.0,22.208,37.0,14.792,,22.364,12.0,8.225,2.7
2011-03-17,99.0,98.125,93.0,16.208,17.458,1.25,,25.333,15.2,11.758,8.4
2011-03-18,99.0,88.125,77.0,9.417,10.417,1.0,,19.417,15.2,13.317,11.1
2011-03-19,74.0,44.167,22.0,9.292,10.292,1.0,,16.417,15.3,10.425,5.7
2011-03-20,54.0,34.958,12.0,10.55,11.55,1.0,,19.818,15.6,9.229,3.2
2011-03-21,41.0,26.208,12.0,13.083,14.083,1.0,,19.208,14.3,9.238,5.3
2011-03-22,52.0,34.0,15.0,16.792,18.125,1.333,,21.958,18.8,12.496,6.0
2011-03-23,99.0,82.208,54.0,15.958,17.208,1.25,,22.542,11.9,10.554,9.3
2011-03-24,99.0,70.917,35.0,10.958,12.75,1.792,,16.792,15.2,12.242,7.2
2011-03-25,82.0,58.208,36.0,5.625,6.625,1.0,,18.958,10.7,7.508,4.4
2011-03-26,78.0,49.792,23.0,12.25,13.25,1.0,,17.917,13.1,7.5,3.4
2011-03-27,67.0,43.208,19.0,15.591,16.818,1.227,,18.708,16.7,10.162,4.5
2011-03-28,70.0,48.958,28.0,22.0,29.292,7.292,,28.917,18.8,11.342,5.7
2011-03-29,82.0,47.292,18.0,21.125,25.5,4.375,,19.417,17.6,11.133,2.2
2011-03-30,84.0,62.917,44.0,19.583,35.583,16.0,,23.25,19.0,14.392,6.4
2011-03-31,99.0,75.375,54.0,3.458,4.458,1.0,,24.083,16.9,13.192,6.3
2011-04-01,78.0,58.083,36.0,18.208,24.875,6.667,4.417,18.833,21.0,12.596,4.9
2011-04-02,83.0,46.917,17.0,16.333,32.833,16.5,3.458,27.625,26.6,17.492,8.7
2011-04-03,73.0,43.917,22.0,11.875,13.125,1.25,4.208,21.375,17.7,12.579,8.0
2011-04-04,87.0,60.0,35.0,15.25,18.75,3.5,6.417,21.958,18.6,11.754,5.7
2011-04-05,82.0,52.208,21.0,17.773,23.182,5.409,4.045,16.208,19.5,12.117,5.0
2011-04-06,92.0,63.875,31.0,23.792,40.875,17.083,2.458,23.25,21.7,13.883,5.5
2011-04-07,91.0,67.917,33.0,21.583,34.667,13.083,2.042,18.833,24.2,16.433,9.8
2011-04-08,97.0,77.292,41.0,15.625,23.458,7.833,2.417,18.958,23.5,17.742,12.4
2011-04-09,99.0,92.083,74.0,8.667,9.667,1.0,1.208,21.333,23.6,17.567,14.5
2011-04-10,97.0,75.75,53.0,9.125,10.125,1.0,1.0,24.0,18.6,15.121,10.8
2011-04-11,99.0,59.75,20.0,13.458,20.208,6.75,3.792,30.333,26.2,16.975,9.0
2011-04-12,67.0,33.25,11.0,12.591,13.591,1.0,4.458,24.542,24.3,15.638,11.1
2011-04-13,79.0,47.208,23.0,22.917,26.958,4.042,5.458,27.708,23.9,15.962,7.8
2011-04-14,83.0,53.292,20.0,22.208,26.083,3.875,5.958,28.208,26.0,17.725,10.2
2011-04-15,97.0,76.458,45.0,18.636,31.455,12.818,2.818,28.762,25.8,17.971,12.0
2011-04-16,99.0,60.792,23.0,11.417,13.292,1.875,1.0,31.083,30.2,20.742,13.4
2011-04-17,87.0,63.292,32.0,9.375,10.667,1.292,1.0,19.875,19.4,14.725,10.0
2011-04-18,99.0,73.208,52.0,9.458,10.458,1.0,1.0,18.333,19.2,15.458,12.6
2011-04-19,99.0,68.292,35.0,14.636,15.818,1.182,2.667,16.167,23.3,16.188,12.0
2011-04-20,83.0,60.333,32.0,15.083,17.292,2.208,1.75,11.208,25.4,16.096,11.6
2011-04-21,94.0,72.75,36.0,21.083,34.25,13.167,1.708,16.958,21.1,16.0,11.3
2011-04-22,96.0,70.708,44.0,16.792,23.5,6.708,1.625,19.125,25.5,17.608,12.0
2011-04-23,99.0,98.458,96.0,7.792,8.792,1.0,1.125,17.25,17.8,16.308,14.3
2011-04-24,89.0,55.625,29.0,8.0,9.0,1.0,1.792,19.792,24.7,17.271,10.7
2011-04-25,93.0,61.125,33.0,20.417,26.125,5.708,3.75,18.542,24.2,15.388,8.4
2011-04-26,90.0,59.667,31.0,16.773,19.364,2.591,4.625,22.333,24.6,18.288,10.9
2011-04-27,99.0,86.667,64.0,6.625,7.625,1.0,3.5,44.0,25.1,20.888,18.2
2011-04-28,99.0,65.833,40.0,13.042,14.083,1.042,4.125,18.333,25.3,19.767,13.2
2011-04-29,72.0,46.375,28.0,11.25,12.25,1.0,3.542,16.833,26.3,17.954,11.2
2011-04-30,93.0,67.792,37.0,17.458,19.833,2.375,4.5,20.417,25.6,18.329,10.0
2011-05-01,99.0,96.792,90.0,13.542,19.667,6.125,2.417,22.083,19.4,17.533,15.5
2011-05-02,78.0,39.5,15.0,9.708,10.708,1.0,3.458,77.5,31.6,23.362,15.7
2011-05-03,90.0,67.391,45.0,11.857,14.143,2.286,3.375,57.391,22.3,18.148,13.1
2011-05-04,96.0,74.042,47.0,10.083,11.667,1.583,2.958,42.25,23.5,18.083,13.1
2011-05-05,96.0,74.292,43.0,10.958,12.875,1.917,3.792,32.667,23.4,17.996,13.1
2011-05-06,87.0,71.125,53.0,14.087,15.087,1.0,6.136,31.583,20.9,17.712,14.3
2011-05-07,92.0,72.167,52.0,7.25,8.25,1.0,6.042,19.125,23.7,19.646,15.8
2011-05-08,84.0,48.292,22.0,6.458,7.458,1.0,4.542,28.5,34.6,26.246,19.1
2011-05-09,78.0,47.792,24.0,13.125,14.125,1.0,7.125,33.708,29.4,22.262,15.0
2011-05-10,99.0,84.042,57.0,15.318,19.5,4.182,5.458,39.708,33.6,24.771,20.7
2011-05-11,99.0,99.0,99.0,14.958,17.75,2.792,5.458,12.167,22.3,17.338,15.6
2011-05-12,99.0,98.583,95.0,17.667,21.25,3.583,5.125,14.125,22.5,18.338,16.3
2011-05-13,99.0,51.708,20.0,13.458,14.833,1.375,4.958,38.75,30.2,24.867,20.4
2011-05-14,48.0,32.333,20.0,7.917,8.917,1.0,4.917,28.458,29.6,23.029,15.9
2011-05-15,85.0,46.417,23.0,12.375,13.917,1.542,6.375,27.25,26.5,20.996,15.0
2011-05-16,93.0,73.417,48.0,14.792,21.917,7.125,6.167,25.75,26.4,20.95,14.9
2011-05-17,99.0,79.458,57.0,12.55,15.3,2.75,5.5,31.619,25.3,20.233,15.9
2011-05-18,97.0,62.125,22.0,15.208,20.125,4.917,6.333,29.917,29.3,21.167,13.5
2011-05-19,91.0,69.167,35.0,17.083,20.792,3.708,4.667,32.167,29.9,21.733,13.4
