date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,6.833,8.042,1.208,1.0,6.917
2011-01-02,2.875,3.917,1.042,1.042,7.208
2011-01-03,4.5,5.542,1.042,1.0,2.0
2011-01-04,5.826,7.043,1.217,1.667,5.833
2011-01-05,9.739,12.304,2.565,1.261,4.13
2011-01-06,11.042,12.375,1.333,1.0,4.542
2011-01-07,13.542,15.542,2.0,1.042,7.083
2011-01-08,8.125,9.167,1.042,1.0,5.667
2011-01-09,14.625,16.5,1.875,1.167,12.125
2011-01-10,17.167,21.667,4.5,1.292,12.25
2011-01-11,14.478,17.826,3.348,1.583,14.625
2011-01-12,12.75,15.125,2.375,1.167,7.25
2011-01-13,16.25,19.5,3.25,1.261,8.542
2011-01-14,20.583,26.917,6.333,1.583,14.333
2011-01-15,14.917,17.75,2.833,1.375,14.125
2011-01-16,22.478,29.0,6.522,1.25,15.875
2011-01-17,23.958,34.125,10.167,1.208,14.875
2011-01-18,16.174,19.391,3.217,1.5,17.833
2011-01-19,15.0,17.292,2.292,1.375,16.875
2011-01-20,7.833,8.917,1.083,1.0,3.125
2011-01-21,5.625,6.708,1.083,1.0,2.958
2011-01-22,6.375,7.667,1.292,1.0,5.417
2011-01-23,12.0,15.042,3.042,1.042,7.833
2011-01-24,13.292,17.458,4.167,1.0,7.5
2011-01-25,11.13,13.609,2.478,1.042,3.458
2011-01-26,12.875,15.667,2.792,1.042,7.958
2011-01-27,15.167,18.542,3.375,1.565,7.167
2011-01-28,15.458,17.75,2.292,1.5,16.125
2011-01-29,5.083,6.167,1.083,1.0,9.25
2011-01-30,12.208,14.958,2.75,1.0,6.083
2011-01-31,14.5,17.292,2.792,1.125,8.25
2011-02-01,16.0,27.0,11.0,2.391,10.75
2011-02-02,14.875,22.125,7.25,1.125,5.917
2011-02-03,10.375,11.625,1.25,1.0,5.5
2011-02-04,13.125,14.917,1.792,1.0,7.417
2011-02-05,14.292,16.292,2.0,1.625,12.875
2011-02-06,16.625,19.208,2.583,1.0,17.217
2011-02-07,18.208,24.5,6.292,1.0,22.542
2011-02-08,10.955,12.818,1.864,1.043,7.913
2011-02-09,11.333,14.083,2.75,1.0,4.792
2011-02-10,14.708,17.25,2.542,1.087,4.958
2011-02-11,7.917,9.292,1.375,1.083,5.375
2011-02-12,12.292,14.333,2.042,1.125,11.375
2011-02-13,12.292,14.167,1.875,1.625,10.417
2011-02-14,13.917,16.5,2.583,1.0,10.917
2011-02-15,21.609,27.478,5.87,1.792,14.0
2011-02-16,17.292,19.5,2.208,1.167,12.125
2011-02-17,13.833,18.792,4.958,1.043,9.083
2011-02-18,5.833,6.833,1.0,1.0,3.125
2011-02-19,7.792,9.167,1.375,1.0,7.542
2011-02-20,11.875,13.583,1.708,1.0,10.125
2011-02-21,16.667,18.542,1.875,1.125,12.417
2011-02-22,18.652,20.783,2.13,2.208,24.708
2011-02-23,13.208,15.375,2.167,1.0,11.75
2011-02-24,12.042,14.167,2.125,2.739,20.0
2011-02-25,20.458,23.5,3.042,1.375,17.25
2011-02-26,14.042,15.542,1.5,1.0,15.833
2011-02-27,8.5,9.583,1.083,1.042,5.708
2011-02-28,23.167,27.417,4.25,1.5,14.75
2011-03-01,18.455,23.0,4.545,1.182,6.458
2011-03-02,21.833,29.458,7.625,1.0,7.792
2011-03-03,18.917,20.458,1.542,1.042,11.458
2011-03-04,12.833,14.208,1.375,1.167,18.417
2011-03-05,10.0,11.042,1.042,1.0,3.667
2011-03-06,19.125,25.75,6.625,1.083,12.167
2011-03-07,22.435,29.739,7.304,1.125,17.625
2011-03-08,24.083,28.167,4.083,1.125,23.5
2011-03-09,21.292,27.667,6.375,1.0,14.708
