date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,83.0,68.333,54.0,1.167,1.167,0.0,0.5,4.167,87.0,35.333,-7.0
2011-01-02,83.0,61.5,38.0,1.167,1.167,0.0,0.75,3.0,92.0,46.542,12.0
2011-01-03,55.0,41.958,33.0,1.0,1.0,0.0,0.5,1.458,60.0,36.833,16.0
2011-01-04,76.0,54.333,41.0,1.542,1.625,0.083,1.625,5.167,64.0,28.75,10.0
2011-01-05,51.0,43.375,34.0,1.0,1.0,0.0,0.043,2.087,47.0,20.792,-1.0
2011-01-06,64.0,50.708,38.0,1.667,1.708,0.042,0.208,4.125,74.0,34.375,-10.0
2011-01-07,60.0,44.708,30.0,1.083,1.083,0.0,0.208,4.125,58.0,22.375,-7.0
2011-01-08,63.0,47.167,30.0,0.792,0.833,0.042,0.167,2.042,59.0,17.042,-20.0
2011-01-09,80.0,61.708,39.0,1.708,1.708,0.0,0.708,2.708,65.0,29.458,-10.0
2011-01-10,77.0,56.708,35.0,1.542,1.583,0.042,0.833,3.5,69.0,35.042,-10.0
2011-01-11,89.0,71.208,46.0,1.667,1.75,0.083,1.0,4.625,28.0,3.958,-27.0
2011-01-12,80.0,54.083,33.0,1.125,1.125,0.0,0.167,1.917,30.0,-9.583,-51.0
2011-01-13,80.0,52.583,32.0,2.875,2.875,0.0,0.958,1.375,97.0,34.917,-6.0
2011-01-14,67.0,50.375,28.0,1.25,1.25,0.0,1.042,5.25,41.0,7.875,-16.0
2011-01-15,74.0,58.0,36.0,1.458,1.458,0.0,1.0,4.583,47.0,6.958,-25.0
2011-01-16,66.0,51.625,37.0,1.708,1.708,0.0,1.0,5.292,44.0,11.792,-18.0
2011-01-17,65.0,52.583,40.0,1.792,1.917,0.125,1.292,3.167,45.0,12.458,-13.0
2011-01-18,63.0,51.167,33.0,3.042,3.25,0.208,1.208,6.375,81.0,35.458,-17.0
2011-01-19,68.0,58.75,44.0,2.917,3.0,0.083,2.125,11.667,56.0,42.042,27.0
2011-01-20,80.0,67.125,60.0,1.667,1.667,0.0,1.125,4.5,45.0,34.583,21.0
2011-01-21,92.0,88.417,71.0,1.167,1.167,0.0,0.167,2.417,26.0,16.5,7.0
2011-01-22,92.0,88.917,62.0,0.667,0.667,0.0,0.0,0.875,60.0,36.792,12.0
2011-01-23,76.0,61.958,50.0,1.542,1.542,0.0,0.833,3.208,65.0,37.875,2.0
2011-01-24,71.0,51.625,31.0,1.792,2.0,0.208,1.042,3.625,38.0,0.208,-28.0
2011-01-25,72.0,63.0,53.0,3.042,3.333,0.292,1.375,4.583,15.0,-2.75,-15.0
2011-01-26,65.0,50.583,28.0,1.609,1.609,0.0,1.087,3.375,35.0,-10.042,-31.0
2011-01-27,72.0,60.708,36.0,1.958,2.083,0.125,1.625,6.5,33.0,-11.667,-39.0
2011-01-28,81.0,64.458,44.0,1.25,1.25,0.0,1.417,6.25,22.0,-17.417,-57.0
2011-01-29,83.0,52.917,27.0,1.042,1.042,0.0,0.958,2.417,27.0,-21.958,-66.0
2011-01-30,53.0,41.0,23.0,0.917,0.917,0.0,1.0,2.667,32.0,-2.708,-27.0
2011-01-31,57.0,43.708,24.0,1.167,1.167,0.0,1.0,5.0,59.0,8.833,-13.0
2011-02-01,62.0,48.167,23.0,2.375,2.625,0.25,1.542,5.25,99.0,21.042,-34.0
2011-02-02,60.0,39.208,19.0,1.174,1.174,0.0,0.818,4.087,38.0,-1.833,-29.0
2011-02-03,69.0,52.5,28.0,1.792,1.833,0.042,0.292,3.792,37.0,-9.542,-53.0
2011-02-04,72.0,42.5,24.0,3.833,3.958,0.125,1.542,5.292,89.0,33.667,-16.0
2011-02-05,79.0,65.292,46.0,1.583,1.708,0.125,1.0,5.958,57.0,16.875,-23.0
2011-02-06,92.0,81.0,64.0,3.208,3.458,0.25,0.542,6.75,76.0,39.583,-11.0
2011-02-07,93.0,91.25,72.0,3.583,3.583,0.0,0.167,3.583,64.0,51.083,41.0
2011-02-08,75.0,52.125,31.0,1.875,2.083,0.208,0.542,2.75,57.0,22.917,-21.0
2011-02-09,65.0,51.083,31.0,1.125,1.125,0.0,0.0,2.042,44.0,-0.5,-24.0
2011-02-10,87.0,59.208,36.0,1.708,1.75,0.042,0.667,2.792,56.0,10.417,-22.0
2011-02-11,83.0,55.667,30.0,1.5,1.542,0.042,0.625,4.792,33.0,-4.625,-40.0
2011-02-12,69.0,46.5,27.0,1.125,1.125,0.0,0.167,3.042,35.0,6.167,-25.0
2011-02-13,76.0,52.583,35.0,1.708,1.833,0.125,0.375,4.708,57.0,30.458,3.0
2011-02-14,90.0,76.375,66.0,3.292,3.292,0.0,0.792,7.458,50.0,33.375,18.0
2011-02-15,90.0,53.292,35.0,1.792,1.792,0.0,1.043,10.333,99.0,49.875,5.0
2011-02-16,53.0,42.583,33.0,2.045,2.182,0.136,0.348,3.333,36.0,8.625,-6.0
2011-02-17,90.0,70.417,56.0,2.458,2.625,0.167,1.083,5.667,11.0,-12.042,-36.0
2011-02-18,68.0,49.375,28.0,1.333,1.333,0.0,0.667,3.875,18.0,-15.792,-46.0
2011-02-19,63.0,42.667,24.0,1.125,1.125,0.0,0.583,3.667,56.0,5.167,-49.0
2011-02-20,75.0,50.292,29.0,1.792,1.875,0.083,0.5,2.708,79.0,28.167,-9.0
2011-02-21,65.0,48.125,34.0,2.125,2.125,0.0,1.583,9.708,96.0,50.167,3.0
2011-02-22,73.0,58.208,43.0,2.708,2.875,0.167,2.458,12.375,42.0,20.958,0.0
2011-02-23,93.0,80.375,52.0,4.958,5.333,0.375,1.167,6.875,110.0,60.417,27.0
2011-02-24,77.0,60.625,35.0,2.708,2.708,0.0,2.042,19.542,102.0,48.75,4.0
2011-02-25,92.0,85.208,63.0,2.042,2.042,0.0,0.875,3.625,27.0,11.208,0.0
2011-02-26,83.0,63.75,45.0,1.375,1.375,0.0,0.5,4.25,49.0,19.292,-3.0
2011-02-27,65.0,45.042,29.0,1.375,1.375,0.0,0.208,4.083,48.0,2.792,-39.0
2011-02-28,72.0,59.833,46.0,1.542,1.542,0.0,0.583,4.542,29.0,-8.75,-49.0
2011-03-01,92.0,83.292,69.0,3.818,4.273,0.455,0.636,5.636,65.0,36.75,14.0
2011-03-02,93.0,84.792,46.0,3.458,3.542,0.083,0.833,4.333,60.0,13.375,-10.0
2011-03-03,93.0,80.583,68.0,2.75,3.042,0.292,1.375,9.0,47.0,16.0,-5.0
2011-03-04,80.0,65.25,49.0,1.417,1.417,0.0,0.5,5.667,18.0,5.083,-22.0
2011-03-05,93.0,91.333,84.0,2.0,2.0,0.0,0.292,2.083,85.0,35.083,11.0
2011-03-06,92.0,89.625,84.0,5.125,5.792,0.667,0.417,12.5,83.0,71.542,61.0
2011-03-07,92.0,56.625,35.0,2.958,3.0,0.042,1.208,15.208,122.0,84.5,53.0
2011-03-08,85.0,73.125,53.0,3.458,3.542,0.083,1.083,8.875,65.0,48.5,39.0
2011-03-09,90.0,87.0,81.0,2.667,2.667,0.0,1.375,8.0,47.0,34.875,15.0
2011-03-10,92.0,90.0,84.0,2.25,2.292,0.042,0.417,2.167,20.0,13.417,6.0
2011-03-11,91.0,81.625,72.0,1.375,1.375,0.0,0.667,6.792,42.0,25.75,13.0
2011-03-12,67.0,51.625,38.0,1.333,1.333,0.0,0.917,4.792,75.0,39.458,10.0
2011-03-13,87.0,60.875,37.0,2.0,2.125,0.125,0.75,2.625,72.0,29.042,-12.0
2011-03-14,80.0,61.958,48.0,2.417,2.542,0.125,0.667,2.833,56.0,22.958,-2.0
2011-03-15,78.0,51.458,27.0,2.542,2.542,0.0,1.417,10.042,89.0,41.667,1.0
2011-03-16,74.0,59.042,41.0,2.625,2.75,0.125,0.917,11.042,57.0,24.667,-22.0
2011-03-17,93.0,83.208,65.0,9.083,9.333,0.25,1.792,12.375,103.0,74.708,45.0
2011-03-18,93.0,85.0,69.0,4.333,4.333,0.0,1.083,13.458,88.0,69.333,50.0
2011-03-19,92.0,51.417,30.0,1.167,1.167,0.0,0.833,3.958,67.0,39.542,20.0
2011-03-20,71.0,45.125,31.0,1.708,1.75,0.042,0.917,4.458,78.0,46.792,11.0
2011-03-21,50.0,39.208,25.0,1.125,1.125,0.0,1.042,6.792,75.0,41.75,1.0
2011-03-22,56.0,39.708,14.0,2.458,2.625,0.167,1.208,12.583,165.0,82.917,0.0
