date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-01,82.0,65.5,36.0,16.391,27.0,10.609,0.87,3.8,-2.154,-7.5
2011-02-02,83.0,57.417,31.0,7.458,9.792,2.333,0.167,0.6,-2.5,-6.3
2011-02-03,80.0,65.333,42.0,18.833,31.333,12.5,0.5,1.4,-2.975,-6.0
2011-02-04,87.0,70.167,43.0,16.958,28.833,11.875,0.875,3.7,-1.058,-6.4
2011-02-05,82.0,59.792,45.0,9.542,13.417,3.875,0.792,3.7,0.746,-2.8
2011-02-06,94.0,76.0,46.0,25.042,44.167,19.125,0.75,8.0,1.429,-5.6
2011-02-07,94.0,77.125,63.0,12.435,19.478,7.043,0.261,7.0,5.088,2.7
2011-02-08,72.0,58.375,40.0,3.958,5.458,1.5,0.5,2.3,-0.392,-2.6
2011-02-09,83.0,70.583,48.0,10.083,13.292,3.208,0.083,1.1,-1.996,-3.6
2011-02-10,77.0,63.375,43.0,8.417,13.0,4.583,0.542,2.3,-0.638,-2.4
2011-02-11,76.0,58.333,42.0,5.25,6.583,1.333,0.125,0.6,-1.454,-3.2
2011-02-12,85.0,61.75,42.0,8.792,12.0,3.208,0.208,0.4,-1.804,-4.4
2011-02-13,65.0,49.333,27.0,12.5,15.958,3.458,0.5,7.2,2.429,-2.4
2011-02-14,85.0,67.208,54.0,17.875,24.667,6.792,0.875,6.1,2.888,0.5
2011-02-15,86.0,58.917,45.0,8.25,13.333,5.083,1.167,7.3,2.625,-0.9
2011-02-16,60.0,45.917,26.0,8.167,10.458,2.292,0.125,2.1,-0.588,-2.0
2011-02-17,83.0,58.667,31.0,12.333,15.417,3.083,0.333,2.7,-1.629,-4.4
2011-02-18,78.0,60.042,42.0,4.875,6.292,1.417,0.292,-0.8,-2.817,-4.6
2011-02-19,70.0,55.667,31.0,13.375,20.292,6.917,0.375,2.7,-1.65,-5.7
2011-02-20,75.0,59.792,37.0,20.083,34.583,14.5,0.125,5.1,-0.038,-5.8
2011-02-21,77.0,63.0,50.0,19.727,27.864,8.136,1.75,5.2,1.683,-3.0
2011-02-22,58.0,41.917,16.0,11.417,13.917,2.5,3.583,9.7,3.708,-0.9
2011-02-23,95.0,80.458,56.0,18.417,25.292,6.875,0.5,9.9,4.288,1.0
2011-02-24,69.0,53.625,41.0,6.875,8.083,1.208,2.458,6.6,4.233,1.5
2011-02-25,90.0,83.917,65.0,10.958,13.708,2.75,0.167,1.4,0.496,-0.8
2011-02-26,91.0,71.208,56.0,9.0,11.583,2.583,0.083,3.0,-0.196,-3.8
2011-02-27,64.0,54.458,43.0,3.375,4.75,1.375,0.0,0.1,-1.683,-4.0
2011-02-28,76.0,58.042,37.0,17.167,22.167,5.0,0.25,2.8,-1.533,-7.5
2011-03-01,96.0,81.333,51.0,28.042,57.375,29.333,0.667,10.8,3.333,-1.6
2011-03-02,95.0,90.542,67.0,18.783,41.261,22.478,0.391,3.9,0.312,-2.0
2011-03-03,95.0,80.083,60.0,6.875,9.042,2.167,0.417,3.6,1.083,-0.5
2011-03-04,83.0,59.667,36.0,8.792,11.542,2.75,0.542,6.2,1.304,-4.5
2011-03-05,96.0,94.292,86.0,18.25,25.375,7.125,0.0,3.4,1.421,-0.5
2011-03-06,97.0,83.458,67.0,19.833,37.792,17.958,0.375,11.5,7.488,3.4
2011-03-07,76.0,57.083,50.0,5.458,6.667,1.208,0.458,9.4,7.025,4.8
2011-03-08,74.0,62.167,46.0,13.043,15.565,2.522,0.682,9.8,5.45,2.4
2011-03-09,95.0,80.417,59.0,11.542,14.0,2.458,0.542,5.5,3.225,0.6
2011-03-10,95.0,91.625,83.0,6.542,8.625,2.083,0.0,3.3,1.383,0.3
2011-03-11,96.0,72.542,42.0,5.958,8.333,2.375,0.292,7.9,3.2,-0.7
2011-03-12,87.0,68.417,51.0,7.542,9.958,2.417,0.625,4.4,1.071,-1.1
2011-03-13,69.0,57.917,42.0,3.875,5.25,1.375,0.208,4.9,1.675,-0.2
2011-03-14,72.0,52.833,28.0,10.833,13.125,2.292,0.333,7.5,2.95,-1.0
2011-03-15,74.0,54.833,33.0,11.875,15.542,3.667,0.667,5.6,2.638,0.1
2011-03-16,62.0,42.333,20.0,9.583,11.708,2.125,0.542,11.3,4.679,0.6
2011-03-17,97.0,84.625,65.0,28.583,37.792,9.208,0.917,8.2,5.208,1.5
2011-03-18,97.0,78.667,66.0,10.875,15.75,4.875,0.083,11.6,8.8,6.6
2011-03-19,76.0,54.042,34.0,2.667,3.958,1.292,0.042,6.1,2.075,0.7
2011-03-20,64.0,48.542,31.0,3.167,4.375,1.208,0.125,8.6,3.254,-0.6
2011-03-21,71.0,52.083,38.0,3.167,4.625,1.458,0.0,4.3,2.35,-0.5
2011-03-22,69.0,48.583,26.0,5.917,7.292,1.375,0.75,12.8,6.975,2.0
2011-03-23,94.0,64.167,37.0,9.667,12.333,2.667,1.583,11.5,6.604,1.3
2011-03-24,94.0,76.167,59.0,3.583,4.917,1.333,0.0,8.6,4.062,1.5
2011-03-25,81.0,58.75,27.0,5.625,6.958,1.333,0.083,8.6,3.796,0.6
2011-03-26,85.0,61.125,31.0,5.478,6.783,1.304,0.0,5.3,2.129,0.0
2011-03-27,82.0,49.25,25.0,7.667,8.917,1.25,0.292,9.6,5.071,0.7
2011-03-28,74.0,60.833,36.0,11.5,15.792,4.292,1.125,12.4,5.096,-0.4
2011-03-29,59.0,38.875,14.0,8.625,10.125,1.5,0.375,13.9,8.25,3.0
2011-03-30,68.0,44.125,18.0,19.083,22.292,3.208,1.333,19.5,12.854,5.4
2011-03-31,79.0,64.292,53.0,6.0,7.208,1.208,0.083,15.0,8.904,3.4
2011-04-01,82.0,49.917,19.0,12.87,18.043,5.174,0.217,16.0,8.371,-0.4
2011-04-02,77.0,54.125,42.0,5.333,7.417,2.083,0.375,9.9,6.5,3.2
2011-04-03,54.0,40.5,29.0,2.0,4.083,2.083,0.417,6.9,3.854,1.4
2011-04-04,58.0,38.667,22.0,3.875,6.125,2.25,0.25,7.9,4.4,1.1
2011-04-05,54.0,41.792,29.0,4.25,6.375,2.125,0.375,12.9,7.629,2.4
2011-04-06,71.0,33.958,8.0,15.727,20.545,4.818,0.591,18.7,10.279,0.3
2011-04-07,70.0,40.583,14.0,24.625,32.375,7.75,1.833,20.5,11.871,2.6
2011-04-08,74.0,55.208,30.0,9.792,12.542,2.75,0.542,19.4,13.633,8.3
2011-04-09,91.0,76.542,50.0,6.333,8.917,2.583,0.208,11.7,9.342,7.4
2011-04-10,72.0,46.208,23.0,7.458,9.542,2.083,0.708,15.7,11.362,5.7
2011-04-11,82.0,61.708,29.0,15.792,21.958,6.167,1.417,14.2,8.612,4.5
2011-04-12,64.0,37.833,18.0,6.083,8.042,1.958,0.542,10.2,6.438,2.7
2011-04-13,60.0,37.875,14.0,10.833,15.333,4.5,0.875,18.0,11.112,2.5
2011-04-14,67.0,35.0,14.0,22.792,33.708,10.917,3.083,20.8,13.838,5.1
2011-04-15,66.0,38.542,14.0,20.917,28.75,7.833,1.875,24.9,16.008,6.1
2011-04-16,71.0,55.667,36.0,14.167,18.458,4.292,1.0,21.8,11.267,6.2
2011-04-17,56.0,37.417,23.0,4.958,6.708,1.75,0.417,14.5,9.333,5.4
2011-04-18,71.0,57.875,40.0,11.625,15.417,3.792,0.417,16.6,9.392,3.6
2011-04-19,89.0,84.792,65.0,5.095,7.762,2.667,0.167,8.4,4.879,2.4
2011-04-20,87.0,67.75,55.0,7.083,9.792,2.708,0.182,9.6,5.892,2.1
2011-04-21,76.0,57.625,36.0,12.0,17.083,5.083,0.542,16.0,10.217,3.7
2011-04-22,88.0,78.833,64.0,14.125,19.417,5.292,0.375,14.0,10.288,8.4
2011-04-23,90.0,85.375,77.0,8.708,11.667,2.958,0.125,16.2,12.279,8.2
2011-04-24,85.0,52.25,24.0,2.417,3.708,1.292,0.292,15.9,11.104,7.5
2011-04-25,78.0,56.333,39.0,9.5,14.958,5.458,0.083,15.6,9.483,5.1
2011-04-26,76.0,47.083,22.0,15.792,20.958,5.167,0.792,19.4,12.242,5.4
2011-04-27,85.0,60.042,33.0,14.875,19.167,4.292,0.417,25.3,17.329,8.9
2011-04-28,87.0,64.792,45.0,4.0,5.667,1.667,0.292,18.1,12.696,7.7
2011-04-29,62.0,50.167,31.0,3.625,5.083,1.458,0.25,15.6,10.658,7.2
2011-04-30,70.0,57.417,41.0,16.417,19.875,3.458,0.833,17.2,13.183,6.0
2011-05-01,78.0,59.75,39.0,10.958,13.75,2.792,0.458,21.2,16.642,12.5
2011-05-02,60.0,49.333,41.0,3.217,4.739,1.522,0.391,15.1,13.017,10.5
2011-05-03,82.0,55.583,26.0,10.25,13.125,2.875,0.625,20.9,14.162,9.8
2011-05-04,86.0,52.5,25.0,5.5,7.292,1.792,0.375,19.8,14.612,10.5
2011-05-05,75.0,56.667,30.0,5.042,7.0,1.958,0.333,17.3,12.329,7.2
2011-05-06,76.0,59.25,37.0,10.792,15.125,4.333,0.5,20.4,14.362,8.3
2011-05-07,80.0,72.875,60.0,13.583,17.208,3.625,0.125,18.7,15.975,14.3
2011-05-08,85.0,50.292,26.0,4.5,6.625,2.125,0.375,22.8,17.196,12.3
2011-05-09,67.0,44.208,16.0,10.0,11.875,1.875,0.417,24.1,17.783,11.9
2011-05-10,88.0,67.542,45.0,13.625,16.208,2.583,0.542,19.6,16.821,14.1
2011-05-11,91.0,80.125,68.0,16.5,22.542,6.042,0.167,16.3,14.062,12.7
2011-05-12,91.0,81.167,63.0,11.136,14.227,3.091,0.409,19.2,15.183,12.5
2011-05-13,92.0,61.125,36.0,3.917,5.208,1.292,0.292,19.0,15.729,12.8
2011-05-14,67.0,44.292,26.0,7.625,10.292,2.667,0.458,21.2,15.983,9.6
2011-05-15,65.0,36.25,18.0,3.5,4.5,1.0,0.625,24.0,18.317,12.2
2011-05-16,73.0,46.5,27.0,15.042,19.5,4.458,1.125,24.0,17.95,9.6
2011-05-17,70.0,39.792,23.0,5.792,6.792,1.0,1.042,22.1,17.875,12.2
2011-05-18,75.0,42.458,19.0,12.958,15.75,2.792,1.042,23.4,17.0,7.9
2011-05-19,75.0,43.583,20.0,24.556,29.444,4.889,0.708,28.2,20.717,11.5
2011-05-20,66.0,38.208,22.0,7.545,9.273,1.727,1.174,28.7,22.538,14.4
2011-05-21,70.0,51.458,37.0,11.958,16.5,4.542,0.958,27.8,22.975,16.2
2011-05-22,86.0,75.917,66.0,8.708,12.125,3.417,0.458,22.0,16.517,13.2
2011-05-23,83.0,58.333,31.0,10.625,15.208,4.583,0.375,18.4,14.717,10.4
2011-05-24,77.0,60.833,32.0,14.875,21.625,6.75,0.542,20.5,15.346,12.3
2011-05-25,82.0,47.458,16.0,9.25,12.0,2.75,0.292,24.4,17.688,11.7
2011-05-26,83.0,64.208,46.0,9.042,12.125,3.083,0.25,20.9,16.504,12.0
2011-05-27,77.0,64.667,46.0,10.125,12.917,2.792,0.333,20.8,17.954,16.1
2011-05-28,89.0,77.5,68.0,11.333,15.042,3.708,0.208,21.3,18.392,15.8
2011-05-29,91.0,90.292,90.0,3.25,5.708,2.458,0.042,18.4,16.667,14.3
2011-05-30,91.0,85.875,75.0,1.583,3.667,2.083,0.125,15.8,13.371,10.8
2011-05-31,83.0,64.875,44.0,5.167,11.042,5.875,0.375,16.2,11.433,8.8
2011-06-01,79.0,68.458,51.0,7.565,11.043,3.478,0.435,15.6,12.021,8.2
2011-06-02,84.0,77.083,68.0,16.208,21.208,5.0,0.167,17.3,14.925,11.2
2011-06-03,86.0,59.667,28.0,12.042,14.292,2.25,0.125,26.8,20.642,14.6
2011-06-04,81.0,53.792,29.0,10.792,13.25,2.458,0.542,28.4,22.012,15.1
2011-06-05,85.0,64.875,47.0,8.708,10.792,2.083,0.667,24.1,20.858,17.7
2011-06-06,89.0,54.875,27.0,10.167,11.833,1.667,0.125,25.4,20.992,16.2
2011-06-07,78.0,53.875,22.0,16.875,20.875,4.0,1.458,28.5,21.75,15.6
2011-06-08,76.0,57.042,36.0,16.0,18.917,2.917,0.917,25.8,20.621,15.5
2011-06-09,80.0,60.667,40.0,12.417,14.875,2.458,0.333,26.8,21.204,14.7
2011-06-10,80.0,64.917,44.0,18.364,22.955,4.591,0.706,28.1,22.642,18.4
2011-06-11,85.0,71.042,53.0,7.292,10.125,2.833,0.375,24.8,21.542,19.1
2011-06-12,78.0,57.042,38.0,8.292,12.667,4.375,0.458,25.6,22.146,17.0
2011-06-13,84.0,62.625,43.0,5.542,7.792,2.25,0.458,24.9,21.029,16.9
2011-06-14,80.0,58.5,40.0,4.833,7.375,2.542,0.292,23.4,20.038,17.1
2011-06-15,74.0,53.458,31.0,6.875,9.833,2.958,0.333,25.2,20.025,14.5
2011-06-16,78.0,62.833,44.0,13.792,19.0,5.208,0.708,25.2,20.246,14.1
2011-06-17,87.0,76.958,65.0,10.708,14.125,3.417,0.25,20.7,19.15,18.1
2011-06-18,84.0,76.292,64.0,12.917,17.375,4.458,0.083,21.9,19.233,17.0
2011-06-19,87.0,63.542,32.0,9.917,15.208,5.292,0.833,27.9,21.45,15.8
2011-06-20,84.0,61.75,34.0,13.25,17.333,4.083,0.5,31.2,24.958,18.7
2011-06-21,82.0,65.0,42.0,8.708,11.917,3.208,0.333,30.2,25.021,22.2
2011-06-22,71.0,55.333,35.0,6.583,9.667,3.083,0.333,31.5,26.608,22.2
2011-06-23,89.0,73.292,53.0,11.583,17.833,6.25,0.375,29.1,25.029,22.3
2011-06-24,84.0,66.167,33.0,8.739,15.348,6.609,0.217,33.7,26.517,22.2
2011-06-25,89.0,83.958,75.0,6.583,8.833,2.25,0.083,22.4,19.946,17.7
2011-06-26,91.0,89.542,85.0,9.5,12.208,2.708,0.083,19.7,18.742,17.8
2011-06-27,92.0,88.042,79.0,12.25,22.208,9.958,0.167,22.1,20.221,17.4
2011-06-28,90.0,75.417,58.0,10.208,15.917,5.708,0.125,29.5,25.125,21.1
2011-06-29,82.0,64.125,54.0,5.292,7.542,2.25,0.167,29.6,26.546,24.0
2011-06-30,83.0,63.958,46.0,8.5,17.625,9.125,0.417,30.8,26.483,23.0
2011-07-01,76.0,59.083,41.0,6.174,8.043,1.87,0.261,30.7,26.871,22.8
2011-07-02,88.0,72.083,42.0,9.792,13.167,3.375,0.333,31.7,25.517,21.5
2011-07-03,87.0,76.292,59.0,7.042,8.875,1.833,0.208,29.1,25.179,22.3
2011-07-04,85.0,73.917,53.0,9.625,12.0,2.375,0.458,30.6,25.75,22.9
2011-07-05,90.0,68.958,48.0,8.833,12.417,3.583,0.292,28.1,24.475,21.7
2011-07-06,76.0,54.417,32.0,7.875,9.625,1.75,0.542,31.9,25.796,21.1
2011-07-07,80.0,64.5,48.0,15.708,19.208,3.5,0.667,29.8,25.662,20.3
2011-07-08,84.0,70.292,51.0,14.792,22.75,7.958,0.5,30.9,27.342,24.6
2011-07-09,85.0,67.792,40.0,10.042,14.958,4.917,1.0,35.6,28.367,24.4
2011-07-10,83.0,61.667,42.0,7.25,14.083,6.833,0.5,33.7,28.904,24.3
2011-07-11,89.0,67.043,37.0,11.143,17.524,6.381,0.524,35.7,28.004,22.9
2011-07-12,88.0,62.125,36.0,11.5,17.458,5.958,0.5,34.8,28.662,23.5
2011-07-13,87.0,70.917,42.0,13.958,23.0,9.042,1.458,33.9,27.0,23.2
2011-07-14,87.0,64.292,38.0,12.542,17.292,4.75,0.542,34.3,28.479,22.5
2011-07-15,80.0,61.042,35.0,13.333,18.917,5.583,1.25,34.6,29.362,24.4
2011-07-16,78.0,56.583,33.0,10.167,11.875,1.708,1.208,35.4,29.933,24.2
2011-07-17,76.0,58.5,36.0,12.167,16.625,4.458,2.167,35.6,29.488,24.4
2011-07-18,76.0,60.917,47.0,13.458,18.833,5.375,1.083,33.9,29.567,25.3
2011-07-19,89.0,79.667,64.0,11.25,23.083,11.833,0.917,27.5,25.467,23.7
2011-07-20,90.0,83.75,66.0,5.875,9.667,3.792,0.292,27.1,21.954,16.5
2011-07-21,90.0,76.5,58.0,5.864,12.182,6.318,0.182,19.5,16.283,14.1
2011-07-22,83.0,72.167,58.0,6.208,10.375,4.167,0.25,19.9,17.721,15.3
2011-07-23,90.0,76.708,64.0,5.25,6.125,0.875,0.0,21.4,18.792,14.7
2011-07-24,89.0,69.167,47.0,7.667,8.958,1.292,0.167,30.0,24.279,19.3
2011-07-25,83.0,66.958,44.0,11.292,15.25,3.958,0.833,31.5,25.979,22.7
2011-07-26,88.0,74.375,45.0,17.125,19.792,2.667,1.042,31.3,25.088,21.9
2011-07-27,88.0,72.542,45.0,11.75,16.417,4.667,0.5,30.8,25.388,22.3
2011-07-28,91.0,82.917,56.0,12.458,15.583,3.125,0.25,28.6,23.3,21.1
2011-07-29,91.0,84.375,71.0,16.458,31.042,14.583,0.583,26.5,23.596,22.2
2011-07-30,90.0,82.583,68.0,7.125,11.125,4.0,0.542,26.2,22.979,20.0
2011-07-31,89.0,85.875,80.0,4.0,4.125,0.125,0.333,21.9,20.433,19.3
2011-08-01,91.0,85.375,75.0,6.174,7.826,1.652,0.087,22.3,19.592,18.1
2011-08-02,91.0,76.542,64.0,11.375,17.417,6.042,0.667,25.7,22.6,18.8
2011-08-03,81.0,72.917,67.0,11.25,16.583,5.333,0.708,27.3,24.012,21.6
2011-08-04,87.0,69.167,47.0,8.0,16.417,8.417,0.792,31.4,25.896,21.0
2011-08-05,85.0,69.625,53.0,9.292,18.75,9.458,1.083,30.9,26.596,21.8
2011-08-06,83.0,69.125,48.0,12.333,20.375,8.042,0.417,33.1,28.062,24.7
2011-08-07,91.0,72.583,40.0,7.458,12.75,5.292,0.667,33.7,27.496,23.3
2011-08-08,91.0,74.083,47.0,11.333,15.0,3.667,0.375,32.7,26.867,23.2
2011-08-09,91.0,64.75,42.0,11.25,23.583,12.333,1.083,33.3,28.45,22.8
2011-08-10,84.0,58.125,40.0,6.958,13.208,6.25,0.458,34.7,30.175,25.2
2011-08-11,63.0,57.333,50.0,3.417,3.75,0.333,0.125,30.7,28.792,27.0
2011-08-12,71.0,58.292,47.0,6.636,7.5,0.864,0.091,30.5,27.712,24.9
2011-08-13,80.0,59.625,38.0,12.5,17.625,5.125,0.75,34.2,28.55,22.7
2011-08-14,82.0,63.125,40.0,12.292,16.917,4.625,0.917,35.2,29.392,25.2
2011-08-15,87.0,70.0,39.0,11.333,16.125,4.792,0.667,34.5,27.688,24.3
2011-08-16,84.0,63.625,45.0,5.708,9.125,3.417,0.0,32.5,28.392,25.5
2011-08-17,82.0,63.25,42.0,9.25,14.5,5.25,0.292,33.7,28.962,24.5
2011-08-18,85.0,67.958,49.0,9.792,14.375,4.583,0.167,32.5,28.5,25.4
2011-08-19,91.0,81.458,66.0,8.708,11.208,2.5,0.25,24.9,22.667,21.0
2011-08-20,87.0,75.458,55.0,11.125,14.292,3.167,0.5,25.4,22.438,20.4
2011-08-21,91.0,89.625,85.0,4.792,6.042,1.25,0.292,20.9,18.704,17.6
2011-08-22,92.0,85.792,73.0,5.0,6.833,1.833,0.292,21.7,19.317,17.4
2011-08-23,88.0,78.125,66.0,10.0,13.0,3.0,0.333,27.1,23.342,19.8
2011-08-24,87.0,70.958,50.0,11.125,15.917,4.792,0.208,30.9,26.533,22.8
2011-08-25,87.0,75.875,59.0,8.435,15.478,7.043,0.364,29.6,25.979,24.2
2011-08-26,90.0,82.458,62.0,9.333,21.5,12.167,0.542,28.5,23.704,20.9
2011-08-27,91.0,79.0,57.0,6.208,8.708,2.5,0.25,26.8,22.679,20.5
2011-08-28,85.0,66.208,41.0,7.708,11.75,4.042,0.917,30.6,24.612,20.0
2011-08-29,81.0,62.667,33.0,9.25,13.042,3.792,0.958,29.3,23.808,19.3
2011-08-30,90.0,68.042,40.0,9.25,13.542,4.292,0.5,31.0,23.625,18.0
2011-08-31,89.0,73.708,56.0,8.917,15.667,6.75,0.333,29.7,25.054,21.1
2011-09-01,90.0,81.333,67.0,7.174,22.652,15.478,0.565,27.5,25.267,23.5
2011-09-02,92.0,76.167,59.0,4.625,9.958,5.333,0.458,30.5,26.783,23.9
2011-09-03,84.0,72.458,60.0,4.083,7.917,3.833,0.167,29.4,26.642,24.3
2011-09-04,84.0,71.958,55.0,4.083,6.917,2.833,0.375,28.3,25.033,22.6
2011-09-05,87.0,71.0,49.0,6.333,8.917,2.583,0.083,28.5,24.258,20.6
2011-09-06,71.0,54.042,38.0,2.75,3.375,0.625,0.333,25.6,22.512,20.2
2011-09-07,78.0,52.708,27.0,10.0,13.708,3.708,0.458,27.2,22.754,17.6
2011-09-08,75.0,58.292,33.0,17.625,22.417,4.792,0.625,30.1,24.304,19.4
2011-09-09,85.0,61.167,35.0,14.167,17.958,3.792,0.708,32.4,26.208,19.7
2011-09-10,87.0,69.25,40.0,9.792,15.792,6.0,0.458,32.7,26.488,22.4
2011-09-11,88.0,79.917,66.0,4.208,5.417,1.208,0.083,26.7,23.262,21.2
2011-09-12,81.0,62.542,38.0,13.083,22.458,9.375,0.75,32.5,27.238,23.3
2011-09-13,82.0,61.167,40.0,9.304,16.304,7.0,0.909,31.9,27.679,23.5
2011-09-14,82.0,66.458,34.0,8.333,15.083,6.75,0.375,32.8,26.588,23.2
2011-09-15,82.0,64.708,42.0,12.0,19.208,7.208,1.167,32.1,27.133,23.5
2011-09-16,80.0,64.208,41.0,12.208,23.458,11.25,0.458,31.7,27.183,23.5
2011-09-17,85.0,69.0,51.0,9.042,18.625,9.583,0.583,31.3,27.012,24.2
2011-09-18,77.0,61.667,40.0,10.0,17.667,7.667,0.75,32.3,27.683,24.4
2011-09-19,91.0,80.167,63.0,6.375,12.75,6.375,0.125,24.6,21.188,16.7
2011-09-20,93.0,92.417,91.0,5.583,8.083,2.5,0.708,16.8,15.775,14.9
2011-09-21,93.0,92.542,89.0,3.917,6.125,2.208,0.208,18.5,15.896,14.8
2011-09-22,92.0,77.917,63.0,7.875,11.458,3.583,0.083,22.3,18.983,16.7
2011-09-23,71.0,59.667,38.0,2.917,3.875,0.958,0.083,22.0,17.367,14.8
2011-09-24,82.0,58.083,31.0,7.083,9.125,2.042,0.292,21.5,16.483,11.5
2011-09-25,88.0,66.667,37.0,7.958,13.833,5.875,0.583,22.9,16.654,10.4
2011-09-26,88.0,78.0,64.0,11.375,19.208,7.833,0.417,19.2,15.833,12.3
2011-09-27,94.0,74.1,38.0,14.522,20.261,5.739,0.455,23.3,15.13,11.7
2011-09-28,88.0,71.167,48.0,11.0,20.792,9.792,0.792,22.0,15.683,10.0
2011-09-29,90.0,68.583,36.0,15.958,29.042,13.083,0.917,25.3,17.888,11.1
2011-09-30,82.0,69.958,57.0,9.917,12.583,2.667,0.625,23.9,20.217,17.5
2011-10-01,65.0,52.75,39.0,2.75,3.708,0.958,0.042,19.2,16.646,13.8
2011-10-02,67.0,56.375,35.0,3.542,5.0,1.458,0.458,18.0,14.325,12.1
2011-10-03,77.0,57.375,33.0,4.696,6.0,1.304,0.0,17.3,12.938,10.0
2011-10-04,82.0,59.042,35.0,11.667,19.167,7.5,0.167,19.4,14.142,8.3
2011-10-05,94.0,83.5,60.0,19.875,36.0,16.125,1.042,15.5,12.767,9.3
2011-10-06,94.0,78.708,58.0,7.667,9.375,1.708,0.042,20.5,16.583,14.1
2011-10-07,84.0,59.875,38.0,5.25,7.417,2.167,0.333,19.0,16.229,14.0
2011-10-08,78.0,56.708,31.0,10.708,13.042,2.333,0.5,20.4,15.454,10.4
2011-10-09,84.0,65.625,41.0,11.25,18.083,6.833,0.792,21.0,15.675,9.6
2011-10-10,91.0,66.125,36.0,12.208,18.333,6.125,0.75,23.0,17.675,13.2
2011-10-11,74.0,58.917,44.0,11.917,14.292,2.375,0.375,19.4,17.283,14.1
2011-10-12,83.0,53.5,31.0,12.19,15.429,3.238,0.045,19.8,15.746,11.7
2011-10-13,86.0,67.583,39.0,19.083,32.667,13.583,0.708,20.7,14.742,9.3
2011-10-14,94.0,77.208,49.0,19.583,33.875,14.292,0.667,23.2,16.958,10.2
2011-10-15,91.0,79.75,65.0,13.167,16.417,3.25,0.042,23.2,20.046,17.8
2011-10-16,94.0,67.333,49.0,5.208,6.333,1.125,0.5,22.0,19.246,18.0
2011-10-17,76.0,58.583,46.0,6.25,8.583,2.333,0.792,21.5,18.162,15.1
2011-10-18,73.0,53.875,35.0,5.125,6.375,1.25,0.375,16.9,14.333,8.5
2011-10-19,84.0,69.542,44.0,12.875,21.042,8.167,0.333,14.4,9.925,5.1
