date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2018-01-29,199.348,2.542,83.0,58.917,43.0,5.304,7.375,12.917,5.542,16.792,6.9,4.371,1.4,204.652
2018-01-30,201.042,2.667,80.0,54.667,32.0,9.375,15.125,19.875,4.75,19.458,10.8,5.279,1.1,210.417
2018-01-31,199.958,2.875,85.0,60.833,46.0,9.583,14.667,25.958,11.292,15.458,8.6,4.212,-0.3,209.542
2018-02-01,196.625,2.125,59.0,49.833,39.0,6.625,7.522,17.435,9.913,9.083,4.2,2.462,0.6,203.25
2018-02-02,198.208,2.0,83.0,57.958,50.0,4.708,6.583,10.083,3.5,12.417,9.0,5.117,0.7,202.917
2018-02-03,201.292,2.625,87.0,63.542,35.0,8.0,13.083,16.75,3.667,19.417,13.7,6.838,-0.1,209.292
2018-02-04,198.042,2.583,83.0,61.625,45.0,5.958,8.625,13.958,5.333,18.583,10.1,5.762,0.9,204.0
2018-02-05,199.652,2.667,73.0,45.458,27.0,8.217,13.333,20.125,6.792,20.0,9.5,3.804,-0.1,207.87
2018-02-06,207.292,5.667,90.0,72.5,56.0,21.75,34.542,70.125,35.583,35.708,6.3,2.108,-0.9,229.042
2018-02-07,210.333,4.917,92.0,61.042,24.0,16.208,18.125,53.458,35.333,20.458,16.1,5.867,-2.4,226.542
2018-02-08,196.167,1.833,60.0,53.542,48.0,4.833,4.292,7.167,2.875,10.458,2.9,-0.262,-2.4,201.0
2018-02-09,198.375,2.167,95.0,71.625,48.0,7.667,14.958,20.208,5.25,11.417,1.7,-1.221,-4.0,206.042
2018-02-10,197.522,1.667,85.0,60.542,37.0,4.783,4.583,5.542,0.958,5.917,4.0,-0.038,-2.4,202.304
2018-02-11,199.833,2.125,77.0,60.458,32.0,6.833,11.25,15.042,3.792,11.792,6.3,1.788,-2.2,206.667
2018-02-12,198.826,2.083,80.0,58.542,36.0,5.13,7.667,11.0,3.333,10.708,3.9,1.358,-2.4,203.957
2018-02-13,199.75,3.708,84.0,58.167,34.0,6.583,13.625,20.708,7.083,13.625,3.6,0.238,-2.5,206.333
2018-02-14,197.458,1.375,80.0,52.583,38.0,4.042,4.792,8.5,3.708,9.292,2.6,0.517,-1.6,201.5
2018-02-15,197.739,2.087,70.0,47.125,25.0,7.739,13.391,18.174,4.783,10.043,7.4,1.829,-1.5,205.478
2018-02-16,203.833,3.25,82.0,63.458,43.0,8.542,14.125,23.292,9.167,15.875,6.1,1.688,-3.0,212.375
2018-02-17,196.917,2.25,57.0,42.417,32.0,4.458,4.25,5.125,0.875,13.958,6.0,3.775,1.2,201.375
2018-02-18,198.833,2.708,75.0,56.917,40.0,7.75,14.333,19.583,5.25,12.417,9.5,4.354,-0.8,206.583
2018-02-19,214.348,4.458,94.0,76.083,53.0,15.522,29.25,48.542,19.292,23.333,7.8,4.362,-0.1,229.87
2018-02-20,200.083,5.208,97.0,72.667,54.0,12.542,19.625,36.458,16.833,15.25,13.5,8.321,3.5,212.625
2018-02-21,193.583,2.125,65.0,51.625,39.0,5.875,6.958,12.167,5.208,10.625,9.5,6.604,2.7,199.458
2018-02-22,196.625,3.208,70.0,49.042,28.0,10.25,14.667,20.375,5.708,24.958,11.8,6.054,0.8,206.875
2018-02-23,196.792,2.542,60.0,42.208,22.0,7.375,12.667,17.083,4.417,23.708,8.6,5.546,2.3,204.167
2018-02-24,195.583,2.125,58.0,35.958,15.0,7.0,7.792,8.958,1.167,19.0,17.6,8.429,1.5,202.583
2018-02-25,199.75,2.917,64.0,43.708,25.0,10.083,17.042,27.958,10.917,22.458,16.7,8.692,0.3,209.833
2018-02-26,199.652,2.13,58.0,40.833,27.0,5.478,7.13,9.957,2.826,23.583,11.1,7.012,3.8,205.13
2018-02-27,201.25,2.958,60.0,42.75,23.0,8.042,14.375,18.542,4.167,23.292,11.9,7.333,3.3,209.292
2018-02-28,215.333,4.167,87.0,69.083,51.0,16.417,29.875,42.417,12.542,33.125,7.2,5.717,3.8,231.75
2018-03-01,196.875,2.833,90.0,59.333,30.0,7.417,12.208,18.417,6.208,22.542,13.2,7.442,3.3,204.292
2018-03-02,198.125,2.917,63.0,36.458,22.0,6.167,6.917,7.583,0.667,38.458,10.9,7.371,3.4,204.292
2018-03-03,206.042,2.917,74.0,54.417,28.0,8.292,13.208,16.292,3.083,30.417,14.8,6.55,-0.9,214.333
2018-03-04,201.304,3.304,89.0,83.333,75.0,9.696,20.391,26.826,6.435,25.25,6.6,5.588,4.7,211.0
2018-03-05,201.043,2.833,91.0,56.5,23.0,8.348,15.083,21.292,6.208,24.5,13.7,7.854,3.5,209.391
2018-03-06,207.875,3.083,73.0,49.667,17.0,11.583,21.292,31.417,10.125,21.667,17.9,9.367,2.4,219.458
2018-03-07,201.042,3.292,87.0,79.5,57.0,10.667,21.292,27.083,5.792,16.75,9.2,6.754,3.6,211.708
2018-03-08,198.292,1.875,84.0,49.708,33.0,4.292,6.417,8.458,2.042,11.167,8.0,4.933,2.4,202.583
2018-03-09,199.25,2.083,71.0,40.708,11.0,6.875,11.333,13.417,2.083,12.208,19.4,9.242,0.0,206.125
2018-03-10,207.708,2.167,68.0,43.292,16.0,8.375,11.042,13.292,2.25,13.0,22.8,11.667,2.6,216.083
2018-03-11,194.167,2.25,91.0,71.792,51.0,6.458,11.25,14.708,3.458,12.208,11.4,8.888,6.3,200.625
2018-03-12,198.174,2.208,62.0,44.125,29.0,5.478,8.833,10.875,2.042,14.25,15.8,11.096,8.1,203.652
2018-03-13,212.042,2.625,80.0,57.75,29.0,7.667,11.958,16.542,4.583,10.292,13.1,6.733,2.1,219.708
2018-03-14,200.708,2.042,82.0,59.125,40.0,5.542,6.13,7.652,1.522,10.583,8.3,4.504,1.2,206.25
2018-03-15,202.583,2.292,77.0,52.833,21.0,8.333,14.083,19.458,5.375,11.667,13.7,7.288,0.1,210.917
2018-03-16,201.375,2.125,82.0,51.625,32.0,7.125,9.417,13.208,3.792,12.458,13.1,7.058,2.1,208.5
2018-03-17,200.667,2.0,57.0,38.458,17.0,5.667,5.292,6.458,1.167,12.208,13.0,7.454,1.7,206.333
2018-03-18,200.958,2.083,57.0,35.292,13.0,6.167,7.708,9.958,2.25,10.667,18.6,9.162,3.5,207.125
2018-03-19,197.739,2.542,67.0,43.25,14.0,10.043,18.75,24.208,5.458,15.0,21.8,11.825,3.8,207.783
2018-03-20,197.042,2.458,72.0,47.45,16.0,10.542,15.625,19.417,3.792,19.125,22.8,12.125,3.8,207.583
2018-03-21,191.333,2.0,66.0,54.5,44.0,7.708,9.042,10.25,1.208,17.25,20.7,15.958,11.0,199.042
2018-03-22,193.417,2.417,62.0,53.958,41.0,4.917,5.333,7.125,1.792,13.083,13.5,9.379,4.2,198.333
2018-03-23,194.958,1.417,54.0,46.042,38.0,4.25,3.792,4.917,1.125,7.458,7.4,4.217,1.1,199.208
2018-03-24,196.583,1.958,71.0,49.167,31.0,5.458,5.0,5.375,0.375,10.542,6.9,2.975,-0.5,202.042
2018-03-25,199.458,2.583,69.0,41.833,20.0,9.25,17.208,24.083,6.875,13.042,16.3,8.383,-1.6,208.708
2018-03-26,196.0,2.417,68.0,39.75,11.0,8.739,13.375,18.667,5.292,17.417,20.5,11.329,4.4,204.739
2018-03-27,194.333,1.583,82.0,35.875,14.0,5.083,3.292,3.792,0.5,16.417,15.9,10.471,6.3,199.417
2018-03-28,195.19,1.955,86.0,53.583,35.0,2.095,4.19,5.143,0.952,7.652,8.5,5.85,3.0,197.286
2018-03-29,199.333,2.0,54.0,35.375,20.0,3.375,8.458,11.125,2.667,9.292,13.2,7.017,1.3,202.708
2018-03-30,202.417,2.292,91.0,77.417,47.0,10.0,13.167,16.0,2.833,12.583,5.9,3.25,1.3,212.417
2018-03-31,198.333,2.083,92.0,72.875,36.0,6.167,5.5,6.625,1.125,5.917,12.6,5.617,1.2,204.5
2018-04-01,196.5,2.292,63.0,46.083,18.0,10.833,11.833,13.5,1.667,16.708,21.1,14.179,8.0,207.333
2018-04-02,209.625,2.667,86.0,60.792,25.0,12.958,16.167,19.917,3.75,30.458,21.8,13.412,9.0,222.583
2018-04-03,203.455,2.217,87.0,54.167,24.0,10.045,9.87,11.609,1.739,37.792,24.4,17.079,8.9,213.5
2018-04-04,203.333,2.042,68.0,52.417,30.0,9.042,11.958,14.875,2.917,24.542,23.9,15.854,7.1,212.375
2018-04-05,193.0,1.917,81.0,38.625,16.0,6.208,4.75,6.042,1.292,12.333,16.5,10.433,4.7,199.208
2018-04-06,191.375,2.542,94.0,80.333,60.0,10.083,13.75,19.125,5.375,15.042,15.8,10.646,8.5,201.458
2018-04-07,191.292,2.25,96.0,61.292,37.0,7.417,6.875,8.792,1.917,12.083,14.3,9.829,6.9,198.708
2018-04-08,194.625,2.417,71.0,52.5,24.0,6.708,5.208,6.042,0.833,11.458,10.5,6.679,5.0,201.333
2018-04-09,199.292,2.0,57.0,41.708,29.0,6.75,6.042,7.458,1.417,10.333,14.6,9.458,4.3,206.042
2018-04-10,193.217,2.208,57.0,37.625,14.0,7.0,8.458,10.5,2.042,16.917,17.7,11.692,6.3,200.217
2018-04-11,190.458,2.25,67.0,54.75,40.0,9.417,10.625,12.75,2.125,20.25,18.5,14.971,11.3,199.875
2018-04-12,193.043,2.043,53.0,29.917,14.0,7.304,8.826,11.13,2.304,17.348,20.4,14.829,9.4,200.348
2018-04-13,193.625,2.042,63.0,41.0,33.0,5.792,3.458,4.167,0.708,13.583,12.0,9.575,6.0,199.417
2018-04-14,194.917,2.417,93.0,68.542,43.0,9.125,11.833,14.833,3.0,13.708,13.9,8.767,2.6,204.042
2018-04-15,187.542,2.0,86.0,60.167,38.0,6.75,4.125,4.833,0.708,8.875,19.5,13.646,9.1,194.292
2018-04-16,192.208,2.083,70.0,49.333,35.0,7.333,5.583,7.042,1.458,10.208,15.2,10.804,6.8,199.542
2018-04-17,196.348,2.333,83.0,64.0,36.0,8.826,13.667,19.333,5.667,13.083,18.6,11.4,4.2,205.174
2018-04-18,191.208,2.542,95.0,85.75,75.0,10.083,14.583,19.458,4.875,15.625,14.8,12.929,11.1,201.292
2018-04-19,189.833,2.167,95.0,59.875,12.0,10.083,12.667,15.75,3.083,13.958,25.4,16.196,8.1,199.917
2018-04-20,194.875,2.75,78.0,46.667,30.0,10.25,10.833,12.875,2.042,29.125,21.8,16.958,11.3,205.125
2018-04-21,193.042,2.833,72.0,37.958,10.0,15.667,10.833,11.875,1.042,30.208,31.1,20.3,10.7,208.708
2018-04-22,197.583,2.708,64.0,39.125,11.0,11.625,10.833,12.417,1.583,33.75,31.3,19.646,11.1,209.208
2018-04-23,192.364,2.783,92.0,79.833,67.0,9.909,12.522,14.565,2.043,28.833,13.7,12.371,11.3,202.273
2018-04-24,195.087,2.667,97.0,95.0,91.0,10.217,16.208,21.333,5.125,8.792,14.1,12.404,10.9,205.304
2018-04-25,188.917,2.333,97.0,88.042,50.0,8.917,15.0,20.333,5.333,4.875,15.8,13.042,11.3,197.833
2018-04-26,189.542,1.875,70.0,46.667,24.0,7.75,7.417,9.292,1.875,9.458,19.8,15.229,11.5,197.292
2018-04-27,194.625,2.375,78.0,49.958,18.0,11.333,13.125,16.375,3.25,18.917,23.7,16.712,9.3,205.958
2018-04-28,190.875,2.125,64.0,37.583,12.0,7.958,5.667,6.542,0.875,25.833,23.3,17.638,13.5,198.833
2018-04-29,198.042,2.25,67.0,45.792,16.0,9.042,6.875,7.792,0.917,23.292,29.4,19.833,9.4,207.083
2018-04-30,190.083,2.0,77.0,43.083,19.0,7.708,5.667,6.292,0.625,20.25,27.3,21.667,15.6,197.792
2018-05-01,193.391,2.458,80.0,47.792,26.0,9.043,9.167,10.5,1.333,29.333,29.0,21.092,13.2,202.435
2018-05-02,192.217,2.739,89.0,74.0,51.0,8.217,9.261,11.217,1.957,37.417,22.8,17.746,14.9,200.435
2018-05-03,190.792,2.208,95.0,80.083,56.0,7.042,5.5,6.792,1.292,7.042,22.1,16.321,11.6,197.833
2018-05-04,194.333,2.042,91.0,63.875,31.0,7.458,5.583,6.5,0.917,12.792,15.6,12.483,10.2,201.792
2018-05-05,194.625,2.042,89.0,49.958,23.0,7.458,4.75,5.25,0.5,16.792,21.4,15.208,8.8,202.083
2018-05-06,196.75,2.292,68.0,40.583,12.0,10.0,7.667,8.5,0.833,18.958,28.7,19.971,11.6,206.75
2018-05-07,193.542,2.25,95.0,70.292,47.0,9.167,11.667,13.583,1.917,17.292,18.4,14.908,9.6,202.708
2018-05-08,194.957,2.125,95.0,86.125,74.0,7.913,12.667,16.25,3.583,10.5,12.0,10.579,9.2,202.87
2018-05-09,198.667,2.208,95.0,91.292,83.0,8.042,14.458,18.167,3.708,8.0,10.9,9.621,8.7,206.708
2018-05-10,197.958,1.958,95.0,71.542,50.0,6.333,7.208,10.042,2.833,8.958,14.9,11.238,8.3,204.292
2018-05-11,195.0,2.043,87.0,45.208,12.0,8.913,10.696,13.696,3.0,12.087,24.2,15.779,5.9,203.913
2018-05-12,196.833,2.417,61.0,42.5,22.0,11.333,11.667,12.833,1.167,21.333,26.7,19.038,14.1,208.167
2018-05-13,200.167,2.708,92.0,72.708,54.0,11.417,9.292,10.417,1.125,25.667,20.0,16.8,14.0,211.583
2018-05-14,190.958,2.208,95.0,69.875,45.0,9.292,8.583,11.0,2.417,13.042,20.9,17.1,13.4,200.25
2018-05-15,192.696,2.208,87.0,54.5,22.0,10.217,12.25,14.667,2.417,17.292,29.6,20.317,11.3,202.913
2018-05-16,205.667,2.417,74.0,44.917,22.0,12.25,12.958,15.458,2.5,28.5,33.0,24.267,16.0,217.917
2018-05-17,195.625,2.833,88.0,71.458,51.0,13.042,14.917,19.208,4.292,25.458,27.0,22.704,18.9,208.667
2018-05-18,190.917,2.042,95.0,89.0,80.0,7.417,10.833,13.667,2.833,6.875,21.0,14.796,12.5,198.333
2018-05-19,190.208,1.667,96.0,69.0,48.0,6.417,5.958,8.5,2.542,4.5,19.0,14.288,11.9,196.625
2018-05-20,192.292,1.167,84.0,47.708,23.0,5.958,3.167,4.208,1.042,5.042,23.5,15.942,7.7,198.25
2018-05-21,192.708,1.583,66.0,39.667,15.0,7.708,7.417,9.458,2.042,9.5,28.1,19.742,11.4,200.417
2018-05-22,192.304,1.957,76.0,43.667,22.0,9.609,8.783,10.826,2.043,13.304,29.6,21.138,12.2,201.913
2018-05-23,189.542,1.583,94.0,64.833,42.0,8.208,8.833,10.75,1.917,12.667,22.4,18.725,16.4,197.75
2018-05-24,190.542,1.75,96.0,64.0,35.0,8.333,8.25,10.875,2.625,9.833,23.7,19.221,14.1,198.875
2018-05-25,191.417,2.0,87.0,48.875,17.0,8.958,7.417,9.083,1.667,25.708,30.0,21.346,11.6,200.375
2018-05-26,194.833,2.0,81.0,54.708,27.0,8.125,7.708,9.0,1.292,26.083,26.7,19.883,15.2,202.958
2018-05-27,195.333,2.0,89.0,61.542,25.0,7.083,5.667,6.792,1.125,16.25,25.4,18.767,13.8,202.417
2018-05-28,192.667,1.958,87.0,60.25,25.0,8.625,8.292,10.042,1.75,24.208,29.0,21.129,14.9,201.292
2018-05-29,194.174,2.208,83.0,56.583,27.0,11.391,13.25,15.25,2.0,32.042,30.8,23.592,16.3,205.565
2018-05-30,192.458,2.208,86.0,65.25,49.0,9.667,10.25,12.042,1.792,24.583,24.6,22.25,18.0,202.125
2018-05-31,189.875,2.0,92.0,75.917,46.0,8.25,10.083,12.708,2.625,16.167,24.9,19.867,17.0,198.125
2018-06-01,190.333,1.957,74.0,53.958,41.0,6.375,3.087,3.652,0.565,8.417,23.0,19.362,15.6,196.708
2018-06-02,195.458,2.0,86.0,57.833,23.0,8.833,6.875,8.167,1.292,13.75,29.2,20.838,12.7,204.292
2018-06-03,211.083,2.042,88.0,57.667,24.0,9.583,6.5,7.75,1.25,17.0,31.3,23.05,15.9,220.667
2018-06-04,195.5,1.833,83.0,57.458,24.0,8.208,9.25,11.417,2.167,14.292,30.9,22.962,17.0,203.708
2018-06-05,192.348,1.792,91.0,69.625,41.0,8.087,9.625,12.917,3.292,14.167,28.5,21.096,14.8,200.435
2018-06-06,194.667,1.833,89.0,72.208,56.0,9.75,10.625,12.958,2.333,20.083,25.2,22.333,19.7,204.417
2018-06-07,202.333,2.042,87.0,57.458,25.0,10.542,11.75,14.083,2.333,24.75,32.8,25.192,18.8,212.875
2018-06-08,205.0,2.0,82.0,56.75,23.0,10.542,10.75,12.792,2.042,20.958,31.7,25.367,19.8,215.542
2018-06-09,190.0,2.0,85.0,59.333,39.0,8.25,6.458,7.542,1.083,21.208,27.3,22.854,17.3,198.25
2018-06-10,190.708,1.542,94.0,85.708,76.0,6.542,6.0,7.542,1.542,7.792,18.2,16.738,15.6,197.25
2018-06-11,190.091,1.565,94.0,92.5,89.0,8.636,10.261,13.565,3.304,4.043,18.5,17.142,15.6,198.727
2018-06-12,189.652,1.25,95.0,78.75,54.0,6.826,8.042,11.833,3.792,8.042,26.1,18.975,16.1,196.478
2018-06-13,190.75,1.042,88.0,58.917,46.0,6.167,4.542,6.375,1.833,5.833,22.0,18.567,15.1,196.917
2018-06-14,192.25,1.083,68.0,49.208,29.0,6.417,5.125,6.667,1.542,6.875,26.1,18.954,14.4,198.667
2018-06-15,195.083,1.5,92.0,78.125,61.0,7.375,10.125,13.458,3.333,6.958,17.3,15.1,13.0,202.458
2018-06-16,194.042,1.167,92.0,80.208,65.0,6.208,7.208,10.083,2.875,6.583,16.0,13.65,12.2,200.25
2018-06-17,195.0,1.083,89.0,72.417,54.0,6.542,5.125,7.167,2.042,8.708,22.0,16.942,12.6,201.542
2018-06-18,198.333,1.542,82.0,67.667,46.0,7.292,8.417,11.333,2.917,12.125,25.3,20.433,16.2,205.625
2018-06-19,192.913,1.5,80.0,65.958,46.0,7.826,10.875,16.375,5.5,11.125,27.8,22.208,18.2,200.739
2018-06-20,191.792,1.542,93.0,85.625,66.0,8.458,11.417,17.833,6.417,10.75,20.6,19.638,18.7,200.25
2018-06-21,191.625,1.5,93.0,66.542,36.0,8.292,9.417,12.583,3.167,10.125,28.2,22.521,18.3,199.917
2018-06-22,192.739,1.292,64.0,40.292,24.0,6.217,8.458,10.458,2.0,7.667,28.4,22.779,16.9,198.957
2018-06-23,196.875,2.25,79.0,61.875,44.0,8.75,10.125,12.417,2.292,19.708,27.4,21.362,14.6,205.625
2018-06-24,197.0,2.167,90.0,53.333,28.0,7.958,5.875,6.542,0.667,21.0,31.2,24.275,17.0,204.958
2018-06-25,193.208,1.652,68.0,43.583,27.0,7.833,8.652,10.522,1.87,16.042,29.5,25.288,20.6,201.042
2018-06-26,195.261,1.792,83.0,65.542,41.0,8.0,10.375,13.083,2.708,20.75,30.8,23.65,18.2,203.261
2018-06-27,193.958,1.667,90.0,70.667,45.0,7.917,10.083,14.583,4.5,24.708,29.2,25.504,21.2,201.875
2018-06-28,192.125,1.875,92.0,83.25,72.0,9.125,12.375,18.25,5.875,14.25,26.9,24.571,22.4,201.25
2018-06-29,186.208,1.208,92.0,63.708,36.0,7.75,7.0,10.417,3.417,19.333,35.1,27.983,22.5,193.958
2018-06-30,189.042,1.167,83.0,61.5,38.0,8.25,7.458,10.833,3.375,15.833,35.2,28.492,23.2,197.292
2018-07-01,204.208,1.542,83.0,61.75,41.0,7.958,6.25,8.083,1.833,18.25,35.0,29.125,23.7,212.167
2018-07-02,192.458,1.542,83.0,58.0,36.0,8.75,8.625,11.458,2.833,24.333,36.9,30.333,24.3,201.208
2018-07-03,196.609,1.833,88.0,64.708,34.0,8.913,10.667,14.083,3.417,28.75,37.0,29.125,23.7,205.522
2018-07-04,191.375,1.542,89.0,72.833,60.0,8.125,9.542,13.667,4.125,19.542,28.1,26.138,23.2,199.5
2018-07-05,187.174,1.0,92.0,68.708,49.0,6.217,7.087,11.435,4.348,8.417,28.6,25.883,21.9,193.391
2018-07-06,190.708,1.292,94.0,86.083,72.0,6.0,9.833,15.625,5.792,7.75,21.6,19.046,17.5,196.708
2018-07-07,202.958,2.0,94.0,91.125,83.0,8.792,9.667,15.292,5.625,8.375,23.1,20.042,17.4,211.75
2018-07-08,200.458,1.833,93.0,82.875,57.0,8.0,7.25,12.25,5.0,16.708,29.2,23.7,20.7,208.458
2018-07-09,193.167,1.5,92.0,74.0,34.0,7.708,7.875,12.708,4.833,13.792,34.6,26.696,21.5,200.875
2018-07-10,190.478,1.458,91.0,72.792,43.0,8.913,7.792,10.333,2.542,18.208,33.5,27.229,23.0,199.391
2018-07-11,189.0,1.391,88.0,70.375,49.0,8.318,7.364,10.909,3.545,15.958,30.8,26.717,23.7,197.318
2018-07-12,189.083,1.458,92.0,77.542,54.0,7.792,9.208,13.417,4.208,17.292,30.7,25.721,22.7,196.875
2018-07-13,184.792,1.292,93.0,70.375,42.0,8.083,6.208,9.583,3.375,16.417,32.9,27.317,23.5,192.875
2018-07-14,187.292,1.417,86.0,63.125,38.0,9.292,6.917,10.0,3.083,21.375,34.7,28.8,23.7,196.583
2018-07-15,186.375,1.375,89.0,61.542,39.0,8.333,4.75,6.167,1.417,24.083,36.8,29.825,23.7,194.708
2018-07-16,188.542,1.5,76.0,60.042,44.0,9.5,6.25,7.875,1.625,18.625,33.5,29.1,25.0,198.042
2018-07-17,196.609,1.708,81.0,58.583,35.0,9.783,8.292,11.5,3.208,26.25,35.5,29.429,25.2,206.391
2018-07-18,189.083,1.792,76.0,53.875,38.0,9.542,7.792,9.833,2.042,42.417,35.6,30.35,25.3,198.625
2018-07-19,190.75,2.0,83.0,61.5,37.0,9.708,11.708,15.458,3.75,47.583,36.3,29.638,24.7,200.458
2018-07-20,191.083,2.042,82.0,61.542,37.0,10.208,10.917,13.375,2.458,47.833,37.2,30.758,25.5,201.292
2018-07-21,191.125,1.875,75.0,59.292,37.0,10.125,8.042,9.875,1.833,38.292,35.6,30.292,25.1,201.25
2018-07-22,184.667,1.417,82.0,56.042,34.0,7.917,3.917,4.958,1.042,23.583,36.2,30.617,25.3,192.583
2018-07-23,182.792,1.174,84.0,57.417,32.0,7.667,5.739,8.174,2.435,16.957,35.9,29.196,23.1,190.458
2018-07-24,187.957,1.75,86.0,69.417,40.0,8.0,8.958,12.167,3.208,23.667,35.7,27.604,22.7,195.957
2018-07-25,188.833,1.875,85.0,64.375,37.0,8.125,7.917,10.333,2.417,29.542,34.7,28.238,24.4,196.958
2018-07-26,190.542,1.375,80.0,60.333,36.0,7.833,8.375,11.417,3.042,17.667,33.1,27.238,21.8,198.375
2018-07-27,191.25,1.25,83.0,63.25,39.0,7.708,8.542,12.458,3.917,16.833,31.0,24.95,20.9,198.958
2018-07-28,185.913,1.0,94.0,78.583,65.0,7.043,4.708,7.667,2.958,10.458,28.4,24.733,21.9,192.957
2018-07-29,183.25,1.042,94.0,73.958,51.0,7.167,4.208,7.708,3.5,13.167,33.0,28.542,25.0,190.417
2018-07-30,183.583,1.0,89.0,73.0,51.0,7.583,6.833,11.917,5.083,17.25,33.5,28.683,25.1,191.167
2018-07-31,183.565,1.167,89.0,66.208,38.0,8.391,7.833,11.458,3.625,21.0,36.5,30.192,25.2,191.957
2018-08-01,186.75,1.375,84.0,51.0,28.0,8.292,6.292,8.5,2.208,17.0,37.0,31.583,26.6,195.042
2018-08-02,188.458,1.25,81.0,52.75,36.0,8.667,6.792,8.542,1.75,13.792,35.5,29.788,26.0,197.125
2018-08-03,191.625,1.652,86.0,50.25,19.0,7.292,5.87,7.826,1.957,16.417,35.2,29.35,24.5,198.917
2018-08-04,194.542,2.0,81.0,55.042,24.0,8.958,5.917,7.083,1.167,16.042,36.1,28.133,21.9,203.5
2018-08-05,199.292,2.0,84.0,64.042,34.0,8.708,5.417,6.458,1.042,27.208,35.6,29.079,23.7,208.0
2018-08-06,190.083,2.0,93.0,83.542,72.0,8.417,9.375,13.792,4.417,9.542,26.1,22.808,19.2,198.5
