date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-11-22,86.0,63.542,44.0,4.333,4.417,0.083,0.167,10.6,6.317,2.6
2011-11-23,93.0,80.792,65.0,4.913,5.304,0.391,0.25,13.1,9.079,2.3
2011-11-24,95.0,68.25,44.0,2.917,3.708,0.792,0.042,13.8,8.608,5.0
2011-11-25,85.0,60.042,46.0,1.417,1.417,0.0,0.0,10.4,6.342,2.1
2011-11-26,89.0,66.875,40.0,3.708,4.25,0.542,0.0,12.3,5.158,-1.0
2011-11-27,85.0,67.417,46.0,6.167,6.625,0.458,1.0,15.9,9.083,2.1
2011-11-28,88.0,73.375,50.0,12.625,18.5,5.875,1.125,15.6,10.733,7.1
2011-11-29,95.0,86.875,71.0,10.417,18.333,7.917,0.333,14.3,9.85,6.9
2011-11-30,96.0,85.75,73.0,3.87,5.826,1.957,0.75,14.1,9.508,5.7
2011-12-01,91.0,71.333,59.0,1.75,1.958,0.208,0.667,5.3,4.462,2.8
2011-12-02,79.0,65.25,58.0,1.167,1.333,0.167,0.696,8.2,5.417,2.3
2011-12-03,97.0,92.75,81.0,2.042,2.292,0.25,0.083,14.4,11.35,8.2
2011-12-04,91.0,53.083,40.0,0.125,0.167,0.042,0.0,13.0,9.642,4.5
2011-12-05,69.0,55.125,49.0,1.087,1.087,0.0,0.043,9.9,7.129,4.9
2011-12-06,76.0,58.875,43.0,6.042,6.083,0.042,0.208,9.6,6.383,3.8
2011-12-07,87.0,72.583,49.0,7.304,9.261,1.957,0.292,10.4,6.479,2.3
2011-12-08,83.0,76.167,68.0,3.125,4.125,1.0,0.583,6.9,5.312,4.3
2011-12-09,77.0,65.792,44.0,2.208,3.0,0.792,0.217,7.7,3.975,1.8
2011-12-10,87.0,67.208,40.0,4.583,5.708,1.125,0.167,9.5,3.275,-1.5
2011-12-11,88.0,66.083,49.0,2.208,3.167,0.958,0.083,10.4,5.058,-1.5
2011-12-12,89.0,63.917,50.0,3.792,5.125,1.333,0.333,14.1,7.508,0.2
2011-12-13,73.0,59.25,44.0,1.708,2.708,1.0,0.167,8.6,5.329,0.1
2011-12-14,92.0,78.208,58.0,9.087,12.87,3.783,0.375,8.7,4.021,-1.3
2011-12-15,95.0,67.167,45.0,6.167,8.708,2.542,0.792,14.6,7.0,0.7
2011-12-16,97.0,77.833,66.0,3.0,4.0,1.0,0.348,4.7,1.979,-1.3
2011-12-17,79.0,62.917,47.0,2.25,3.25,1.0,0.0,5.3,1.112,-1.9
2011-12-18,90.0,67.333,43.0,2.958,4.0,1.042,0.083,8.1,1.867,-3.4
2011-12-19,85.0,67.583,47.0,5.087,6.348,1.261,0.174,7.3,2.142,-2.1
2011-12-20,71.0,58.875,45.0,2.125,3.333,1.208,0.0,5.6,2.292,-1.0
2011-12-21,82.0,67.583,50.0,7.957,9.043,1.087,0.333,6.6,2.738,-1.7
2011-12-22,96.0,81.708,61.0,9.875,14.583,4.708,0.417,7.4,3.258,-1.6
2011-12-23,65.0,53.833,42.0,2.125,2.125,0.0,0.13,5.3,2.354,-0.9
2011-12-24,65.0,51.25,35.0,4.583,4.625,0.042,0.333,6.3,2.5,0.3
2011-12-25,75.0,56.25,39.0,2.25,2.25,0.0,0.125,4.7,1.429,-0.7
2011-12-26,77.0,61.042,45.0,3.042,3.042,0.0,0.0,4.0,0.542,-3.3
2011-12-27,67.0,55.667,43.0,2.875,2.958,0.083,0.0,5.2,1.342,-1.5
2011-12-28,77.0,55.458,41.0,2.304,3.304,1.0,0.083,6.3,2.104,-2.1
2011-12-29,84.0,68.208,43.0,7.042,8.625,1.583,0.917,8.9,2.404,-3.3
2011-12-30,78.0,58.042,44.0,1.667,2.583,0.917,0.478,5.0,2.233,-1.9
2011-12-31,86.0,64.583,38.0,3.25,4.25,1.0,0.375,7.4,1.625,-2.5
