date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,90.0,73.583,54.0,,12.5,20.375,7.875,,1.167,11.417,8.3,1.975,-3.0,
2011-01-02,,90.0,63.917,38.0,,6.292,8.208,1.917,,1.125,8.458,9.1,3.483,-1.4,
2011-01-03,,48.0,39.167,31.0,,1.565,1.565,0.0,,0.917,6.167,6.8,4.396,2.8,
2011-01-04,,67.0,53.708,41.0,,9.043,10.826,1.783,,1.708,8.583,7.5,3.029,-0.1,
2011-01-05,,52.0,42.0,27.0,,8.5,9.208,0.708,,1.0,7.375,5.5,2.558,0.8,
2011-01-06,,75.0,51.875,36.0,,13.524,18.762,5.238,,1.435,7.174,7.3,3.404,-3.0,
2011-01-07,,61.0,41.25,28.0,,4.708,5.583,0.875,,1.0,11.304,6.0,2.821,-0.9,
2011-01-08,,72.0,49.708,29.0,,8.875,11.458,2.583,,1.0,8.708,5.8,1.742,-2.4,
2011-01-09,,90.0,69.083,39.0,,11.875,18.917,7.042,,1.25,12.083,6.8,1.879,-1.8,
2011-01-10,,88.0,49.292,29.0,,9.478,11.217,1.739,,1.75,10.167,8.4,4.738,0.0,
2011-01-11,,78.0,57.875,35.0,,10.0,11.167,1.167,,1.458,7.958,4.4,2.288,-0.5,
2011-01-12,,67.0,44.583,33.0,,10.708,13.292,2.583,,1.083,6.417,3.5,0.029,-2.8,
2011-01-13,,77.0,53.125,23.0,,17.833,32.208,14.375,,2.667,11.542,9.5,2.804,-4.3,
2011-01-14,,62.0,40.0,26.0,,5.625,6.917,1.292,,1.391,11.696,4.4,1.642,-2.1,
2011-01-15,,60.0,44.292,27.0,,3.875,4.583,0.708,,1.292,12.583,6.0,2.192,-1.8,
2011-01-16,,58.0,42.917,31.0,,7.545,8.5,0.955,,1.0,13.273,4.7,2.392,0.7,
2011-01-17,,73.0,48.375,31.0,,13.0,20.667,7.667,,1.095,8.429,6.0,2.033,-1.9,
2011-01-18,,74.0,55.75,32.0,,19.583,35.417,15.833,,2.458,14.917,8.0,2.512,-3.4,
2011-01-19,,77.0,56.625,48.0,,8.375,10.375,2.0,,2.375,17.958,6.8,4.604,-0.9,
2011-01-20,,85.0,66.667,53.0,,2.417,2.583,0.167,,1.083,11.833,5.3,4.154,3.2,
2011-01-21,,87.0,82.917,71.0,,5.25,5.583,0.333,,1.13,10.783,3.8,3.029,2.1,
2011-01-22,,90.0,86.458,74.0,,6.792,7.917,1.125,,0.958,7.083,6.4,4.596,2.0,
2011-01-23,,88.0,67.125,52.0,,8.958,10.292,1.333,,1.208,11.042,7.1,3.862,0.9,
2011-01-24,,72.0,47.208,28.0,,9.826,13.87,4.043,,1.125,7.875,3.7,0.812,-2.1,
2011-01-25,,83.0,68.583,52.0,,14.458,20.958,6.5,,2.042,14.625,3.8,-0.383,-3.1,
