date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,91.0,75.917,54.0,12.375,18.167,5.792,,1.125,,74.0,4.417,-38.0
2011-01-02,94.0,77.333,61.0,9.375,18.125,8.75,,1.208,,48.0,2.917,-40.0
2011-01-03,73.0,57.75,45.0,4.0,4.958,0.958,,0.958,,34.0,15.125,-9.0
2011-01-04,80.0,65.25,47.0,9.391,11.478,2.087,,1.609,,40.0,4.75,-26.0
2011-01-05,65.0,57.333,46.0,3.375,4.708,1.333,,1.0,,21.0,4.375,-6.0
2011-01-06,70.0,60.375,51.0,9.333,11.542,2.208,,0.958,,43.0,18.958,2.0
2011-01-07,66.0,56.5,44.0,4.708,6.375,1.667,,1.083,,33.0,8.917,-4.0
2011-01-08,61.0,53.083,34.0,5.667,7.0,1.333,,0.958,,39.0,12.458,-1.0
2011-01-09,91.0,70.083,44.0,13.375,18.083,4.708,,1.292,,44.0,8.333,-38.0
2011-01-10,90.0,64.833,48.0,14.25,18.208,3.958,,1.125,,43.0,16.167,-13.0
2011-01-11,89.0,76.458,50.0,14.042,18.708,4.667,,1.583,,17.0,-11.958,-31.0
2011-01-12,79.0,59.333,45.0,11.083,14.792,3.708,,1.0,,6.0,-20.917,-56.0
2011-01-13,90.0,70.792,50.0,18.333,26.5,8.167,,1.708,,51.0,-2.167,-53.0
2011-01-14,79.0,64.792,47.0,7.875,10.25,2.375,,1.5,,12.0,-7.958,-23.0
2011-01-15,79.0,64.0,51.0,5.792,7.125,1.333,,1.625,,14.0,-1.667,-20.0
2011-01-16,69.0,59.083,48.0,7.583,9.5,1.917,,1.042,,16.0,1.708,-12.0
2011-01-17,74.0,60.833,47.0,12.696,16.783,4.087,,1.762,,35.0,2.792,-31.0
2011-01-18,79.0,52.625,21.0,21.458,33.917,12.458,,1.75,,85.0,14.333,-53.0
2011-01-19,86.0,66.5,39.0,18.542,32.917,14.375,,2.75,,75.0,14.792,-31.0
2011-01-20,93.0,87.667,74.0,12.083,14.083,2.0,,1.542,,12.0,3.042,-3.0
2011-01-21,95.0,92.5,90.0,11.583,15.083,3.5,,1.458,,8.0,0.042,-10.0
2011-01-22,96.0,91.042,83.0,15.5,22.375,6.875,,1.542,,33.0,14.125,-6.0
2011-01-23,91.0,72.417,60.0,12.292,15.5,3.208,,1.458,,38.0,16.458,-14.0
2011-01-24,70.0,55.792,37.0,10.5,13.458,2.958,,1.167,,14.0,-12.583,-39.0
2011-01-25,86.0,68.667,43.0,22.913,36.565,13.652,,2.043,,38.0,-24.833,-65.0
2011-01-26,87.0,64.792,41.0,14.333,18.625,4.292,,1.333,,-3.0,-32.667,-68.0
2011-01-27,90.0,74.792,59.0,20.833,33.167,12.333,,2.25,,-1.0,-32.792,-74.0
2011-01-28,91.0,74.042,48.0,10.0,11.917,1.917,,1.667,,-3.0,-26.458,-48.0
2011-01-29,67.0,54.458,39.0,3.583,4.583,1.0,,1.0,,-3.0,-22.5,-37.0
2011-01-30,75.0,55.0,37.0,9.625,12.417,2.792,,1.083,,7.0,-19.833,-59.0
2011-01-31,88.0,66.875,46.0,13.625,18.833,5.208,,1.208,,19.0,-22.167,-56.0
2011-02-01,87.0,70.917,41.0,15.478,23.522,8.043,,1.609,,26.0,-26.5,-82.0
2011-02-02,86.0,59.042,30.0,8.75,10.708,1.958,,1.167,,10.0,-24.25,-58.0
