date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.542,89.0,76.167,51.0,20.167,10.792,13.625,2.833,6.5,0.478,7.125,5.7,-0.45,-5.1,222.708
2011-01-02,197.667,90.0,71.25,43.0,14.167,5.25,6.583,1.333,4.5,0.25,4.0,5.4,0.138,-4.8,211.833
2011-01-03,187.75,69.0,46.75,29.0,8.333,1.875,2.542,0.667,0.625,0.0,0.167,4.5,1.571,-2.2,196.083
2011-01-04,193.292,82.0,59.333,34.0,12.5,4.792,6.167,1.375,3.042,0.75,1.792,4.5,-0.35,-4.5,205.792
2011-01-05,190.652,83.0,56.792,33.0,9.304,2.5,3.25,0.75,1.792,0.25,1.542,2.1,-0.579,-2.7,199.957
2011-01-06,189.458,71.0,56.792,32.0,10.333,3.917,4.833,0.917,2.125,0.417,1.5,5.0,1.225,-1.2,199.792
2011-01-07,190.0,83.0,57.5,41.0,8.958,2.208,2.875,0.667,2.625,0.435,0.792,2.1,-0.2,-1.9,198.958
2011-01-08,190.625,72.0,53.792,35.0,11.458,3.417,4.292,0.875,0.792,0.25,0.917,3.3,0.096,-2.6,202.083
2011-01-09,192.458,89.0,69.625,41.0,15.5,11.417,13.958,2.542,6.75,0.625,5.125,4.7,-0.371,-5.4,207.958
2011-01-10,189.917,90.0,61.958,34.0,14.125,11.292,15.542,4.25,5.667,0.458,4.708,5.4,1.108,-2.1,204.042
2011-01-11,191.333,87.0,68.042,40.0,12.625,11.75,15.0,3.25,4.958,0.625,4.333,2.8,-1.579,-3.6,203.958
2011-01-12,188.217,78.0,52.917,38.0,10.739,5.167,5.958,0.792,0.375,0.167,0.667,0.2,-2.583,-5.8,198.957
2011-01-13,188.522,79.0,52.375,26.0,10.87,6.591,8.409,1.818,3.227,0.857,2.375,8.0,0.85,-3.6,199.391
2011-01-14,191.167,75.0,54.042,33.0,9.0,2.292,3.458,1.167,3.708,1.0,2.083,0.9,-1.088,-3.2,200.167
2011-01-15,190.0,69.0,56.125,35.0,8.0,1.917,2.917,1.0,4.833,1.167,4.875,2.3,-0.471,-2.5,198.0
2011-01-16,187.667,60.0,48.208,35.0,8.042,2.5,3.625,1.125,5.75,0.208,5.333,1.7,-0.221,-1.8,195.708
2011-01-17,187.0,72.0,52.792,36.0,9.0,4.75,6.0,1.25,3.708,0.167,2.167,2.9,-0.188,-4.3,196.0
2011-01-18,192.417,83.0,55.875,21.0,19.417,16.875,26.292,9.417,11.917,0.708,9.542,7.2,-0.212,-7.0,211.833
2011-01-19,190.478,82.0,62.0,34.0,16.348,13.917,19.167,5.25,11.667,0.87,10.458,7.0,1.558,-3.7,206.826
2011-01-20,184.958,89.0,85.75,71.0,9.542,7.75,9.333,1.583,6.583,0.292,6.125,0.6,-0.304,-0.7,194.5
2011-01-21,184.958,94.0,89.958,86.0,9.75,5.75,7.542,1.792,1.792,0.0,2.208,0.5,-0.271,-1.3,194.708
2011-01-22,186.5,94.0,88.875,76.0,12.792,9.208,11.292,2.083,0.083,0.042,2.083,2.6,0.896,-1.6,199.292
2011-01-23,185.529,93.0,66.917,50.0,13.235,5.261,6.609,1.348,2.333,0.0,1.217,4.8,0.892,-3.1,198.765
2011-01-24,177.5,78.0,55.958,39.0,12.042,7.208,9.375,2.167,2.625,0.083,1.583,0.0,-2.475,-5.8,189.542
2011-01-25,180.833,87.0,67.583,35.0,17.125,19.417,25.625,6.208,7.167,0.913,8.167,3.5,-3.283,-7.9,197.958
2011-01-26,190.0,90.0,68.708,42.0,13.391,10.625,12.5,1.875,5.042,0.583,4.667,-1.2,-4.6,-8.4,203.391
2011-01-27,192.75,81.0,67.375,50.0,13.792,12.417,14.958,2.542,9.125,1.542,9.167,0.0,-3.633,-7.8,206.542
2011-01-28,190.167,87.0,64.5,45.0,10.083,4.542,5.625,1.083,5.708,1.0,5.792,-1.6,-3.675,-5.1,200.25
2011-01-29,188.833,73.0,55.042,39.0,7.708,1.208,2.042,0.833,2.083,0.292,0.958,-1.1,-3.354,-5.1,196.542
2011-01-30,189.917,74.0,54.917,30.0,11.333,9.083,11.583,2.5,4.083,0.167,4.25,-0.1,-3.408,-7.2,201.25
2011-01-31,194.167,86.0,64.333,36.0,15.083,11.25,15.333,4.083,3.0,0.304,3.042,2.4,-3.338,-8.2,209.25
2011-02-01,192.25,86.0,60.167,35.0,11.708,9.375,11.375,2.0,3.125,1.0,4.583,2.9,-2.504,-9.4,203.958
2011-02-02,188.696,72.0,51.167,25.0,7.174,2.583,3.5,0.917,2.125,0.917,1.75,0.0,-2.992,-5.1,195.87
2011-02-03,191.667,84.0,68.708,46.0,14.292,12.167,15.75,3.583,5.0,0.208,3.917,-0.4,-4.108,-7.3,205.958
2011-02-04,191.542,89.0,58.125,32.0,11.375,10.958,12.958,2.0,6.875,1.25,6.458,5.0,-1.008,-8.2,202.917
2011-02-05,189.667,86.0,65.333,42.0,12.333,8.458,10.625,2.167,6.25,0.708,5.667,3.9,-0.292,-3.7,202.0
2011-02-06,193.125,93.0,79.667,48.0,16.5,12.458,15.75,3.292,15.25,0.783,16.375,6.5,0.492,-6.3,209.625
2011-02-07,190.833,94.0,77.042,52.0,12.542,10.833,13.792,2.958,4.958,0.167,6.458,8.4,4.504,1.6,203.375
2011-02-08,189.0,72.0,53.0,26.0,8.0,3.083,4.208,1.125,1.417,0.583,2.458,3.1,-0.354,-4.3,197.0
2011-02-09,188.217,87.0,70.208,48.0,9.565,7.167,8.792,1.625,1.042,0.083,0.917,0.3,-2.788,-4.2,197.783
2011-02-10,187.958,78.0,64.75,42.0,12.5,7.708,9.125,1.417,4.333,0.75,4.042,2.9,-1.258,-3.7,200.458
2011-02-11,187.25,82.0,60.083,32.0,9.667,4.167,5.292,1.125,3.625,0.542,3.25,1.2,-2.396,-6.5,196.917
2011-02-12,188.0,87.0,59.042,41.0,10.125,4.125,5.083,0.958,4.5,0.478,3.75,0.2,-2.533,-6.4,198.125
2011-02-13,187.0,69.0,52.042,27.0,9.583,5.125,6.292,1.167,9.87,0.792,5.188,5.5,1.162,-4.1,196.583
2011-02-14,188.167,92.0,72.958,56.0,13.389,15.043,17.565,2.522,17.792,0.739,20.0,5.0,1.929,-0.1,201.556
2011-02-15,192.208,93.0,65.208,42.0,10.667,9.5,15.625,6.125,13.167,1.042,11.625,7.4,1.238,-1.3,202.875
2011-02-16,185.652,71.0,47.25,23.0,8.087,7.708,10.083,2.375,4.333,0.042,3.208,3.3,-1.233,-3.9,193.739
2011-02-17,187.0,86.0,58.375,28.0,7.792,7.292,9.125,1.833,8.292,0.875,5.958,3.0,-1.492,-4.7,194.792
2011-02-18,187.0,65.0,50.667,33.0,5.042,2.375,3.333,0.958,5.167,0.391,2.208,-1.2,-3.629,-5.5,192.042
2011-02-19,189.5,79.0,57.083,27.0,8.042,7.417,8.75,1.333,5.25,0.25,3.167,2.7,-2.971,-8.7,197.542
2011-02-20,189.292,85.0,62.958,30.0,10.417,12.958,15.25,2.292,6.208,0.333,4.875,5.7,-1.325,-7.1,199.708
2011-02-21,189.5,86.0,58.958,30.0,11.667,10.375,13.667,3.292,10.917,1.167,8.792,7.6,1.517,-5.4,201.167
2011-02-22,186.25,63.0,45.125,16.0,4.75,4.167,5.333,1.167,22.667,3.667,21.417,9.6,3.525,-1.0,191.0
2011-02-23,188.273,93.0,77.25,46.0,9.818,8.478,10.913,2.435,12.333,0.913,12.13,10.5,4.571,0.9,198.091
2011-02-24,189.0,70.0,52.958,30.0,6.083,4.708,5.667,0.958,23.542,2.696,20.0,8.3,4.067,1.0,195.083
