date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2016-02-03,86.0,60.0,32.0,4.833,8.5,3.075,-1.9
2016-02-04,93.0,66.042,34.0,5.833,11.0,3.438,-3.6
2016-02-05,99.0,82.917,49.0,6.667,10.1,4.975,-0.9
2016-02-06,99.0,71.208,40.0,3.917,10.6,6.504,2.6
2016-02-07,65.0,53.042,33.0,3.292,5.1,2.629,0.0
2016-02-08,88.0,67.542,43.0,3.417,6.1,2.079,-0.7
2016-02-09,99.0,91.417,66.0,4.333,2.4,1.05,0.2
2016-02-10,99.0,74.542,37.0,3.333,5.1,1.988,-1.4
2016-02-11,80.0,55.375,38.0,2.917,5.9,2.267,-3.0
2016-02-12,79.0,58.458,40.0,2.958,7.4,3.412,-1.3
2016-02-13,86.0,61.292,32.0,4.826,8.2,2.358,-2.8
2016-02-14,91.0,61.0,28.0,3.708,8.9,2.225,-3.3
2016-02-15,94.0,67.667,34.0,6.167,8.7,2.042,-3.7
2016-02-16,89.0,62.792,36.0,12.292,13.8,5.812,-2.8
2016-02-17,87.0,54.125,27.0,10.583,20.2,9.575,-0.7
2016-02-18,64.0,48.875,36.0,6.917,7.4,3.808,0.7
2016-02-19,76.0,52.25,29.0,6.0,7.7,2.096,-2.7
2016-02-20,86.0,67.333,46.0,7.083,11.8,5.992,-1.9
2016-02-21,88.0,55.042,31.0,5.083,4.5,2.129,-1.9
2016-02-22,88.0,67.792,45.0,8.833,7.7,2.858,-4.7
2016-02-23,99.0,81.0,52.0,9.792,15.2,6.862,2.9
2016-02-24,72.0,48.375,28.0,7.583,7.5,3.296,-2.5
2016-02-25,86.0,61.125,31.0,3.625,9.2,2.617,-4.2
2016-02-26,81.0,61.0,33.0,5.667,11.3,5.5,-0.2
2016-02-27,95.0,68.0,49.0,6.625,5.5,2.304,-3.3
2016-02-28,86.0,69.333,51.0,6.542,5.1,1.767,-3.0
2016-03-01,99.0,82.5,59.0,7.375,6.5,1.733,-4.5
2016-03-02,99.0,95.292,85.0,15.875,7.0,4.717,2.0
2016-03-03,99.0,70.833,46.0,6.458,10.7,5.712,-0.4
2016-03-04,98.0,64.25,28.0,13.792,14.3,6.454,-2.4
2016-03-05,96.0,76.292,60.0,20.042,9.2,5.825,1.2
2016-03-06,99.0,83.333,64.0,20.583,10.7,6.883,1.1
2016-03-07,81.0,57.0,32.0,7.375,8.6,3.779,-1.0
2016-03-08,87.0,57.375,33.0,5.5,8.1,3.004,-3.1
2016-03-09,79.0,55.042,32.0,4.792,11.6,5.992,-0.9
2016-03-10,89.0,63.625,34.0,8.522,9.7,5.325,2.3
2016-03-11,93.0,57.667,31.0,5.917,9.0,3.638,-2.3
2016-03-12,91.0,66.583,40.0,7.0,9.5,2.396,-3.6
2016-03-13,94.0,78.292,56.0,8.333,9.0,4.6,-1.3
2016-03-14,99.0,97.667,89.0,9.292,7.4,5.229,1.9
2016-03-15,99.0,94.792,77.0,6.542,4.1,1.558,-0.2
2016-03-16,99.0,79.125,45.0,6.042,10.2,3.696,-1.2
2016-03-17,99.0,69.083,39.0,11.542,9.6,4.167,-2.1
2016-03-18,99.0,65.208,30.0,15.583,12.2,6.15,-0.7
2016-03-19,96.0,76.375,48.0,16.292,9.3,5.592,-0.3
2016-03-20,96.0,66.167,35.0,18.875,11.3,5.817,-1.5
2016-03-21,99.0,95.792,86.0,22.875,8.8,5.725,1.6
2016-03-22,99.0,59.25,33.0,11.292,12.0,6.958,1.4
2016-03-23,97.0,66.958,45.0,12.333,10.0,4.662,-0.9
2016-03-24,97.0,65.417,34.0,8.125,9.4,2.912,-2.5
2016-03-25,92.0,68.417,40.0,5.875,9.3,3.638,-1.7
2016-03-26,99.0,88.0,62.0,7.167,8.8,4.458,-1.6
2016-03-27,99.0,98.333,92.0,4.042,4.1,2.671,0.5
2016-03-28,99.0,76.583,47.0,12.167,11.4,5.862,0.5
2016-03-29,99.0,75.208,46.0,17.292,10.9,5.329,-0.4
2016-03-30,99.0,70.542,39.0,20.083,15.6,8.8,-0.7
2016-03-31,99.0,76.833,49.0,14.583,9.6,6.021,2.5
2016-04-01,89.0,73.958,50.0,,11.0,7.279,1.6
2016-04-02,100.0,93.75,81.0,,9.8,7.842,4.4
2016-04-03,100.0,76.75,53.0,,21.5,15.6,8.4
2016-04-04,100.0,93.583,69.0,,16.6,10.304,7.4
2016-04-05,100.0,72.458,32.0,,12.9,9.021,5.0
2016-04-06,99.0,75.208,41.0,,16.3,9.617,3.5
2016-04-07,100.0,99.708,97.0,,13.2,10.492,6.5
2016-04-08,100.0,71.292,49.0,,18.1,13.517,8.3
2016-04-09,100.0,73.167,26.0,,23.0,14.542,5.0
2016-04-10,100.0,85.125,49.0,,19.1,10.233,6.4
2016-04-11,99.0,65.167,32.0,,11.4,6.842,3.5
2016-04-12,87.0,57.833,34.0,,11.2,6.412,-1.3
2016-04-13,92.0,74.375,58.0,,18.7,13.704,4.3
2016-04-14,100.0,97.167,79.0,,16.2,12.567,9.3
2016-04-15,100.0,58.667,33.0,,15.9,11.104,3.3
2016-04-16,98.0,71.792,40.0,,16.7,10.617,1.2
2016-04-17,92.0,74.708,55.0,,20.7,16.629,11.5
2016-04-18,70.0,49.208,42.0,,19.9,16.104,13.5
2016-04-19,81.0,55.292,37.0,,16.6,12.942,9.1
2016-04-20,99.0,65.417,42.0,,15.2,10.508,3.2
2016-04-21,100.0,83.583,56.0,,20.2,14.229,8.6
2016-04-22,100.0,94.625,82.0,,14.8,12.762,9.9
2016-04-23,100.0,82.583,50.0,,23.7,15.296,10.3
2016-04-24,100.0,74.875,32.0,,17.7,12.204,5.2
2016-04-25,100.0,78.167,52.0,,18.0,11.921,4.0
2016-04-26,100.0,83.75,50.0,,23.6,13.942,7.2
2016-04-27,100.0,84.792,66.0,,15.5,11.754,7.5
2016-04-28,100.0,100.0,100.0,,13.2,10.817,9.0
2016-04-29,100.0,72.458,40.0,,17.0,11.929,4.6
2016-04-30,98.0,63.792,38.0,,19.4,11.825,3.2
2016-05-01,96.0,87.917,61.0,,19.2,12.571,10.1
2016-05-02,100.0,89.875,72.0,,15.3,11.383,7.8
2016-05-03,100.0,84.792,63.0,,22.8,16.238,6.9
2016-05-04,100.0,95.5,86.0,,19.3,15.683,11.3
2016-05-05,100.0,57.417,33.0,,22.5,16.838,9.7
2016-05-06,84.0,54.417,27.0,,23.7,17.292,10.0
2016-05-07,92.0,62.75,44.0,,26.9,19.9,14.5
2016-05-08,89.0,54.083,29.0,,22.5,16.642,9.0
2016-05-09,96.0,75.542,56.0,,21.5,15.879,8.1
2016-05-10,100.0,99.792,95.0,,16.0,14.796,13.5
2016-05-11,100.0,97.417,70.0,,17.9,14.133,12.8
2016-05-12,98.0,66.333,41.0,,22.7,17.208,11.6
2016-05-13,100.0,83.958,60.0,,23.7,17.521,9.9
2016-05-14,99.0,78.333,53.0,,16.8,14.088,10.1
2016-05-15,99.0,79.667,64.0,,16.4,12.417,8.5
2016-05-16,99.0,83.75,64.0,,20.3,15.529,7.9
2016-05-17,99.0,97.292,86.0,,17.3,14.588,10.7
2016-05-18,99.0,79.458,36.0,,21.3,14.033,7.9
2016-05-19,99.0,83.167,58.0,,20.3,14.188,7.8
2016-05-20,99.0,87.792,70.0,,17.3,13.383,9.5
2016-05-21,99.0,92.708,72.0,,17.3,14.738,9.9
2016-05-22,99.0,87.917,52.0,,24.9,17.404,10.9
2016-05-23,99.0,73.0,34.0,,27.0,18.271,9.2
2016-05-24,99.0,80.667,43.0,,23.6,17.65,11.6
2016-05-25,99.0,83.0,55.0,,23.4,19.496,15.1
2016-05-26,99.0,79.87,55.0,,28.0,22.217,16.0
2016-05-27,99.0,94.125,79.0,,21.3,17.471,13.3
2016-05-28,99.0,85.208,59.0,,21.6,16.558,12.4
2016-05-29,99.0,78.375,41.0,,23.0,17.6,11.0
2016-05-30,99.0,91.625,71.0,,20.3,17.562,15.9
2016-05-31,99.0,87.542,68.0,,21.9,18.788,15.3
2016-06-01,99.0,52.208,32.0,,23.9,18.892,13.9
2016-06-02,86.0,55.25,36.0,,22.1,16.754,11.7
2016-06-03,91.0,62.625,46.0,,20.9,15.962,9.7
2016-06-04,99.0,77.542,52.0,,26.6,19.458,10.5
2016-06-05,96.0,76.292,46.0,,26.0,19.642,15.1
2016-06-06,99.0,82.875,62.0,,19.6,16.771,14.5
2016-06-07,97.0,80.708,60.0,,23.6,18.812,15.3
2016-06-08,98.0,80.958,62.0,,25.1,20.85,17.0
2016-06-09,99.0,94.833,77.0,,23.0,20.362,17.1
2016-06-10,99.0,82.542,48.0,,25.9,19.896,13.2
2016-06-11,99.0,79.417,53.0,,25.7,19.471,12.2
2016-06-12,99.0,87.5,68.0,,24.8,21.025,17.0
2016-06-13,99.0,98.375,91.0,,20.7,17.454,16.5
2016-06-14,99.0,94.333,83.0,,19.1,17.4,15.5
2016-06-15,99.0,91.958,76.0,,19.7,17.512,15.7
2016-06-16,99.0,98.042,93.0,,22.0,19.783,17.2
2016-06-17,99.0,92.375,71.0,,24.0,19.875,16.2
2016-06-18,99.0,79.333,43.0,,28.5,21.3,15.1
2016-06-19,99.0,87.292,72.0,,25.7,21.142,15.7
2016-06-20,99.0,90.875,71.0,,24.2,21.112,17.7
2016-06-21,99.0,89.583,73.0,,24.2,20.712,16.2
2016-06-22,99.0,96.875,89.0,,21.6,20.238,19.4
2016-06-23,99.0,99.0,99.0,,20.4,19.183,17.9
2016-06-24,99.0,97.25,86.0,,20.7,19.671,17.9
2016-06-25,99.0,96.75,76.0,,23.8,21.208,19.3
2016-06-26,97.0,68.833,48.0,,26.4,22.192,16.2
2016-06-27,99.0,85.167,66.0,,23.9,19.896,14.5
2016-06-28,99.0,98.917,97.0,,19.1,18.183,17.6
2016-06-29,99.0,90.292,68.0,,23.9,20.175,16.5
2016-06-30,99.0,98.708,95.0,,21.5,20.25,19.0
2016-07-01,99.0,91.792,70.0,,25.5,21.346,19.0
2016-07-02,99.0,94.5,82.0,,25.6,23.167,19.9
2016-07-03,99.0,90.208,68.0,,26.7,24.05,20.7
2016-07-04,99.0,91.417,73.0,,27.2,22.621,19.1
2016-07-05,99.0,98.958,98.0,,19.1,17.646,17.0
2016-07-06,99.0,94.208,80.0,,24.2,20.938,17.0
2016-07-07,99.0,95.75,89.0,,23.5,20.138,18.5
2016-07-08,99.0,91.5,70.0,,24.9,21.225,17.1
2016-07-09,99.0,98.167,90.0,,24.8,21.783,19.1
2016-07-10,99.0,84.875,59.0,,29.7,23.571,17.9
2016-07-11,99.0,82.083,57.0,,27.6,23.525,18.9
2016-07-12,99.0,86.875,68.0,,24.9,21.971,18.4
2016-07-13,99.0,97.417,84.0,,24.0,21.15,17.4
2016-07-14,99.0,94.208,74.0,,26.1,23.262,21.5
2016-07-15,99.0,95.25,78.0,,22.8,20.425,19.2
2016-07-16,99.0,87.833,67.0,,24.6,21.425,18.6
2016-07-17,99.0,91.833,70.0,,28.0,23.971,20.3
2016-07-18,99.0,86.125,56.0,,28.2,24.946,21.8
2016-07-19,99.0,83.958,55.0,,28.0,23.85,20.0
2016-07-20,99.0,87.125,66.0,,25.7,22.15,18.7
2016-07-21,99.0,92.167,77.0,,23.2,20.975,19.5
2016-07-22,99.0,83.625,67.0,,22.9,20.438,19.1
2016-07-23,99.0,88.583,78.0,,21.2,19.712,18.3
2016-07-24,99.0,94.333,86.0,,22.7,20.438,18.5
2016-07-25,99.0,88.375,66.0,,27.2,22.417,17.1
2016-07-26,99.0,92.792,78.0,,25.5,22.817,19.7
2016-07-27,99.0,88.0,66.0,,29.1,24.258,21.0
2016-07-28,99.0,86.5,68.0,,29.5,25.283,22.4
2016-07-29,99.0,80.792,56.0,,29.7,25.254,20.5
2016-07-30,99.0,84.375,63.0,,30.0,24.533,18.8
2016-07-31,99.0,91.375,70.0,,29.9,24.558,19.2
2016-08-01,99.0,92.792,76.0,,28.5,25.35,23.7
2016-08-02,99.0,90.833,68.0,,28.3,25.246,22.5
2016-08-03,99.0,95.292,81.0,,27.7,24.517,21.0
2016-08-04,99.0,88.625,63.0,,29.6,25.517,21.5
2016-08-05,99.0,87.083,63.0,,32.4,26.533,21.8
2016-08-06,99.0,86.625,60.0,,31.2,26.192,21.5
2016-08-07,99.0,89.0,65.0,,31.3,26.0,22.4
2016-08-08,99.0,98.208,93.0,,26.0,24.479,22.8
2016-08-09,99.0,71.083,49.0,,33.3,28.358,22.2
2016-08-10,99.0,84.042,59.0,,27.0,24.067,21.2
2016-08-11,99.0,88.208,62.0,,28.3,23.6,19.1
2016-08-12,99.0,85.875,56.0,,28.0,21.938,17.4
2016-08-13,99.0,87.833,61.0,,25.7,21.062,15.7
2016-08-14,99.0,87.125,60.0,,27.3,21.317,16.4
2016-08-15,99.0,86.292,70.0,,28.4,24.304,18.7
2016-08-16,99.0,90.125,63.0,,31.7,25.921,21.6
2016-08-17,99.0,90.333,60.0,,32.7,26.754,24.0
2016-08-18,99.0,99.0,99.0,,25.1,23.675,22.8
2016-08-19,99.0,95.375,71.0,,28.1,25.021,23.3
2016-08-20,99.0,98.625,95.0,,26.4,25.125,23.7
2016-08-21,99.0,88.292,65.0,,32.6,27.096,23.7
2016-08-22,99.0,96.917,86.0,,29.0,25.579,22.9
2016-08-23,99.0,93.5,79.0,,29.0,24.542,22.5
2016-08-24,99.0,96.083,85.0,,26.4,23.633,21.9
2016-08-25,99.0,89.292,68.0,,29.7,25.667,21.6
2016-08-26,99.0,88.292,67.0,,30.5,25.929,21.8
2016-08-27,99.0,97.917,91.0,,22.5,20.5,19.8
2016-08-28,99.0,99.0,99.0,,21.3,20.296,19.7
2016-08-29,99.0,99.0,99.0,,24.8,23.692,21.6
2016-08-30,99.0,93.542,72.0,,25.7,23.596,20.8
2016-08-31,99.0,88.167,62.0,,29.7,23.458,18.4
2016-09-01,99.0,87.292,55.0,,28.0,22.638,17.1
2016-09-02,99.0,92.917,74.0,,27.7,23.488,19.4
2016-09-03,99.0,90.625,69.0,,28.1,24.404,21.9
2016-09-04,99.0,95.833,74.0,,27.0,23.862,22.1
2016-09-05,99.0,90.167,62.0,,31.4,25.629,20.5
2016-09-06,99.0,88.958,67.0,,30.9,26.958,23.4
2016-09-07,99.0,97.333,85.0,,25.5,22.775,20.5
2016-09-08,99.0,99.0,99.0,,25.4,23.092,20.7
2016-09-09,99.0,87.042,55.0,,29.7,24.208,21.2
2016-09-10,99.0,75.958,51.0,,28.8,23.712,19.7
2016-09-11,99.0,95.083,82.0,,24.6,21.538,18.9
2016-09-12,99.0,99.0,99.0,,20.6,20.192,19.8
2016-09-13,99.0,99.0,99.0,,20.7,19.862,19.0
2016-09-14,99.0,97.167,88.0,,24.0,21.371,19.0
2016-09-15,99.0,92.083,75.0,,25.7,22.1,20.0
2016-09-16,99.0,93.167,77.0,,25.1,21.854,19.5
2016-09-17,99.0,95.042,82.0,,25.2,21.775,19.5
2016-09-18,99.0,99.0,99.0,,20.7,19.825,19.2
2016-09-19,99.0,99.0,99.0,,20.1,19.404,18.8
2016-09-20,99.0,99.0,99.0,,18.6,17.783,16.3
2016-09-21,99.0,90.75,67.0,,20.9,17.975,15.2
2016-09-22,99.0,99.0,99.0,,20.2,18.538,17.7
2016-09-23,99.0,98.708,95.0,,22.3,20.183,18.9
2016-09-24,99.0,96.25,83.0,,22.6,20.417,18.9
2016-09-25,99.0,94.696,79.0,,23.8,20.965,17.9
2016-09-26,99.0,98.792,96.0,,23.6,21.433,20.0
2016-09-27,99.0,96.792,79.0,,25.4,21.862,20.0
2016-09-28,99.0,98.458,93.0,,25.7,22.625,19.5
2016-09-29,99.0,97.042,83.0,,21.6,19.329,12.9
2016-09-30,99.0,86.042,55.0,,22.1,16.083,10.7
2016-10-01,99.0,90.333,60.0,,22.7,18.029,15.5
2016-10-02,99.0,88.333,58.0,,24.8,19.562,16.6
2016-10-03,99.0,96.333,85.0,,25.0,20.879,15.9
2016-10-04,99.0,84.333,58.0,,27.4,21.962,16.4
2016-10-05,99.0,87.708,68.0,,23.7,19.008,14.1
2016-10-06,99.0,78.958,52.0,,25.8,20.829,13.2
2016-10-07,99.0,79.625,46.0,,20.7,15.283,11.7
2016-10-08,99.0,95.833,85.0,,22.1,19.425,13.4
2016-10-09,99.0,88.375,66.0,,21.5,18.079,10.8
2016-10-10,99.0,85.875,60.0,,18.7,14.346,11.3
2016-10-11,99.0,88.667,64.0,,17.0,12.8,8.1
2016-10-12,99.0,81.708,54.0,,21.0,13.646,7.7
2016-10-13,99.0,87.583,54.0,,16.8,11.475,7.7
2016-10-14,99.0,83.083,46.0,,18.5,11.933,6.8
2016-10-15,99.0,86.0,51.0,,20.6,12.833,6.8
2016-10-16,99.0,87.958,53.0,,22.2,14.117,6.9
2016-10-17,99.0,92.75,77.0,,22.0,17.738,13.3
2016-10-18,99.0,90.125,54.0,,24.8,19.275,16.0
2016-10-19,99.0,90.292,69.0,,21.0,16.333,12.6
2016-10-20,99.0,82.042,44.0,,25.2,16.562,11.7
2016-10-21,99.0,74.708,46.0,,18.3,12.192,6.5
2016-10-22,99.0,91.375,73.0,,18.2,12.217,4.9
2016-10-23,99.0,78.125,60.0,,18.0,13.542,9.7
2016-10-24,99.0,75.792,39.0,,16.8,9.688,4.2
2016-10-25,99.0,82.667,57.0,,18.5,12.786,4.1
2016-10-26,99.0,80.583,45.0,,26.7,19.121,15.0
2016-10-27,99.0,72.25,42.0,,17.5,12.612,4.7
2016-10-28,99.0,90.833,70.0,,12.3,9.671,4.6
2016-10-29,99.0,80.292,56.0,,16.4,11.1,5.3
2016-10-30,99.0,84.375,48.0,,14.6,8.758,4.8
2016-10-31,99.0,91.417,69.0,,16.6,10.917,4.3
2016-11-01,99.0,95.125,68.0,,16.1,9.925,4.2
2016-11-02,99.0,89.125,52.0,,12.4,6.921,2.3
2016-11-03,99.0,83.375,48.0,,16.2,10.258,6.2
2016-11-04,99.0,85.5,60.0,,13.5,8.008,3.5
2016-11-05,99.0,84.583,60.0,,19.9,12.112,4.0
2016-11-06,92.0,63.667,44.0,,15.9,11.592,2.3
2016-11-07,99.0,84.333,53.0,,11.1,5.038,0.5
2016-11-08,99.0,87.208,70.0,,14.6,9.033,1.4
2016-11-09,96.0,63.25,34.0,,10.8,7.017,-0.2
2016-11-10,99.0,82.875,51.0,,10.1,4.583,-1.3
2016-11-11,99.0,98.75,97.0,,9.6,7.812,5.4
2016-11-12,99.0,89.708,50.0,,18.0,10.271,4.5
2016-11-13,99.0,86.542,34.0,,20.9,9.879,3.3
2016-11-14,99.0,94.375,75.0,,16.1,11.367,6.2
2016-11-15,99.0,79.667,56.0,,22.6,14.9,9.8
2016-11-16,97.0,71.5,39.0,,13.2,7.029,1.4
2016-11-17,99.0,80.875,51.0,,13.3,6.588,0.6
2016-11-18,99.0,79.75,52.0,,14.3,7.617,-0.9
2016-11-19,99.0,95.417,80.0,,11.9,10.417,8.0
2016-11-20,99.0,82.792,50.0,,21.6,14.462,8.6
2016-11-21,99.0,78.708,57.0,,12.4,9.812,5.2
2016-11-22,99.0,95.667,67.0,,16.9,11.338,8.5
2016-11-23,99.0,68.333,52.0,,10.4,6.312,1.1
2016-11-24,99.0,91.458,65.0,,3.9,1.846,-1.4
2016-11-25,99.0,87.25,59.0,,9.0,3.288,-2.2
2016-11-26,99.0,83.292,53.0,,10.4,4.892,-1.3
2016-11-27,99.0,96.958,78.0,,12.7,9.175,6.7
2016-11-28,99.0,83.625,49.0,,10.8,6.696,0.7
2016-11-29,99.0,74.25,41.0,,10.4,4.529,-0.6
2016-11-30,97.0,82.25,55.0,,8.6,4.658,0.2
2016-12-01,99.0,93.25,66.0,,13.5,9.517,6.2
2016-12-02,83.0,61.625,40.0,,12.6,8.908,4.9
2016-12-03,99.0,84.083,54.0,,14.4,7.767,2.0
2016-12-04,99.0,95.375,79.0,,14.7,8.229,2.9
2016-12-05,99.0,83.75,45.0,6.556,16.8,10.375,5.9
2016-12-06,98.0,70.833,36.0,5.375,12.9,6.738,-1.0
2016-12-07,99.0,75.542,37.0,4.75,10.3,3.446,-1.9
2016-12-08,98.0,82.583,45.0,4.917,9.8,3.6,-0.7
2016-12-09,99.0,80.917,43.0,5.375,14.6,7.233,1.7
2016-12-10,94.0,71.5,30.0,3.292,8.3,3.304,-3.0
2016-12-11,98.0,74.0,37.0,3.792,7.4,1.017,-3.9
2016-12-12,90.0,71.0,36.0,5.458,8.6,1.842,-3.0
2016-12-13,99.0,81.25,51.0,8.458,15.2,8.108,0.0
2016-12-14,99.0,94.875,74.0,8.583,6.9,3.642,-0.1
2016-12-15,99.0,75.625,45.0,4.0,6.9,1.646,-2.6
2016-12-16,93.0,75.708,39.0,3.083,7.4,0.546,-3.3
2016-12-17,99.0,85.667,54.0,1.958,7.7,1.088,-4.0
2016-12-18,99.0,73.792,42.0,10.417,13.6,6.2,-2.8
2016-12-19,97.0,78.708,47.0,11.958,14.0,7.462,2.7
2016-12-20,99.0,83.583,54.0,10.5,14.7,8.358,2.9
2016-12-21,99.0,89.708,55.0,6.5,14.6,6.754,1.5
2016-12-22,99.0,86.833,68.0,15.542,19.3,12.421,1.3
2016-12-23,99.0,65.417,44.0,2.875,16.8,11.867,6.2
2016-12-24,94.0,65.208,38.0,1.708,8.9,4.004,-2.1
2016-12-25,99.0,82.167,44.0,1.708,11.3,2.296,-3.8
2016-12-26,99.0,85.833,54.0,5.625,13.0,5.292,-2.4
2016-12-27,98.0,77.167,61.0,7.208,10.4,7.533,4.5
2016-12-28,95.0,78.583,55.0,3.5,4.4,1.033,-3.4
2016-12-29,96.0,70.167,32.0,2.417,10.4,2.796,-4.5
2016-12-30,90.0,66.833,46.0,5.25,5.3,0.788,-3.6
2016-12-31,99.0,79.792,49.0,2.417,9.7,2.679,-2.7
2017-01-01,99.0,71.792,34.0,3.583,10.4,3.562,-2.4
2017-01-02,89.0,64.958,31.0,5.5,8.1,1.233,-4.3
2017-01-03,92.0,66.958,49.0,3.042,4.4,1.954,-2.4
2017-01-04,91.0,73.083,54.0,2.417,4.4,0.196,-3.7
2017-01-05,98.0,80.833,51.0,3.625,5.9,-0.038,-5.4
2017-01-06,97.0,75.083,40.0,3.75,8.7,1.896,-3.4
2017-01-07,94.0,65.833,35.0,4.708,7.8,1.35,-5.5
