date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.208,98.0,82.208,62.0,8.458,9.667,12.75,3.083,0.25,8.083,7.2,0.342,-4.3,199.667
2011-01-02,189.542,100.0,81.042,60.0,7.083,7.0,11.083,4.083,0.0,6.042,5.3,0.242,-3.9,196.625
2011-01-03,183.958,77.0,60.0,49.0,0.958,2.333,2.708,0.375,0.0,1.042,2.7,1.008,-1.6,184.917
2011-01-04,186.875,88.0,70.5,51.0,4.625,7.708,9.458,1.75,0.565,4.25,4.7,-0.283,-4.3,191.5
2011-01-05,186.25,85.0,64.542,54.0,1.083,2.625,3.417,0.792,0.333,2.0,0.8,-0.425,-2.0,187.333
2011-01-06,186.125,71.0,64.917,57.0,3.0,5.958,7.292,1.333,0.417,2.458,3.9,1.462,-0.3,189.125
2011-01-07,187.0,83.0,59.75,47.0,1.087,3.375,4.333,0.958,0.0,3.0,3.3,0.375,-1.2,188.087
2011-01-08,187.375,73.0,58.583,43.0,1.583,3.083,3.708,0.625,0.0,1.5,3.4,0.454,-1.7,188.958
2011-01-09,190.042,100.0,80.5,48.0,6.583,10.458,13.083,2.625,0.25,6.042,4.7,-0.058,-5.0,196.625
2011-01-10,187.583,98.0,69.333,47.0,8.083,14.667,22.958,8.292,0.625,5.417,5.1,1.1,-2.2,195.667
2011-01-11,188.773,94.0,77.708,57.0,7.773,13.381,26.81,13.429,0.619,6.957,2.3,-1.371,-3.5,196.545
2011-01-12,186.583,83.0,60.958,51.0,2.417,6.917,8.333,1.417,0.125,0.375,-0.5,-2.808,-6.1,189.0
2011-01-13,186.958,99.0,73.708,50.0,8.5,12.5,18.417,5.917,0.458,3.75,5.9,-0.575,-6.5,195.458
2011-01-14,189.652,82.0,64.667,46.0,2.739,4.542,5.875,1.333,0.875,3.083,1.4,-1.104,-2.7,192.391
