date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,14.0,21.833,7.833,0.417
2011-01-02,6.792,11.0,4.208,0.25
2011-01-03,1.875,2.333,0.458,0.208
2011-01-04,4.833,6.333,1.5,1.167
2011-01-05,1.083,1.583,0.5,0.0
2011-01-06,4.909,5.364,0.455,0.409
2011-01-07,3.25,3.458,0.208,0.083
2011-01-08,3.25,3.333,0.083,0.0
2011-01-09,11.375,16.208,4.833,0.708
2011-01-10,9.375,10.833,1.458,0.167
2011-01-11,8.125,9.5,1.375,0.542
2011-01-12,6.5,7.0,0.5,0.125
2011-01-13,8.522,13.609,5.087,0.435
2011-01-14,3.458,4.458,1.0,1.0
2011-01-15,4.125,5.5,1.375,0.875
2011-01-16,5.667,6.625,0.958,0.167
2011-01-17,7.292,11.167,3.875,0.083
2011-01-18,16.542,29.042,12.5,1.125
2011-01-19,9.261,13.522,4.261,1.826
2011-01-20,2.87,3.478,0.609,0.609
2011-01-21,4.708,5.75,1.042,0.792
2011-01-22,7.083,10.542,3.458,0.0
2011-01-23,5.25,6.167,0.917,0.125
2011-01-24,8.375,10.417,2.042,0.0
2011-01-25,15.417,22.333,6.917,0.875
2011-01-26,6.083,7.083,1.0,0.208
2011-01-27,7.913,11.783,3.87,1.609
2011-01-28,3.417,4.417,1.0,1.125
2011-01-29,2.333,3.375,1.042,0.208
2011-01-30,6.458,8.208,1.75,0.417
2011-01-31,2.458,3.625,1.167,0.917
2011-02-01,6.739,9.348,2.609,1.261
2011-02-02,2.25,3.25,1.0,1.0
2011-02-03,13.391,21.174,7.783,0.348
2011-02-04,10.5,13.292,2.792,0.917
2011-02-05,5.292,5.667,0.375,1.0
2011-02-06,15.417,18.583,3.167,1.542
2011-02-07,13.542,15.25,1.708,0.667
2011-02-08,3.333,3.5,0.167,0.958
2011-02-09,4.542,5.167,0.625,0.208
2011-02-10,6.13,8.217,2.087,0.783
2011-02-11,3.833,5.042,1.208,0.333
2011-02-12,3.75,4.292,0.542,0.25
2011-02-13,8.042,9.125,1.083,0.917
2011-02-14,9.833,11.375,1.542,0.833
2011-02-15,5.167,5.667,0.5,1.292
2011-02-16,9.609,11.261,1.652,0.133
2011-02-17,13.375,16.875,3.5,1.348
2011-02-18,4.333,4.417,0.083,0.565
2011-02-19,4.833,5.25,0.417,0.261
2011-02-20,14.833,18.25,3.417,1.0
2011-02-21,9.792,11.958,2.167,1.391
2011-02-22,12.292,14.125,1.833,2.609
2011-02-23,20.25,25.208,4.958,0.652
2011-02-24,5.87,6.522,0.652,2.391
2011-02-25,7.167,8.75,1.583,0.478
2011-02-26,3.417,4.458,1.042,0.087
2011-02-27,2.364,2.636,0.273,0.056
2011-02-28,6.917,7.958,1.042,0.417
2011-04-01,7.783,8.043,0.261,0.391
2011-04-02,5.583,5.833,0.25,0.458
2011-04-03,4.5,4.5,0.0,0.167
2011-04-04,5.542,5.542,0.0,0.0
2011-04-05,9.042,9.667,0.625,0.625
2011-04-06,9.958,10.375,0.417,0.833
2011-04-07,14.5,15.292,0.792,0.958
2011-04-08,8.727,9.864,1.136,0.364
2011-04-09,4.667,5.5,0.833,0.0
2011-04-10,3.083,3.958,0.875,0.042
2011-04-12,2.042,2.792,0.75,0.042
2011-04-13,5.208,6.25,1.042,1.167
2011-04-14,7.042,7.958,0.917,0.833
2011-04-15,10.348,11.609,1.261,1.609
2011-04-16,5.042,6.083,1.042,0.375
2011-04-17,2.417,2.667,0.25,0.0
2011-04-18,4.917,5.667,0.75,0.0
2011-04-19,1.458,1.583,0.125,0.0
2011-04-20,2.045,2.682,0.636,0.0
2011-04-21,7.0,8.625,1.625,0.042
2011-04-22,7.391,8.087,0.696,0.0
2011-04-23,3.792,4.208,0.417,0.0
2011-04-24,2.333,2.375,0.042,0.083
2011-04-25,4.417,5.0,0.583,0.167
2011-04-26,6.417,7.125,0.708,0.542
2011-04-27,6.042,6.417,0.375,1.25
2011-04-28,2.917,3.083,0.167,0.375
2011-04-29,4.87,5.087,0.217,0.304
2011-04-30,8.542,9.0,0.458,0.833
2011-05-01,4.875,5.083,0.208,0.625
2011-05-02,2.375,2.458,0.083,0.125
2011-05-03,3.875,3.958,0.083,0.375
2011-05-04,3.375,3.375,0.0,0.333
2011-05-05,3.042,3.125,0.083,0.0
2011-05-06,5.478,6.13,0.652,0.174
2011-05-07,6.042,6.542,0.5,0.0
2011-05-08,2.583,2.792,0.208,0.75
2011-05-09,4.375,4.542,0.167,0.75
2011-05-10,6.565,6.913,0.348,0.478
2011-05-11,6.208,6.667,0.458,0.125
2011-05-12,5.583,6.083,0.5,0.208
2011-05-13,3.261,4.043,0.783,0.348
2011-05-14,4.083,4.792,0.708,0.75
2011-05-15,4.708,5.333,0.625,1.042
2011-05-16,6.042,7.25,1.208,1.208
2011-05-17,6.583,7.583,1.0,1.0
2011-05-18,6.182,7.045,0.864,0.435
2011-05-19,9.167,10.292,1.125,1.708
2011-05-20,9.13,10.304,1.174,1.348
2011-05-21,8.625,9.75,1.125,1.417
2011-05-22,3.583,4.583,1.0,0.125
2011-05-23,5.542,6.708,1.167,0.083
2011-05-24,5.625,6.75,1.125,0.042
2011-05-25,7.167,8.708,1.542,0.5
2011-05-26,5.471,6.059,0.588,0.208
2011-05-27,5.765,6.412,0.647,0.609
2011-05-28,4.208,4.958,0.75,0.208
2011-05-29,2.167,3.208,1.042,0.0
2011-05-30,0.292,1.292,1.0,0.0
2011-05-31,0.542,1.75,1.208,0.042
2011-06-01,4.292,5.875,1.583,0.25
2011-06-02,8.958,11.292,2.333,0.208
2011-06-03,8.217,9.696,1.478,0.913
2011-06-04,5.958,6.792,0.833,1.208
2011-06-05,4.375,4.75,0.375,0.583
2011-06-06,4.25,4.75,0.5,0.5
2011-06-07,6.565,7.304,0.739,2.0
2011-06-08,6.5,7.708,1.208,0.417
2011-06-09,5.292,6.542,1.25,0.583
2011-06-10,8.435,9.348,0.913,1.609
2011-06-11,7.792,8.333,0.542,0.625
2011-06-12,4.25,4.5,0.25,0.958
2011-06-13,4.958,5.417,0.458,0.25
2011-06-14,6.375,6.958,0.583,0.417
2011-06-15,4.083,4.708,0.625,0.417
2011-06-16,5.333,6.542,1.208,0.667
2011-06-17,4.0,4.087,0.087,0.13
2011-06-18,6.958,7.292,0.333,0.25
2011-06-19,4.875,5.417,0.542,0.333
2011-06-20,7.087,8.0,0.913,1.261
2011-06-21,9.25,10.292,1.042,0.565
2011-06-22,7.417,8.458,1.042,1.0
2011-06-23,14.083,15.667,1.583,1.042
2011-06-24,8.087,9.478,1.391,0.478
2011-06-25,3.125,3.125,0.0,0.083
2011-06-26,3.292,3.292,0.0,0.042
2011-06-27,6.333,6.708,0.375,0.042
2011-06-28,9.292,12.042,2.75,0.417
2011-06-29,4.958,6.167,1.208,0.542
2011-06-30,7.458,8.792,1.333,0.833
2011-07-01,5.565,7.174,1.609,1.261
2011-07-02,3.792,4.75,0.958,0.125
2011-07-03,3.667,4.75,1.083,1.083
2011-07-04,6.13,7.478,1.348,0.632
2011-07-05,5.708,6.583,0.875,0.792
2011-07-06,5.792,6.542,0.75,1.5
2011-07-07,11.833,13.667,1.833,1.708
2011-07-08,11.348,14.0,2.652,1.087
2011-07-09,7.375,11.333,3.958,1.417
2011-07-10,5.542,7.042,1.5,1.043
2011-07-11,4.875,7.25,2.375,0.75
2011-07-12,6.792,10.875,4.083,2.708
2011-07-13,9.292,16.667,7.375,3.958
2011-07-14,11.875,18.5,6.625,3.125
2011-07-15,9.783,12.304,2.522,1.957
2011-07-16,10.792,13.25,2.458,2.833
2011-07-17,8.583,11.833,3.25,3.583
2011-07-18,9.167,12.458,3.292,3.5
2011-07-19,9.5,14.083,4.583,1.125
2011-07-20,3.5,5.292,1.792,0.375
2011-07-21,0.333,0.417,0.083,0.292
2011-07-22,2.727,3.091,0.364,0.182
2011-07-23,2.708,3.042,0.333,0.0
2011-07-24,3.208,4.042,0.833,0.5
2011-07-25,6.625,8.875,2.25,1.792
2011-07-26,7.5,9.792,2.292,1.292
2011-07-27,7.708,9.208,1.5,0.875
2011-07-28,7.75,8.875,1.125,0.625
2011-07-29,7.826,10.478,2.652,0.304
2011-07-30,3.708,4.583,0.875,0.125
2011-07-31,1.583,1.625,0.042,0.042
2011-08-01,3.292,3.75,0.458,0.292
2011-08-02,7.583,9.458,1.875,0.958
2011-08-03,5.958,8.792,2.833,0.042
2011-08-04,3.957,6.13,2.174,0.273
2011-08-05,4.174,6.609,2.435,1.478
2011-08-06,7.208,12.625,5.417,1.583
2011-08-07,5.792,8.083,2.292,1.167
2011-08-08,8.875,11.458,2.583,1.625
2011-08-09,9.125,11.5,2.375,2.042
2011-08-10,7.625,10.792,3.167,1.217
2011-08-11,6.375,7.583,1.208,0.958
2011-08-12,5.957,6.261,0.304,0.609
2011-08-13,5.333,5.917,0.583,0.792
2011-08-14,4.917,5.833,0.917,1.458
2011-08-15,5.25,6.083,0.833,0.708
2011-08-16,3.25,3.708,0.458,0.458
2011-08-17,5.174,5.565,0.391,1.348
2011-08-18,9.375,10.333,0.958,2.042
2011-08-19,5.435,5.565,0.13,0.217
2011-08-20,5.542,6.083,0.542,0.208
2011-08-21,3.625,3.625,0.0,0.0
2011-08-22,6.833,7.583,0.75,0.083
2011-08-23,10.75,12.542,1.792,1.5
2011-08-24,9.5,12.125,2.625,1.792
2011-08-25,8.0,13.042,5.042,0.625
2011-08-26,5.478,10.174,4.696,0.696
2011-08-27,3.458,3.875,0.417,0.25
2011-08-28,3.292,4.125,0.833,0.417
2011-08-29,4.375,5.542,1.167,0.042
2011-08-30,4.708,6.25,1.542,0.333
2011-08-31,5.917,10.917,5.0,1.0
2011-09-01,3.125,9.542,6.417,0.083
2011-09-02,2.043,2.913,0.87,0.174
2011-09-03,2.292,3.042,0.75,0.625
2011-09-04,2.25,2.333,0.083,0.042
2011-09-05,5.292,6.458,1.167,0.375
2011-09-06,2.583,2.625,0.042,0.208
2011-09-07,8.0,9.174,1.174,0.696
2011-09-08,9.333,10.417,1.083,1.792
2011-09-09,9.913,12.348,2.435,2.217
2011-09-10,7.625,8.833,1.208,1.708
2011-09-11,2.875,3.25,0.375,0.667
2011-09-12,5.875,8.5,2.625,0.833
2011-09-13,6.458,12.0,5.542,1.042
2011-09-14,6.083,9.375,3.292,1.042
2011-09-15,7.583,11.125,3.542,1.292
2011-09-16,5.818,12.455,6.636,0.818
2011-09-17,5.417,8.292,2.875,0.958
2011-09-18,4.958,7.458,2.5,1.167
2011-09-19,2.583,4.375,1.792,0.083
2011-09-20,5.5,6.292,0.792,0.167
2011-09-21,5.375,6.417,1.042,0.042
2011-09-22,5.833,7.375,1.542,0.333
2011-09-23,2.217,2.522,0.304,0.13
2011-09-24,3.75,4.208,0.458,0.167
2011-09-25,4.75,5.708,0.958,0.208
2011-09-26,5.708,8.0,2.292,0.292
2011-09-27,6.292,8.125,1.833,0.208
2011-09-28,5.375,6.75,1.375,0.375
2011-09-29,5.333,6.542,1.208,0.25
2011-09-30,6.522,7.391,0.87,0.652
