date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-04-05,54.0,40.083,24.0,4.625,5.833,1.208,0.208,14.1,8.05,1.9
2011-04-06,81.0,37.375,7.0,13.5,17.25,3.75,0.333,20.0,10.188,-0.8
2011-04-07,77.0,42.625,14.0,25.583,37.208,11.625,0.792,20.8,11.571,1.7
2011-04-08,78.0,57.083,30.0,11.81,13.762,1.952,0.864,19.3,13.483,8.3
2011-04-09,92.0,80.042,61.0,8.667,10.292,1.625,0.542,11.5,9.271,7.7
2011-04-10,75.0,47.5,20.0,4.583,5.417,0.833,0.292,17.7,11.708,6.6
2011-04-11,85.0,63.792,29.0,8.583,10.75,2.167,1.042,15.5,8.458,4.4
2011-04-12,66.0,38.458,17.0,8.375,9.958,1.583,0.125,10.5,6.354,1.4
2011-04-13,68.0,40.25,14.0,9.0,10.583,1.583,0.792,19.3,10.75,0.9
2011-04-14,74.0,37.167,13.0,18.25,21.708,3.458,1.667,22.8,13.642,3.4
2011-04-15,72.0,40.542,15.0,21.25,30.958,9.708,1.375,24.7,15.542,5.4
2011-04-16,78.0,57.708,37.0,15.625,24.792,9.167,1.042,21.9,11.167,6.0
2011-04-17,64.0,36.542,18.0,4.542,5.333,0.792,0.417,15.6,9.825,5.5
2011-04-18,77.0,59.667,41.0,10.333,13.292,2.958,0.417,15.5,9.483,3.2
2011-04-19,92.0,86.583,62.0,8.5,10.125,1.625,0.667,8.8,4.992,2.6
2011-04-20,89.0,69.0,48.0,10.304,12.348,2.043,0.478,10.7,5.879,2.4
2011-04-21,81.0,61.833,39.0,11.167,15.167,4.0,0.583,15.6,9.625,3.3
2011-04-22,92.0,78.792,54.0,16.792,24.333,7.542,0.25,16.7,10.671,7.6
2011-04-23,91.0,88.958,86.0,8.792,11.708,2.917,0.333,15.9,12.375,8.1
2011-04-24,90.0,56.0,22.0,3.292,4.0,0.708,0.25,18.1,11.246,7.5
2011-04-25,87.0,59.25,39.0,8.292,10.0,1.708,0.417,15.9,9.125,3.7
2011-04-26,83.0,51.792,23.0,12.667,14.875,2.208,0.417,19.1,11.5,3.9
2011-04-27,86.0,61.833,34.0,12.583,15.958,3.375,0.208,25.3,17.1,8.9
2011-04-28,90.0,65.875,44.0,4.583,5.625,1.042,0.25,19.3,12.783,7.7
2011-04-29,61.0,47.25,28.0,4.333,5.042,0.708,0.75,17.3,11.35,7.3
2011-04-30,75.0,59.667,43.0,12.167,13.458,1.292,1.167,16.9,12.758,4.9
2011-05-01,79.0,61.125,40.0,7.125,7.917,0.792,0.542,21.2,16.329,12.5
2011-05-02,62.0,49.542,39.0,4.217,5.13,0.913,0.174,16.4,13.317,9.9
2011-05-03,87.0,60.75,29.0,6.042,7.042,1.0,0.125,20.8,13.379,7.8
2011-05-04,91.0,54.375,24.0,5.208,6.5,1.292,0.208,21.5,14.908,9.8
2011-05-05,75.0,57.25,34.0,4.333,5.333,1.0,0.5,16.9,12.258,7.8
2011-05-06,79.0,63.583,39.0,5.208,6.583,1.375,0.042,19.9,13.475,7.2
2011-05-07,86.0,77.583,63.0,7.0,8.167,1.167,0.208,18.3,15.504,13.7
2011-05-08,89.0,51.042,26.0,3.792,4.375,0.583,0.25,23.4,17.371,12.1
2011-05-09,73.0,45.417,18.0,5.875,6.458,0.583,0.25,24.2,17.6,11.3
2011-05-10,91.0,68.375,52.0,11.0,12.667,1.667,0.458,20.1,16.796,14.6
2011-05-11,92.0,84.708,69.0,15.417,18.458,3.042,0.125,15.9,13.708,12.4
2011-05-12,93.0,84.292,67.0,8.957,10.348,1.391,0.435,18.7,14.958,12.1
2011-05-13,93.0,59.917,30.0,5.042,5.833,0.792,0.417,20.5,16.104,12.8
2011-05-14,69.0,44.667,24.0,8.625,10.583,1.958,0.625,21.9,15.796,8.8
2011-05-15,66.0,36.833,17.0,4.458,5.042,0.583,0.583,26.1,18.558,11.8
2011-05-16,81.0,49.875,28.0,13.042,15.792,2.75,1.083,23.6,17.338,9.4
2011-05-17,74.0,43.0,22.0,9.417,10.25,0.833,0.958,22.7,17.962,12.2
2011-05-18,82.0,46.833,18.0,8.25,10.083,1.833,0.958,25.4,16.862,7.5
2011-05-19,83.0,47.958,21.0,14.5,16.792,2.292,1.292,28.1,19.875,10.3
2011-05-20,75.0,41.5,21.0,10.083,11.25,1.167,1.333,30.1,22.271,13.2
2011-05-21,79.0,53.833,33.0,7.125,8.125,1.0,0.875,28.1,22.738,15.0
2011-05-22,88.0,78.25,64.0,5.167,6.042,0.875,0.75,21.2,16.246,12.6
2011-05-23,80.0,59.0,35.0,9.875,11.833,1.958,0.417,18.3,14.817,10.9
2011-05-24,85.0,64.5,31.0,6.458,7.667,1.208,0.375,19.8,14.829,11.6
2011-05-25,82.0,49.625,18.0,7.208,8.583,1.375,0.708,25.3,17.846,10.8
2011-05-26,83.0,66.958,48.0,7.5,8.542,1.042,0.5,20.1,16.017,12.1
2011-05-27,82.0,69.292,49.0,6.792,7.917,1.125,0.292,20.8,17.392,15.4
2011-05-28,90.0,81.292,70.0,7.417,8.5,1.083,0.042,20.8,18.017,15.3
2011-05-29,92.0,91.708,90.0,9.875,11.833,1.958,0.292,18.6,16.85,14.3
2011-05-30,93.0,85.458,71.0,3.167,3.75,0.583,0.318,16.1,13.562,11.1
2011-05-31,82.0,63.125,37.0,8.0,10.875,2.875,0.417,16.7,11.533,8.9
2011-06-01,87.0,70.542,54.0,4.043,6.261,2.217,0.609,15.9,11.546,7.9
2011-06-02,88.0,82.083,70.0,10.083,12.708,2.625,0.583,17.3,14.396,10.6
2011-06-03,90.0,61.25,30.0,7.75,9.875,2.125,0.333,28.0,20.6,14.6
2011-06-04,88.0,56.5,27.0,6.917,8.25,1.333,0.958,28.6,21.604,14.1
2011-06-05,90.0,69.708,45.0,3.167,3.375,0.208,0.375,25.2,20.217,16.4
2011-06-06,92.0,56.542,27.0,5.5,6.333,0.833,0.333,27.0,21.162,15.6
2011-06-07,87.0,59.208,23.0,9.583,11.875,2.292,1.958,27.7,20.825,14.6
2011-06-08,82.0,61.583,40.0,8.682,9.636,0.955,1.611,24.6,19.888,15.3
2011-06-09,86.0,63.708,39.0,7.667,8.583,0.917,0.542,27.3,20.775,14.0
2011-06-10,85.0,68.167,44.0,9.458,10.25,0.792,0.417,28.3,22.188,17.6
2011-06-11,89.0,72.083,46.0,8.083,9.208,1.125,0.333,25.3,21.492,19.1
2011-06-12,87.0,61.5,40.0,6.292,7.083,0.792,0.292,26.9,21.721,15.8
2011-06-13,88.0,62.833,37.0,7.167,8.208,1.042,0.458,26.6,21.283,16.8
2011-06-14,87.0,61.792,38.0,5.667,6.458,0.792,0.5,24.7,19.892,16.9
2011-06-15,80.0,54.833,31.0,5.042,5.75,0.708,0.25,25.6,20.104,15.3
2011-06-16,86.0,67.125,43.0,9.458,11.917,2.458,0.708,25.4,19.575,14.0
2011-06-17,90.0,81.542,72.0,8.417,9.417,1.0,0.292,19.8,18.567,17.8
2011-06-18,89.0,81.625,62.0,8.25,9.417,1.167,0.042,22.1,18.688,16.7
2011-06-19,91.0,65.5,28.0,6.75,8.792,2.042,0.625,27.6,21.333,15.7
2011-06-20,87.0,64.25,33.0,7.792,8.958,1.167,0.417,31.4,24.396,18.1
2011-06-21,84.0,68.333,41.0,8.167,9.042,0.875,0.292,29.7,24.583,21.6
2011-06-22,82.0,58.458,31.0,7.583,9.0,1.417,0.333,32.7,26.279,20.3
2011-06-23,92.0,75.625,51.0,10.458,13.458,3.0,0.208,29.5,24.771,22.0
2011-06-24,88.0,67.875,32.0,8.042,11.042,3.0,0.292,33.9,26.342,22.4
2011-06-25,92.0,83.917,69.0,8.792,10.708,1.917,0.208,23.9,20.504,18.0
2011-06-26,93.0,91.417,84.0,9.792,12.375,2.583,0.25,20.2,18.821,17.9
2011-06-27,93.0,88.583,76.0,14.043,23.826,9.783,0.348,22.9,20.454,17.5
2011-06-28,93.0,79.542,54.0,8.208,11.625,3.417,0.125,30.0,24.95,20.9
2011-06-29,89.0,65.875,49.0,5.25,7.0,1.75,0.167,30.6,26.571,23.6
2011-06-30,90.0,66.833,42.0,7.917,12.5,4.583,0.583,31.7,26.138,21.9
2011-07-01,84.0,60.875,39.0,5.565,7.304,1.739,0.304,32.3,27.025,22.1
2011-07-02,86.0,68.042,44.0,7.75,9.292,1.542,0.5,31.7,26.188,22.5
2011-07-03,86.0,74.417,55.0,7.375,9.75,2.375,0.417,29.2,25.5,22.7
2011-07-04,88.0,75.375,47.0,6.875,7.875,1.0,0.625,33.4,25.988,22.8
2011-07-05,92.0,70.167,44.0,7.042,8.583,1.542,0.417,28.9,24.254,21.1
2011-07-06,79.0,57.208,32.0,6.208,6.792,0.583,0.542,32.0,25.204,20.2
2011-07-07,82.0,67.125,51.0,10.167,12.75,2.583,0.542,29.2,25.246,19.7
2011-07-08,90.0,75.625,50.0,9.417,11.333,1.917,0.167,31.6,26.675,24.0
2011-07-09,88.0,67.833,40.0,7.375,9.833,2.458,0.208,34.4,28.254,23.8
2011-07-10,88.0,63.667,37.0,4.875,6.417,1.542,0.208,35.2,28.558,23.4
2011-07-11,87.0,67.125,38.0,8.167,10.292,2.125,0.167,35.1,27.929,22.6
2011-07-12,87.0,62.625,36.0,10.409,13.227,2.818,0.636,34.8,28.454,23.5
2011-07-13,86.0,66.917,33.0,11.083,13.917,2.833,1.042,35.1,27.296,23.3
2011-07-14,89.0,62.958,33.0,10.0,12.625,2.625,0.583,36.3,28.7,22.6
2011-07-15,86.0,61.792,29.0,8.292,9.583,1.292,0.375,36.5,29.283,23.4
2011-07-16,84.0,57.458,34.0,7.292,8.333,1.042,0.5,37.0,29.771,22.9
2011-07-17,82.0,58.833,32.0,7.5,8.708,1.208,2.083,37.1,29.788,23.6
2011-07-18,82.0,63.667,47.0,7.333,8.292,0.958,0.792,34.1,28.879,24.2
2011-07-19,92.0,86.167,72.0,8.042,14.333,6.292,0.917,26.4,24.608,22.9
2011-07-20,92.0,86.792,70.0,6.0,8.391,2.391,0.652,26.6,21.762,16.5
2011-07-21,91.0,77.583,59.0,6.208,9.083,2.875,0.75,19.2,16.271,14.1
2011-07-22,81.0,68.583,57.0,10.417,16.833,6.417,0.417,20.3,18.008,15.7
2011-07-23,89.0,73.417,52.0,7.167,9.25,2.083,0.125,23.8,19.442,14.0
2011-07-24,87.0,68.542,45.0,3.833,4.625,0.792,0.25,29.8,24.296,19.4
2011-07-25,89.0,69.292,41.0,5.875,6.708,0.833,0.458,31.8,25.742,21.8
2011-07-26,91.0,76.458,47.0,10.875,13.208,2.333,0.333,30.9,24.854,21.2
2011-07-27,91.0,77.25,44.0,10.458,13.708,3.25,0.5,31.6,24.596,21.5
2011-07-28,93.0,85.875,53.0,10.125,11.667,1.542,0.375,30.1,23.146,21.2
2011-07-29,93.0,89.333,77.0,10.0,13.458,3.458,0.667,25.4,22.875,21.9
2011-07-30,92.0,81.833,59.0,6.833,11.458,4.625,0.417,28.1,23.267,20.0
2011-07-31,90.0,85.708,76.0,6.083,7.625,1.542,0.833,22.7,20.667,19.4
2011-08-01,92.0,84.333,65.0,9.042,13.0,3.958,0.292,23.3,20.162,18.4
2011-08-02,92.0,79.5,64.0,7.826,13.478,5.652,0.609,25.7,22.367,19.1
2011-08-03,85.0,76.417,69.0,9.667,12.0,2.333,0.333,26.5,23.642,21.4
2011-08-04,89.0,73.292,48.0,5.792,10.375,4.583,0.25,30.9,25.167,20.9
2011-08-05,90.0,74.083,53.0,5.458,12.375,6.917,0.667,30.9,25.758,21.1
2011-08-06,87.0,69.083,36.0,6.667,8.667,2.0,0.25,35.8,28.117,24.1
2011-08-07,91.0,72.333,36.0,8.917,11.917,3.0,0.625,34.0,27.338,22.9
2011-08-08,91.0,71.0,43.0,10.545,12.591,2.045,0.5,33.3,27.154,23.6
2011-08-09,91.0,64.542,39.0,9.708,15.25,5.542,0.417,34.6,28.546,22.3
2011-08-10,89.0,61.083,36.0,7.667,13.667,6.0,0.5,36.5,29.854,24.1
2011-08-11,73.0,57.292,46.0,6.167,7.125,0.958,0.292,32.2,28.783,25.6
2011-08-12,77.0,59.042,41.0,7.167,7.917,0.75,0.375,32.2,27.708,23.6
2011-08-13,85.0,62.5,38.0,7.667,8.583,0.917,0.125,33.6,27.808,21.9
2011-08-14,84.0,65.542,40.0,4.25,4.5,0.25,0.5,35.2,28.938,24.3
2011-08-15,89.0,71.083,35.0,6.458,7.25,0.792,0.375,35.7,27.467,23.1
2011-08-16,90.0,67.208,39.0,5.208,6.0,0.792,0.0,34.3,28.008,24.5
2011-08-17,90.0,67.542,39.0,6.042,7.5,1.458,0.083,34.6,28.35,23.3
2011-08-18,90.0,74.917,47.0,7.958,9.333,1.375,0.375,33.7,27.829,24.6
2011-08-19,92.0,82.167,69.0,11.625,13.375,1.75,0.583,24.7,22.608,20.9
2011-08-20,90.0,79.25,64.0,10.208,12.375,2.167,0.125,24.2,22.042,20.1
2011-08-21,93.0,91.0,86.0,7.083,7.708,0.625,0.208,20.4,18.617,17.6
2011-08-22,93.0,84.833,71.0,9.042,10.625,1.583,0.083,22.6,19.621,17.4
2011-08-23,89.0,81.0,70.0,8.625,10.042,1.417,0.042,26.5,23.046,19.7
2011-08-24,90.0,74.5,49.0,8.391,10.565,2.174,0.773,30.9,26.071,23.2
2011-08-25,91.0,81.208,62.0,6.583,10.417,3.833,0.625,28.6,25.304,23.4
2011-08-26,92.0,84.083,67.0,8.542,18.042,9.5,0.292,27.7,23.725,21.1
2011-08-27,92.0,82.25,63.0,6.5,9.875,3.375,0.292,25.9,22.5,20.7
2011-08-28,89.0,65.083,41.0,3.042,3.875,0.833,0.375,29.8,24.279,19.3
2011-08-29,86.0,63.25,38.0,5.917,8.417,2.5,0.583,30.4,23.583,17.9
2011-08-30,89.0,65.708,37.0,7.833,11.792,3.958,0.583,30.2,23.583,17.5
2011-08-31,90.0,76.167,55.0,8.208,12.083,3.875,0.542,29.8,24.604,20.8
2011-09-01,92.0,84.458,68.0,5.391,15.13,9.739,0.652,28.1,24.892,23.3
2011-09-02,92.0,79.0,62.0,3.333,10.25,6.917,0.625,29.8,26.346,23.9
2011-09-03,89.0,79.0,67.0,1.792,3.542,1.75,0.375,28.4,25.892,23.6
2011-09-04,89.0,77.625,60.0,2.292,3.292,1.0,0.292,28.0,24.446,22.2
2011-09-05,89.0,73.375,55.0,7.083,10.25,3.167,0.417,27.7,24.054,21.3
2011-09-06,77.0,56.458,35.0,3.542,4.375,0.833,0.292,27.1,22.654,19.8
2011-09-07,85.0,56.792,28.0,9.667,13.542,3.875,0.625,28.9,22.496,17.2
2011-09-08,85.0,65.667,38.0,8.167,10.542,2.375,0.833,30.0,23.238,17.8
2011-09-09,90.0,74.684,42.0,11.217,13.087,1.87,1.045,31.1,24.2,19.4
2011-09-10,91.0,68.708,36.0,9.458,12.042,2.583,0.375,33.9,26.725,20.8
2011-09-11,87.0,75.958,56.0,8.542,10.5,1.958,0.417,28.9,24.3,21.7
2011-09-12,83.0,65.792,35.0,6.875,8.708,1.833,0.5,32.2,26.621,23.0
2011-09-13,88.0,63.542,35.0,8.292,10.917,2.625,0.5,33.8,27.629,22.6
2011-09-14,89.0,65.5,33.0,9.792,13.958,4.167,0.667,33.2,27.0,22.6
2011-09-15,87.0,67.429,38.0,9.696,12.391,2.696,0.652,32.3,26.833,23.1
2011-09-16,87.0,66.955,42.0,7.545,10.409,2.864,0.318,31.7,26.796,22.6
2011-09-17,90.0,72.708,55.0,5.833,8.375,2.542,0.583,30.8,26.517,23.6
2011-09-18,81.0,63.083,36.0,4.792,5.917,1.125,0.417,32.5,27.475,24.0
2011-09-19,92.0,79.833,61.0,6.875,9.458,2.583,0.667,25.6,21.4,17.0
2011-09-20,93.0,92.609,91.0,9.917,12.083,2.167,0.583,17.0,15.887,14.9
2011-09-21,93.0,92.75,91.0,9.542,11.5,1.958,0.083,18.9,15.829,14.9
2011-09-22,93.0,79.25,62.0,10.292,13.708,3.417,0.208,23.4,18.942,15.3
2011-09-23,83.0,62.208,32.0,6.167,7.5,1.333,0.375,23.4,17.225,12.7
2011-09-24,89.0,59.167,25.0,8.708,12.25,3.542,0.292,22.9,16.512,10.8
2011-09-25,90.0,69.292,40.0,5.917,11.667,5.75,0.333,22.1,16.312,10.1
2011-09-26,91.0,77.25,59.0,13.174,22.957,9.783,0.391,20.0,16.083,11.9
2011-09-27,92.0,65.25,30.0,15.333,24.083,8.75,0.583,25.3,17.242,11.7
2011-09-28,90.0,69.708,38.0,12.625,29.458,16.833,0.708,23.6,16.05,9.1
2011-09-29,90.0,72.167,38.0,11.0,21.667,10.667,0.542,24.4,17.267,11.2
2011-09-30,86.0,71.667,59.0,6.75,8.25,1.5,0.542,24.0,19.958,16.9
2011-10-01,64.0,50.792,33.0,2.125,3.083,0.958,0.375,20.5,16.95,13.5
2011-10-02,67.0,57.625,40.0,3.542,4.583,1.042,0.375,18.2,14.312,12.2
2011-10-03,77.0,54.083,27.0,4.609,6.087,1.478,0.696,18.4,13.333,9.7
2011-10-04,87.0,62.458,29.0,9.542,15.417,5.875,0.667,21.4,13.617,6.3
2011-10-05,93.0,86.542,68.0,21.708,41.042,19.333,0.917,15.1,12.346,8.6
2011-10-06,94.0,77.5,49.0,10.625,12.583,1.958,0.083,22.3,16.775,13.5
2011-10-07,89.0,58.875,36.0,10.545,15.818,5.273,0.591,19.1,16.117,13.2
2011-10-08,83.0,59.292,31.0,16.167,27.083,10.917,0.583,21.9,14.729,8.4
2011-10-09,90.0,69.958,45.0,7.458,10.167,2.708,0.375,20.8,14.917,8.5
2011-10-10,91.0,68.917,31.0,13.833,23.167,9.333,0.292,24.6,17.508,13.4
2011-10-11,86.0,61.083,43.0,12.417,17.542,5.125,0.375,20.4,17.112,14.2
2011-10-12,81.0,55.542,29.0,16.167,23.042,6.875,0.75,21.3,15.775,10.3
2011-10-13,91.0,73.708,37.0,17.417,35.917,18.5,0.917,20.0,14.0,8.0
2011-10-14,94.0,80.75,53.0,15.458,26.667,11.208,0.625,22.1,16.408,10.8
2011-10-15,92.0,84.042,68.0,9.458,12.667,3.208,0.167,23.1,19.608,17.5
2011-10-16,92.0,67.417,45.0,5.792,7.042,1.25,0.708,23.9,19.317,17.9
2011-10-17,80.0,59.292,43.0,5.458,6.917,1.458,0.5,22.7,18.133,14.7
2011-10-18,75.0,52.333,33.0,8.25,13.542,5.292,0.5,18.2,14.596,8.4
2011-10-19,87.0,67.208,41.0,16.5,30.042,13.542,1.042,15.0,10.575,5.2
