date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2017-01-16,3.1666666666666665,15.125,20.416666666666668,5.291666666666667,
2017-01-17,3.2083333333333335,12.541666666666666,16.5,3.9583333333333335,
2017-01-18,4.291666666666667,15.826086956521738,20.91304347826087,5.086956521739131,
2017-01-19,4.958333333333333,15.130434782608695,23.347826086956523,8.217391304347826,
2017-01-20,4.083333333333333,16.0,21.583333333333332,5.583333333333333,
2017-01-21,3.3333333333333335,10.583333333333334,15.25,4.666666666666667,
2017-01-22,2.875,12.958333333333334,18.041666666666668,5.083333333333333,
2017-01-23,2.6666666666666665,5.041666666666667,7.125,2.0833333333333335,
2017-01-24,2.0,5.333333333333333,8.416666666666666,3.0833333333333335,
2017-01-25,2.0416666666666665,6.375,10.5,4.125,
2017-01-26,2.0,6.208333333333333,9.666666666666666,3.4583333333333335,
2017-01-27,2.608695652173913,8.375,11.416666666666666,3.0416666666666665,
2017-01-28,2.5833333333333335,8.083333333333334,10.375,2.2916666666666665,
2017-01-29,2.6666666666666665,6.625,9.625,3.0,
2017-01-30,2.2916666666666665,8.416666666666666,11.916666666666666,3.5,
2017-01-31,2.7083333333333335,10.541666666666666,13.125,2.5833333333333335,
2017-02-01,3.0416666666666665,11.391304347826088,15.565217391304348,4.173913043478261,
2017-02-02,3.2083333333333335,12.173913043478262,18.73913043478261,6.565217391304348,
2017-02-03,3.0,6.875,8.958333333333334,2.0833333333333335,
2017-02-04,2.375,3.5833333333333335,5.208333333333333,1.625,
2017-02-05,2.125,6.208333333333333,9.208333333333334,3.0,
2017-02-06,2.375,5.833333333333333,8.5,2.6666666666666665,
2017-02-07,2.6666666666666665,7.75,10.958333333333334,3.2083333333333335,
2017-02-08,3.1666666666666665,16.291666666666668,21.583333333333332,5.291666666666667,
2017-02-09,4.458333333333333,21.833333333333332,29.5,7.666666666666667,
2017-02-10,4.304347826086956,16.083333333333332,19.875,3.7916666666666665,
2017-02-11,2.625,5.375,6.875,1.5,
2017-02-12,2.4166666666666665,4.5,6.083333333333333,1.5833333333333333,
2017-02-13,2.5,9.125,12.458333333333334,3.3333333333333335,
2017-02-14,2.375,11.833333333333334,15.25,3.4166666666666665,
2017-02-15,2.9583333333333335,6.0,7.0,1.0,
2017-02-16,3.6666666666666665,16.17391304347826,24.73913043478261,8.565217391304348,
2017-02-17,2.5,5.416666666666667,6.875,1.4583333333333333,
2017-02-18,2.3333333333333335,9.583333333333334,13.5,3.9166666666666665,
2017-02-19,3.375,14.375,20.083333333333332,5.708333333333333,
2017-02-20,3.5833333333333335,16.416666666666668,26.416666666666668,10.0,
2017-02-21,3.0416666666666665,9.541666666666666,11.291666666666666,1.75,
2017-02-22,2.5416666666666665,10.583333333333334,12.875,2.2916666666666665,
2017-02-23,3.6666666666666665,15.166666666666666,19.541666666666668,4.375,
2017-02-24,3.5217391304347827,7.916666666666667,9.5,1.5833333333333333,
2017-02-25,3.3333333333333335,12.75,18.5,5.75,
2017-02-26,3.75,16.916666666666668,29.208333333333332,12.291666666666666,
2017-02-27,3.2916666666666665,15.25,21.625,6.375,
2017-02-28,3.0416666666666665,13.25,15.458333333333334,2.2083333333333335,
2017-03-01,2.7916666666666665,4.608695652173913,6.043478260869565,1.434782608695652,
2017-03-02,2.625,7.869565217391305,11.304347826086957,3.4347826086956523,
2017-03-03,3.2916666666666665,17.958333333333332,34.25,16.291666666666668,
2017-03-04,2.25,5.791666666666667,6.5,0.7083333333333334,
2017-03-05,2.125,6.083333333333333,8.166666666666666,2.0833333333333335,
2017-03-06,2.0,1.625,2.0,0.375,
2017-03-07,2.1666666666666665,4.5,4.958333333333333,0.4583333333333333,
2017-03-08,2.3333333333333335,8.291666666666666,10.333333333333334,2.0416666666666665,
2017-03-09,2.125,2.7083333333333335,3.3333333333333335,0.625,
2017-03-10,2.217391304347826,7.458333333333333,10.583333333333334,3.125,
2017-03-11,2.9583333333333335,11.541666666666666,14.583333333333334,3.0416666666666665,
2017-03-12,3.5416666666666665,14.916666666666666,22.583333333333332,7.666666666666667,
2017-03-13,4.0,19.958333333333332,28.416666666666668,8.458333333333334,
2017-03-14,2.7916666666666665,13.75,16.416666666666668,2.6666666666666665,
2017-03-15,2.6666666666666665,12.695652173913043,18.08695652173913,5.391304347826087,
2017-03-16,2.1666666666666665,3.9583333333333335,4.791666666666667,0.8333333333333334,
2017-03-17,2.0,4.291666666666667,5.041666666666667,0.75,
2017-03-18,2.875,11.791666666666666,17.041666666666668,5.25,
2017-03-19,2.625,6.75,7.541666666666667,0.7916666666666666,
2017-03-20,2.0,1.5833333333333333,1.7083333333333333,0.125,
2017-03-21,2.0416666666666665,3.1666666666666665,3.3333333333333335,0.16666666666666666,
2017-03-22,2.1666666666666665,6.583333333333333,8.791666666666666,2.2083333333333335,
2017-03-23,2.4166666666666665,12.291666666666666,17.125,4.833333333333333,
2017-03-24,3.347826086956522,10.625,14.333333333333334,3.7083333333333335,
2017-03-25,3.9583333333333335,12.708333333333334,14.458333333333334,1.75,
2017-03-26,4.041666666666667,18.625,21.583333333333332,2.9583333333333335,
2017-03-27,3.9583333333333335,18.541666666666668,23.125,4.583333333333333,
2017-03-28,3.625,16.125,18.916666666666668,2.7916666666666665,
2017-03-29,2.8333333333333335,14.0,17.73913043478261,3.739130434782609,
2017-03-30,2.0833333333333335,3.9166666666666665,4.333333333333333,0.4166666666666667,
2017-03-31,2.375,11.208333333333334,14.0,2.7916666666666665,
2017-04-01,2.7916666666666665,3.2083333333333335,3.5416666666666665,0.3333333333333333,
2017-04-02,3.0833333333333335,10.041666666666666,14.041666666666666,4.0,
2017-04-03,3.625,11.75,13.291666666666666,1.5416666666666667,
2017-04-04,4.478260869565218,15.91304347826087,18.47826086956522,2.5652173913043477,
2017-04-05,4.291666666666667,14.875,16.916666666666668,2.0416666666666665,
