date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2012-01-01,193.042,3.417,8.208,9.792,14.708,4.917,7.5,201.25
2012-01-02,193.826,3.333,6.217,7.125,9.917,2.792,24.458,200.043
2012-01-03,191.304,3.125,6.522,9.696,14.304,4.609,4.833,197.826
2012-01-04,191.875,3.75,10.0,15.542,24.042,8.5,6.125,201.875
2012-01-05,191.417,4.522,16.875,19.042,34.333,15.292,7.708,208.292
2012-01-06,190.75,3.625,10.833,11.875,18.75,6.875,10.75,201.583
2012-01-07,190.75,5.292,19.458,21.208,39.417,18.208,21.5,210.208
2012-01-08,189.5,5.292,19.958,25.042,51.25,26.208,19.25,209.458
2012-01-09,188.458,4.375,14.333,19.0,32.5,13.5,16.208,202.792
2012-01-10,191.667,3.792,12.083,15.217,24.304,9.087,7.417,203.75
2012-01-11,193.792,4.565,16.625,19.696,33.826,14.13,13.087,210.417
2012-01-12,191.348,4.5,18.087,19.333,35.583,16.25,16.25,209.435
2012-01-13,191.478,4.125,14.609,11.458,18.042,6.583,29.792,206.087
2012-01-14,189.167,3.542,8.458,8.042,10.667,2.625,15.375,197.625
2012-01-15,191.1,4.125,6.7,13.583,20.667,7.083,15.0,197.8
2012-01-16,190.0,3.75,9.2,17.25,30.167,12.917,14.042,199.2
2012-01-17,191.083,3.375,9.083,10.391,15.696,5.304,9.792,200.167
2012-01-18,193.208,3.167,9.708,13.0,20.667,7.667,5.375,202.917
2012-01-19,194.25,5.435,19.583,24.667,42.0,17.333,13.375,213.833
2012-01-20,195.833,5.458,14.958,15.708,23.417,7.708,21.625,210.792
2012-01-21,193.625,5.417,18.833,20.75,40.75,20.0,21.458,212.458
2012-01-22,189.125,4.083,14.25,15.583,27.958,12.375,5.958,203.375
2012-01-23,189.583,4.217,15.333,17.542,34.208,16.667,10.625,204.917
2012-01-24,190.174,4.167,12.696,16.696,28.826,12.13,13.542,202.87
2012-01-25,193.087,2.792,5.348,6.667,10.125,3.458,7.208,198.435
2012-01-26,193.958,2.25,4.25,4.542,7.5,2.958,2.25,198.208
2012-01-27,196.292,3.417,7.833,10.375,16.5,6.125,9.25,204.125
2012-01-28,195.958,4.625,16.208,24.333,44.208,19.875,11.292,212.167
2012-01-29,197.792,5.583,26.5,28.25,54.417,26.167,20.25,224.292
2012-01-30,201.125,6.958,31.208,27.417,55.583,28.167,35.833,232.333
2012-01-31,200.708,6.333,25.083,27.174,50.348,23.174,26.792,225.792
2012-02-01,197.25,4.833,20.042,21.75,38.292,16.542,18.583,217.292
2012-02-02,194.792,6.391,24.125,23.0,50.958,27.958,25.25,218.917
2012-02-03,197.391,3.375,8.826,8.792,11.625,2.833,14.875,206.217
2012-02-04,192.043,4.917,17.043,19.75,38.042,18.292,20.417,209.087
2012-02-05,193.917,3.417,8.958,10.125,13.667,3.542,12.833,202.875
2012-02-06,193.75,5.167,22.458,22.292,41.667,19.375,15.208,216.208
2012-02-07,192.375,4.0,11.75,13.304,22.783,9.478,15.625,204.125
2012-02-08,194.875,2.917,6.792,7.833,11.833,4.0,8.083,201.667
2012-02-09,194.792,4.167,12.625,15.375,20.188,4.812,13.667,207.417
2012-02-10,194.333,4.083,10.25,11.696,15.913,4.217,12.625,204.583
2012-02-11,196.625,4.375,11.333,13.458,16.417,2.958,17.75,207.958
2012-02-12,196.0,4.833,15.625,23.125,36.167,13.042,19.833,211.625
2012-02-13,195.696,5.583,18.391,25.25,38.083,12.833,20.333,214.087
2012-02-14,192.826,4.167,16.739,17.875,28.542,10.667,13.208,209.565
2012-02-15,193.217,4.125,15.087,15.792,26.167,10.375,13.476,208.304
2012-02-16,197.417,3.0,7.917,9.042,11.125,2.083,8.708,205.333
2012-02-17,197.75,3.458,12.25,12.609,19.739,7.13,11.455,210.0
2012-02-18,195.208,5.0,21.917,20.458,41.5,21.042,18.6,217.125
2012-02-19,196.458,3.25,10.292,12.167,16.792,4.625,13.042,206.75
2012-02-20,197.292,3.917,14.667,19.5,32.208,12.708,12.25,211.958
2012-02-21,197.25,4.667,14.458,22.5,37.292,14.792,15.708,211.708
2012-02-22,195.833,4.458,13.042,19.292,32.417,13.125,18.333,208.875
2012-02-23,195.391,4.083,10.696,15.125,23.042,7.917,15.042,206.087
2012-02-24,196.13,2.125,5.217,3.913,6.261,2.348,10.333,201.348
