date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,2.5416666666666665,2.6666666666666665,0.125,7.666666666666667
2011-01-02,1.8333333333333333,1.8333333333333333,0.0,8.916666666666666
2011-01-03,2.9166666666666665,3.125,0.20833333333333334,8.458333333333334
2011-01-04,2.625,2.7083333333333335,0.08333333333333333,7.791666666666667
2011-01-05,9.521739130434783,11.0,1.4782608695652173,6.708333333333333
2011-01-06,15.958333333333334,20.791666666666668,4.833333333333333,11.166666666666666
2011-01-07,7.291666666666667,8.125,0.8333333333333334,7.583333333333333
2011-01-08,6.75,7.625,0.875,6.75
2011-01-09,10.333333333333334,12.0,1.6666666666666667,10.875
2011-01-10,10.083333333333334,12.416666666666666,2.3333333333333335,12.541666666666666
2011-01-11,5.375,5.708333333333333,0.3333333333333333,10.75
2011-01-12,7.3478260869565215,8.434782608695652,1.0869565217391304,6.541666666666667
2011-01-13,8.416666666666666,9.083333333333334,0.6666666666666666,10.166666666666666
2011-01-14,8.0,8.791666666666666,0.7916666666666666,9.416666666666666
2011-01-15,5.166666666666667,5.458333333333333,0.2916666666666667,9.833333333333334
2011-01-16,10.833333333333334,15.75,4.916666666666667,14.083333333333334
2011-01-17,12.541666666666666,23.583333333333332,11.041666666666666,11.166666666666666
2011-01-18,15.541666666666666,28.583333333333332,13.041666666666666,11.333333333333334
2011-01-19,18.17391304347826,34.30434782608695,16.130434782608695,18.375
2011-01-20,10.833333333333334,12.708333333333334,1.875,9.541666666666666
2011-01-21,9.875,12.708333333333334,2.8333333333333335,8.208333333333334
2011-01-22,4.125,4.791666666666667,0.6666666666666666,7.041666666666667
2011-01-23,3.25,3.625,0.375,7.291666666666667
2011-01-24,4.416666666666667,4.875,0.4583333333333333,3.7916666666666665
2011-01-25,5.375,6.208333333333333,0.8333333333333334,3.2916666666666665
2011-01-26,13.869565217391305,18.043478260869566,4.173913043478261,4.0
2011-01-27,12.4,16.0,3.6,12.4
2011-03-12,5.375,5.75,0.375,19.875
2011-03-13,7.541666666666667,8.375,0.8333333333333334,10.208333333333334
2011-03-14,12.173913043478262,13.521739130434783,1.3478260869565217,14.333333333333334
2011-03-15,12.583333333333334,14.375,1.7916666666666667,16.375
2011-03-16,13.416666666666666,18.875,5.458333333333333,18.75
2011-03-17,7.208333333333333,7.375,0.16666666666666666,12.5
2011-03-18,5.5,5.833333333333333,0.3333333333333333,15.125
2011-03-19,5.791666666666667,6.375,0.5833333333333334,12.75
2011-03-20,8.666666666666666,10.166666666666666,1.5,15.583333333333334
2011-03-21,7.217391304347826,8.173913043478262,0.9565217391304348,17.541666666666668
2011-03-22,18.791666666666668,21.791666666666668,3.0,26.666666666666668
2011-03-23,21.565217391304348,27.82608695652174,6.260869565217392,32.208333333333336
2011-03-24,9.041666666666666,10.291666666666666,1.25,9.75
2011-03-25,3.5,3.5833333333333335,0.08333333333333333,14.625
2011-03-26,7.375,7.875,0.5,14.833333333333334
2011-03-27,11.708333333333334,12.958333333333334,1.25,23.666666666666668
2011-03-28,13.0,14.26086956521739,1.2608695652173914,41.666666666666664
2011-03-29,12.625,16.666666666666668,4.041666666666667,21.333333333333332
2011-03-30,7.333333333333333,7.458333333333333,0.125,18.875
2011-03-31,5.208333333333333,5.583333333333333,0.375,14.416666666666666
2011-04-01,12.041666666666666,15.333333333333334,3.2916666666666665,10.75
2011-04-02,9.083333333333334,10.5,1.4166666666666667,17.875
2011-04-03,1.25,1.25,0.0,9.291666666666666
2011-04-04,10.875,12.875,2.0,8.375
2011-04-05,14.125,18.25,4.125,18.125
2011-04-06,13.434782608695652,17.869565217391305,4.434782608695652,15.916666666666666
2011-04-07,7.666666666666667,8.458333333333334,0.7916666666666666,12.375
2011-04-08,5.583333333333333,5.625,0.041666666666666664,15.375
2011-04-09,7.375,7.416666666666667,0.041666666666666664,18.75
2011-04-10,5.625,5.916666666666667,0.2916666666666667,26.541666666666668
2011-04-11,10.875,11.708333333333334,0.8333333333333334,24.0
2011-04-12,13.458333333333334,15.875,2.4166666666666665,29.541666666666668
2011-04-13,12.434782608695652,13.434782608695652,1.0,23.125
2011-04-14,16.875,18.416666666666668,1.5416666666666667,32.625
2011-04-15,9.916666666666666,10.666666666666666,0.75,27.083333333333332
2011-04-16,5.958333333333333,6.041666666666667,0.08333333333333333,27.958333333333332
2011-04-17,7.625,7.833333333333333,0.20833333333333334,16.0
2011-04-18,7.125,9.0,1.875,20.875
2011-04-19,4.875,5.125,0.25,11.833333333333334
2011-04-20,6.217391304347826,6.782608695652174,0.5652173913043478,5.375
2011-04-21,11.416666666666666,14.75,3.3333333333333335,15.416666666666666
2011-04-22,10.333333333333334,12.083333333333334,1.75,21.791666666666668
2011-04-23,4.083333333333333,4.125,0.041666666666666664,12.5
2011-04-24,4.208333333333333,4.208333333333333,0.0,18.0
2011-04-25,7.041666666666667,7.041666666666667,0.0,21.0
2011-04-26,10.0,10.333333333333334,0.3333333333333333,23.25
2011-04-27,3.4347826086956523,3.4347826086956523,0.0,34.875
2011-04-28,8.166666666666666,8.291666666666666,0.125,13.916666666666666
2011-04-29,6.375,6.833333333333333,0.4583333333333333,13.125
2011-04-30,5.708333333333333,5.791666666666667,0.08333333333333333,22.666666666666668
2011-05-01,3.125,3.125,0.0,24.541666666666668
2011-05-02,8.666666666666666,9.166666666666666,0.5,77.29166666666667
2011-05-03,7.208333333333333,7.625,0.4166666666666667,92.125
2011-05-04,3.608695652173913,3.652173913043478,0.043478260869565216,49.708333333333336
2011-05-05,3.0,3.125,0.125,20.916666666666668
