date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,187.708,3.542,9.5,10.0,15.042,5.042,12.208,197.208
2011-01-02,187.417,3.304,7.083,8.833,11.708,2.875,10.042,194.5
2011-01-03,186.708,2.917,6.0,8.125,11.958,3.833,9.583,192.708
2011-01-04,187.917,3.417,5.875,8.875,13.0,4.125,11.667,193.792
2011-01-05,189.292,4.0,14.792,25.542,52.625,27.083,12.708,204.083
2011-01-06,188.696,3.958,12.87,25.348,60.087,34.739,16.333,201.565
2011-01-07,189.208,3.833,12.292,22.833,42.833,20.0,12.292,201.5
2011-01-08,189.125,3.125,8.167,11.875,19.833,7.958,11.083,197.292
2011-01-09,189.0,3.565,9.083,17.083,36.583,19.5,21.167,198.083
2011-01-10,188.333,3.833,10.667,21.333,49.0,27.667,20.25,199.0
2011-01-11,188.583,3.333,7.167,15.25,29.667,14.417,14.875,195.75
2011-01-12,188.0,3.125,7.333,22.083,49.5,27.417,12.375,195.333
2011-01-13,188.889,4.208,14.611,26.957,60.174,33.217,24.0,203.5
2011-01-14,190.167,3.875,8.083,14.792,26.167,11.375,13.0,198.25
2011-01-15,190.208,3.583,7.542,14.958,28.875,13.917,14.667,197.75
2011-01-16,190.208,4.13,15.333,23.125,70.292,47.167,22.625,205.542
2011-01-17,188.792,3.625,12.292,20.833,70.375,49.542,16.5,201.083
2011-01-18,188.375,3.958,17.5,25.167,88.625,63.458,16.5,205.875
2011-01-19,187.167,4.875,23.125,27.917,102.917,75.0,25.0,210.292
2011-01-20,186.913,3.875,15.696,26.087,65.696,39.609,17.208,202.609
2011-01-21,187.708,3.833,14.667,17.833,40.083,22.25,16.667,202.375
2011-01-22,186.042,2.75,9.958,12.083,26.083,14.0,10.917,196.0
2011-01-23,188.5,2.565,6.25,9.958,18.0,8.042,8.333,194.75
2011-01-24,188.125,2.75,7.375,18.792,40.708,21.917,10.042,195.5
2011-01-25,188.292,3.083,5.292,20.458,41.625,21.167,8.917,193.583
2011-01-26,189.958,3.792,9.792,28.417,61.875,33.458,10.875,199.75
2011-01-27,189.609,5.0,33.348,32.957,71.217,38.261,21.87,222.957
2011-01-28,189.583,3.125,6.958,14.167,22.375,8.208,15.167,196.542
2011-01-29,190.125,2.792,5.542,9.167,13.958,4.792,10.125,195.667
2011-01-30,189.417,3.261,8.583,21.208,39.25,18.042,12.375,198.0
2011-01-31,189.625,4.167,13.208,32.625,79.667,47.042,16.167,202.833
2011-02-01,189.417,3.167,7.375,15.167,36.625,21.458,11.833,196.792
2011-02-02,190.333,3.25,10.542,15.375,26.875,11.5,11.625,200.875
2011-02-03,189.826,4.292,11.957,30.783,67.261,36.478,15.292,201.783
2011-02-04,188.583,3.792,6.792,20.75,35.875,15.125,20.375,195.375
2011-02-05,189.708,4.5,10.708,22.25,46.708,24.458,25.625,200.417
2011-02-06,190.917,7.652,30.167,37.333,112.083,74.75,41.652,221.083
2011-02-07,190.958,7.625,38.125,37.5,124.208,86.708,27.208,229.083
2011-02-08,187.25,2.333,4.417,10.292,19.458,9.167,6.292,191.667
2011-02-09,187.667,3.042,7.792,24.667,55.208,30.542,16.083,195.458
2011-02-10,187.783,4.042,12.783,29.826,66.783,36.957,16.75,200.565
2011-02-11,187.833,3.25,7.875,15.708,25.667,9.958,14.75,195.708
2011-02-12,188.625,3.625,7.625,17.917,33.542,15.625,14.375,196.25
2011-02-13,188.583,5.0,17.542,32.125,72.0,39.875,22.375,206.125
2011-02-14,188.417,5.875,26.958,33.875,96.083,62.208,29.917,215.375
2011-02-15,188.458,4.083,13.333,20.292,52.083,31.792,22.875,201.792
2011-02-16,187.208,2.875,9.958,20.042,39.875,19.833,13.292,197.167
2011-02-17,188.435,3.208,10.565,22.217,41.957,19.739,13.458,199.0
2011-02-18,190.0,3.25,6.292,15.5,25.042,9.542,17.583,196.292
2011-02-19,190.417,3.208,8.792,17.5,30.458,12.958,14.542,199.208
2011-02-20,190.4,3.739,12.533,24.0,51.292,27.292,16.0,202.933
2011-02-21,,4.875,,34.667,95.417,60.75,23.0,
2011-02-22,190.857,4.542,32.857,30.125,64.833,34.708,38.75,223.714
2011-02-23,190.875,6.375,31.375,40.733,112.267,71.533,29.1,222.25
2011-02-24,192.458,4.25,7.625,22.565,39.957,17.391,32.333,200.083
2011-02-25,191.708,4.625,13.708,21.833,40.25,18.417,27.042,205.417
2011-02-26,189.875,3.25,3.167,17.0,26.708,9.708,14.042,193.042
2011-02-27,190.958,2.913,2.917,20.174,39.174,19.0,13.083,193.875
2011-02-28,191.75,3.75,7.0,27.458,59.917,32.458,16.333,198.75
2011-03-01,189.958,3.833,20.333,28.583,70.625,42.042,19.917,210.292
2011-03-02,190.375,4.667,27.167,26.292,70.083,43.792,23.5,217.542
2011-03-03,191.583,2.958,6.167,7.583,10.542,2.958,16.375,197.75
2011-03-04,192.708,3.625,11.292,13.125,23.958,10.833,20.125,204.0
2011-03-05,192.167,5.333,28.917,29.478,77.957,48.478,17.375,221.083
2011-03-06,190.125,4.208,16.792,24.417,61.25,36.833,15.75,206.917
2011-03-07,195.818,5.217,12.591,18.25,37.083,18.833,34.042,208.409
2011-03-08,194.917,5.25,15.0,21.917,54.417,32.5,29.917,209.917
2011-03-09,193.75,4.458,14.5,22.083,49.75,27.667,25.375,208.25
2011-03-10,191.917,2.5,3.125,5.292,7.125,1.833,9.792,195.042
2011-03-11,191.583,2.5,4.75,7.208,12.5,5.292,10.542,196.333
2011-03-12,193.125,2.5,2.875,9.957,16.348,6.391,11.792,196.0
2011-03-13,193.292,2.667,5.667,21.792,44.167,22.375,14.083,198.958
2011-03-14,191.227,3.13,9.636,23.667,49.708,26.042,17.833,200.864
2011-03-15,192.167,3.125,8.708,20.0,41.042,21.042,16.708,200.875
2011-03-16,192.042,3.042,11.167,24.0,52.167,28.167,25.583,203.208
2011-03-17,189.375,4.167,17.667,25.25,39.667,14.417,19.5,207.042
2011-03-18,188.458,3.333,10.583,12.417,17.5,5.083,10.292,199.042
2011-03-19,188.667,2.458,6.917,10.783,20.957,10.174,10.292,195.583
2011-03-20,188.833,2.375,6.625,14.417,29.333,14.917,13.833,195.458
2011-03-21,192.273,2.652,6.864,18.375,35.75,17.375,14.917,199.136
2011-03-22,192.583,4.25,19.667,37.292,92.083,54.792,27.375,212.25
2011-03-23,190.5,4.0,16.917,27.167,51.708,24.542,18.792,207.417
2011-03-24,190.042,2.958,9.208,14.375,23.333,8.958,6.208,199.25
2011-03-25,192.792,2.542,4.917,9.917,15.208,5.292,11.792,197.708
2011-03-26,193.227,3.042,8.136,22.174,40.696,18.522,13.417,201.364
2011-03-27,193.208,3.167,10.875,23.0,49.25,26.25,21.304,204.083
2011-03-28,194.261,3.609,12.13,21.708,47.375,25.667,31.333,206.391
2011-03-29,192.542,3.458,12.042,27.292,60.208,32.917,19.833,204.583
2011-03-30,190.5,3.625,14.208,29.917,63.25,33.333,22.417,204.708
2011-03-31,188.25,2.75,5.625,10.917,17.375,6.458,10.917,193.875
2011-04-01,185.667,3.208,16.417,26.043,57.913,31.87,21.833,202.083
2011-04-02,186.833,2.833,15.5,17.292,34.792,17.5,18.0,202.333
2011-04-03,185.042,2.167,4.625,8.583,13.0,4.417,8.125,189.667
2011-04-04,186.25,2.478,9.208,17.375,35.0,17.625,13.0,195.458
2011-04-05,186.542,3.125,13.375,26.25,58.208,31.958,21.333,199.917
2011-04-06,184.565,3.25,16.478,28.042,67.458,39.417,19.792,201.043
2011-04-07,183.417,2.833,16.167,29.458,55.917,26.458,23.417,199.583
2011-04-08,181.875,3.083,12.875,30.565,55.739,25.174,28.125,194.75
