date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,188.833,83.0,65.875,51.0,6.042,7.417,7.625,0.208,,2.333,4.542,91.0,58.667,30.0,194.875
2011-01-02,188.208,92.0,78.125,64.0,2.5,3.458,3.583,0.125,,1.833,7.792,63.0,47.292,31.0,190.708
2011-01-03,187.875,92.0,84.958,76.0,4.583,5.542,5.917,0.375,,1.625,5.833,42.0,33.125,20.0,192.458
2011-01-04,189.333,93.0,76.542,54.0,2.167,2.292,2.583,0.292,,2.25,13.167,55.0,36.5,22.0,191.5
2011-01-05,191.652,94.0,84.542,74.0,3.478,6.875,7.667,0.792,,0.833,5.833,42.0,28.917,13.0,195.13
2011-01-06,191.667,96.0,94.0,87.0,9.125,20.478,24.522,4.043,,1.583,10.625,40.0,18.75,6.0,200.792
2011-01-07,192.083,89.0,79.5,70.0,1.042,1.75,1.917,0.167,,0.13,1.917,46.0,36.583,29.0,193.125
2011-01-08,191.958,89.0,73.75,52.0,4.458,5.625,6.542,0.917,,0.667,3.25,70.0,33.875,4.0,196.417
2011-01-09,192.292,96.0,88.667,74.0,9.208,14.875,17.083,2.208,,2.0,13.542,56.0,39.208,27.0,201.5
2011-01-10,192.125,96.0,93.417,86.0,10.792,20.667,26.292,5.625,,2.208,15.792,67.0,41.417,20.0,202.917
2011-01-11,190.773,94.0,87.583,70.0,3.409,5.792,7.083,1.292,,0.917,13.042,57.0,36.833,10.0,194.182
2011-01-12,190.833,75.0,67.167,58.0,2.208,5.417,6.5,1.083,,1.042,3.875,42.0,24.333,7.0,193.042
2011-01-13,190.75,94.0,81.292,66.0,5.125,9.435,11.087,1.652,,2.292,10.5,66.0,41.5,29.0,195.875
2011-01-14,192.5,96.0,88.958,78.0,4.833,6.833,7.667,0.833,,1.652,11.5,45.0,31.583,17.0,197.333
2011-01-15,191.5,94.0,85.0,74.0,3.458,3.375,3.625,0.25,,1.417,7.833,55.0,43.25,33.0,194.958
2011-01-16,193.583,87.0,72.458,63.0,6.208,11.542,15.208,3.667,,1.042,13.0,42.0,30.167,14.0,199.792
2011-01-17,194.0,92.0,76.333,55.0,7.417,16.75,24.792,8.042,,1.0,10.75,72.0,29.875,-3.0,201.417
2011-01-18,189.217,90.0,68.917,39.0,12.739,19.75,26.333,6.583,,2.583,8.625,103.0,42.833,-7.0,201.957
2011-01-19,188.417,96.0,79.75,55.0,15.417,29.917,40.542,10.625,,1.708,9.375,82.0,41.792,9.0,203.833
2011-01-20,190.125,96.0,94.292,89.0,14.125,24.87,36.652,11.783,,1.083,10.625,73.0,55.5,37.0,204.25
2011-01-21,189.708,96.0,91.5,76.0,13.542,20.0,24.958,4.958,,1.826,13.667,90.0,61.542,39.0,203.25
2011-01-22,189.417,96.0,86.708,67.0,11.292,13.958,17.167,3.208,,0.875,8.667,105.0,62.583,21.0,200.708
2011-01-23,189.583,95.0,83.333,74.0,4.708,6.583,7.375,0.792,,0.708,4.792,70.0,45.333,16.0,194.292
2011-01-24,190.167,94.0,72.708,61.0,4.875,7.417,9.458,2.042,,0.917,5.167,44.0,17.292,-8.0,195.042
2011-01-25,190.522,96.0,77.625,64.0,1.87,3.333,4.042,0.708,,1.125,8.583,33.0,12.667,-2.0,192.391
2011-01-26,191.208,96.0,92.375,75.0,3.375,7.0,8.542,1.542,,1.417,7.042,17.0,3.292,-8.0,194.583
2011-01-27,192.542,96.0,94.125,84.0,7.917,18.304,22.348,4.043,,2.708,16.958,16.0,6.667,-1.0,200.458
2011-01-28,192.167,96.0,84.167,73.0,3.542,8.458,9.583,1.125,,2.87,14.125,38.0,20.333,6.0,195.708
2011-01-29,191.917,85.0,73.792,63.0,0.75,1.333,1.5,0.167,,0.333,4.167,33.0,15.333,4.0,192.667
2011-01-30,191.667,96.0,87.333,77.0,4.0,8.167,9.833,1.667,,1.083,9.25,23.0,9.0,2.0,195.667
2011-01-31,191.083,96.0,91.583,68.0,4.542,10.125,11.625,1.5,,1.25,6.875,27.0,6.292,-6.0,195.625
2011-02-01,190.522,95.0,85.833,71.0,2.565,6.5,7.333,0.833,,1.917,12.083,35.0,14.667,1.0,193.087
2011-02-02,192.042,96.0,86.25,60.0,0.75,2.417,3.042,0.625,,0.917,6.125,4.0,-8.75,-20.0,192.792
2011-02-03,191.833,96.0,87.5,71.0,5.167,14.435,17.565,3.13,,1.5,7.375,25.0,-2.125,-17.0,197.0
2011-02-04,191.083,93.0,80.167,64.0,4.292,10.125,11.333,1.208,,2.565,18.292,43.0,18.75,-19.0,195.375
2011-02-05,191.0,92.0,75.917,63.0,7.625,11.417,13.833,2.417,,2.583,21.583,63.0,38.333,14.0,198.625
2011-02-06,190.958,96.0,83.042,75.0,7.25,13.917,15.667,1.75,,3.708,22.125,78.0,52.792,34.0,198.208
2011-02-07,193.167,97.0,91.458,75.0,9.125,19.875,37.458,17.583,,1.958,15.417,68.0,51.833,33.0,202.292
2011-02-08,190.783,93.0,84.375,64.0,1.174,1.917,2.417,0.5,,0.167,7.75,42.0,10.25,-17.0,191.957
2011-02-09,191.458,96.0,90.542,80.0,1.833,3.333,4.125,0.792,,0.417,9.125,17.0,0.667,-18.0,193.292
2011-02-10,191.333,96.0,83.708,60.0,3.333,6.609,9.043,2.435,,0.958,12.5,41.0,20.208,0.0,194.667
2011-02-11,191.792,96.0,89.125,64.0,5.0,6.917,8.125,1.208,,1.261,9.625,38.0,16.833,5.0,196.792
2011-02-12,192.25,92.0,76.5,56.0,3.417,6.458,7.042,0.583,,1.375,11.417,43.0,28.083,1.0,195.667
2011-02-13,191.833,94.0,84.875,61.0,7.083,14.333,16.083,1.75,,2.25,12.792,57.0,25.667,-1.0,198.917
2011-02-14,194.958,96.0,95.5,93.0,20.125,34.083,70.042,35.958,,1.458,20.208,46.0,31.5,17.0,215.083
2011-02-15,192.565,96.0,86.167,74.0,9.478,18.667,35.625,16.958,,1.125,19.667,57.0,28.042,6.0,202.043
2011-02-16,189.792,90.0,66.417,43.0,1.167,4.083,4.917,0.833,,0.5,9.5,57.0,29.833,10.0,190.958
2011-02-17,190.083,96.0,82.208,50.0,1.417,4.522,5.348,0.826,,0.75,9.25,40.0,15.542,-2.0,191.5
2011-02-18,192.125,94.0,83.667,69.0,1.667,3.417,3.583,0.167,,0.87,11.292,11.0,-1.958,-20.0,193.792
2011-02-19,192.625,96.0,84.708,67.0,5.542,8.25,9.25,1.0,,1.583,10.667,38.0,5.083,-24.0,198.167
