date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,97.0,82.70833333333333,63.0,14.041666666666666,18.375,4.333333333333333,0.8333333333333334,63.0,-0.7083333333333334,-45.0
2011-01-02,98.0,85.41666666666667,67.0,7.208333333333333,13.625,6.416666666666667,0.25,50.0,-1.125,-47.0
2011-01-03,73.0,62.125,50.0,1.2083333333333333,2.1666666666666665,0.9583333333333334,0.375,33.0,12.875,-1.0
2011-01-04,86.0,73.95833333333333,56.0,6.565217391304348,8.73913043478261,2.1739130434782608,1.0,39.0,0.75,-31.0
2011-01-05,71.0,65.33333333333333,55.0,1.3333333333333333,2.1666666666666665,0.8333333333333334,0.16666666666666666,16.0,-1.3333333333333333,-14.0
2011-01-06,77.0,70.04166666666667,60.0,4.041666666666667,5.083333333333333,1.0416666666666667,0.3333333333333333,36.0,12.5,-2.0
2011-01-07,73.0,62.75,51.0,2.7916666666666665,3.9583333333333335,1.1666666666666667,0.2916666666666667,30.0,3.4583333333333335,-12.0
2011-01-08,70.0,60.041666666666664,42.0,4.0,4.916666666666667,0.9166666666666666,0.16666666666666666,33.0,5.708333333333333,-12.0
2011-01-09,97.0,76.04166666666667,50.0,14.125,20.083333333333332,5.958333333333333,1.0,39.0,5.208333333333333,-44.0
2011-01-10,86.0,72.20833333333333,57.0,7.958333333333333,11.708333333333334,3.75,0.625,37.0,11.208333333333334,-23.0
2011-01-11,96.0,83.0,48.0,10.833333333333334,16.291666666666668,5.458333333333333,0.8333333333333334,10.0,-16.208333333333332,-37.0
2011-01-12,85.0,64.66666666666667,54.0,7.833333333333333,9.416666666666666,1.5833333333333333,0.3333333333333333,2.0,-24.375,-59.0
2011-01-13,96.0,83.41666666666667,67.0,18.375,26.416666666666668,8.041666666666666,1.0416666666666667,43.0,-8.958333333333334,-57.0
2011-01-14,93.0,74.75,55.0,3.5,4.75,1.25,1.0,8.0,-11.5,-29.0
2011-01-15,93.0,75.875,60.0,4.208333333333333,5.25,1.0416666666666667,0.9583333333333334,11.0,-11.166666666666666,-37.0
2011-01-16,77.0,65.79166666666667,53.0,5.086956521739131,6.130434782608695,1.0434782608695652,0.5,12.0,-4.833333333333333,-19.0
2011-01-17,89.0,71.625,59.0,10.875,17.791666666666668,6.916666666666667,0.5909090909090909,29.0,-6.875,-52.0
2011-01-18,84.0,58.875,23.0,21.333333333333332,36.5,15.166666666666666,1.4583333333333333,81.0,9.125,-51.0
2011-01-19,94.0,73.29166666666667,45.0,13.458333333333334,17.5,4.041666666666667,1.2083333333333333,74.0,14.125,-31.0
2011-01-20,97.0,92.54166666666667,81.0,7.041666666666667,7.958333333333333,0.9166666666666666,0.875,9.0,3.3333333333333335,-2.0
2011-01-21,98.0,97.41666666666667,96.0,6.0,7.166666666666667,1.1666666666666667,0.7916666666666666,10.0,-0.2916666666666667,-12.0
2011-01-22,98.0,97.125,95.0,9.125,12.333333333333334,3.2083333333333335,0.5833333333333334,34.0,8.5,-32.0
2011-01-23,98.0,82.20833333333333,65.0,7.458333333333333,9.75,2.2916666666666665,0.7916666666666666,33.0,12.416666666666666,-32.0
2011-01-24,82.0,67.04166666666667,49.0,10.333333333333334,13.583333333333334,3.25,0.6666666666666666,8.0,-19.75,-44.0
