date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-23,189.375,94.0,73.625,42.0,9.833333333333334,24.666666666666668,104.0,57.583333333333336,12.0,199.20833333333334
2011-03-24,184.79166666666666,92.0,72.0,34.0,6.25,1.625,117.0,39.333333333333336,-12.0,191.04166666666666
2011-03-25,186.66666666666666,91.0,59.541666666666664,22.0,6.875,2.0,87.0,28.25,-23.0,193.54166666666666
2011-03-26,189.7391304347826,90.0,57.75,27.0,6.608695652173913,4.166666666666667,59.0,8.333333333333334,-38.0,196.34782608695653
2011-03-27,189.6818181818182,86.0,52.291666666666664,18.0,6.2272727272727275,3.2083333333333335,111.0,38.875,-19.0,195.9090909090909
2011-03-28,189.0,89.0,66.54166666666667,30.0,8.666666666666666,7.708333333333333,125.0,40.25,-22.0,197.66666666666666
2011-03-29,191.29166666666666,73.0,45.833333333333336,18.0,6.166666666666667,11.958333333333334,158.0,77.54166666666667,-4.0,197.45833333333334
2011-03-30,189.5,84.0,55.208333333333336,19.0,11.541666666666666,13.208333333333334,185.0,104.70833333333333,30.0,201.04166666666666
2011-03-31,184.125,88.0,70.29166666666667,51.0,9.791666666666666,8.583333333333334,168.0,86.41666666666667,9.0,193.91666666666666
2011-04-01,188.0909090909091,96.0,63.0,20.0,8.318181818181818,8.625,142.0,62.666666666666664,-24.0,196.4090909090909
2011-04-02,186.875,95.0,61.75,40.0,8.458333333333334,17.75,141.0,64.95833333333333,6.0,195.33333333333334
2011-04-03,186.95833333333334,70.0,43.791666666666664,26.0,3.2083333333333335,5.958333333333333,83.0,36.833333333333336,5.0,190.16666666666666
2011-04-04,187.625,82.0,46.958333333333336,26.0,2.4583333333333335,3.8333333333333335,75.0,25.25,-22.0,190.08333333333334
2011-04-05,187.77272727272728,83.0,51.375,24.0,6.818181818181818,7.291666666666667,143.0,51.625,-40.0,194.5909090909091
2011-04-06,187.16666666666666,86.0,46.791666666666664,11.0,9.416666666666666,13.458333333333334,191.0,88.625,-21.0,196.58333333333334
2011-04-07,189.0,89.0,60.083333333333336,24.0,14.75,17.166666666666668,188.0,95.70833333333333,8.0,203.75
2011-04-08,184.95833333333334,88.0,63.291666666666664,31.0,12.958333333333334,11.916666666666666,186.0,125.58333333333333,51.0,197.91666666666666
2011-04-09,185.0,96.0,90.16666666666667,81.0,13.416666666666666,6.5,94.0,81.70833333333333,66.0,198.41666666666666
2011-04-10,184.75,92.0,71.45833333333333,41.0,10.958333333333334,12.708333333333334,156.0,94.25,30.0,195.70833333333334
2011-04-11,184.29166666666666,97.0,73.66666666666667,40.0,11.75,16.875,160.0,78.95833333333333,21.0,196.04166666666666
2011-04-12,188.6818181818182,75.0,41.333333333333336,20.0,3.8636363636363638,11.708333333333334,94.0,50.916666666666664,-4.0,192.54545454545453
2011-04-13,188.7826086956522,90.0,47.375,11.0,8.173913043478262,13.958333333333334,188.0,89.625,-24.0,196.95652173913044
2011-04-14,188.08333333333334,87.0,48.25,13.0,10.333333333333334,25.125,219.0,117.54166666666667,10.0,198.41666666666666
2011-04-15,187.33333333333334,88.0,58.291666666666664,19.0,13.625,25.583333333333332,226.0,138.58333333333334,46.0,200.95833333333334
2011-04-16,186.25,95.0,61.333333333333336,31.0,10.666666666666666,18.583333333333332,221.0,119.16666666666667,57.0,196.91666666666666
2011-04-17,187.08333333333334,82.0,45.541666666666664,21.0,6.333333333333333,7.333333333333333,169.0,92.75,35.0,193.41666666666666
2011-04-18,186.25,91.0,72.54166666666667,52.0,9.25,10.875,143.0,89.79166666666667,29.0,195.5
2011-04-19,186.0909090909091,94.0,90.41666666666667,85.0,4.909090909090909,6.125,82.0,45.5,12.0,191.0
2011-04-20,188.29166666666666,93.0,78.54166666666667,56.0,3.2083333333333335,1.8333333333333333,93.0,43.541666666666664,11.0,191.5
2011-04-21,190.3181818181818,94.0,78.125,51.0,10.727272727272727,7.565217391304348,141.0,73.91666666666667,16.0,201.04545454545453
2011-04-22,189.875,96.0,82.5,52.0,22.833333333333332,17.416666666666668,168.0,107.70833333333333,60.0,212.70833333333334
2011-04-23,185.79166666666666,96.0,92.5,87.0,19.75,10.875,145.0,126.5,77.0,205.54166666666666
2011-04-24,186.70833333333334,95.0,68.29166666666667,23.0,16.583333333333332,10.333333333333334,171.0,97.29166666666667,38.0,203.29166666666666
2011-04-25,187.91666666666666,97.0,69.83333333333333,37.0,15.75,10.458333333333334,147.0,75.0,18.0,203.66666666666666
2011-04-26,186.4090909090909,93.0,68.91666666666667,26.0,8.727272727272727,12.125,171.0,92.875,2.0,195.13636363636363
2011-04-27,185.04166666666666,94.0,67.79166666666667,40.0,11.666666666666666,29.458333333333332,242.0,167.125,86.0,196.70833333333334
2011-04-28,182.95833333333334,94.0,66.5,36.0,6.833333333333333,8.541666666666666,192.0,128.54166666666666,62.0,189.79166666666666
2011-04-29,185.95833333333334,96.0,66.375,33.0,6.916666666666667,10.458333333333334,155.0,91.08333333333333,36.0,192.875
2011-04-30,188.41666666666666,97.0,78.20833333333333,56.0,10.458333333333334,14.958333333333334,168.0,109.04166666666667,27.0,198.875
2011-05-01,185.20833333333334,95.0,71.41666666666667,46.0,11.041666666666666,17.583333333333332,197.0,149.95833333333334,96.0,196.25
2011-05-02,185.95833333333334,81.0,47.291666666666664,31.0,6.541666666666667,53.625,174.0,136.04166666666666,68.0,192.5
2011-05-03,186.0,96.0,73.95833333333333,37.0,8.409090909090908,30.083333333333332,191.0,112.45833333333333,41.0,194.4090909090909
2011-05-04,185.0,96.0,62.208333333333336,20.0,7.208333333333333,16.416666666666668,198.0,133.33333333333334,75.0,192.20833333333334
2011-05-05,187.70833333333334,93.0,73.66666666666667,57.0,6.333333333333333,13.958333333333334,141.0,94.375,51.0,194.04166666666666
2011-05-06,187.625,95.0,76.5,49.0,6.75,12.541666666666666,168.0,116.91666666666667,46.0,194.375
2011-05-07,184.04166666666666,96.0,88.41666666666667,74.0,9.041666666666666,11.25,164.0,141.33333333333334,126.0,193.08333333333334
2011-05-08,184.45833333333334,97.0,51.375,19.0,7.583333333333333,18.0,234.0,169.45833333333334,108.0,192.04166666666666
2011-05-09,187.79166666666666,82.0,55.208333333333336,21.0,9.166666666666666,12.083333333333334,230.0,158.08333333333334,78.0,196.95833333333334
2011-05-10,186.27272727272728,93.0,72.58333333333333,42.0,8.318181818181818,17.25,221.0,169.04166666666666,125.0,194.5909090909091
2011-05-11,187.20833333333334,96.0,93.58333333333333,86.0,5.75,11.25,132.0,125.58333333333333,118.0,192.95833333333334
2011-05-12,184.875,97.0,91.45833333333333,76.0,5.583333333333333,4.75,183.0,144.375,115.0,190.45833333333334
2011-05-13,183.625,96.0,64.83333333333333,29.0,2.375,37.791666666666664,204.0,156.25,90.0,186.0
2011-05-14,186.58333333333334,86.0,47.583333333333336,23.0,3.3333333333333335,31.416666666666668,216.0,149.58333333333334,66.0,189.91666666666666
2011-05-15,188.58333333333334,80.0,40.041666666666664,17.0,3.0416666666666665,12.958333333333334,240.0,169.625,80.0,191.625
2011-05-16,189.04166666666666,88.0,59.833333333333336,25.0,5.666666666666667,20.458333333333332,224.0,159.66666666666666,80.0,194.70833333333334
2011-05-17,187.1578947368421,97.0,74.45833333333333,37.0,7.947368421052632,29.956521739130434,207.0,151.5,101.0,195.10526315789474
2011-05-18,188.0,97.0,64.54166666666667,27.0,3.5,16.375,218.0,148.08333333333334,77.0,191.5
2011-05-19,189.41666666666666,94.0,59.125,20.0,7.083333333333333,19.958333333333332,269.0,174.58333333333334,79.0,196.5
2011-05-20,188.70833333333334,92.0,56.916666666666664,25.0,8.583333333333334,29.125,279.0,199.33333333333334,103.0,197.29166666666666
2011-05-21,186.33333333333334,91.0,64.95833333333333,33.0,10.541666666666666,38.083333333333336,296.0,208.04166666666666,126.0,196.875
2011-05-22,185.58333333333334,94.0,86.29166666666667,60.0,8.916666666666666,22.458333333333332,243.0,158.125,117.0,194.5
2011-05-23,187.33333333333334,95.0,77.33333333333333,50.0,7.333333333333333,8.125,172.0,128.66666666666666,91.0,194.66666666666666
2011-05-24,185.04545454545453,95.0,77.95833333333333,40.0,5.954545454545454,5.625,189.0,129.54166666666666,97.0,191.0
2011-05-25,186.5909090909091,96.0,65.70833333333333,30.0,7.590909090909091,9.91304347826087,234.0,155.29166666666666,79.0,194.1818181818182
2011-05-26,186.66666666666666,90.0,77.70833333333333,58.0,9.541666666666666,17.416666666666668,187.0,146.45833333333334,96.0,196.20833333333334
2011-05-27,185.04166666666666,95.0,79.58333333333333,51.0,6.458333333333333,10.5,199.0,160.20833333333334,141.0,191.5
2011-05-28,183.25,96.0,89.04166666666667,73.0,7.833333333333333,7.166666666666667,210.0,172.625,143.0,191.08333333333334
2011-05-29,181.95833333333334,97.0,93.79166666666667,90.0,9.833333333333334,7.708333333333333,177.0,165.91666666666666,148.0,191.79166666666666
2011-05-30,179.58333333333334,95.0,90.25,83.0,6.333333333333333,1.0833333333333333,145.0,127.66666666666667,104.0,185.91666666666666
2011-05-31,186.04545454545453,90.0,72.375,50.0,3.772727272727273,11.833333333333334,150.0,107.25,71.0,189.8181818181818
2011-06-01,186.79166666666666,93.0,79.0,61.0,4.25,19.625,153.0,104.29166666666667,68.0,191.04166666666666
2011-06-02,187.20833333333334,96.0,93.79166666666667,90.0,7.625,11.416666666666666,145.0,126.875,94.0,194.83333333333334
2011-06-03,187.20833333333334,97.0,76.33333333333333,40.0,10.125,12.875,255.0,183.33333333333334,133.0,197.33333333333334
2011-06-04,189.33333333333334,97.0,74.33333333333333,29.0,11.541666666666666,22.291666666666668,269.0,189.08333333333334,114.0,200.875
2011-06-05,187.29166666666666,96.0,82.04166666666667,52.0,11.375,38.041666666666664,251.0,181.16666666666666,138.0,198.66666666666666
2011-06-06,186.125,97.0,68.5,30.0,9.291666666666666,23.791666666666668,258.0,193.33333333333334,138.0,195.41666666666666
2011-06-07,188.6818181818182,95.0,72.33333333333333,31.0,9.636363636363637,29.25,264.0,187.45833333333334,129.0,198.3181818181818
2011-06-08,185.25,94.0,76.33333333333333,49.0,7.875,14.208333333333334,231.0,172.375,123.0,193.125
2011-06-09,185.625,96.0,72.91666666666667,45.0,7.916666666666667,16.0,253.0,188.75,116.0,193.54166666666666
2011-06-10,188.58333333333334,95.0,79.08333333333333,60.0,11.5,34.0,246.0,203.33333333333334,156.0,200.08333333333334
2011-06-11,185.95833333333334,96.0,85.91666666666667,60.0,11.708333333333334,34.791666666666664,231.0,196.375,154.0,197.66666666666666
2011-06-12,189.45833333333334,97.0,76.95833333333333,51.0,9.375,15.541666666666666,252.0,198.33333333333334,141.0,198.83333333333334
2011-06-13,187.29166666666666,96.0,76.625,51.0,9.333333333333334,16.166666666666668,242.0,196.20833333333334,159.0,196.625
2011-06-14,187.71428571428572,95.0,72.33333333333333,38.0,6.904761904761905,11.0,233.0,186.45833333333334,152.0,194.61904761904762
2011-06-15,189.125,92.0,71.875,47.0,5.5,8.875,225.0,171.70833333333334,113.0,194.625
2011-06-16,190.0,96.0,83.16666666666667,61.0,5.833333333333333,9.083333333333334,221.0,171.375,117.0,195.83333333333334
2011-06-17,185.79166666666666,96.0,89.875,79.0,6.208333333333333,9.458333333333334,191.0,173.70833333333334,164.0,192.0
2011-06-18,187.0,96.0,92.79166666666667,85.0,6.875,5.0,184.0,167.0,143.0,193.875
2011-06-19,191.54166666666666,96.0,79.08333333333333,50.0,8.125,16.083333333333332,255.0,196.25,149.0,199.66666666666666
2011-06-20,193.95833333333334,96.0,77.75,49.0,12.333333333333334,29.458333333333332,277.0,225.0,173.0,206.29166666666666
2011-06-21,191.3181818181818,96.0,87.41666666666667,62.0,9.454545454545455,29.541666666666668,282.0,220.79166666666666,192.0,200.77272727272728
2011-06-22,188.375,97.0,74.33333333333333,38.0,7.333333333333333,26.791666666666668,315.0,241.29166666666666,177.0,195.70833333333334
2011-06-23,191.5,96.0,86.5,55.0,11.333333333333334,37.75,301.0,238.25,207.0,202.83333333333334
2011-06-24,181.91666666666666,92.0,68.91666666666667,41.0,8.916666666666666,21.166666666666668,332.0,266.3333333333333,223.0,190.83333333333334
2011-06-25,187.79166666666666,96.0,89.91666666666667,80.0,5.333333333333333,4.625,223.0,200.625,175.0,193.125
2011-06-26,188.33333333333334,96.0,94.0,87.0,4.125,8.25,202.0,183.45833333333334,168.0,192.45833333333334
2011-06-27,192.77272727272728,97.0,91.58333333333333,77.0,13.272727272727273,7.3478260869565215,235.0,203.33333333333334,177.0,206.04545454545453
2011-06-28,189.4090909090909,97.0,89.0,68.0,10.363636363636363,16.666666666666668,279.0,237.375,201.0,199.77272727272728
2011-06-29,185.625,96.0,76.5,51.0,6.041666666666667,10.041666666666666,312.0,255.08333333333334,217.0,191.66666666666666
2011-06-30,193.25,96.0,84.95833333333333,61.0,8.875,24.125,295.0,238.83333333333334,202.0,202.125
2011-07-01,186.33333333333334,96.0,78.0,47.0,6.0,22.125,306.0,250.58333333333334,207.0,192.33333333333334
2011-07-02,184.125,96.0,79.0,57.0,4.666666666666667,22.208333333333332,294.0,244.875,213.0,188.79166666666666
2011-07-03,186.54166666666666,96.0,80.375,61.0,5.208333333333333,14.708333333333334,284.0,247.875,203.0,191.75
2011-07-04,182.54166666666666,94.0,75.875,50.0,9.416666666666666,37.875,322.0,262.7916666666667,218.0,191.95833333333334
2011-07-05,190.04761904761904,96.0,77.66666666666667,45.0,6.571428571428571,5.25,287.0,232.5,185.0,196.61904761904762
2011-07-06,194.54166666666666,95.0,68.29166666666667,35.0,5.25,13.25,303.0,234.04166666666666,165.0,199.79166666666666
2011-07-07,195.58333333333334,91.0,78.45833333333333,59.0,8.541666666666666,25.791666666666668,276.0,235.16666666666666,190.0,204.125
2011-07-08,192.91666666666666,96.0,88.5,74.0,10.708333333333334,17.541666666666668,277.0,246.16666666666666,224.0,203.625
2011-07-09,190.58333333333334,96.0,77.875,46.0,9.083333333333334,19.333333333333332,338.0,267.75,224.0,199.66666666666666
2011-07-10,191.54166666666666,94.0,74.33333333333333,42.0,7.708333333333333,15.5,339.0,265.625,207.0,199.25
2011-07-11,190.16666666666666,95.0,71.29166666666667,44.0,10.0,21.916666666666668,333.0,271.125,204.0,200.16666666666666
2011-07-12,188.20833333333334,96.0,74.08333333333333,45.0,9.541666666666666,24.5,324.0,267.0,210.0,197.75
2011-07-13,187.95833333333334,95.0,74.875,38.0,9.541666666666666,20.875,336.0,261.9583333333333,205.0,197.5
2011-07-14,187.375,95.0,83.25,48.0,9.916666666666666,24.25,332.0,255.29166666666666,219.0,197.29166666666666
2011-07-15,188.72727272727272,96.0,77.66666666666667,47.0,13.363636363636363,18.35,339.0,263.75,216.0,202.0909090909091
2011-07-16,188.41666666666666,96.0,76.5,51.0,18.208333333333332,33.25,333.0,269.75,218.0,206.625
2011-07-17,187.66666666666666,94.0,72.29166666666667,47.0,13.291666666666666,29.333333333333332,335.0,271.0,214.0,200.95833333333334
2011-07-18,185.625,94.0,75.66666666666667,53.0,16.25,24.0,320.0,268.125,216.0,201.875
2011-07-19,181.08333333333334,96.0,92.125,86.0,10.75,12.291666666666666,246.0,234.41666666666666,225.0,191.83333333333334
2011-07-20,179.16666666666666,95.0,90.75,73.0,6.041666666666667,9.25,263.0,214.25,163.0,185.20833333333334
2011-07-21,184.5,94.0,84.20833333333333,63.0,1.3333333333333333,8.166666666666666,189.0,156.625,143.0,185.83333333333334
2011-07-22,186.375,90.0,77.83333333333333,61.0,3.0,9.958333333333334,200.0,167.79166666666666,141.0,189.375
2011-07-23,187.5,95.0,84.375,68.0,5.708333333333333,8.125,224.0,178.20833333333334,116.0,193.20833333333334
2011-07-24,182.75,93.0,79.83333333333333,57.0,5.625,6.833333333333333,276.0,223.91666666666666,186.0,188.375
2011-07-25,185.04166666666666,93.0,77.45833333333333,56.0,5.833333333333333,24.416666666666668,294.0,243.41666666666666,206.0,190.875
2011-07-26,190.45454545454547,96.0,81.125,58.0,9.409090909090908,14.608695652173912,296.0,239.58333333333334,192.0,199.86363636363637
2011-07-27,187.875,96.0,84.625,56.0,6.333333333333333,11.541666666666666,300.0,233.66666666666666,202.0,194.20833333333334
2011-07-28,186.20833333333334,96.0,91.33333333333333,70.0,6.166666666666667,6.833333333333333,267.0,222.41666666666666,208.0,192.375
2011-07-29,185.08333333333334,96.0,94.20833333333333,87.0,7.25,3.2916666666666665,239.0,220.375,211.0,192.33333333333334
2011-07-30,184.25,96.0,88.625,69.0,7.333333333333333,4.458333333333333,273.0,224.54166666666666,192.0,191.58333333333334
2011-07-31,186.625,95.0,90.125,81.0,4.083333333333333,17.75,218.0,200.83333333333334,187.0,190.70833333333334
2011-08-01,189.25,94.0,89.79166666666667,75.0,5.166666666666667,11.208333333333334,231.0,201.0,185.0,194.41666666666666
2011-08-02,184.5,95.0,82.875,71.0,4.7272727272727275,19.5,242.0,216.41666666666666,191.0,189.22727272727272
2011-08-03,184.08333333333334,95.0,85.0,68.0,5.541666666666667,18.333333333333332,270.0,224.75,195.0,189.625
2011-08-04,181.79166666666666,96.0,79.0,53.0,5.875,10.75,302.0,241.625,188.0,187.66666666666666
2011-08-05,179.375,97.0,84.33333333333333,63.0,7.5,9.333333333333334,281.0,241.875,196.0,186.875
