date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,95.0,81.95833333333333,61.0,6.625,7.791666666666667,1.1666666666666667,0.25,81.0,12.833333333333334,-37.0
2011-01-02,96.0,72.25,46.0,3.4583333333333335,4.625,1.1666666666666667,0.0,92.0,29.416666666666668,-19.0
2011-01-03,59.0,49.375,40.0,1.0416666666666667,1.8333333333333333,0.7916666666666666,0.16666666666666666,72.0,36.458333333333336,14.0
2011-01-04,75.0,62.958333333333336,54.0,1.8695652173913044,2.4347826086956523,0.5652173913043478,1.125,69.0,26.0,2.0
2011-01-05,63.0,52.333333333333336,43.0,0.5909090909090909,0.9090909090909091,0.3181818181818182,0.0,53.0,19.75,-1.0
2011-01-06,64.0,56.0,41.0,1.875,2.25,0.375,0.2608695652173913,90.0,35.791666666666664,-1.0
2011-01-07,64.0,52.958333333333336,38.0,1.0416666666666667,1.5833333333333333,0.5416666666666666,0.08333333333333333,59.0,19.416666666666668,-12.0
2011-01-08,77.0,55.75,39.0,1.0833333333333333,1.5,0.4166666666666667,0.041666666666666664,60.0,14.291666666666666,-28.0
2011-01-09,98.0,76.58333333333333,51.0,4.75,5.833333333333333,1.0833333333333333,0.375,72.0,15.375,-27.0
2011-01-10,96.0,60.375,39.0,3.5416666666666665,4.416666666666667,0.875,0.16666666666666666,87.0,36.916666666666664,-1.0
2011-01-11,84.0,71.16666666666667,52.0,2.869565217391304,3.130434782608696,0.2608695652173913,0.9166666666666666,34.0,12.416666666666666,-18.0
2011-01-12,76.0,59.041666666666664,43.0,3.125,3.5416666666666665,0.4166666666666667,0.041666666666666664,27.0,-14.083333333333334,-47.0
2011-01-13,87.0,67.125,35.0,7.25,9.666666666666666,2.4166666666666665,1.0869565217391304,95.0,12.0,-64.0
2011-01-14,66.0,53.708333333333336,38.0,1.3333333333333333,1.4583333333333333,0.125,0.9583333333333334,43.0,9.541666666666666,-25.0
2011-01-15,77.0,59.583333333333336,40.0,1.6666666666666667,1.7916666666666667,0.125,0.9166666666666666,59.0,9.208333333333334,-37.0
2011-01-16,67.0,56.5,45.0,2.347826086956522,2.4347826086956523,0.08695652173913043,0.391304347826087,52.0,15.5,-14.0
2011-01-17,80.0,61.916666666666664,48.0,3.9583333333333335,4.5,0.5416666666666666,0.5833333333333334,54.0,9.875,-27.0
2011-01-18,85.0,62.5,36.0,6.739130434782608,7.826086956521739,1.0869565217391304,0.7916666666666666,83.0,24.041666666666668,-18.0
2011-01-19,81.0,68.08333333333333,61.0,2.7916666666666665,3.0,0.20833333333333334,2.0,66.0,39.791666666666664,-12.0
2011-01-20,90.0,75.95833333333333,70.0,0.0,0.0,0.0,0.29411764705882354,48.0,39.208333333333336,29.0
