date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-02-01,100.0,79.16666666666667,47.0,,108.0,21.125,-54.0
2012-02-02,97.0,68.75,47.0,,176.0,102.70833333333333,51.0
2012-02-03,72.0,48.291666666666664,34.0,,66.0,29.541666666666668,-21.0
2012-02-04,100.0,85.83333333333333,57.0,,71.0,30.083333333333332,4.0
2012-02-05,57.0,42.0,27.0,,69.0,38.083333333333336,-1.0
2012-02-06,100.0,93.33333333333333,65.0,,7.0,1.125,-10.0
2012-02-07,100.0,77.41666666666667,42.0,,91.0,42.25,3.0
2012-02-08,68.0,48.125,32.0,,35.0,10.5,-13.0
2012-02-09,73.0,51.125,31.0,,52.0,-2.0416666666666665,-59.0
2012-02-10,77.0,57.375,32.0,,84.0,17.0,-49.0
2012-02-11,86.0,54.125,35.0,,36.0,3.75,-47.0
2012-02-12,100.0,61.916666666666664,30.0,,42.0,-8.041666666666666,-82.0
2012-02-13,100.0,72.79166666666667,39.0,,78.0,31.916666666666668,-15.0
2012-02-14,89.0,72.0,39.0,,86.0,20.5,-37.0
2012-02-15,100.0,87.29166666666667,62.0,,61.0,12.708333333333334,-19.0
2012-02-16,94.0,53.125,29.0,,18.0,-5.0,-30.0
2012-02-17,70.0,48.583333333333336,27.0,,42.0,-0.7083333333333334,-30.0
2012-02-18,77.0,65.25,51.0,,80.0,32.333333333333336,-28.0
2012-02-19,67.0,50.041666666666664,39.0,,50.0,17.875,-24.0
2012-02-20,71.0,47.0,34.0,,57.0,2.3333333333333335,-30.0
2012-02-21,68.0,53.083333333333336,36.0,,20.0,-13.125,-49.0
2012-02-22,75.0,55.708333333333336,37.0,,47.0,0.125,-66.0
2012-02-23,84.0,58.041666666666664,33.0,,45.0,4.375,-54.0
2012-02-24,81.0,61.208333333333336,46.0,,9.0,-18.291666666666668,-59.0
2012-02-25,70.0,51.416666666666664,35.0,,36.0,-14.125,-57.0
2012-02-26,83.0,54.5,27.0,,62.0,-8.5,-86.0
2012-02-27,91.0,73.70833333333333,54.0,,68.0,10.833333333333334,-43.0
2012-02-28,100.0,65.26086956521739,20.0,,120.0,33.43478260869565,-36.0
2012-03-01,87.0,69.375,31.0,,164.0,70.91666666666667,-4.0
2012-03-02,56.0,40.75,29.0,,87.0,49.916666666666664,17.0
2012-03-03,71.0,49.5,38.0,,56.0,26.083333333333332,-16.0
2012-03-04,80.0,61.541666666666664,38.0,,67.0,18.75,-41.0
2012-03-05,89.0,59.833333333333336,33.0,,102.0,30.625,-44.0
2012-03-06,77.0,48.0,19.0,,152.0,74.625,-8.0
2012-03-07,85.0,62.583333333333336,36.0,,171.0,86.54166666666667,-25.0
2012-03-08,69.0,48.083333333333336,32.0,,188.0,137.0,82.0
2012-03-09,87.0,55.458333333333336,27.0,,158.0,89.25,20.0
2012-03-10,89.0,49.208333333333336,22.0,,199.0,77.25,14.0
2012-03-11,51.0,38.625,28.0,,69.0,20.5,-10.0
2012-03-12,83.0,62.458333333333336,45.0,,150.0,48.125,-52.0
2012-03-13,81.0,54.0,26.0,,228.0,118.0,2.0
2012-03-14,69.0,40.875,22.0,,80.0,42.375,-24.0
2012-03-15,80.0,57.5,40.0,,120.0,35.375,-61.0
2012-03-16,85.0,46.208333333333336,11.0,,179.0,87.91666666666667,-15.0
2012-03-17,75.0,48.291666666666664,18.0,,130.0,80.625,-15.0
2012-03-18,83.0,63.416666666666664,39.0,,207.0,157.04166666666666,99.0
2012-03-19,100.0,57.833333333333336,32.0,,201.0,153.375,92.0
2012-03-20,86.0,71.45833333333333,53.0,,140.0,101.125,67.0
2012-03-21,66.0,41.291666666666664,22.0,,117.0,49.375,-10.0
2012-03-22,83.0,71.70833333333333,57.0,,101.0,51.458333333333336,-22.0
2012-03-23,68.0,44.416666666666664,26.0,,117.0,81.5,30.0
2012-03-24,80.0,68.875,60.0,,51.0,39.25,18.0
2012-03-25,92.0,77.125,62.0,,77.0,53.958333333333336,36.0
2012-03-26,70.0,47.0,26.0,,102.0,45.791666666666664,-7.0
2012-03-27,100.0,78.04166666666667,57.0,,81.0,46.583333333333336,-18.0
2012-03-28,100.0,99.75,98.0,,123.0,87.91666666666667,38.0
2012-03-29,100.0,84.91666666666667,52.0,,100.0,86.16666666666667,63.0
2012-03-30,79.0,59.5,43.0,,83.0,56.041666666666664,14.0
2012-03-31,100.0,80.375,58.0,,39.0,25.625,0.0
2013-01-01,88.0,59.958333333333336,36.0,3.0833333333333335,117.0,62.0,-6.0
2013-01-02,85.0,56.291666666666664,34.0,2.375,54.0,26.541666666666668,-34.0
2013-01-03,85.0,63.541666666666664,38.0,2.9166666666666665,78.0,19.708333333333332,-53.0
2013-01-04,84.0,65.25,46.0,3.625,74.0,31.333333333333332,-21.0
2013-01-05,75.0,53.875,33.0,4.75,53.0,11.5,-28.0
2013-01-06,83.0,61.833333333333336,35.0,2.25,54.0,3.5833333333333335,-50.0
2013-01-07,84.0,66.54166666666667,31.0,2.7916666666666665,74.0,5.5,-57.0
2013-01-08,100.0,64.125,31.0,4.208333333333333,128.0,59.083333333333336,-11.0
2013-01-09,100.0,79.875,50.0,4.083333333333333,55.0,27.958333333333332,-11.0
2013-01-10,75.0,56.54545454545455,39.0,2.2916666666666665,13.0,-8.227272727272727,-39.0
2013-01-11,84.0,63.25,34.0,3.375,44.0,-6.625,-47.0
2013-01-12,85.0,60.666666666666664,27.0,4.75,99.0,27.541666666666668,-44.0
2013-01-13,76.0,48.583333333333336,29.0,2.2916666666666665,27.0,-2.5833333333333335,-62.0
2013-01-14,71.0,51.333333333333336,28.0,2.9166666666666665,42.0,-13.583333333333334,-53.0
2013-01-15,70.0,55.75,34.0,2.4166666666666665,42.0,-8.625,-51.0
2013-01-16,81.0,53.125,24.0,4.583333333333333,60.0,9.416666666666666,-45.0
2013-01-17,80.0,60.125,32.0,7.125,60.0,4.75,-41.0
2013-01-18,81.0,57.708333333333336,28.0,3.6666666666666665,68.0,0.125,-65.0
2013-01-19,56.0,42.916666666666664,29.0,1.5,42.0,16.083333333333332,-22.0
2013-01-20,78.0,60.5,30.0,2.4347826086956523,76.0,0.20833333333333334,-66.0
2013-01-21,77.0,53.916666666666664,26.0,10.458333333333334,89.0,24.041666666666668,-31.0
2013-01-22,80.0,59.458333333333336,28.0,7.833333333333333,51.0,-0.875,-39.0
2013-01-23,79.0,55.041666666666664,30.0,4.5,60.0,-0.875,-57.0
2013-01-24,82.0,68.16666666666667,51.0,6.0,104.0,12.125,-65.0
2013-01-25,67.0,45.041666666666664,32.0,10.166666666666666,147.0,93.91666666666667,29.0
2013-01-26,65.0,45.333333333333336,33.0,4.375,106.0,52.5,-3.0
2013-01-27,73.0,47.75,29.0,2.375,50.0,-1.3333333333333333,-54.0
2013-01-28,76.0,47.916666666666664,16.0,6.291666666666667,134.0,53.208333333333336,-54.0
2013-01-29,59.0,39.291666666666664,24.0,5.75,76.0,28.0,-25.0
2013-01-30,85.0,65.54166666666667,24.0,5.0,137.0,64.625,-6.0
2013-01-31,62.0,50.208333333333336,43.0,3.125,114.0,42.041666666666664,-11.0
2013-02-01,75.0,57.5,32.0,7.916666666666667,93.0,23.166666666666668,-57.0
2013-02-02,84.0,66.25,58.0,12.666666666666666,117.0,63.166666666666664,25.0
2013-02-03,91.0,77.25,51.0,14.375,149.0,79.125,24.0
2013-02-04,91.0,75.58333333333333,52.0,6.041666666666667,46.0,6.0,-29.0
2013-02-05,68.0,48.541666666666664,30.0,2.5833333333333335,-8.0,-35.0,-84.0
2013-02-06,73.0,52.458333333333336,29.0,3.0833333333333335,27.0,-30.083333333333332,-102.0
2013-02-07,65.0,49.666666666666664,29.0,3.1666666666666665,34.0,-6.416666666666667,-43.0
2013-02-08,92.0,80.04166666666667,58.0,5.0,8.0,-16.458333333333332,-33.0
2013-02-09,92.0,80.33333333333333,64.0,3.375,35.0,5.708333333333333,-30.0
2013-02-10,90.0,75.5,49.0,2.375,45.0,-9.375,-55.0
2013-02-11,73.0,52.916666666666664,34.0,3.6666666666666665,44.0,2.9166666666666665,-54.0
2013-02-12,65.0,55.708333333333336,49.0,1.6666666666666667,43.0,17.041666666666668,-12.0
2013-02-13,78.0,53.791666666666664,32.0,1.2083333333333333,54.0,6.333333333333333,-57.0
2013-02-14,91.0,64.83333333333333,47.0,3.875,34.0,2.0,-34.0
2013-02-15,91.0,85.91666666666667,69.0,8.708333333333334,56.0,30.708333333333332,-12.0
2013-02-16,62.0,48.041666666666664,37.0,8.333333333333334,80.0,50.333333333333336,31.0
2013-02-17,59.0,45.416666666666664,30.0,23.958333333333332,67.0,35.0,3.0
2013-02-18,66.0,47.0,33.0,4.875,36.0,6.125,-21.0
2013-02-19,73.0,47.375,28.0,2.25,45.0,6.75,-31.0
2013-02-20,78.0,54.625,26.0,6.625,65.0,12.333333333333334,-33.0
2013-02-21,83.0,55.625,30.0,5.043478260869565,47.0,-5.333333333333333,-53.0
2013-02-22,77.0,53.333333333333336,31.0,4.708333333333333,56.0,3.3333333333333335,-43.0
2013-02-23,82.0,59.916666666666664,30.0,4.416666666666667,68.0,6.583333333333333,-55.0
2013-02-24,83.0,62.083333333333336,27.0,3.5833333333333335,66.0,4.083333333333333,-49.0
2013-02-25,81.0,58.666666666666664,28.0,12.208333333333334,95.0,21.875,-51.0
2013-02-26,87.0,67.0,35.0,41.541666666666664,83.0,28.5,-18.0
2013-02-27,89.0,77.625,65.0,37.625,115.0,57.708333333333336,-18.0
2013-02-28,88.0,56.791666666666664,38.0,13.875,125.0,95.75,30.0
2013-03-01,76.0,63.125,49.0,16.041666666666668,59.0,43.458333333333336,28.0
2013-03-02,92.0,88.125,67.0,7.958333333333333,45.0,29.25,16.0
2013-03-03,92.0,60.375,31.0,4.708333333333333,66.0,26.583333333333332,-9.0
2013-03-04,73.0,49.833333333333336,35.0,12.5,68.0,30.25,-39.0
2013-03-05,92.0,81.95833333333333,52.0,12.166666666666666,66.0,56.083333333333336,47.0
2013-03-06,81.0,47.75,29.0,9.791666666666666,50.0,15.208333333333334,-19.0
2013-03-07,85.0,58.083333333333336,26.0,11.875,49.0,-9.25,-69.0
2013-03-08,83.0,45.458333333333336,24.0,10.5,65.0,15.416666666666666,-47.0
2013-03-09,84.0,47.041666666666664,24.0,8.708333333333334,68.0,24.375,-37.0
2013-03-10,85.0,43.583333333333336,22.0,9.25,44.0,19.083333333333332,0.0
2013-03-11,51.0,39.041666666666664,23.0,7.125,73.0,32.375,-7.0
2013-03-12,77.0,66.75,48.0,11.166666666666666,71.0,36.958333333333336,-16.0
2013-03-13,91.0,87.83333333333333,78.0,14.666666666666666,60.0,44.0,23.0
2013-03-14,92.0,60.5,32.0,4.833333333333333,100.0,54.333333333333336,31.0
2013-03-15,73.0,46.458333333333336,22.0,5.041666666666667,99.0,42.75,-18.0
2013-03-16,73.0,54.125,20.0,20.208333333333332,159.0,61.125,-11.0
2013-03-17,84.0,58.625,28.0,25.833333333333332,109.0,48.041666666666664,-22.0
2013-03-18,90.0,62.291666666666664,32.0,30.833333333333332,186.0,100.66666666666667,13.0
2013-03-19,66.0,46.958333333333336,38.0,12.833333333333334,92.0,70.79166666666667,52.0
2013-03-20,91.0,82.91666666666667,66.0,4.958333333333333,72.0,54.208333333333336,32.0
2013-03-21,92.0,69.375,44.0,2.4166666666666665,65.0,39.875,16.0
2013-03-22,68.0,44.0,25.0,6.208333333333333,108.0,61.041666666666664,11.0
2013-03-23,79.0,53.375,28.0,12.458333333333334,113.0,64.375,2.0
2013-03-24,88.0,49.958333333333336,18.0,17.916666666666668,179.0,85.91666666666667,-16.0
2013-03-25,52.0,33.333333333333336,19.0,22.458333333333332,209.0,150.41666666666666,93.0
2013-03-26,91.0,60.916666666666664,41.0,25.166666666666668,170.0,136.66666666666666,101.0
2013-03-27,92.0,79.75,51.0,29.708333333333332,134.0,95.45833333333333,59.0
2013-03-28,93.0,75.625,46.0,26.75,165.0,93.83333333333333,41.0
2013-03-29,86.0,67.16666666666667,30.0,30.0,207.0,113.625,47.0
2013-03-30,92.0,83.0,50.0,19.375,116.0,85.45833333333333,70.0
2013-03-31,52.0,38.5,27.0,9.083333333333334,140.0,112.0,86.0
2013-04-01,100.0,66.08333333333333,35.0,,101.0,51.125,-12.0
2013-04-02,100.0,89.33333333333333,71.0,,81.0,62.541666666666664,27.0
2013-04-03,100.0,95.0,69.0,,111.0,97.75,73.0
2013-04-04,100.0,72.25,42.0,,174.0,114.91666666666667,48.0
2013-04-05,100.0,80.79166666666667,53.0,,135.0,88.45833333333333,28.0
2013-04-06,100.0,89.54166666666667,67.0,,183.0,119.66666666666667,54.0
2013-04-07,100.0,82.58333333333333,40.0,,141.0,111.91666666666667,88.0
2013-04-08,66.0,40.166666666666664,26.0,,130.0,101.04166666666667,63.0
2013-04-09,84.0,61.875,31.0,,149.0,99.875,25.0
2013-04-10,82.0,52.708333333333336,25.0,,152.0,97.04166666666667,45.0
2013-04-11,81.0,56.958333333333336,29.0,,107.0,68.95833333333333,38.0
2013-04-12,100.0,60.791666666666664,26.0,,152.0,80.45833333333333,19.0
2013-04-13,100.0,75.91666666666667,47.0,,118.0,60.75,-7.0
2013-04-14,100.0,58.375,38.0,,209.0,139.91666666666666,23.0
2013-04-15,79.0,54.125,34.0,,147.0,107.83333333333333,55.0
2013-04-16,89.0,67.95833333333333,51.0,,143.0,102.75,21.0
2013-04-17,95.0,76.04166666666667,45.0,,207.0,131.125,76.0
2013-04-18,100.0,88.54166666666667,79.0,24.083333333333332,113.0,101.33333333333333,88.0
2013-04-19,100.0,52.666666666666664,29.0,9.083333333333334,118.0,85.95833333333333,44.0
2013-04-20,100.0,60.791666666666664,23.0,10.375,114.0,66.375,15.0
2013-04-21,100.0,88.25,65.0,2.0416666666666665,71.0,38.041666666666664,6.0
2013-04-22,79.0,51.583333333333336,26.0,16.958333333333332,137.0,81.125,18.0
2013-04-23,74.0,53.541666666666664,23.0,20.666666666666668,163.0,108.04166666666667,35.0
2013-04-24,100.0,76.79166666666667,40.0,16.541666666666668,188.0,130.66666666666666,69.0
2013-04-25,100.0,59.875,29.0,12.791666666666666,188.0,139.58333333333334,79.0
2013-04-26,100.0,82.20833333333333,51.0,13.541666666666666,200.0,113.04166666666667,73.0
2013-04-27,100.0,59.958333333333336,37.0,6.458333333333333,149.0,108.70833333333333,41.0
2013-04-28,72.0,42.125,24.0,10.5,177.0,122.83333333333333,51.0
2013-04-29,84.0,57.083333333333336,21.0,16.833333333333332,193.0,129.91666666666666,47.0
2013-04-30,85.0,78.45833333333333,54.0,20.416666666666668,131.0,113.20833333333333,106.0
2013-05-01,100.0,87.16666666666667,73.0,15.291666666666666,103.0,81.70833333333333,62.0
2013-05-02,100.0,66.20833333333333,33.0,2.2916666666666665,143.0,85.25,21.0
2013-05-03,84.0,50.208333333333336,28.0,1.125,171.0,104.41666666666667,17.0
2013-05-04,84.0,46.041666666666664,22.0,6.458333333333333,204.0,131.0,36.0
2013-05-05,77.0,55.208333333333336,35.0,13.791666666666666,207.0,139.20833333333334,62.0
2013-05-06,82.0,56.416666666666664,35.0,21.75,227.0,160.83333333333334,74.0
2013-05-07,100.0,74.25,52.0,4.0,119.0,79.375,26.0
2013-05-08,100.0,54.75,31.0,4.958333333333333,177.0,107.29166666666667,5.0
2013-05-09,86.0,60.416666666666664,33.0,10.416666666666666,165.0,113.70833333333333,49.0
2013-05-10,100.0,80.0,60.0,11.291666666666666,165.0,113.79166666666667,56.0
2013-05-11,100.0,94.66666666666667,73.0,11.25,158.0,124.54166666666667,107.0
2013-05-12,100.0,96.70833333333333,83.0,9.208333333333334,186.0,109.5,85.0
2013-05-13,100.0,97.91666666666667,86.0,12.666666666666666,134.0,103.75,78.0
2013-05-14,100.0,81.29166666666667,50.0,35.208333333333336,205.0,137.83333333333334,85.0
2013-05-15,100.0,97.70833333333333,82.0,16.458333333333332,153.0,116.20833333333333,98.0
2013-05-16,100.0,93.375,65.0,19.333333333333332,200.0,127.54166666666667,95.0
2013-05-17,100.0,81.83333333333333,61.0,9.791666666666666,150.0,112.29166666666667,66.0
2013-05-18,100.0,79.625,51.0,19.208333333333332,209.0,141.58333333333334,54.0
2013-05-19,100.0,80.70833333333333,60.0,19.625,187.0,155.29166666666666,112.0
2013-05-20,100.0,87.0,62.0,7.833333333333333,236.0,183.33333333333334,143.0
2013-05-21,100.0,82.54166666666667,54.0,18.17391304347826,225.0,179.75,122.0
2013-05-22,100.0,69.79166666666667,42.0,19.333333333333332,257.0,179.41666666666666,113.0
2013-05-23,80.0,52.208333333333336,30.0,15.833333333333334,232.0,178.33333333333334,111.0
2013-05-24,79.0,65.5,35.0,10.083333333333334,233.0,145.41666666666666,102.0
2013-05-25,100.0,78.0,55.0,5.666666666666667,167.0,122.91666666666667,70.0
2013-05-26,100.0,82.16666666666667,60.0,13.166666666666666,236.0,160.66666666666666,98.0
2013-05-27,100.0,76.08333333333333,52.0,10.666666666666666,244.0,184.58333333333334,123.0
2013-05-28,100.0,71.04166666666667,54.0,12.458333333333334,234.0,198.45833333333334,155.0
2013-05-29,100.0,88.16666666666667,77.0,15.708333333333334,197.0,178.70833333333334,166.0
2013-05-30,100.0,89.20833333333333,77.0,17.25,221.0,184.125,158.0
2013-05-31,100.0,80.66666666666667,55.0,16.833333333333332,234.0,176.45833333333334,119.0
2013-06-01,100.0,89.75,71.0,12.958333333333334,180.0,140.5,98.0
2013-06-02,100.0,90.95833333333333,71.0,10.583333333333334,148.0,124.83333333333333,88.0
2013-06-03,100.0,81.125,67.0,7.916666666666667,170.0,132.08333333333334,72.0
2013-06-04,100.0,86.25,56.0,17.125,202.0,147.41666666666666,100.0
2013-06-05,100.0,88.125,68.0,22.458333333333332,195.0,161.125,137.0
2013-06-06,100.0,89.45833333333333,69.0,19.583333333333332,227.0,172.95833333333334,138.0
2013-06-07,100.0,90.25,69.0,18.416666666666668,219.0,179.58333333333334,159.0
2013-06-08,100.0,92.04166666666667,76.0,6.0,201.0,168.91666666666666,134.0
2013-06-09,100.0,66.29166666666667,36.0,10.791666666666666,260.0,196.375,117.0
2013-06-10,100.0,81.25,62.0,23.0,223.0,181.875,136.0
2013-06-11,100.0,97.08333333333333,81.0,31.666666666666668,195.0,168.41666666666666,157.0
2013-06-12,100.0,98.125,79.0,16.375,206.0,176.91666666666666,156.0
2013-06-13,100.0,100.0,100.0,8.416666666666666,212.0,190.75,173.0
2013-06-14,100.0,92.91666666666667,75.0,13.625,234.0,209.41666666666666,183.0
2013-06-15,100.0,91.08333333333333,67.0,13.125,275.0,226.45833333333334,200.0
2013-06-16,100.0,99.875,98.0,7.583333333333333,212.0,183.375,165.0
2013-06-17,100.0,94.91666666666667,78.0,7.291666666666667,210.0,183.45833333333334,162.0
2013-06-18,100.0,100.0,100.0,13.625,214.0,198.625,174.0
2013-06-19,100.0,99.875,98.0,10.91304347826087,219.0,197.25,185.0
2013-06-20,100.0,91.875,67.0,15.791666666666666,245.0,208.25,182.0
2013-06-21,100.0,87.91666666666667,71.0,12.75,215.0,191.375,170.0
2013-06-22,100.0,87.5,65.0,18.583333333333332,225.0,193.70833333333334,167.0
2013-06-23,100.0,75.75,54.0,8.083333333333334,237.0,194.70833333333334,144.0
2013-06-24,100.0,84.0,61.0,10.208333333333334,240.0,203.95833333333334,155.0
2013-06-25,100.0,86.20833333333333,65.0,13.833333333333334,256.0,205.33333333333334,152.0
2013-06-26,100.0,95.16666666666667,75.0,9.0,233.0,191.16666666666666,154.0
2013-06-27,100.0,86.375,45.0,10.916666666666666,257.0,191.04166666666666,159.0
2013-06-28,100.0,100.0,100.0,10.583333333333334,185.0,172.08333333333334,160.0
2013-06-29,100.0,100.0,100.0,9.458333333333334,186.0,174.08333333333334,165.0
2013-06-30,100.0,95.83333333333333,79.0,19.041666666666668,225.0,195.29166666666666,172.0
2013-07-01,100.0,79.25,61.0,15.958333333333334,258.0,214.83333333333334,174.0
2013-07-02,100.0,76.375,53.0,6.125,249.0,207.95833333333334,153.0
2013-07-03,100.0,96.20833333333333,76.0,13.708333333333334,215.0,191.45833333333334,171.0
2013-07-04,100.0,92.25,77.0,20.708333333333332,244.0,215.91666666666666,188.0
2013-07-05,100.0,100.0,100.0,25.083333333333332,242.0,209.29166666666666,175.0
2013-07-06,100.0,80.375,47.0,30.666666666666668,336.0,256.8333333333333,205.0
2013-07-07,100.0,91.04166666666667,70.0,16.416666666666668,290.0,251.25,216.0
2013-07-08,100.0,98.70833333333333,76.0,8.208333333333334,285.0,241.95833333333334,223.0
2013-07-09,100.0,73.04166666666667,51.0,13.791666666666666,316.0,273.875,226.0
2013-07-10,84.0,64.54166666666667,45.0,17.0,343.0,285.5416666666667,233.0
2013-07-11,100.0,72.375,39.0,18.416666666666668,358.0,272.875,238.0
2013-07-12,100.0,86.54166666666667,70.0,13.5,249.0,222.45833333333334,207.0
2013-07-13,100.0,93.5,72.0,30.833333333333332,264.0,240.41666666666666,224.0
2013-07-14,100.0,94.25,73.0,16.375,262.0,231.54166666666666,216.0
2013-07-15,100.0,94.875,75.0,6.75,263.0,215.41666666666666,189.0
2013-07-16,100.0,92.625,70.0,10.041666666666666,243.0,192.5,176.0
2013-07-17,100.0,94.66666666666667,83.0,17.708333333333332,192.0,180.625,173.0
2013-07-18,100.0,97.20833333333333,79.0,9.833333333333334,243.0,202.20833333333334,173.0
2013-07-19,100.0,87.0,72.0,3.3684210526315788,219.0,194.54166666666666,166.0
2013-07-20,100.0,86.33333333333333,64.0,5.125,216.0,189.54166666666666,167.0
2013-07-21,100.0,91.375,73.0,10.458333333333334,223.0,192.16666666666666,170.0
2013-07-22,100.0,96.625,75.0,8.0,224.0,189.79166666666666,174.0
2013-07-23,100.0,99.95833333333333,99.0,9.791666666666666,223.0,201.20833333333334,191.0
2013-07-24,100.0,99.91666666666667,98.0,5.875,210.0,194.54166666666666,185.0
