date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2015-01-01,80.0,60.167,37.0,2.625,90.0,39.542,3.0
2015-01-02,82.0,64.75,43.0,4.292,141.0,62.917,-11.0
2015-01-03,93.0,74.708,45.0,9.417,151.0,80.042,21.0
2015-01-04,83.0,67.0,53.0,13.208,152.0,103.042,48.0
2015-01-05,85.0,66.208,50.0,5.208,104.0,70.667,36.0
2015-01-06,86.0,71.917,55.0,1.957,78.0,42.125,12.0
2015-01-07,78.0,59.333,40.0,1.5,81.0,51.292,-1.0
2015-01-08,82.0,67.125,46.0,2.5,99.0,40.875,-19.0
2015-01-09,76.0,60.292,40.0,1.792,84.0,43.292,20.0
2015-01-10,91.0,67.583,46.0,1.25,105.0,46.708,-5.0
2015-01-11,83.0,59.083,37.0,2.917,73.0,29.0,-4.0
2015-01-12,83.0,62.583,49.0,1.875,50.0,12.292,-36.0
2015-01-13,83.0,63.5,42.0,2.375,75.0,27.292,-38.0
2015-01-14,90.0,64.292,52.0,2.208,80.0,33.542,-13.0
2015-01-15,93.0,80.458,61.0,3.667,27.0,-0.042,-16.0
2015-01-16,84.0,67.458,50.0,4.208,61.0,13.458,-31.0
2015-01-17,94.0,63.208,40.0,6.333,80.0,26.75,-31.0
2015-01-18,98.0,89.042,69.0,3.833,65.0,39.292,2.0
2015-01-19,94.0,52.125,37.0,1.875,68.0,39.042,12.0
2015-01-20,66.0,51.917,37.0,2.5,69.0,30.208,-2.0
2015-01-21,91.0,65.375,42.0,0.417,70.0,16.833,-32.0
2015-01-22,78.0,57.875,41.0,2.667,67.0,16.625,-30.0
2015-01-23,96.0,69.0,52.0,3.542,35.0,7.417,-24.0
2015-01-24,96.0,76.125,52.0,2.167,33.0,-0.792,-32.0
2015-01-25,82.0,59.417,39.0,3.167,47.0,1.667,-42.0
2015-01-26,85.0,66.375,37.0,4.042,95.0,15.458,-46.0
2015-01-27,75.0,54.958,43.0,3.792,107.0,63.333,26.0
2015-01-28,79.0,59.958,39.0,11.042,128.0,71.417,24.0
2015-01-29,96.0,89.542,73.0,5.25,46.0,14.25,-10.0
2015-01-30,96.0,91.0,82.0,4.625,23.0,5.125,-9.0
2015-01-31,94.0,76.417,49.0,6.25,63.0,18.375,-24.0
2015-02-01,92.0,64.708,49.0,2.087,48.0,16.792,-3.0
2015-02-02,76.0,58.542,40.0,2.333,65.0,10.625,-36.0
2015-02-03,86.0,72.5,53.0,2.792,40.0,-1.75,-45.0
2015-02-04,83.0,64.792,43.0,4.167,86.0,24.833,-34.0
2015-02-05,86.0,65.958,45.0,7.958,84.0,41.625,-6.0
2015-02-06,95.0,82.083,67.0,6.25,33.0,19.083,0.0
2015-02-07,76.0,58.375,40.0,4.625,41.0,6.292,-19.0
2015-02-08,90.0,69.375,47.0,5.083,59.0,7.375,-43.0
2015-02-09,92.0,66.0,45.0,6.292,89.0,39.583,-14.0
2015-02-10,80.0,58.083,35.0,7.25,71.0,15.083,-24.0
2015-02-11,74.0,58.375,35.0,4.583,82.0,21.958,-25.0
2015-02-12,82.0,69.792,58.0,10.375,108.0,51.958,-28.0
2015-02-13,95.0,79.917,65.0,24.375,166.0,112.042,63.0
2015-02-14,97.0,78.25,59.0,7.833,217.0,150.458,98.0
2015-02-15,74.0,55.375,44.0,1.958,95.0,43.292,-23.0
2015-02-16,79.0,62.625,33.0,4.792,68.0,13.708,-45.0
2015-02-17,80.0,57.417,30.0,3.708,101.0,30.292,-22.0
2015-02-18,87.0,65.5,39.0,6.083,96.0,29.708,-48.0
2015-02-19,90.0,53.167,27.0,9.625,153.0,84.667,-6.0
2015-02-20,99.0,77.667,51.0,13.208,122.0,75.375,34.0
2015-02-21,99.0,63.667,44.0,2.958,116.0,76.125,39.0
2015-02-22,77.0,63.583,38.0,5.042,73.0,38.625,3.0
2015-02-23,95.0,82.167,66.0,6.625,102.0,53.583,25.0
2015-02-24,80.0,57.292,37.0,3.292,66.0,28.25,-13.0
2015-02-25,74.0,53.208,30.0,2.417,65.0,8.333,-33.0
2015-02-26,78.0,56.208,32.0,5.167,87.0,33.458,-6.0
2015-02-27,76.0,58.958,37.0,6.542,86.0,50.208,24.0
2015-02-28,75.0,66.708,54.0,7.375,65.0,50.75,38.0
2015-03-01,71.0,54.417,37.0,3.833,44.0,12.417,-25.0
2015-03-02,80.0,62.792,39.0,3.739,80.0,21.542,-42.0
2015-03-03,83.0,63.25,40.0,18.167,117.0,58.417,-5.0
2015-03-04,87.0,71.0,54.0,18.708,78.0,34.583,0.0
2015-03-05,90.0,79.0,63.0,14.708,81.0,47.625,3.0
2015-03-06,98.0,88.0,75.0,20.708,143.0,96.75,57.0
2015-03-07,99.0,91.833,81.0,18.833,169.0,135.708,99.0
2015-03-08,99.0,81.833,57.0,11.0,172.0,122.167,89.0
2015-03-09,96.0,85.75,59.0,10.125,120.0,42.458,6.0
2015-03-10,93.0,73.042,57.0,9.042,57.0,30.667,5.0
2015-03-11,90.0,75.208,52.0,9.083,45.0,18.208,-9.0
2015-03-12,83.0,68.5,51.0,4.708,53.0,26.0,-6.0
2015-03-13,90.0,69.458,55.0,4.5,80.0,50.917,14.0
2015-03-14,96.0,93.417,90.0,5.917,57.0,43.333,34.0
2015-03-15,90.0,54.583,34.0,10.333,100.0,58.542,22.0
2015-03-16,73.0,57.625,43.0,10.0,127.0,76.958,-2.0
2015-03-17,78.0,51.417,26.0,8.789,185.0,112.458,50.0
2015-03-18,88.0,66.458,46.0,14.292,190.0,122.708,34.0
2015-03-19,95.0,77.417,56.0,10.125,197.0,138.5,112.0
2015-03-20,68.0,53.083,40.0,21.125,141.0,96.5,41.0
2015-03-21,78.0,59.708,45.0,4.833,79.0,49.458,14.0
2015-03-22,78.0,53.292,36.0,9.708,143.0,89.792,51.0
2015-03-23,91.0,53.875,30.0,9.708,119.0,89.667,36.0
2015-03-24,93.0,71.333,55.0,5.25,71.0,42.833,10.0
2015-03-25,79.0,53.958,29.0,1.083,101.0,44.292,-12.0
2015-03-26,81.0,58.25,42.0,1.708,107.0,53.083,-7.0
2015-03-27,92.0,70.917,53.0,3.125,132.0,65.542,-6.0
2015-03-28,92.0,78.167,60.0,7.542,132.0,84.042,42.0
2015-03-29,82.0,65.458,38.0,10.042,128.0,85.083,32.0
2015-03-30,88.0,65.458,46.0,17.792,180.0,121.083,50.0
2015-03-31,81.0,56.417,30.0,19.208,174.0,103.583,36.0
2015-04-01,,,,34.542,,,
2015-04-02,,,,7.083,,,
2015-04-03,86.0,69.25,57.0,11.833,188.0,172.0,153.0
2015-04-04,80.0,69.167,49.0,7.708,134.0,91.417,66.0
2015-04-05,100.0,93.667,79.0,7.75,96.0,77.333,57.0
2015-04-06,100.0,85.542,69.0,8.125,162.0,114.25,71.0
2015-04-07,98.0,93.083,78.0,11.5,71.0,58.917,42.0
2015-04-08,96.0,76.167,55.0,8.833,38.0,20.125,-7.0
2015-04-09,85.0,69.542,51.0,5.708,66.0,39.708,4.0
2015-04-10,99.0,91.833,77.0,3.739,75.0,58.958,18.0
2015-04-11,99.0,96.708,91.0,2.583,97.0,81.208,48.0
2015-04-12,96.0,80.833,61.0,8.5,113.0,72.917,33.0
2015-04-13,100.0,88.292,72.0,8.083,112.0,71.542,27.0
