date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.917,97.0,83.917,65.0,14.833,16.625,25.125,8.5,0.375,10.792,72.0,9.875,-29.0,207.75
2011-01-02,193.0,98.0,86.0,74.0,12.875,10.042,25.375,15.333,0.0,9.958,40.0,4.0,-42.0,205.875
2011-01-03,186.0,74.0,66.75,57.0,1.75,3.167,4.292,1.125,0.0,1.5,30.0,16.458,4.0,187.75
2011-01-04,186.417,91.0,75.542,59.0,5.667,9.208,13.333,4.125,0.375,4.042,37.0,4.625,-26.0,192.083
2011-01-05,187.478,74.0,68.792,61.0,1.87,2.913,4.522,1.609,0.13,4.25,15.0,2.583,-7.0,189.348
2011-01-06,188.042,81.0,72.042,62.0,4.833,7.125,9.667,2.542,0.208,4.208,34.0,17.75,6.0,192.875
2011-01-07,190.435,77.0,68.417,57.0,3.13,3.833,5.625,1.792,0.25,4.625,28.0,6.375,-7.0,193.565
2011-01-08,190.958,73.0,64.583,49.0,4.5,4.667,5.792,1.125,0.042,3.792,28.0,9.958,-3.0,195.458
2011-01-09,191.292,97.0,79.208,58.0,9.458,12.167,15.167,3.0,0.375,6.083,39.0,9.375,-32.0,200.75
2011-01-10,189.792,87.0,73.25,60.0,6.917,12.292,17.958,5.667,0.667,6.542,42.0,18.708,-8.0,196.708
2011-01-11,190.333,97.0,86.167,65.0,9.667,16.208,28.292,12.083,0.375,9.542,13.0,-11.583,-33.0,200.0
2011-01-12,188.773,84.0,69.083,55.0,6.182,8.625,10.125,1.5,0.826,1.87,0.0,-19.542,-43.0,194.955
2011-01-13,189.042,98.0,82.875,63.0,10.833,18.292,25.833,7.542,0.833,5.292,43.0,-4.792,-54.0,199.875
2011-01-14,192.261,88.0,75.625,60.0,5.043,4.708,6.583,1.875,0.417,7.417,7.0,-9.25,-25.0,197.304
2011-01-15,191.542,85.0,75.125,61.0,4.792,4.5,5.708,1.208,0.75,7.583,15.0,-3.417,-21.0,196.333
2011-01-16,190.5,79.0,70.667,62.0,4.958,6.292,8.625,2.333,0.667,6.583,13.0,-0.75,-14.0,195.458
2011-01-17,191.292,81.0,71.583,59.0,8.667,13.5,20.75,7.25,0.875,7.0,28.0,1.583,-27.0,199.958
2011-01-18,191.917,82.0,59.333,28.0,13.542,21.333,34.875,13.542,1.417,11.875,79.0,17.333,-39.0,205.458
2011-01-19,193.583,88.0,72.875,50.0,16.917,22.417,35.417,13.0,2.208,14.5,71.0,23.208,-15.0,210.5
2011-01-20,189.917,98.0,94.625,80.0,6.875,11.875,14.5,2.625,0.125,9.375,17.0,5.458,-2.0,196.792
2011-01-21,188.348,98.0,97.958,97.0,7.783,12.375,15.417,3.042,0.0,6.667,9.0,0.583,-10.0,196.13
2011-01-22,187.708,98.0,96.625,88.0,9.095,12.667,17.917,5.25,0.0,2.875,37.0,17.5,4.0,196.952
2011-01-23,188.0,97.0,82.625,69.0,6.958,8.917,11.25,2.333,0.0,3.958,35.0,18.917,-19.0,194.958
2011-01-24,189.55,78.0,66.292,49.0,7.5,12.182,15.409,3.227,0.045,5.458,10.0,-13.833,-35.0,197.05
2011-01-25,193.125,91.0,76.333,57.0,10.571,23.417,38.25,14.833,1.292,12.692,26.0,-20.875,-59.0,204.571
2011-01-26,193.042,95.0,73.625,52.0,,15.083,19.75,4.667,0.333,7.538,-4.0,-29.833,-56.0,
2011-01-27,193.958,97.0,85.167,71.0,,19.542,27.0,7.458,0.333,10.923,-2.0,-33.25,-64.0,
2011-01-28,190.348,98.0,85.917,63.0,,10.375,13.0,2.625,0.25,10.0,-10.0,-29.542,-49.0,
2011-01-29,189.875,80.0,65.917,50.0,,3.083,4.625,1.542,0.083,3.25,-5.0,-24.583,-39.0,
2011-01-30,189.042,84.0,65.833,48.0,,10.25,14.625,4.375,0.208,5.917,3.0,-20.583,-49.0,
2011-01-31,190.208,96.0,76.917,63.0,,10.792,14.5,3.708,0.167,6.0,6.0,-20.375,-44.0,
2011-02-01,,95.0,79.667,49.0,,18.391,27.304,8.913,0.391,9.833,27.0,-24.375,-78.0,
2011-02-02,,96.0,68.875,42.0,,8.667,11.167,2.5,0.25,5.458,5.0,-25.25,-49.0,
2011-02-03,,92.0,76.417,60.0,,18.667,29.125,10.458,0.208,7.042,1.0,-26.833,-58.0,
2011-02-04,,98.0,82.875,58.0,,17.583,28.167,10.583,0.333,12.042,34.0,-14.542,-70.0,
2011-02-05,,92.0,70.292,57.0,,10.958,14.833,3.875,0.5,8.583,34.0,10.25,-20.0,
