date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,85.0,72.29166666666667,53.0,15.416666666666666,29.625,14.208333333333334,0.4583333333333333,67.0,5.083333333333333,-33.0
2011-01-02,93.0,75.29166666666667,57.0,8.166666666666666,22.208333333333332,14.041666666666666,0.4583333333333333,51.0,3.5416666666666665,-39.0
2011-01-03,67.0,55.208333333333336,42.0,1.7916666666666667,2.8333333333333335,1.0416666666666667,0.0,36.0,15.083333333333334,-7.0
2011-01-04,76.0,63.583333333333336,48.0,9.130434782608695,11.652173913043478,2.5217391304347827,0.6956521739130435,39.0,4.0,-25.0
2011-01-05,65.0,56.583333333333336,48.0,1.5416666666666667,2.5833333333333335,1.0416666666666667,0.0,18.0,2.8333333333333335,-7.0
2011-01-06,67.0,58.375,47.0,6.125,8.333333333333334,2.2083333333333335,0.20833333333333334,43.0,19.25,4.0
2011-01-07,64.0,54.833333333333336,41.0,2.3333333333333335,3.6666666666666665,1.3333333333333333,0.375,34.0,7.625,-8.0
2011-01-08,61.0,51.916666666666664,35.0,4.791666666666667,6.291666666666667,1.5,0.0,36.0,11.083333333333334,-4.0
2011-01-09,86.0,66.16666666666667,41.0,13.458333333333334,18.916666666666668,5.458333333333333,0.625,52.0,11.541666666666666,-36.0
2011-01-10,74.0,60.5,47.0,10.666666666666666,16.166666666666668,5.5,0.3333333333333333,40.0,18.666666666666668,-13.0
2011-01-11,85.0,72.375,43.0,11.541666666666666,17.666666666666668,6.125,0.16666666666666666,18.0,-10.416666666666666,-32.0
2011-01-12,71.0,56.166666666666664,42.0,8.458333333333334,11.458333333333334,3.0,0.0,7.0,-19.458333333333332,-44.0
2011-01-13,86.0,67.66666666666667,48.0,18.0,27.708333333333332,9.708333333333334,0.6666666666666666,51.0,-0.125,-48.0
2011-01-14,75.0,62.0,46.0,4.333333333333333,5.875,1.5416666666666667,0.2916666666666667,11.0,-6.958333333333333,-25.0
2011-01-15,77.0,63.375,51.0,3.75,5.041666666666667,1.2916666666666667,0.625,13.0,-4.208333333333333,-25.0
2011-01-16,66.0,57.333333333333336,49.0,5.090909090909091,6.5,1.4090909090909092,0.13636363636363635,16.0,0.625,-13.0
2011-01-17,72.0,59.875,44.0,11.666666666666666,17.458333333333332,5.791666666666667,0.2916666666666667,39.0,1.4583333333333333,-33.0
2011-01-18,73.0,48.625,18.0,24.375,40.791666666666664,16.416666666666668,0.875,96.0,21.291666666666668,-44.0
2011-01-19,80.0,62.0,34.0,18.291666666666668,30.0,11.708333333333334,0.9166666666666666,79.0,20.916666666666668,-23.0
2011-01-20,91.0,84.33333333333333,69.0,8.875,11.583333333333334,2.7083333333333335,0.125,14.0,5.208333333333333,-1.0
2011-01-21,96.0,92.5,89.0,8.041666666666666,10.791666666666666,2.75,0.0,10.0,1.5,-9.0
2011-01-22,96.0,94.70833333333333,92.0,11.875,18.583333333333332,6.708333333333333,0.0,33.0,11.791666666666666,-14.0
2011-01-23,95.0,73.79166666666667,58.0,9.583333333333334,13.416666666666666,3.8333333333333335,0.0,36.0,15.333333333333334,-18.0
2011-01-24,66.0,53.875,34.0,10.5,15.875,5.375,0.08333333333333333,23.0,-11.416666666666666,-30.0
2011-01-25,79.0,64.95833333333333,48.0,20.0,34.78260869565217,14.782608695652174,0.6521739130434783,23.0,-21.958333333333332,-58.0
