date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,95.0,82.833,58.0,14.0,20.208,6.208,,17.5,63.0,-7.458,-42.0
2011-01-02,95.0,76.292,51.0,7.792,15.375,7.583,,14.125,79.0,6.417,-50.0
2011-01-03,75.0,56.75,42.0,3.333,3.458,0.125,,3.208,65.0,24.708,-13.0
2011-01-04,98.0,74.0,46.0,9.5,10.583,1.083,,8.875,54.0,2.542,-34.0
2011-01-05,99.0,69.875,53.0,1.292,1.333,0.042,,7.174,18.0,2.958,-13.0
2011-01-06,79.0,66.542,56.0,3.792,4.542,0.75,,7.0,39.0,17.167,-11.0
2011-01-07,91.0,67.5,48.0,2.25,2.583,0.333,,7.625,48.0,11.292,-10.0
2011-01-08,86.0,64.625,47.0,4.583,5.0,0.417,,7.042,42.0,6.375,-29.0
2011-01-09,89.0,69.5,41.0,16.208,21.75,5.542,,8.417,59.0,7.333,-43.0
2011-01-10,87.0,63.292,49.0,9.636,10.5,0.864,,10.958,50.0,22.417,-6.0
2011-01-11,95.0,76.167,53.0,6.875,7.625,0.75,,10.542,22.0,-8.417,-28.0
2011-01-12,79.0,60.333,47.0,8.167,9.333,1.167,,5.708,24.0,-15.208,-44.0
2011-01-13,87.0,76.917,60.0,13.167,16.542,3.375,,9.667,47.0,-1.208,-58.0
2011-01-14,88.0,68.875,51.0,4.208,4.5,0.292,,8.417,15.0,-4.833,-16.0
2011-01-15,84.0,62.083,48.0,2.125,2.25,0.125,,10.375,41.0,6.583,-30.0
2011-01-16,71.0,57.125,47.0,5.0,5.042,0.042,,10.125,31.0,10.0,-12.0
2011-01-17,74.0,59.042,44.0,10.375,15.125,4.75,,10.333,62.0,10.333,-24.0
2011-01-18,83.0,60.042,28.0,19.625,24.875,5.25,,12.708,92.0,18.625,-32.0
2011-01-19,87.0,70.458,49.0,15.913,24.609,8.696,,18.125,77.0,20.625,-30.0
2011-01-20,99.0,85.833,68.0,14.292,15.667,1.375,,13.208,21.0,10.542,0.0
2011-01-21,100.0,98.458,96.0,13.0,15.208,2.208,,10.333,20.0,2.917,-7.0
2011-01-22,100.0,99.167,94.0,22.083,33.833,11.75,,10.208,29.0,8.458,-4.0
2011-01-23,99.0,71.958,53.0,8.875,10.083,1.208,,8.417,43.0,11.917,-18.0
2011-01-24,77.0,55.708,41.0,5.333,5.708,0.375,,8.458,28.0,-4.208,-31.0
2011-01-25,86.0,71.958,57.0,11.708,13.333,1.625,,12.958,24.0,-16.167,-55.0
2011-01-26,81.0,68.667,46.0,9.0,9.833,0.833,,9.042,5.0,-25.625,-58.0
2011-01-27,94.0,86.125,66.0,16.875,21.042,4.167,,15.25,-10.0,-28.333,-42.0
2011-01-28,90.0,76.0,56.0,4.542,4.917,0.375,,10.042,-10.0,-26.458,-49.0
2011-01-29,88.0,72.292,50.0,2.208,2.458,0.25,,6.208,8.0,-23.458,-40.0
2011-01-30,91.0,68.75,41.0,9.375,11.167,1.792,,8.625,7.0,-24.75,-62.0
2011-01-31,91.0,80.5,55.0,16.458,20.375,3.917,,10.667,-4.0,-28.208,-62.0
2011-02-01,94.0,68.458,33.0,15.0,22.125,7.125,,13.375,40.0,-25.833,-93.0
2011-02-02,93.0,55.083,28.0,3.708,4.083,0.375,,7.286,15.0,-12.417,-48.0
2011-02-03,91.0,75.625,49.0,15.333,18.458,3.125,,9.875,5.0,-25.5,-54.0
2011-02-04,94.0,79.583,60.0,14.083,16.542,2.458,,8.208,45.0,-3.708,-56.0
2011-02-05,90.0,66.958,49.0,6.875,7.167,0.292,,7.458,42.0,6.833,-29.0
2011-02-06,97.0,82.583,55.0,19.292,27.75,8.458,,12.375,61.0,5.667,-60.0
2011-02-07,100.0,88.708,66.0,22.167,42.292,20.125,,10.875,72.0,40.417,20.0
2011-02-08,71.0,60.417,51.0,2.455,2.636,0.182,,10.696,32.0,-2.25,-22.0
2011-02-09,90.0,73.25,57.0,5.125,5.625,0.5,,6.208,4.0,-18.458,-34.0
2011-02-10,95.0,78.958,57.0,13.542,16.0,2.458,,6.667,14.0,-17.833,-58.0
2011-02-11,88.0,65.167,42.0,5.792,6.042,0.25,,7.0,27.0,-19.083,-60.0
2011-02-12,95.0,70.167,52.0,4.583,4.917,0.333,,7.0,9.0,-12.792,-39.0
2011-02-13,71.0,56.083,38.0,12.042,17.0,4.958,,9.542,54.0,12.333,-43.0
2011-02-14,90.0,72.083,54.0,20.083,25.375,5.292,,11.042,72.0,25.542,-7.0
2011-02-15,96.0,65.042,43.0,10.958,23.667,12.708,,14.708,61.0,10.75,-25.0
2011-02-16,76.0,53.458,29.0,5.5,5.917,0.417,,7.167,40.0,-1.083,-32.0
2011-02-17,93.0,64.917,39.0,8.167,8.625,0.458,,7.542,33.0,-14.167,-43.0
2011-02-18,75.0,59.167,37.0,5.875,6.167,0.292,,5.208,9.0,-21.875,-52.0
2011-02-19,86.0,71.292,53.0,9.583,10.333,0.75,,7.708,27.0,-21.792,-65.0
2011-02-20,87.0,69.792,42.0,18.435,22.087,3.652,,10.125,67.0,-0.208,-52.0
2011-02-21,90.0,64.708,35.0,13.667,21.458,7.792,,17.375,85.0,14.458,-42.0
2011-02-22,73.0,53.292,23.0,9.292,10.375,1.083,,14.542,100.0,24.625,-22.0
2011-02-23,100.0,84.458,53.0,22.208,31.583,9.375,,10.667,108.0,31.958,0.0
2011-02-24,76.0,57.917,44.0,5.458,5.667,0.208,,21.333,80.0,46.875,6.0
