date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,96.0,89.708,75.0,12.042,8.0,-35.167,-69.0
2011-01-02,97.0,91.083,68.0,12.0,32.0,-27.583,-78.0
2011-01-03,94.0,77.125,51.0,4.208,36.0,-12.583,-63.0
2011-01-04,96.0,90.25,83.0,7.667,-1.0,-22.167,-50.0
2011-01-05,91.0,77.917,64.0,2.583,4.0,-11.75,-26.0
2011-01-06,91.0,82.0,59.0,4.708,14.0,-2.708,-19.0
2011-01-07,90.0,77.75,44.0,4.792,33.0,-11.833,-42.0
2011-01-08,92.0,75.917,44.0,4.458,27.0,-16.25,-51.0
2011-01-09,96.0,89.167,74.0,10.083,-8.0,-30.208,-73.0
2011-01-10,96.0,85.0,64.0,12.542,32.0,-2.833,-35.0
2011-01-11,95.0,84.292,53.0,10.333,17.0,-19.208,-45.0
2011-01-12,93.0,76.583,52.0,3.583,3.0,-37.292,-75.0
2011-01-13,95.0,91.792,84.0,14.5,0.0,-31.667,-61.0
2011-01-14,95.0,80.208,54.0,6.333,8.0,-18.833,-37.0
2011-01-15,94.0,87.75,78.0,13.125,-1.0,-23.25,-49.0
2011-01-16,91.0,81.417,65.0,11.792,14.0,-28.375,-73.0
2011-01-17,93.0,83.542,67.0,11.292,13.0,-29.292,-75.0
2011-01-18,93.0,84.042,63.0,16.708,9.0,-45.958,-112.0
2011-01-19,95.0,86.875,70.0,24.083,33.0,-3.583,-34.0
2011-01-20,95.0,90.167,86.0,9.875,14.0,3.5,-10.0
2011-01-21,97.0,92.875,84.0,5.0,23.0,3.583,-9.0
2011-01-22,98.0,96.958,93.0,9.708,21.0,1.792,-7.0
2011-01-23,98.0,81.25,58.0,6.167,31.0,3.5,-23.0
2011-01-24,87.0,67.542,39.0,4.917,11.0,-21.958,-45.0
2011-01-25,94.0,84.708,67.0,10.227,5.0,-31.458,-52.0
2011-01-26,92.0,74.417,43.0,6.167,1.0,-38.583,-73.0
2011-01-27,95.0,91.375,81.0,9.833,-19.0,-35.542,-46.0
2011-01-28,95.0,84.417,55.0,7.083,-12.0,-35.25,-46.0
2011-01-29,91.0,73.25,42.0,3.625,-1.0,-34.958,-55.0
2011-01-30,94.0,75.0,38.0,5.875,5.0,-29.875,-47.0
2011-01-31,94.0,85.0,61.0,4.625,-10.0,-39.042,-86.0
2011-02-01,93.0,81.25,57.0,9.917,0.0,-58.5,-118.0
2011-02-02,94.0,77.875,53.0,4.875,-16.0,-38.625,-51.0
2011-02-03,95.0,87.333,63.0,7.625,-1.0,-40.75,-73.0
2011-02-04,95.0,90.708,72.0,11.083,7.0,-22.708,-56.0
2011-02-05,95.0,83.208,64.0,9.75,17.0,-14.875,-58.0
2011-02-06,95.0,90.875,78.0,21.167,17.0,-29.583,-90.0
2011-02-07,97.0,93.25,88.0,19.292,35.0,17.708,2.0
2011-02-08,92.0,78.042,66.0,4.458,8.0,-17.958,-39.0
2011-02-09,94.0,88.292,77.0,4.125,-18.0,-32.167,-43.0
2011-02-10,95.0,83.708,65.0,6.0,11.0,-21.083,-44.0
2011-02-11,93.0,75.292,46.0,5.125,3.0,-29.542,-54.0
2011-02-12,94.0,80.708,57.0,4.542,0.0,-41.167,-93.0
2011-02-13,91.0,80.333,64.0,17.708,11.0,-43.167,-121.0
2011-02-14,93.0,85.417,67.0,33.292,33.0,3.208,-21.0
2011-02-15,96.0,74.792,48.0,24.208,56.0,4.208,-24.0
2011-02-16,88.0,61.708,39.0,7.083,17.0,-15.5,-42.0
2011-02-17,90.0,73.875,54.0,6.583,-5.0,-34.0,-82.0
2011-02-18,91.0,79.792,49.0,6.458,-13.0,-48.792,-75.0
2011-02-19,93.0,79.417,49.0,6.292,17.0,-35.458,-69.0
2011-02-20,92.0,80.667,57.0,16.042,29.0,-17.75,-63.0
2011-02-21,96.0,86.125,77.0,23.458,32.0,-9.5,-51.0
2011-02-22,91.0,66.0,24.0,24.792,50.0,-1.417,-58.0
2011-02-23,96.0,86.083,58.0,20.4,74.0,34.875,7.0
2011-02-24,88.0,68.25,54.0,19.25,54.0,23.583,-19.0
2011-02-25,96.0,91.0,82.0,10.125,17.0,2.0,-16.0
2011-02-26,96.0,84.292,65.0,5.875,21.0,-14.292,-40.0
2011-02-27,87.0,66.542,49.0,6.292,7.0,-26.083,-74.0
2011-02-28,87.0,67.917,42.0,8.083,28.0,-25.292,-74.0
2011-03-01,97.0,90.167,70.0,22.875,43.0,-6.5,-33.0
2011-03-02,98.0,96.583,94.0,14.833,15.0,-6.583,-33.0
2011-03-03,98.0,80.208,53.0,9.375,47.0,10.375,-31.0
2011-03-04,91.0,63.833,24.0,9.583,60.0,7.958,-45.0
2011-03-05,97.0,93.5,85.0,7.667,62.0,31.833,2.0
2011-03-06,98.0,94.292,83.0,10.75,82.0,36.292,16.0
2011-03-07,95.0,68.958,51.0,13.708,79.0,50.958,4.0
2011-03-08,94.0,76.75,48.0,17.875,80.0,31.417,-12.0
2011-03-09,97.0,87.542,73.0,17.0,50.0,22.5,1.0
2011-03-10,97.0,93.667,85.0,7.458,32.0,14.833,0.0
2011-03-11,95.0,74.0,40.0,6.167,79.0,28.292,-5.0
2011-03-12,95.0,84.292,62.0,7.917,31.0,0.875,-21.0
2011-03-13,94.0,82.708,64.0,3.458,36.0,1.625,-17.0
2011-03-14,95.0,74.083,35.0,7.0,63.0,10.208,-21.0
2011-03-15,96.0,78.167,47.0,13.75,44.0,8.375,-21.0
2011-03-16,94.0,60.292,13.0,13.0,90.0,16.958,-44.0
