date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2018-01-01,198.2173913043478,1.9583333333333333,87.0,61.333333333333336,35.0,6.782608695652174,9.208333333333334,11.375,2.1666666666666665,5.083333333333333,83.0,38.0,-4.0,205.0
2018-01-02,199.25,1.375,87.0,58.416666666666664,40.0,7.166666666666667,5.416666666666667,6.708333333333333,1.2916666666666667,4.5,74.0,39.083333333333336,11.0,206.41666666666666
2018-01-03,195.125,1.0,65.0,54.791666666666664,45.0,4.291666666666667,2.375,3.0833333333333335,0.7083333333333334,5.833333333333333,46.0,37.791666666666664,27.0,199.41666666666666
2018-01-04,200.45833333333334,2.375,84.0,49.916666666666664,33.0,10.958333333333334,11.130434782608695,14.217391304347826,3.0869565217391304,7.125,99.0,55.166666666666664,5.0,211.41666666666666
2018-01-05,199.20833333333334,2.6666666666666665,89.0,67.33333333333333,51.0,7.833333333333333,9.666666666666666,12.666666666666666,3.0,8.541666666666666,79.0,37.625,-9.0,207.04166666666666
2018-01-06,196.29166666666666,1.6666666666666667,69.0,58.125,49.0,5.5,5.5,6.75,1.25,6.625,51.0,29.916666666666668,8.0,201.79166666666666
2018-01-07,193.625,1.375,71.0,47.125,30.0,4.791666666666667,7.333333333333333,9.916666666666666,2.5833333333333335,5.875,77.0,43.541666666666664,4.0,198.41666666666666
2018-01-08,199.7391304347826,2.7083333333333335,87.0,68.79166666666667,49.0,9.0,20.875,34.125,13.25,8.208333333333334,74.0,27.125,-16.0,208.7391304347826
2018-01-09,197.0,1.4782608695652173,92.0,54.916666666666664,36.0,3.5217391304347827,6.086956521739131,8.91304347826087,2.8260869565217392,6.0,44.0,26.875,3.0,200.52173913043478
2018-01-10,199.125,2.4166666666666665,73.0,51.208333333333336,37.0,8.916666666666666,17.375,26.666666666666668,9.291666666666666,7.833333333333333,90.0,51.458333333333336,20.0,208.04166666666666
2018-01-11,197.33333333333334,1.7083333333333333,76.0,50.75,41.0,4.5,4.75,7.916666666666667,3.1666666666666665,9.625,71.0,52.666666666666664,26.0,201.83333333333334
2018-01-12,203.375,2.5833333333333335,73.0,55.416666666666664,36.0,9.416666666666666,15.083333333333334,19.916666666666668,4.833333333333333,10.208333333333334,78.0,37.458333333333336,-10.0,212.79166666666666
2018-01-13,204.20833333333334,2.2916666666666665,86.0,64.75,38.0,9.083333333333334,12.333333333333334,16.583333333333332,4.25,10.583333333333334,95.0,36.041666666666664,-4.0,213.29166666666666
2018-01-14,206.875,2.375,87.0,65.70833333333333,37.0,9.458333333333334,14.708333333333334,21.375,6.666666666666667,11.625,98.0,36.916666666666664,-4.0,216.33333333333334
2018-01-15,204.65217391304347,2.875,90.0,69.33333333333333,49.0,11.695652173913043,19.416666666666668,36.708333333333336,17.291666666666668,13.041666666666666,88.0,37.458333333333336,-24.0,216.34782608695653
2018-01-16,197.20833333333334,2.875,69.0,56.416666666666664,44.0,5.208333333333333,7.666666666666667,12.458333333333334,4.791666666666667,13.375,73.0,42.833333333333336,24.0,202.41666666666666
2018-01-17,197.33333333333334,2.375,84.0,63.041666666666664,46.0,6.291666666666667,13.666666666666666,27.791666666666668,14.125,7.125,86.0,38.666666666666664,0.0,203.625
2018-01-18,194.625,1.2083333333333333,74.0,58.125,41.0,4.208333333333333,2.7083333333333335,5.541666666666667,2.8333333333333335,9.958333333333334,54.0,24.5,0.0,198.83333333333334
2018-01-19,195.91666666666666,1.375,63.0,42.75,29.0,5.25,6.333333333333333,9.0,2.6666666666666665,9.0,87.0,48.291666666666664,10.0,201.16666666666666
2018-01-20,201.66666666666666,2.5,82.0,62.458333333333336,32.0,8.583333333333334,11.125,15.083333333333334,3.9583333333333335,9.166666666666666,117.0,42.541666666666664,-15.0,210.25
2018-01-21,193.6086956521739,1.565217391304348,91.0,62.541666666666664,45.0,4.869565217391305,6.260869565217392,11.782608695652174,5.521739130434782,9.826086956521738,29.0,9.0,-6.0,198.47826086956522
2018-01-22,197.52173913043478,2.0833333333333335,95.0,71.29166666666667,48.0,6.565217391304348,11.208333333333334,20.125,8.916666666666666,12.458333333333334,42.0,15.833333333333334,-9.0,204.08695652173913
2018-01-23,197.95833333333334,2.9583333333333335,86.0,63.458333333333336,27.0,9.625,18.208333333333332,48.166666666666664,29.958333333333332,21.541666666666668,96.0,31.5,-34.0,207.58333333333334
2018-01-24,197.0,1.5416666666666667,74.0,61.583333333333336,53.0,4.708333333333333,5.458333333333333,11.0,5.541666666666667,9.708333333333334,27.0,13.416666666666666,-7.0,201.70833333333334
2018-01-25,198.375,2.375,81.0,57.583333333333336,37.0,6.791666666666667,14.0,20.041666666666668,6.041666666666667,9.375,68.0,33.291666666666664,2.0,205.16666666666666
2018-01-26,201.0,2.25,97.0,86.16666666666667,71.0,8.041666666666666,15.75,20.541666666666668,4.791666666666667,8.416666666666666,33.0,9.125,-11.0,209.04166666666666
2018-01-27,198.79166666666666,1.6666666666666667,87.0,63.208333333333336,45.0,5.958333333333333,8.125,10.916666666666666,2.7916666666666665,5.0,65.0,27.458333333333332,-16.0,204.75
2018-01-28,197.375,4.0,76.0,60.291666666666664,30.0,8.833333333333334,18.75,39.083333333333336,20.333333333333332,12.583333333333334,120.0,45.416666666666664,-3.0,206.20833333333334
