date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,83.0,68.33333333333333,54.0,1.1666666666666667,1.1666666666666667,0.0,0.5,4.166666666666667,87.0,35.333333333333336,-7.0
2011-01-02,83.0,61.5,38.0,1.1666666666666667,1.1666666666666667,0.0,0.75,3.0,92.0,46.541666666666664,12.0
2011-01-03,55.0,41.958333333333336,33.0,1.0,1.0,0.0,0.5,1.4583333333333333,60.0,36.833333333333336,16.0
2011-01-04,76.0,54.333333333333336,41.0,1.5416666666666667,1.625,0.08333333333333333,1.625,5.166666666666667,64.0,28.75,10.0
2011-01-05,51.0,43.375,34.0,1.0,1.0,0.0,0.043478260869565216,2.0869565217391304,47.0,20.791666666666668,-1.0
2011-01-06,64.0,50.708333333333336,38.0,1.6666666666666667,1.7083333333333333,0.041666666666666664,0.20833333333333334,4.125,74.0,34.375,-10.0
2011-01-07,60.0,44.708333333333336,30.0,1.0833333333333333,1.0833333333333333,0.0,0.20833333333333334,4.125,58.0,22.375,-7.0
2011-01-08,63.0,47.166666666666664,30.0,0.7916666666666666,0.8333333333333334,0.041666666666666664,0.16666666666666666,2.0416666666666665,59.0,17.041666666666668,-20.0
2011-01-09,80.0,61.708333333333336,39.0,1.7083333333333333,1.7083333333333333,0.0,0.7083333333333334,2.7083333333333335,65.0,29.458333333333332,-10.0
2011-01-10,77.0,56.708333333333336,35.0,1.5416666666666667,1.5833333333333333,0.041666666666666664,0.8333333333333334,3.5,69.0,35.041666666666664,-10.0
2011-01-11,89.0,71.20833333333333,46.0,1.6666666666666667,1.75,0.08333333333333333,1.0,4.625,28.0,3.9583333333333335,-27.0
2011-01-12,80.0,54.083333333333336,33.0,1.125,1.125,0.0,0.16666666666666666,1.9166666666666667,30.0,-9.583333333333334,-51.0
2011-01-13,80.0,52.583333333333336,32.0,2.875,2.875,0.0,0.9583333333333334,1.375,97.0,34.916666666666664,-6.0
2011-01-14,67.0,50.375,28.0,1.25,1.25,0.0,1.0416666666666667,5.25,41.0,7.875,-16.0
2011-01-15,74.0,58.0,36.0,1.4583333333333333,1.4583333333333333,0.0,1.0,4.583333333333333,47.0,6.958333333333333,-25.0
2011-01-16,66.0,51.625,37.0,1.7083333333333333,1.7083333333333333,0.0,1.0,5.291666666666667,44.0,11.791666666666666,-18.0
2011-01-17,65.0,52.583333333333336,40.0,1.7916666666666667,1.9166666666666667,0.125,1.2916666666666667,3.1666666666666665,45.0,12.458333333333334,-13.0
2011-01-18,63.0,51.166666666666664,33.0,3.0416666666666665,3.25,0.20833333333333334,1.2083333333333333,6.375,81.0,35.458333333333336,-17.0
2011-01-19,68.0,58.75,44.0,2.9166666666666665,3.0,0.08333333333333333,2.125,11.666666666666666,56.0,42.041666666666664,27.0
2011-01-20,80.0,67.125,60.0,1.6666666666666667,1.6666666666666667,0.0,1.125,4.5,45.0,34.583333333333336,21.0
2011-01-21,92.0,88.41666666666667,71.0,1.1666666666666667,1.1666666666666667,0.0,0.16666666666666666,2.4166666666666665,26.0,16.5,7.0
2011-01-22,92.0,88.91666666666667,62.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.875,60.0,36.791666666666664,12.0
2011-01-23,76.0,61.958333333333336,50.0,1.5416666666666667,1.5416666666666667,0.0,0.8333333333333334,3.2083333333333335,65.0,37.875,2.0
2011-01-24,71.0,51.625,31.0,1.7916666666666667,2.0,0.20833333333333334,1.0416666666666667,3.625,38.0,0.20833333333333334,-28.0
2011-01-25,72.0,63.0,53.0,3.0416666666666665,3.3333333333333335,0.2916666666666667,1.375,4.583333333333333,15.0,-2.75,-15.0
2011-01-26,65.0,50.583333333333336,28.0,1.608695652173913,1.608695652173913,0.0,1.0869565217391304,3.375,35.0,-10.041666666666666,-31.0
2011-01-27,72.0,60.708333333333336,36.0,1.9583333333333333,2.0833333333333335,0.125,1.625,6.5,33.0,-11.666666666666666,-39.0
2011-01-28,81.0,64.45833333333333,44.0,1.25,1.25,0.0,1.4166666666666667,6.25,22.0,-17.416666666666668,-57.0
2011-01-29,83.0,52.916666666666664,27.0,1.0416666666666667,1.0416666666666667,0.0,0.9583333333333334,2.4166666666666665,27.0,-21.958333333333332,-66.0
2011-01-30,53.0,41.0,23.0,0.9166666666666666,0.9166666666666666,0.0,1.0,2.6666666666666665,32.0,-2.7083333333333335,-27.0
2011-01-31,57.0,43.708333333333336,24.0,1.1666666666666667,1.1666666666666667,0.0,1.0,5.0,59.0,8.833333333333334,-13.0
2011-02-01,62.0,48.166666666666664,23.0,2.375,2.625,0.25,1.5416666666666667,5.25,99.0,21.041666666666668,-34.0
2011-02-02,60.0,39.208333333333336,19.0,1.173913043478261,1.173913043478261,0.0,0.8181818181818182,4.086956521739131,38.0,-1.8333333333333333,-29.0
2011-02-03,69.0,52.5,28.0,1.7916666666666667,1.8333333333333333,0.041666666666666664,0.2916666666666667,3.7916666666666665,37.0,-9.541666666666666,-53.0
2011-02-04,72.0,42.5,24.0,3.8333333333333335,3.9583333333333335,0.125,1.5416666666666667,5.291666666666667,89.0,33.666666666666664,-16.0
2011-02-05,79.0,65.29166666666667,46.0,1.5833333333333333,1.7083333333333333,0.125,1.0,5.958333333333333,57.0,16.875,-23.0
2011-02-06,92.0,81.0,64.0,3.2083333333333335,3.4583333333333335,0.25,0.5416666666666666,6.75,76.0,39.583333333333336,-11.0
2011-02-07,93.0,91.25,72.0,3.5833333333333335,3.5833333333333335,0.0,0.16666666666666666,3.5833333333333335,64.0,51.083333333333336,41.0
2011-02-08,75.0,52.125,31.0,1.875,2.0833333333333335,0.20833333333333334,0.5416666666666666,2.75,57.0,22.916666666666668,-21.0
2011-02-09,65.0,51.083333333333336,31.0,1.125,1.125,0.0,0.0,2.0416666666666665,44.0,-0.5,-24.0
2011-02-10,87.0,59.208333333333336,36.0,1.7083333333333333,1.75,0.041666666666666664,0.6666666666666666,2.7916666666666665,56.0,10.416666666666666,-22.0
2011-02-11,83.0,55.666666666666664,30.0,1.5,1.5416666666666667,0.041666666666666664,0.625,4.791666666666667,33.0,-4.625,-40.0
2011-02-12,69.0,46.5,27.0,1.125,1.125,0.0,0.16666666666666666,3.0416666666666665,35.0,6.166666666666667,-25.0
2011-02-13,76.0,52.583333333333336,35.0,1.7083333333333333,1.8333333333333333,0.125,0.375,4.708333333333333,57.0,30.458333333333332,3.0
2011-02-14,90.0,76.375,66.0,3.2916666666666665,3.2916666666666665,0.0,0.7916666666666666,7.458333333333333,50.0,33.375,18.0
2011-02-15,90.0,53.291666666666664,35.0,1.7916666666666667,1.7916666666666667,0.0,1.0434782608695652,10.333333333333334,99.0,49.875,5.0
2011-02-16,53.0,42.583333333333336,33.0,2.0454545454545454,2.1818181818181817,0.13636363636363635,0.34782608695652173,3.3333333333333335,36.0,8.625,-6.0
2011-02-17,90.0,70.41666666666667,56.0,2.4583333333333335,2.625,0.16666666666666666,1.0833333333333333,5.666666666666667,11.0,-12.041666666666666,-36.0
2011-02-18,68.0,49.375,28.0,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,3.875,18.0,-15.791666666666666,-46.0
2011-02-19,63.0,42.666666666666664,24.0,1.125,1.125,0.0,0.5833333333333334,3.6666666666666665,56.0,5.166666666666667,-49.0
2011-02-20,75.0,50.291666666666664,29.0,1.7916666666666667,1.875,0.08333333333333333,0.5,2.7083333333333335,79.0,28.166666666666668,-9.0
2011-02-21,65.0,48.125,34.0,2.125,2.125,0.0,1.5833333333333333,9.708333333333334,96.0,50.166666666666664,3.0
2011-02-22,73.0,58.208333333333336,43.0,2.7083333333333335,2.875,0.16666666666666666,2.4583333333333335,12.375,42.0,20.958333333333332,0.0
2011-02-23,93.0,80.375,52.0,4.958333333333333,5.333333333333333,0.375,1.1666666666666667,6.875,110.0,60.416666666666664,27.0
2011-02-24,77.0,60.625,35.0,2.7083333333333335,2.7083333333333335,0.0,2.0416666666666665,19.541666666666668,102.0,48.75,4.0
2011-02-25,92.0,85.20833333333333,63.0,2.0416666666666665,2.0416666666666665,0.0,0.875,3.625,27.0,11.208333333333334,0.0
2011-02-26,83.0,63.75,45.0,1.375,1.375,0.0,0.5,4.25,49.0,19.291666666666668,-3.0
2011-02-27,65.0,45.041666666666664,29.0,1.375,1.375,0.0,0.20833333333333334,4.083333333333333,48.0,2.7916666666666665,-39.0
2011-02-28,72.0,59.833333333333336,46.0,1.5416666666666667,1.5416666666666667,0.0,0.5833333333333334,4.541666666666667,29.0,-8.75,-49.0
2011-03-01,92.0,83.29166666666667,69.0,3.8181818181818183,4.2727272727272725,0.45454545454545453,0.6363636363636364,5.636363636363637,65.0,36.75,14.0
2011-03-02,93.0,84.79166666666667,46.0,3.4583333333333335,3.5416666666666665,0.08333333333333333,0.8333333333333334,4.333333333333333,60.0,13.375,-10.0
2011-03-03,93.0,80.58333333333333,68.0,2.75,3.0416666666666665,0.2916666666666667,1.375,9.0,47.0,16.0,-5.0
2011-03-04,80.0,65.25,49.0,1.4166666666666667,1.4166666666666667,0.0,0.5,5.666666666666667,18.0,5.083333333333333,-22.0
2011-03-05,93.0,91.33333333333333,84.0,2.0,2.0,0.0,0.2916666666666667,2.0833333333333335,85.0,35.083333333333336,11.0
2011-03-06,92.0,89.625,84.0,5.125,5.791666666666667,0.6666666666666666,0.4166666666666667,12.5,83.0,71.54166666666667,61.0
2011-03-07,92.0,56.625,35.0,2.9583333333333335,3.0,0.041666666666666664,1.2083333333333333,15.208333333333334,122.0,84.5,53.0
2011-03-08,85.0,73.125,53.0,3.4583333333333335,3.5416666666666665,0.08333333333333333,1.0833333333333333,8.875,65.0,48.5,39.0
2011-03-09,90.0,87.0,81.0,2.6666666666666665,2.6666666666666665,0.0,1.375,8.0,47.0,34.875,15.0
2011-03-10,92.0,90.0,84.0,2.25,2.2916666666666665,0.041666666666666664,0.4166666666666667,2.1666666666666665,20.0,13.416666666666666,6.0
2011-03-11,91.0,81.625,72.0,1.375,1.375,0.0,0.6666666666666666,6.791666666666667,42.0,25.75,13.0
2011-03-12,67.0,51.625,38.0,1.3333333333333333,1.3333333333333333,0.0,0.9166666666666666,4.791666666666667,75.0,39.458333333333336,10.0
2011-03-13,87.0,60.875,37.0,2.0,2.125,0.125,0.75,2.625,72.0,29.041666666666668,-12.0
2011-03-14,80.0,61.958333333333336,48.0,2.4166666666666665,2.5416666666666665,0.125,0.6666666666666666,2.8333333333333335,56.0,22.958333333333332,-2.0
2011-03-15,78.0,51.458333333333336,27.0,2.5416666666666665,2.5416666666666665,0.0,1.4166666666666667,10.041666666666666,89.0,41.666666666666664,1.0
2011-03-16,74.0,59.041666666666664,41.0,2.625,2.75,0.125,0.9166666666666666,11.041666666666666,57.0,24.666666666666668,-22.0
2011-03-17,93.0,83.20833333333333,65.0,9.083333333333334,9.333333333333334,0.25,1.7916666666666667,12.375,103.0,74.70833333333333,45.0
2011-03-18,93.0,85.0,69.0,4.333333333333333,4.333333333333333,0.0,1.0833333333333333,13.458333333333334,88.0,69.33333333333333,50.0
2011-03-19,92.0,51.416666666666664,30.0,1.1666666666666667,1.1666666666666667,0.0,0.8333333333333334,3.9583333333333335,67.0,39.541666666666664,20.0
2011-03-20,71.0,45.125,31.0,1.7083333333333333,1.75,0.041666666666666664,0.9166666666666666,4.458333333333333,78.0,46.791666666666664,11.0
