date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,189.458,4.333,9.333,11.375,15.25,3.875,4.792,198.792
2011-01-02,190.792,4.417,10.292,12.875,17.125,4.25,5.125,201.083
2011-01-03,189.375,4.208,9.792,12.667,17.25,4.583,4.208,199.167
2011-01-04,189.333,4.75,9.917,14.5,19.958,5.458,6.042,199.25
2011-01-05,191.083,5.375,11.833,20.375,33.5,13.125,5.167,202.917
2011-01-06,191.364,5.783,17.227,24.391,35.739,11.348,5.417,208.591
2011-01-07,191.75,4.0,11.042,13.625,18.167,4.542,5.292,202.792
2011-01-08,192.875,4.708,12.542,14.333,20.583,6.25,5.333,205.417
2011-01-09,189.875,4.417,10.333,13.5,19.208,5.708,6.0,200.208
2011-01-10,192.708,6.083,20.958,24.542,40.833,16.292,8.583,213.667
2011-01-11,191.583,4.667,11.625,15.0,21.0,6.0,7.208,203.208
2011-01-12,190.417,5.167,12.667,19.25,31.25,12.0,3.5,203.083
2011-01-13,189.909,5.217,12.909,20.304,33.609,13.304,6.083,202.818
2011-01-14,192.875,4.708,11.042,13.375,19.917,6.542,9.0,203.917
2011-01-15,193.833,4.958,12.75,14.75,21.333,6.583,7.292,206.583
2011-01-16,193.25,5.625,16.708,22.292,35.5,13.208,11.75,209.958
2011-01-17,191.5,5.5,16.625,23.333,38.083,14.75,6.917,208.125
2011-01-18,190.167,4.833,13.792,20.833,29.0,8.167,6.25,203.958
2011-01-19,191.083,5.75,20.042,27.375,40.833,13.458,8.125,211.125
2011-01-20,190.091,5.696,17.136,23.217,35.0,11.783,7.125,207.227
2011-01-21,190.792,5.625,16.958,22.25,36.042,13.792,8.042,207.75
2011-01-22,190.125,4.75,13.167,14.667,20.625,5.958,4.5,203.292
2011-01-23,189.458,3.75,8.167,11.375,14.625,3.25,5.167,197.625
2011-01-24,189.542,4.625,11.0,18.417,26.542,8.125,6.0,200.542
2011-01-25,189.458,4.833,9.083,17.167,26.583,9.417,2.5,198.542
2011-01-26,192.375,4.625,9.625,16.958,23.208,6.25,6.458,202.0
2011-01-27,192.273,6.13,14.818,24.87,42.13,17.261,8.783,207.091
2011-01-28,191.5,4.792,11.125,19.208,29.458,10.25,7.875,202.625
2011-01-29,193.333,3.958,10.167,15.292,19.167,3.875,7.417,203.5
2011-01-30,191.5,4.083,10.125,14.75,20.25,5.5,5.958,201.625
2011-01-31,192.667,6.042,17.083,18.308,30.154,11.846,6.75,209.75
2011-02-01,188.875,4.25,8.417,,,,7.0,197.292
2011-02-02,191.609,4.958,10.652,18.25,26.625,8.375,8.208,202.261
2011-02-03,191.045,4.913,10.909,18.913,31.0,12.087,6.0,201.955
2011-02-04,190.708,4.75,8.667,14.292,20.458,6.167,8.25,199.375
2011-02-05,193.375,5.708,13.125,19.833,27.583,7.75,11.875,206.5
2011-02-06,197.083,8.792,29.292,37.333,70.0,32.667,23.708,226.375
2011-02-07,195.667,8.625,25.5,31.167,62.667,31.5,13.833,221.167
2011-02-08,189.0,3.917,6.792,11.667,16.792,5.125,3.917,195.792
2011-02-09,189.375,4.542,8.458,17.5,27.917,10.417,4.083,197.833
2011-02-10,189.524,5.348,12.095,20.348,32.217,11.87,3.042,201.619
2011-02-11,190.25,4.5,9.875,14.458,18.708,4.25,9.25,200.125
2011-02-12,191.375,4.583,10.333,14.542,17.958,3.417,9.167,201.708
2011-02-13,191.083,5.25,14.25,23.208,31.25,8.042,10.042,205.333
2011-02-14,195.917,7.667,30.0,33.833,60.875,27.042,23.167,225.917
2011-02-15,193.167,6.375,16.833,25.875,40.667,14.792,15.917,210.0
2011-02-16,191.25,4.75,14.667,20.417,28.833,8.417,7.833,205.917
2011-02-17,191.818,4.565,12.545,19.739,28.957,9.217,5.208,204.364
2011-02-18,193.042,4.167,11.333,14.75,19.25,4.5,7.0,204.375
2011-02-19,194.0,4.458,11.542,15.292,19.333,4.042,6.167,205.542
2011-02-20,193.5,4.792,13.708,19.25,26.833,7.583,7.417,207.208
2011-02-21,192.375,5.125,15.25,22.125,29.333,7.208,12.5,207.625
2011-02-22,196.75,6.583,22.583,30.292,39.625,9.333,25.792,219.333
2011-02-23,197.542,7.667,26.708,34.542,55.792,21.25,30.292,224.25
2011-02-24,196.636,6.609,20.364,28.043,37.348,9.304,26.792,217.0
2011-02-25,196.125,6.167,20.042,25.542,33.0,7.458,16.0,216.167
2011-02-26,193.083,4.708,12.167,14.875,17.875,3.0,10.792,205.25
2011-02-27,194.0,4.833,12.875,17.833,24.25,6.417,11.083,206.875
2011-02-28,194.625,5.292,14.042,22.125,29.667,7.542,8.0,208.667
2011-03-01,195.75,6.625,23.542,30.0,40.5,10.5,16.375,219.292
2011-03-02,193.318,6.0,21.682,30.739,41.304,10.565,18.13,215.0
2011-03-03,192.875,4.375,13.333,13.625,16.25,2.625,15.625,206.208
2011-03-04,194.875,4.5,13.042,13.208,15.5,2.292,13.292,207.917
2011-03-05,197.417,6.875,23.458,29.458,45.833,16.375,17.208,220.875
2011-03-06,197.417,5.958,19.375,22.75,37.25,14.5,6.417,216.792
2011-03-07,196.875,5.875,12.958,14.292,17.625,3.333,21.75,209.833
2011-03-08,194.458,6.25,16.5,19.417,26.167,6.75,17.5,210.958
2011-03-09,194.455,6.087,18.727,23.348,30.217,6.87,20.667,213.182
2011-03-10,191.208,4.75,13.625,16.833,20.875,4.042,8.917,204.833
2011-03-11,190.083,3.75,9.375,8.917,11.083,2.167,8.375,199.458
2011-03-12,190.5,3.625,8.75,9.708,11.458,1.75,4.292,199.25
2011-03-13,192.458,4.083,11.25,15.958,20.792,4.833,7.375,203.708
2011-03-14,191.042,4.167,10.292,15.083,20.0,4.917,8.75,201.333
2011-03-15,192.708,4.25,11.042,14.833,18.25,3.417,11.083,203.75
2011-03-16,190.227,4.478,15.409,19.13,25.739,6.609,13.417,205.636
2011-03-17,187.625,4.542,11.375,18.625,23.833,5.208,7.583,199.0
2011-03-18,190.333,4.333,10.583,12.125,14.5,2.375,5.417,200.917
2011-03-19,188.542,3.583,7.417,10.833,13.542,2.708,6.417,195.958
2011-03-20,187.5,3.25,7.25,9.083,11.667,2.583,6.417,194.75
2011-03-21,189.167,4.083,9.417,16.75,23.208,6.458,9.708,198.583
2011-03-22,188.625,5.333,16.208,25.958,38.083,12.125,11.917,204.833
2011-03-23,191.045,5.435,14.5,22.87,27.696,4.826,23.958,205.545
2011-03-24,187.292,3.833,7.292,10.083,12.0,1.917,3.708,194.583
2011-03-25,188.792,3.917,8.542,10.292,13.792,3.5,5.458,197.333
2011-03-26,192.292,4.333,9.625,14.958,21.792,6.833,9.917,201.917
2011-03-27,191.958,3.917,9.083,12.042,15.0,2.958,9.375,201.042
2011-03-28,190.292,4.417,8.292,10.833,14.125,3.292,22.667,198.583
2011-03-29,193.75,4.542,12.25,16.292,19.667,3.375,17.792,206.0
2011-03-30,188.136,4.087,9.455,16.522,21.609,5.087,13.042,197.591
2011-03-31,186.625,4.083,8.167,12.958,16.125,3.167,6.833,194.792
2011-04-01,190.318,3.739,13.818,15.652,18.13,2.478,11.375,204.136
2011-04-02,187.833,3.458,11.417,11.292,13.542,2.25,12.417,199.25
2011-04-03,188.375,3.0,9.0,6.417,7.083,0.667,8.292,197.375
2011-04-04,190.708,3.667,9.917,12.333,14.208,1.875,10.125,200.625
2011-04-05,191.042,3.917,13.042,14.875,17.333,2.458,15.583,204.083
2011-04-06,190.458,4.083,16.333,18.708,22.375,3.667,15.458,206.792
2011-04-07,186.542,3.75,15.417,14.875,18.167,3.292,12.458,201.958
2011-04-08,185.545,3.478,14.091,14.348,19.0,4.652,13.458,199.636
2011-04-09,189.167,4.292,15.833,12.792,15.083,2.292,12.0,205.0
2011-04-10,189.125,4.292,14.042,9.792,11.5,1.708,20.667,203.167
2011-04-11,187.333,4.333,11.708,15.667,18.833,3.167,19.083,199.042
2011-04-12,189.75,3.917,12.75,16.625,20.125,3.5,19.042,202.5
