date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,9.292,13.208,3.917,14.75
2011-01-02,8.75,9.417,0.667,7.125
2011-01-03,8.875,11.667,2.792,10.042
2011-01-04,12.625,15.875,3.25,9.958
2011-01-05,16.208,22.958,6.75,9.417
2011-01-06,21.773,52.955,31.182,14.583
2011-01-07,15.042,23.0,7.958,12.652
2011-01-08,11.542,15.333,3.792,12.875
2011-01-09,12.375,16.333,3.958,13.5
2011-01-10,16.083,48.833,32.75,17.167
2011-01-11,13.917,25.5,11.583,13.375
2011-01-12,19.167,38.708,19.542,8.75
2011-01-13,20.773,41.045,20.273,13.25
2011-01-14,14.292,27.208,12.917,14.792
2011-01-15,11.0,18.083,7.083,11.833
2011-01-16,14.667,30.625,15.958,16.167
2011-01-17,14.25,23.542,9.292,14.0
2011-01-18,24.292,70.0,45.708,13.333
2011-01-19,19.833,52.75,32.917,13.042
2011-01-20,22.091,53.545,31.455,15.583
2011-01-21,16.375,31.708,15.333,11.875
2011-01-22,11.458,20.25,8.792,8.083
2011-01-23,11.5,21.708,10.208,14.833
2011-01-24,17.375,39.0,21.625,13.375
2011-01-25,15.565,33.174,17.609,10.471
2011-01-26,20.583,46.75,26.167,10.7
2011-01-27,24.318,52.045,27.727,13.75
2011-01-28,14.375,24.5,10.125,13.208
2011-01-29,12.792,19.917,7.125,13.0
2011-01-30,21.458,48.708,27.25,14.208
2011-01-31,26.292,66.083,39.792,13.708
2011-02-01,16.625,35.458,18.833,15.042
2011-02-02,16.417,31.167,14.75,14.292
2011-02-03,20.318,43.0,22.682,11.25
2011-02-04,14.042,26.542,12.5,14.958
2011-02-05,15.25,24.167,8.917,15.333
2011-02-06,37.083,96.125,59.042,29.542
2011-02-07,31.917,82.167,50.25,16.5
2011-02-08,13.292,29.167,15.875,10.208
2011-02-09,15.25,32.542,17.292,9.583
2011-02-10,18.273,34.636,16.364,11.708
2011-02-11,14.333,23.0,8.667,13.333
2011-02-12,12.708,22.292,9.583,15.25
2011-02-13,29.583,57.292,27.708,21.417
2011-02-14,33.25,77.083,43.833,30.125
2011-02-15,25.542,56.292,30.75,21.708
2011-02-16,16.833,28.542,11.708,11.875
2011-02-17,16.636,30.455,13.818,13.0
2011-02-18,18.875,34.917,16.042,14.292
2011-02-19,17.5,27.083,9.583,16.25
2011-02-20,25.083,49.75,24.667,14.375
2011-02-21,30.5,67.458,36.958,19.083
2011-02-22,26.0,54.792,28.792,26.375
2011-02-23,30.583,67.125,36.542,30.292
2011-02-24,26.727,49.545,22.818,31.333
2011-02-25,21.667,39.208,17.542,20.208
2011-02-26,12.583,18.667,6.083,16.792
2011-02-27,22.75,43.958,21.208,15.792
2011-02-28,23.0,42.083,19.083,16.25
2011-03-01,20.125,50.417,30.292,19.875
2011-03-02,21.773,39.636,17.864,16.375
2011-03-03,25.333,60.25,34.917,20.125
2011-03-04,7.0,8.583,1.583,17.042
2011-03-05,26.583,58.875,32.292,18.667
2011-03-06,18.917,50.917,32.0,12.417
2011-03-07,15.708,28.208,12.5,26.375
2011-03-08,13.542,32.542,19.0,18.125
2011-03-09,12.364,28.364,16.0,21.042
2011-03-10,7.875,8.333,0.458,12.0
2011-03-11,8.083,8.833,0.75,11.833
2011-03-12,14.833,19.083,4.25,12.542
2011-03-13,20.167,26.208,6.042,14.375
2011-03-14,23.417,38.958,15.542,16.708
2011-03-15,16.458,22.708,6.25,15.208
2011-03-16,16.636,34.5,17.864,19.261
2011-03-17,18.125,27.875,9.75,14.375
2011-03-18,9.208,9.5,0.292,8.792
2011-03-19,14.292,18.542,4.25,10.875
2011-03-20,13.542,17.333,3.792,10.417
2011-03-21,17.625,24.667,7.042,14.542
2011-03-22,22.5,36.042,13.542,17.875
2011-03-23,13.0,23.182,10.182,26.667
2011-03-24,13.0,15.208,2.208,6.375
2011-03-25,7.625,7.917,0.292,7.708
2011-03-26,15.708,20.125,4.417,12.5
2011-03-27,18.5,26.0,7.5,18.292
2011-03-28,16.292,18.958,2.667,30.417
2011-03-29,19.5,43.333,23.833,26.667
2011-03-30,9.227,10.5,1.273,20.75
2011-03-31,15.458,20.958,5.5,11.5
2011-04-01,18.174,31.652,13.478,17.75
2011-04-02,13.083,20.042,6.958,16.958
2011-04-03,9.167,12.958,3.792,14.792
2011-04-04,12.292,20.042,7.75,13.792
2011-04-05,14.708,21.75,7.042,17.667
2011-04-06,15.25,22.25,7.0,22.042
