date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,15.0,18.042,3.042,0.75,7.917
2011-01-02,6.375,6.625,0.25,0.417,5.583
2011-01-03,11.417,12.917,1.5,0.435,6.042
2011-01-04,9.958,10.917,0.958,1.208,2.043
2011-01-05,12.583,14.292,1.708,0.708,4.333
2011-01-06,15.261,17.913,2.652,0.913,9.292
2011-01-07,11.0,12.333,1.333,0.875,6.958
2011-01-08,12.333,14.917,2.583,0.917,4.25
2011-01-09,9.708,10.167,0.458,1.25,11.083
2011-01-10,21.875,31.917,10.042,1.696,14.375
2011-01-11,8.042,9.208,1.167,1.417,10.375
2011-01-12,13.042,15.375,2.333,1.125,6.625
2011-01-13,12.957,14.478,1.522,1.217,7.583
2011-01-14,8.5,9.583,1.083,1.333,11.458
2011-01-15,8.833,9.667,0.833,1.208,7.625
2011-01-16,8.167,10.083,1.917,1.375,10.458
2011-01-17,16.25,20.75,4.5,1.087,8.708
2011-01-18,19.708,26.417,6.708,1.042,9.792
2011-01-19,17.042,27.583,10.542,1.25,11.75
2011-01-20,20.696,25.043,4.348,1.609,11.625
2011-01-21,13.583,16.0,2.417,0.833,12.042
2011-01-22,11.75,13.625,1.875,0.708,4.083
2011-01-23,5.125,6.292,1.167,1.292,5.792
2011-01-24,9.875,11.417,1.542,1.652,7.375
2011-01-25,9.167,10.625,1.458,1.042,3.875
2011-01-26,11.542,13.75,2.208,1.542,2.5
2011-01-27,13.957,17.0,3.043,1.739,7.458
2011-01-28,7.208,8.208,1.0,2.167,8.708
2011-01-29,6.708,7.042,0.333,1.167,5.583
2011-01-30,9.917,11.958,2.042,1.292,7.708
2011-01-31,16.208,20.667,4.458,1.043,6.792
2011-02-01,9.5,10.458,0.958,1.333,10.5
2011-02-02,7.0,7.667,0.667,1.208,9.5
2011-02-03,10.217,12.609,2.391,0.783,5.75
2011-02-04,7.0,7.667,0.667,0.875,11.667
2011-02-05,17.083,21.167,4.083,1.042,17.25
2011-02-06,37.167,60.458,23.292,1.917,33.708
2011-02-07,28.75,44.708,15.958,1.261,15.708
2011-02-08,5.583,6.667,1.083,0.875,2.833
2011-02-09,8.917,10.208,1.292,0.833,4.125
2011-02-10,14.087,16.652,2.565,0.565,1.783
2011-02-11,9.0,10.75,1.75,1.458,7.333
2011-02-12,10.125,11.417,1.292,1.0,11.0
2011-02-13,22.833,27.333,4.5,1.542,12.375
2011-02-14,33.458,59.458,26.0,2.783,37.75
2011-02-15,19.583,29.125,9.542,1.625,17.875
2011-02-16,12.208,14.958,2.75,1.542,7.708
2011-02-17,9.696,10.957,1.261,1.087,8.25
2011-02-18,7.958,8.708,0.75,0.958,7.667
2011-02-19,9.333,10.5,1.167,1.087,2.917
2011-02-20,11.625,12.917,1.292,1.167,9.042
2011-02-21,19.125,24.125,5.0,2.583,16.708
