date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,7.208,7.542,0.333,,0.875,4.875
2011-01-02,8.0,8.125,0.125,,0.417,4.292
2011-01-03,8.5,8.958,0.458,,0.833,4.333
2011-01-04,8.5,8.708,0.208,,1.042,4.125
2011-01-05,12.208,13.458,1.25,,0.478,5.542
2011-01-06,18.625,22.542,3.917,,0.833,7.833
2011-01-07,9.5,11.125,1.625,,0.75,5.875
2011-01-08,10.417,11.792,1.375,,0.75,4.708
2011-01-09,7.625,8.167,0.542,,1.333,5.542
2011-01-10,21.125,28.0,6.875,,1.083,9.042
2011-01-11,10.292,12.333,2.042,,1.125,7.625
2011-01-12,12.25,14.208,1.958,,1.174,3.208
2011-01-13,12.913,14.565,1.652,,0.833,5.042
2011-01-14,8.125,9.0,0.875,,0.917,6.708
2011-01-15,10.333,11.167,0.833,,0.792,5.875
2011-01-16,16.25,19.417,3.167,,1.208,10.333
2011-01-17,17.583,20.375,2.792,,1.0,6.292
2011-01-18,15.25,17.583,2.333,,1.25,6.042
2011-01-19,20.75,24.167,3.417,,1.435,7.875
2011-01-20,17.391,19.522,2.13,,1.0,6.167
2011-01-21,16.417,18.917,2.5,,1.125,7.292
2011-01-22,10.708,11.917,1.208,,0.917,3.708
2011-01-23,5.542,6.0,0.458,,0.583,2.875
2011-01-24,10.792,12.5,1.708,,0.583,4.458
2011-01-25,8.833,10.042,1.208,,1.208,3.292
2011-01-26,11.917,14.125,2.208,,1.826,7.708
2011-01-27,16.565,21.043,4.478,,1.625,5.957
2011-01-28,9.042,9.833,0.792,,1.625,5.583
2011-01-29,10.875,12.375,1.5,,1.25,7.667
2011-01-30,9.917,12.0,2.083,,1.0,5.75
2011-01-31,19.333,29.292,9.958,,1.125,6.292
2011-02-01,7.042,8.083,1.042,,1.292,7.417
2011-02-02,9.917,11.458,1.542,,1.522,7.25
2011-02-03,11.739,14.174,2.435,,1.167,5.625
2011-02-04,9.0,10.0,1.0,,1.417,8.375
2011-02-05,15.042,16.708,1.667,,1.125,10.625
2011-02-06,32.208,53.083,20.875,,1.875,21.417
2011-02-07,28.875,47.708,18.833,,1.0,13.042
2011-02-08,7.083,8.083,1.0,,1.0,3.667
2011-02-09,9.125,10.25,1.125,,0.957,2.333
2011-02-10,12.304,14.043,1.739,,0.958,3.458
2011-02-11,9.208,10.25,1.042,,1.25,8.458
2011-02-12,10.625,11.583,0.958,,1.25,9.167
2011-02-13,17.375,19.667,2.292,,1.5,8.958
