date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,5.417,29.958,68.667,38.708,10.208
2011-01-02,2.792,18.208,34.708,16.5,6.208
2011-01-03,2.583,19.583,41.875,22.292,3.833
2011-01-04,2.958,25.125,62.083,36.958,4.792
2011-01-05,2.909,18.391,39.435,21.043,1.75
2011-01-06,3.667,25.75,66.583,40.833,7.0
2011-01-07,4.375,26.583,58.583,32.0,7.958
2011-01-08,4.708,30.792,80.667,49.875,7.208
2011-01-09,3.708,27.708,64.5,36.792,8.875
2011-01-10,4.375,28.25,75.5,47.25,5.417
2011-01-11,3.208,23.125,56.708,33.583,2.042
2011-01-12,4.083,28.125,71.625,43.5,6.083
2011-01-13,4.364,27.042,69.75,42.708,14.75
2011-01-14,3.375,22.333,55.167,32.833,5.917
2011-01-15,3.042,20.083,47.75,27.667,7.208
2011-01-16,4.0,24.5,71.75,47.25,9.417
2011-01-17,4.333,30.833,85.833,55.0,8.917
2011-01-18,4.875,36.875,98.042,61.167,8.208
2011-01-19,5.364,35.167,95.458,60.292,9.333
2011-01-20,7.042,41.708,123.125,81.417,11.625
2011-01-21,7.208,46.333,135.833,89.5,17.292
2011-01-22,4.083,27.625,67.792,40.167,8.25
2011-01-23,4.042,28.5,72.083,43.583,9.917
2011-01-24,3.958,29.208,75.458,46.25,11.792
2011-01-25,5.083,33.75,86.792,53.042,10.083
2011-01-26,4.182,28.333,73.625,45.292,9.25
2011-01-27,4.292,25.458,64.125,38.667,6.5
2011-01-28,4.458,24.458,62.0,37.542,7.917
2011-01-29,3.833,23.833,55.708,31.875,6.208
2011-01-30,5.583,37.208,95.667,58.458,7.125
2011-01-31,4.625,27.208,72.625,45.417,8.208
2011-02-01,4.875,27.792,66.667,38.875,7.042
2011-02-02,3.476,24.304,58.0,33.696,7.696
2011-02-03,4.625,30.375,76.75,46.375,7.625
2011-02-04,4.75,28.875,66.667,37.792,10.667
2011-02-05,3.792,24.333,56.917,32.583,7.333
2011-02-06,6.583,37.333,100.625,63.292,13.958
2011-02-07,6.792,39.958,106.667,66.708,18.292
2011-02-08,3.833,22.125,56.833,34.708,11.042
2011-02-09,4.048,23.5,59.667,36.167,8.708
2011-02-10,3.708,26.417,70.083,43.667,9.25
2011-02-11,3.458,24.75,61.833,37.083,7.667
2011-02-12,2.792,20.0,46.958,26.958,8.417
2011-02-13,4.625,31.208,76.5,45.292,12.667
2011-02-14,9.917,50.208,138.583,88.375,41.667
2011-02-15,4.833,31.542,70.375,38.833,21.708
2011-02-16,4.792,39.458,91.292,51.833,12.708
2011-02-17,4.727,39.458,94.542,55.083,9.083
2011-02-18,5.417,36.458,86.917,50.458,6.833
2011-02-19,3.708,28.292,70.542,42.25,6.792
2011-02-20,4.125,27.375,61.0,33.625,12.75
2011-02-21,4.542,23.25,53.375,30.125,15.792
2011-02-22,4.167,28.75,68.208,39.458,7.708
2011-02-23,6.0,36.417,78.208,41.792,26.542
2011-02-24,4.042,22.792,46.167,23.375,9.292
2011-02-25,3.875,27.375,47.875,20.5,12.458
2011-02-26,3.625,22.667,44.125,21.458,8.458
2011-02-27,3.625,25.583,60.958,35.375,5.625
2011-02-28,3.75,27.125,62.0,34.875,7.417
2011-03-01,4.875,32.958,65.417,32.458,26.458
2011-03-02,4.25,28.333,60.208,31.875,16.625
2011-03-03,3.5,25.292,53.208,27.917,10.667
2011-03-04,3.667,27.167,59.042,31.875,7.542
2011-03-05,5.542,37.5,80.083,42.583,13.708
2011-03-06,5.125,35.458,85.625,50.167,12.625
2011-03-07,4.583,32.042,71.792,39.75,5.542
2011-03-08,4.409,30.417,68.25,37.833,8.826
2011-03-09,4.417,31.083,66.75,35.667,8.625
2011-03-10,5.375,30.0,56.417,26.417,10.875
2011-03-11,4.292,27.875,52.167,24.292,17.5
2011-03-12,5.375,29.625,58.375,28.75,26.375
2011-03-13,4.708,33.208,78.75,45.542,12.042
2011-03-14,4.917,34.75,69.0,34.25,23.083
2011-03-15,5.333,32.542,63.083,30.542,21.375
2011-03-16,5.125,34.0,82.458,48.458,27.292
2011-03-17,5.875,40.208,88.792,48.583,29.708
2011-03-18,3.5,24.167,48.417,24.25,15.667
2011-03-19,3.5,25.208,58.25,33.042,13.739
2011-03-20,3.25,23.708,53.167,29.458,9.542
2011-03-21,3.75,29.125,64.708,35.583,13.5
2011-03-22,6.091,36.667,74.042,37.375,23.917
2011-03-23,4.917,36.125,78.958,42.833,16.708
2011-03-24,3.917,29.708,52.958,23.25,16.167
2011-03-25,3.625,26.208,49.625,23.417,10.167
2011-03-26,3.917,32.042,67.25,35.208,14.208
2011-03-27,4.542,30.292,62.875,32.583,14.458
2011-03-28,5.458,41.0,77.792,36.792,29.458
2011-03-29,3.636,23.522,43.13,19.609,30.833
2011-03-30,4.0,16.458,27.25,10.792,43.083
2011-03-31,3.833,23.208,49.667,26.458,14.75
2011-04-01,4.429,25.682,46.409,20.727,20.25
2011-04-02,3.125,17.792,42.208,24.417,4.292
2011-04-03,3.125,19.0,42.125,23.125,3.25
2011-04-04,3.875,24.292,57.417,33.125,5.667
2011-04-05,5.083,31.625,66.542,34.917,15.25
2011-04-06,3.917,24.458,40.083,15.625,20.375
2011-04-07,4.318,29.696,56.217,26.522,16.625
2011-04-08,3.708,23.542,49.083,25.542,9.917
2011-04-09,5.458,31.708,62.708,31.0,15.167
2011-04-10,4.708,23.417,39.292,15.875,18.0
2011-04-11,3.833,24.292,55.417,31.125,13.708
2011-04-12,3.5,22.667,46.583,23.917,12.667
2011-04-13,4.667,29.875,58.917,29.042,18.375
2011-04-14,4.864,19.0,33.0,14.0,23.125
2011-04-15,5.292,26.889,41.111,14.222,32.208
2011-04-16,4.792,27.833,51.208,23.375,16.792
2011-04-17,2.792,14.042,27.917,13.875,5.208
2011-04-18,3.818,23.522,55.174,31.652,8.435
2011-04-19,3.208,15.208,28.0,12.792,9.583
2011-04-20,3.042,18.25,39.458,21.208,10.417
2011-04-21,3.714,23.667,55.875,32.208,14.292
2011-04-22,3.5,19.792,42.458,22.667,13.042
2011-04-23,3.458,19.292,38.458,19.167,9.208
2011-04-24,3.292,18.167,37.75,19.583,5.333
2011-04-25,4.0,23.75,47.75,24.0,14.417
2011-04-26,4.0,22.167,45.083,22.917,24.208
2011-04-27,4.167,23.708,50.875,27.167,32.958
2011-04-28,4.333,24.913,50.348,25.435,11.955
2011-04-29,2.958,15.667,32.083,16.417,8.375
2011-04-30,3.917,18.417,32.083,13.667,23.542
2011-05-01,5.083,29.167,54.083,24.917,14.292
2011-05-02,3.625,17.292,37.583,20.292,7.458
2011-05-03,3.5,21.542,45.833,24.292,11.958
2011-05-04,3.708,21.833,45.542,23.708,7.75
2011-05-05,3.542,19.792,44.625,24.833,10.625
2011-05-06,4.381,23.958,52.833,28.875,15.958
2011-05-07,3.667,23.25,43.667,20.417,13.458
2011-05-08,3.25,20.0,42.708,22.708,5.083
2011-05-09,3.5,17.375,35.083,17.708,8.125
2011-05-10,4.042,27.208,58.833,31.625,12.458
2011-05-11,3.25,18.625,46.708,28.083,7.292
2011-05-12,2.955,17.417,33.458,16.042,8.292
2011-05-13,2.583,12.125,24.667,12.542,6.458
2011-05-14,2.917,15.917,39.458,23.542,5.458
2011-05-15,3.167,15.958,39.458,23.5,7.458
2011-05-16,4.125,24.5,51.125,26.625,17.083
2011-05-17,3.792,24.875,57.792,32.917,10.375
2011-05-18,3.75,26.333,47.958,21.625,16.208
2011-05-19,4.857,31.609,58.565,26.957,31.167
2011-05-20,3.542,14.565,24.739,10.174,46.208
2011-05-21,4.917,25.75,54.667,28.917,32.375
2011-05-22,3.083,13.5,25.875,12.375,17.667
2011-05-23,3.75,21.708,61.125,39.417,7.625
2011-05-24,3.375,18.625,39.042,20.417,14.458
2011-05-25,3.0,14.917,28.917,14.0,12.0
2011-05-26,3.476,19.609,38.696,19.087,18.042
2011-05-27,4.208,26.958,53.458,26.5,21.25
2011-05-28,3.792,24.0,43.042,19.042,23.125
2011-05-29,3.125,16.5,35.5,19.0,20.0
2011-05-30,2.792,16.542,31.458,14.917,9.833
2011-05-31,3.542,22.0,46.792,24.792,15.5
2011-06-01,3.125,19.708,40.667,20.958,25.208
2011-06-02,3.429,20.167,46.208,26.042,23.0
2011-06-03,3.25,17.125,38.625,21.5,19.5
2011-06-04,3.708,21.333,41.458,20.125,20.75
2011-06-05,3.5,12.917,23.167,10.25,21.0
2011-06-06,3.375,13.333,24.083,10.75,23.167
2011-06-07,4.083,19.667,38.583,18.917,27.375
2011-06-08,4.375,24.792,47.583,22.792,29.542
2011-06-09,4.227,24.0,46.833,22.833,29.042
2011-06-10,3.417,16.75,30.0,13.25,25.583
2011-06-11,3.792,16.917,32.667,15.75,31.042
2011-06-12,3.583,16.75,32.708,15.958,12.458
2011-06-13,3.708,18.333,40.625,22.292,12.375
2011-06-14,3.958,20.833,53.708,32.875,7.25
2011-06-15,3.524,18.833,51.458,32.625,6.292
2011-06-16,3.125,13.458,29.875,16.417,6.917
2011-06-17,3.458,21.125,47.417,26.292,15.125
2011-06-18,3.583,19.458,43.0,23.542,18.25
2011-06-19,2.75,9.25,17.417,8.167,19.208
