date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,14.5,21.333,6.833,7.958,6.042
2011-01-02,20.833,40.042,19.208,8.625,8.792
2011-01-03,13.708,27.75,14.042,6.375,7.167
2011-01-04,18.208,41.875,23.667,7.5,8.625
2011-01-05,18.458,43.5,25.042,7.333,8.167
2011-01-06,27.783,68.565,40.783,12.652,12.652
2011-01-07,35.75,87.75,52.0,18.125,17.833
2011-01-08,36.292,84.583,48.292,21.75,17.958
2011-01-09,22.792,47.917,25.125,12.667,10.792
2011-01-10,32.417,83.75,51.333,13.75,9.5
2011-01-11,19.042,45.708,26.667,7.167,6.125
2011-01-12,29.125,68.708,39.583,10.25,7.208
2011-01-13,26.75,69.833,43.083,19.25,18.167
2011-01-14,18.583,44.208,25.625,10.0,10.708
2011-01-15,13.917,34.042,20.125,9.125,8.583
2011-01-16,29.042,80.083,51.042,13.083,13.542
2011-01-17,30.958,70.458,39.5,13.667,12.208
2011-01-18,25.25,53.125,27.875,11.333,10.625
2011-01-19,34.609,79.043,44.435,17.667,17.304
2011-01-20,33.737,70.316,36.579,15.435,12.583
2011-01-21,23.25,43.333,20.083,12.833,12.667
2011-01-22,12.625,18.25,5.625,5.708,5.458
2011-01-23,24.75,55.0,30.25,14.25,12.917
2011-01-24,21.75,48.792,27.042,12.708,11.542
2011-01-25,27.667,61.708,34.042,14.25,13.208
2011-01-26,27.917,71.333,43.417,15.708,14.0
2011-01-27,24.875,60.583,35.708,12.958,13.208
2011-01-28,22.583,53.375,30.792,11.667,9.792
2011-01-29,27.083,58.833,31.75,12.5,12.25
2011-01-30,30.958,64.25,33.292,10.958,10.042
2011-01-31,24.792,53.0,28.208,13.75,11.542
2011-02-01,31.667,68.417,36.75,13.125,12.042
2011-02-02,21.125,38.75,17.625,8.75,7.708
2011-02-03,29.391,64.522,35.13,12.042,10.833
2011-02-04,26.708,55.833,29.125,14.208,15.375
2011-02-05,16.125,28.042,11.917,10.167,9.542
2011-02-06,21.625,39.542,17.917,11.625,13.125
2011-02-07,32.875,76.958,44.083,22.043,19.957
2011-02-08,18.375,41.083,22.708,14.583,13.792
2011-02-09,21.042,49.708,28.667,12.375,10.833
2011-02-10,17.542,44.792,27.25,13.125,10.917
2011-02-11,21.208,45.292,24.083,10.292,9.083
2011-02-12,13.208,29.542,16.333,10.875,10.292
2011-02-13,22.417,51.0,28.583,12.542,12.917
2011-02-14,26.792,39.958,13.167,30.083,32.375
2011-02-15,18.667,39.208,20.542,21.375,22.417
2011-02-16,20.75,47.917,27.167,13.083,13.625
2011-02-17,23.348,52.696,29.348,11.75,9.958
2011-02-18,25.042,51.708,26.667,12.333,9.625
2011-02-19,30.333,57.75,27.417,14.625,12.458
2011-02-20,18.875,40.875,22.0,13.583,12.5
2011-02-21,15.792,34.542,18.75,15.957,16.0
2011-02-22,23.958,51.292,27.333,10.75,13.75
2011-02-23,24.667,39.125,14.458,21.583,24.583
2011-02-24,25.625,52.417,26.792,12.667,12.167
2011-02-25,25.125,35.667,10.542,11.833,11.708
2011-02-26,15.875,22.667,6.792,9.458,7.583
2011-02-27,25.542,47.292,21.75,10.167,10.5
2011-02-28,27.375,49.583,22.208,13.792,14.625
2011-03-01,29.0,46.917,17.917,21.167,24.167
2011-03-02,20.0,40.739,20.739,18.375,18.75
2011-03-03,22.667,45.583,22.917,15.917,14.292
2011-03-04,21.125,39.417,18.292,10.958,12.333
2011-03-05,29.542,49.0,19.458,14.375,14.0
2011-03-06,40.167,89.458,49.292,14.0,15.958
2011-03-07,16.292,27.458,11.167,7.917,9.292
2011-03-08,27.708,61.667,33.958,11.75,8.875
2011-03-09,25.125,47.125,22.0,14.13,13.304
2011-03-10,26.375,48.333,21.958,15.625,15.375
2011-03-11,11.292,17.083,5.792,11.833,11.25
2011-03-12,22.042,43.25,21.208,15.625,16.5
2011-03-13,20.542,40.167,19.625,13.75,12.792
2011-03-14,12.167,17.875,5.708,13.417,13.917
2011-03-15,20.542,38.5,17.958,21.167,21.5
2011-03-16,16.696,27.652,10.957,13.292,14.5
2011-03-17,13.833,20.458,6.625,14.042,12.833
2011-03-18,20.292,37.708,17.417,14.25,16.375
2011-03-19,16.208,38.5,22.292,14.042,13.0
2011-03-20,18.875,36.625,17.75,13.417,13.375
2011-03-21,23.208,48.292,25.083,14.417,14.833
2011-03-22,30.542,49.75,19.208,21.333,25.333
2011-03-23,27.0,50.208,23.208,20.292,20.667
2011-03-24,27.625,53.875,26.25,15.958,16.708
2011-03-25,18.5,33.583,15.083,11.625,12.125
2011-03-26,20.542,42.583,22.042,15.125,14.167
2011-03-27,24.739,46.261,21.522,15.478,16.583
2011-03-28,25.583,42.5,16.917,21.167,23.0
2011-03-29,16.667,22.333,5.667,21.167,23.542
2011-03-30,12.391,17.913,5.522,27.708,35.417
2011-03-31,20.208,42.333,22.125,13.792,17.292
2011-04-01,8.174,11.043,2.87,24.083,21.292
2011-04-02,15.458,35.583,20.125,11.833,9.667
2011-04-03,14.833,29.25,14.417,10.792,8.542
2011-04-04,22.0,43.583,21.583,12.708,9.333
2011-04-05,22.792,30.667,7.875,19.792,20.875
2011-04-06,26.833,42.0,15.167,31.542,29.458
2011-04-07,11.583,14.917,3.333,19.75,21.208
2011-04-08,19.375,37.0,17.625,18.458,17.375
2011-04-09,12.292,17.167,4.875,15.708,14.167
2011-04-10,8.0,8.875,0.875,19.583,17.875
2011-04-11,19.875,38.208,18.333,22.625,22.417
2011-04-12,18.708,36.208,17.5,20.227,18.174
2011-04-13,17.25,23.0,5.75,19.792,27.25
2011-04-14,23.875,36.208,12.333,31.625,31.75
2011-04-15,9.783,10.957,1.174,45.417,52.333
2011-04-16,13.25,21.5,8.25,17.542,19.125
2011-04-17,9.208,18.458,9.25,10.0,10.125
2011-04-18,16.042,34.375,18.333,9.667,10.417
2011-04-19,12.708,21.833,9.125,7.083,7.917
2011-04-20,14.0,27.333,13.333,9.208,11.417
2011-04-21,17.708,34.542,16.833,12.167,14.083
2011-04-22,8.042,13.208,5.167,10.25,9.75
2011-04-23,8.667,13.333,4.667,4.833,7.75
2011-04-24,9.875,15.708,5.833,7.042,7.333
2011-04-25,11.458,16.625,5.167,11.292,11.208
2011-04-26,12.75,18.583,5.833,17.913,21.5
2011-04-27,22.792,40.625,17.833,27.958,31.625
2011-04-28,11.583,15.917,4.333,8.5,7.708
2011-04-29,9.913,18.0,8.087,8.833,9.917
2011-04-30,12.083,20.875,8.792,19.792,21.5
2011-05-01,7.833,10.75,2.917,8.5,10.208
2011-05-02,10.917,23.167,12.25,7.958,7.625
2011-05-03,13.042,26.083,13.042,12.833,10.5
2011-05-04,15.375,27.292,11.917,7.708,9.708
2011-05-05,15.125,30.208,15.083,11.5,12.625
2011-05-06,8.417,13.292,4.875,11.458,11.458
2011-05-07,7.333,10.792,3.458,7.333,8.375
2011-05-08,15.917,28.542,12.625,6.875,7.75
2011-05-09,18.333,34.5,16.167,9.75,8.333
