date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-05-06,9.042,12.417,3.375,1.208,15.083,16.8,8.454,0.1
2011-05-07,10.667,14.208,3.542,1.208,20.125,17.4,12.2,6.7
2011-05-08,3.083,4.708,1.625,0.042,7.208,12.5,8.475,5.1
2011-05-09,3.833,5.083,1.25,0.333,7.208,13.1,8.358,4.5
2011-05-10,4.708,5.958,1.25,0.333,7.167,9.3,6.879,5.6
2011-05-11,5.167,6.75,1.583,0.958,9.25,13.5,8.596,3.7
2011-05-12,8.391,11.435,3.043,0.826,12.833,18.7,11.046,1.4
2011-05-13,11.5,15.125,3.625,0.458,12.708,12.7,9.321,7.1
2011-05-14,4.708,6.25,1.542,0.042,5.667,9.8,6.779,2.2
2011-05-15,2.917,3.333,0.417,0.042,8.042,11.9,5.788,1.5
2011-05-16,9.542,12.292,2.75,1.0,14.917,19.9,10.421,0.8
2011-05-17,6.542,7.708,1.167,0.583,12.333,14.4,10.554,6.5
2011-05-18,10.792,13.083,2.292,0.75,19.0,19.0,12.167,5.6
2011-05-19,13.333,16.208,2.875,0.958,26.75,19.9,13.45,6.4
2011-05-20,10.042,12.583,2.542,0.833,35.583,17.9,13.921,11.0
2011-05-21,8.167,9.167,1.0,0.667,21.083,14.9,12.892,10.5
2011-05-22,1.917,2.125,0.208,0.333,11.167,14.0,10.1,7.6
2011-05-23,7.417,11.125,3.708,0.625,9.833,11.3,6.862,3.1
2011-05-24,6.417,8.375,1.958,0.583,14.75,18.0,11.354,3.1
2011-05-25,6.042,6.875,0.833,0.375,12.042,18.0,12.775,9.2
2011-05-26,8.217,10.913,2.696,0.826,16.833,23.4,15.254,7.1
2011-05-27,8.458,10.208,1.75,0.917,18.375,22.9,15.458,8.5
2011-05-28,6.458,7.667,1.208,1.542,18.958,24.1,16.375,11.3
2011-05-29,3.875,4.958,1.083,0.667,11.833,20.1,13.617,9.3
2011-05-30,7.083,10.208,3.125,0.125,13.25,17.0,11.921,6.0
2011-05-31,3.625,4.583,0.958,0.75,13.0,19.6,10.704,3.2
2011-06-01,6.917,8.958,2.042,1.958,21.75,18.6,11.733,5.3
2011-06-02,6.333,8.208,1.875,1.208,21.167,18.6,12.217,4.9
2011-06-03,8.167,10.667,2.5,1.0,18.792,18.3,14.912,12.1
2011-06-04,11.625,13.958,2.333,0.583,20.167,17.7,14.358,10.7
2011-06-05,5.208,6.0,0.792,1.0,17.125,18.8,15.917,12.2
2011-06-06,4.875,6.333,1.458,0.833,15.875,22.3,15.979,10.7
2011-06-07,6.5,7.75,1.25,1.125,22.625,24.3,17.546,9.9
2011-06-08,8.5,10.458,1.958,1.833,31.792,27.9,19.683,12.6
2011-06-09,8.913,10.304,1.391,1.087,26.833,26.2,19.5,14.2
2011-06-10,7.208,8.208,1.0,0.708,24.125,23.1,18.525,16.0
2011-06-11,5.958,7.042,1.083,0.292,21.25,23.9,18.2,14.5
2011-06-12,3.417,3.875,0.458,0.083,14.792,20.8,15.962,13.2
2011-06-13,5.792,7.292,1.5,0.333,12.042,18.4,14.921,11.8
2011-06-14,6.833,8.458,1.625,0.25,6.708,15.9,13.3,11.4
2011-06-15,3.042,3.708,0.667,0.042,4.958,17.1,13.229,10.7
2011-06-16,4.458,6.0,1.542,0.583,8.333,22.1,16.104,11.4
2011-06-17,6.708,9.083,2.375,0.833,14.542,25.3,18.712,9.8
2011-06-18,8.792,10.208,1.417,0.625,14.542,20.5,16.958,15.2
2011-06-19,4.75,5.667,0.917,0.458,19.083,23.5,18.738,15.0
2011-06-20,12.333,14.458,2.125,0.792,22.333,22.2,18.504,15.6
2011-06-21,8.375,10.0,1.625,1.167,22.333,29.3,22.542,14.2
2011-06-22,5.625,6.542,0.917,1.0,24.292,25.3,20.896,16.2
2011-06-23,6.087,7.913,1.826,0.091,17.304,17.0,14.154,9.1
2011-06-24,2.458,3.167,0.708,0.042,5.458,14.3,10.583,8.2
2011-06-25,3.5,3.917,0.417,0.0,6.333,14.9,11.588,8.4
2011-06-26,6.708,14.458,7.75,5.708,14.75,23.1,15.212,7.4
2011-06-27,7.042,9.708,2.667,1.0,14.083,22.9,17.054,10.6
2011-06-28,10.458,13.25,2.792,0.917,22.125,24.7,20.229,16.1
2011-06-29,6.792,8.583,1.792,1.125,22.25,25.3,21.8,18.5
2011-06-30,6.542,7.417,0.875,1.083,28.667,22.6,20.058,17.2
2011-07-01,3.625,4.208,0.583,0.708,19.042,27.8,20.504,15.3
2011-07-02,3.708,4.375,0.667,0.917,18.833,28.0,21.175,15.4
2011-07-03,4.5,5.458,0.958,1.042,26.5,27.8,22.504,16.2
2011-07-04,8.5,14.875,6.375,1.0,16.625,21.7,20.725,19.8
2011-07-05,8.917,12.042,3.125,0.875,17.208,22.9,19.654,17.9
2011-07-06,6.375,8.292,1.917,0.667,14.375,25.6,20.846,16.5
2011-07-07,6.783,9.304,2.522,0.783,23.667,29.2,23.371,16.7
2011-07-08,13.042,17.0,3.958,0.958,22.833,24.0,21.983,20.1
2011-07-09,5.458,6.458,1.0,0.833,15.75,27.2,23.238,20.0
2011-07-10,3.25,3.542,0.292,0.625,13.292,24.3,22.0,20.4
2011-07-11,6.083,8.042,1.958,0.708,19.0,26.9,22.712,19.0
2011-07-12,5.292,6.292,1.0,1.0,20.083,26.9,22.817,18.8
2011-07-13,4.5,5.292,0.792,0.917,17.208,27.6,22.921,19.9
2011-07-14,7.875,10.333,2.458,0.167,9.708,20.5,18.229,14.7
2011-07-15,7.0,11.958,4.958,0.125,13.583,20.3,17.279,14.4
2011-07-16,7.833,13.375,5.542,0.375,13.708,21.9,18.7,16.0
2011-07-17,5.875,7.333,1.458,0.0,9.542,21.4,19.429,17.7
2011-07-18,2.833,4.0,1.167,0.458,13.667,25.9,21.525,18.3
2011-07-19,2.875,4.042,1.167,0.583,15.375,28.5,21.338,14.9
2011-07-20,3.0,4.833,1.833,0.417,13.708,23.7,16.883,12.1
2011-07-21,5.087,7.0,1.913,0.957,16.625,23.8,17.3,10.0
2011-07-22,6.458,8.083,1.625,1.542,22.208,25.7,19.225,13.9
2011-07-23,6.708,10.167,3.458,1.333,17.375,25.1,19.221,15.1
2011-07-24,3.542,4.792,1.25,0.667,16.5,28.8,21.529,14.3
2011-07-25,6.083,7.75,1.667,1.083,17.917,25.8,22.004,19.4
2011-07-26,5.042,6.458,1.417,1.0,22.292,27.0,22.3,18.8
2011-07-27,7.542,11.0,3.458,1.25,28.208,27.8,22.879,17.5
2011-07-28,5.792,7.958,2.167,1.167,32.417,29.6,24.533,20.4
2011-07-29,4.083,5.083,1.0,1.0,29.75,30.5,24.367,18.9
2011-07-30,2.542,3.667,1.125,1.0,13.875,26.0,20.358,17.2
2011-07-31,3.833,5.5,1.667,1.083,16.417,25.2,20.829,17.2
2011-08-01,4.625,7.042,2.417,0.958,16.625,25.7,20.954,17.0
2011-08-02,5.875,7.5,1.625,0.875,19.708,26.4,20.704,16.5
2011-08-03,6.833,9.042,2.208,1.417,23.333,28.6,22.3,16.5
2011-08-04,5.95,8.8,2.85,0.826,20.583,29.7,23.517,17.3
2011-08-05,8.231,11.615,3.385,0.208,17.667,29.4,24.192,19.8
2011-08-06,5.083,9.083,4.0,0.083,19.958,30.1,25.175,20.9
2011-08-07,3.208,4.417,1.208,0.0,17.125,31.0,25.45,21.2
2011-08-08,4.667,7.583,2.917,0.125,19.042,31.7,25.317,19.6
2011-08-09,4.75,6.458,1.708,0.25,18.583,31.1,24.85,20.1
2011-08-10,9.917,16.458,6.542,0.375,20.917,29.2,25.638,23.3
2011-08-11,4.417,5.833,1.417,0.083,18.458,29.9,25.808,23.0
2011-08-12,3.958,5.292,1.333,0.0,10.833,25.6,22.521,16.4
2011-08-13,5.167,7.833,2.667,0.417,14.125,29.8,22.646,13.9
2011-08-14,8.083,10.708,2.625,0.25,19.5,27.1,22.188,18.2
2011-08-15,5.458,7.125,1.667,0.0,13.0,26.9,22.596,19.4
2011-08-16,8.292,9.708,1.417,0.0,7.958,21.1,19.054,17.1
2011-08-17,8.5,10.625,2.125,0.042,10.458,24.5,20.538,17.3
2011-08-18,5.25,8.25,3.0,0.25,8.222,24.6,20.429,16.7
2011-08-19,5.778,8.0,2.222,0.111,15.667,26.0,21.425,17.5
2011-08-20,6.292,11.458,5.167,0.042,13.167,23.9,19.804,16.2
2011-08-21,4.1,8.3,4.2,0.083,13.542,26.1,20.575,16.4
2011-08-22,7.375,13.75,6.375,0.545,14.783,26.1,20.471,15.3
2011-08-23,9.182,13.636,4.455,0.348,11.087,20.9,17.953,16.1
2011-08-24,6.708,9.708,3.0,0.625,11.292,25.2,20.679,16.8
2011-08-25,10.667,16.25,5.583,0.625,18.708,22.5,19.629,17.7
2011-08-26,9.958,15.667,5.708,0.417,13.75,24.1,19.275,15.9
2011-08-27,7.071,13.071,6.0,0.25,15.833,26.1,20.267,14.7
2011-08-28,4.889,6.889,2.0,0.583,17.208,27.3,20.9,14.2
2011-08-29,7.9,11.5,3.6,1.75,18.0,28.4,22.025,15.7
2011-08-30,10.958,15.667,4.708,1.125,16.25,25.6,22.354,18.8
2011-08-31,9.5,14.75,5.25,0.792,16.792,26.4,22.583,19.1
2011-09-01,8.875,15.083,6.208,0.565,17.292,30.8,25.196,20.3
2011-09-02,13.0,16.542,3.542,0.0,12.083,22.3,20.075,18.4
2011-09-03,10.167,15.042,4.875,0.458,10.583,30.2,22.358,19.1
2011-09-04,4.625,6.375,1.75,0.083,8.417,27.1,22.042,18.4
2011-09-05,9.542,15.25,5.708,0.25,11.583,26.0,21.262,16.6
2011-09-06,9.542,13.792,4.25,0.083,12.0,23.7,19.138,15.2
2011-09-07,10.417,14.458,4.042,0.417,14.042,23.5,18.3,13.7
2011-09-08,9.208,12.167,2.958,0.792,14.25,26.8,22.075,18.8
2011-09-09,14.25,18.458,4.208,0.75,20.292,25.5,20.121,15.6
2011-09-10,7.25,9.292,2.042,0.167,18.125,21.2,17.696,12.8
2011-09-11,7.375,10.125,2.75,0.708,14.125,21.3,16.262,11.7
2011-09-12,15.042,20.667,5.625,0.167,19.25,19.1,17.054,15.4
2011-09-13,14.375,18.917,4.542,0.333,17.375,22.1,17.592,14.5
2011-09-14,9.208,12.917,3.708,0.375,15.875,24.5,18.258,14.7
2011-09-15,11.091,18.773,7.682,0.435,24.625,24.7,19.65,15.0
2011-09-16,9.75,14.833,5.083,0.333,21.0,26.8,22.283,19.1
2011-09-17,6.625,9.917,3.292,0.042,12.25,23.1,19.475,15.6
2011-09-18,4.0,4.958,0.958,0.0,6.625,15.4,14.425,12.1
2011-09-19,6.875,9.958,3.083,0.208,9.708,15.6,12.908,10.2
2011-09-20,9.375,18.75,9.375,0.25,17.5,18.0,12.725,8.9
2011-09-21,11.25,25.0,13.75,0.542,19.917,14.9,11.638,8.5
2011-09-22,5.708,6.917,1.208,0.167,9.625,13.9,12.017,10.0
2011-09-23,7.583,11.75,4.167,0.375,9.333,15.9,12.279,8.9
2011-09-24,11.167,18.583,7.417,0.5,14.167,18.5,13.146,9.9
2011-09-25,7.917,12.417,4.5,0.5,15.042,21.2,14.388,8.4
2011-09-26,10.125,15.125,5.0,0.542,13.958,21.9,15.329,9.0
2011-09-27,11.0,15.417,4.417,0.5,21.167,21.9,15.675,10.4
2011-09-28,11.958,18.5,6.542,0.917,30.333,23.6,14.571,7.2
2011-09-29,9.0,15.13,6.13,0.826,19.917,20.7,14.962,8.2
2011-09-30,12.583,17.958,5.375,0.5,15.458,17.9,14.85,11.5
2011-10-01,4.708,5.708,1.0,0.0,7.083,10.6,8.304,4.8
2011-10-02,4.583,6.125,1.542,0.125,9.75,10.0,5.417,2.6
2011-10-03,6.667,9.0,2.333,0.25,8.083,6.0,4.267,2.2
2011-10-04,12.5,22.333,9.833,0.667,15.042,16.0,8.867,0.9
2011-10-05,13.833,25.042,11.208,0.583,22.708,18.6,11.817,5.5
2011-10-06,16.958,32.667,15.708,0.542,24.375,12.0,9.579,5.6
2011-10-07,9.958,13.208,3.25,0.292,10.292,12.2,10.279,6.8
2011-10-08,11.792,17.375,5.583,0.458,20.583,16.6,10.717,6.3
2011-10-09,9.125,17.792,8.667,0.958,25.583,18.2,11.646,5.4
2011-10-10,15.125,20.0,4.875,1.375,29.625,17.5,12.621,7.4
2011-10-11,14.208,26.542,12.333,0.583,18.833,13.4,8.775,4.8
2011-10-12,13.5,25.125,11.625,1.042,20.0,15.6,7.854,1.9
2011-10-13,15.217,25.478,10.261,0.682,31.13,15.5,10.071,5.1
2011-10-14,18.083,37.792,19.708,1.458,34.125,18.9,9.996,2.2
2011-10-15,21.5,39.292,17.792,1.583,36.167,16.3,12.054,7.8
2011-10-16,11.25,20.5,9.25,1.292,24.417,18.2,14.829,11.8
2011-10-17,6.458,8.917,2.458,0.833,10.583,15.2,11.15,4.8
2011-10-18,8.833,13.333,4.5,1.042,11.458,7.8,5.917,4.0
2011-10-19,13.625,21.375,7.75,1.708,22.083,14.7,9.608,2.8
2011-10-20,18.75,39.125,20.375,0.958,31.5,17.3,7.288,0.1
2011-10-21,18.792,38.208,19.417,1.458,31.042,18.4,8.533,0.5
2011-10-22,18.208,37.208,19.0,1.042,29.333,17.3,10.65,4.1
2011-10-23,7.417,9.708,2.292,0.0,6.25,12.4,10.912,8.7
2011-10-24,13.5,19.542,6.042,0.833,11.583,13.2,10.233,5.3
2011-10-25,10.708,17.208,6.5,0.5,13.083,15.1,11.338,6.4
2011-10-26,7.333,10.542,3.208,0.25,6.208,7.1,5.892,4.7
2011-10-27,12.217,19.783,7.565,0.435,9.708,9.9,6.262,2.4
2011-10-28,14.5,29.875,15.375,0.708,18.625,14.1,7.258,0.7
2011-10-29,18.375,33.625,15.25,0.625,24.167,13.8,7.854,3.0
2011-10-30,13.417,22.375,8.958,0.458,27.75,14.2,7.417,2.1
2011-10-31,16.208,30.042,13.833,0.625,25.0,15.5,8.688,2.8
2011-11-01,21.458,42.542,21.083,0.625,37.917,13.2,6.583,3.0
2011-11-02,19.5,37.375,17.875,1.208,27.75,16.4,8.417,-0.5
2011-11-03,12.708,22.0,9.292,0.417,20.792,12.4,7.721,3.2
2011-11-04,15.5,31.208,15.708,0.625,22.75,12.9,5.996,-0.3
2011-11-05,21.125,40.5,19.375,1.0,28.542,8.9,6.896,4.0
2011-11-06,4.375,4.833,0.458,1.0,13.125,8.6,6.417,4.1
2011-11-07,11.667,15.167,3.5,1.375,16.25,8.6,6.196,3.9
2011-11-08,17.0,26.375,9.375,0.375,15.333,6.8,3.692,0.7
2011-11-09,17.864,36.636,18.773,0.273,22.227,7.1,2.754,-0.4
2011-11-10,15.8,27.0,11.2,0.65,21.524,10.6,6.062,1.4
2011-11-11,22.792,49.333,26.542,1.458,26.25,13.4,4.988,-1.7
2011-11-12,19.708,43.208,23.5,1.25,25.583,13.3,7.112,1.2
2011-11-13,12.833,19.417,6.583,1.0,20.458,11.8,6.988,4.2
2011-11-14,6.0,7.292,1.292,0.917,21.0,5.4,3.208,1.0
2011-11-15,9.042,11.75,2.708,0.5,13.75,0.9,-0.492,-1.8
2011-11-16,13.833,20.667,6.833,1.083,14.5,1.7,-0.429,-2.6
2011-11-17,11.625,16.875,5.25,1.583,13.208,0.8,-0.633,-2.3
2011-11-18,15.625,25.75,10.125,1.333,17.583,6.4,2.833,-2.4
2011-11-19,16.792,30.667,13.875,0.75,14.375,7.4,5.571,3.6
2011-11-20,4.583,6.0,1.417,0.5,6.625,8.6,4.388,-2.1
2011-11-21,7.667,10.542,2.875,0.708,11.708,-2.6,-4.712,-5.6
2011-11-22,10.458,14.375,3.917,0.708,12.875,-0.8,-2.775,-6.1
2011-11-23,17.083,27.208,10.125,1.0,16.833,2.5,-0.95,-3.7
2011-11-24,18.261,31.87,13.609,1.217,15.708,7.1,1.971,-0.8
2011-11-25,6.542,9.5,2.958,0.5,8.375,0.2,-1.429,-2.4
2011-11-26,13.0,17.583,4.583,1.0,13.417,1.4,-0.279,-2.3
2011-11-27,20.625,28.667,8.042,0.792,20.167,3.7,2.167,1.0
2011-11-28,26.083,55.458,29.375,1.667,27.042,5.5,2.079,-0.9
2011-11-29,22.875,50.0,27.125,2.333,26.583,4.6,1.838,-0.3
2011-11-30,7.875,9.333,1.458,1.125,11.708,-0.3,-3.717,-6.2
2011-12-01,13.583,18.458,4.875,1.208,11.5,-3.8,-5.396,-7.0
2011-12-02,32.875,69.875,37.0,1.542,24.75,-3.3,-7.733,-11.3
2011-12-03,33.667,73.5,39.833,2.125,35.958,-3.9,-8.05,-12.9
2011-12-04,17.583,26.333,8.75,1.458,11.0,1.1,-0.717,-3.8
2011-12-05,18.208,29.75,11.542,1.542,14.417,0.3,-1.942,-4.9
2011-12-06,14.917,23.042,8.125,1.5,13.792,-0.2,-2.188,-4.4
2011-12-07,11.792,16.708,4.917,1.333,12.083,0.1,-2.325,-4.5
2011-12-08,24.522,50.043,25.522,2.286,18.045,-3.7,-7.704,-15.4
2011-12-09,39.625,101.5,61.875,2.0,43.583,-7.9,-11.483,-16.8
2011-12-10,21.542,36.333,14.792,2.208,17.5,0.0,-2.625,-8.9
2011-12-11,11.417,14.75,3.333,1.333,10.125,-1.2,-2.983,-4.5
2011-12-12,13.875,22.708,8.833,1.917,14.0,-2.8,-4.058,-5.6
2011-12-13,13.125,17.417,4.292,1.667,11.375,-3.6,-4.925,-6.9
