date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,3.708,5.708,2.0,3.417
2011-01-02,1.917,3.375,1.458,2.167
2011-01-03,1.208,2.083,0.875,2.0
2011-01-04,2.375,3.875,1.5,2.208
2011-01-05,1.792,2.917,1.125,2.208
2011-01-06,0.583,1.542,0.958,1.792
2011-01-07,5.125,9.042,3.917,2.292
2011-01-08,4.292,6.25,1.958,2.667
2011-01-09,2.208,3.75,1.542,2.375
2011-01-10,3.522,5.696,2.174,2.522
2011-01-11,2.0,2.875,0.875,2.125
2011-01-12,2.542,3.667,1.125,1.958
2011-01-13,3.792,5.292,1.5,3.958
2011-01-14,1.792,2.542,0.75,2.75
2011-01-15,1.708,2.375,0.667,2.333
2011-01-16,2.75,3.958,1.208,2.292
2011-01-17,6.958,12.417,5.458,3.208
2011-01-18,4.333,6.708,2.375,2.583
2011-01-19,7.625,13.458,5.833,2.417
2011-01-20,6.261,10.087,3.826,3.333
2011-01-21,2.583,5.167,2.583,2.25
2011-01-22,1.25,2.583,1.333,1.917
2011-01-23,3.083,4.583,1.5,2.958
2011-01-24,2.783,5.0,2.217,2.652
2011-01-25,2.083,3.333,1.25,2.292
2011-01-26,3.083,4.625,1.542,2.333
2011-01-27,3.875,5.75,1.875,2.542
2011-01-28,5.125,8.083,2.958,2.5
2011-01-29,2.583,3.625,1.042,2.583
2011-01-30,6.0,10.875,4.875,2.667
2011-01-31,3.417,6.042,2.625,2.167
2011-02-01,2.0,4.208,2.208,2.125
2011-02-02,3.167,5.083,1.917,2.625
2011-02-03,2.292,3.833,1.542,2.375
2011-02-04,4.0,7.333,3.333,2.75
2011-02-05,1.542,2.917,1.375,2.25
2011-02-06,9.25,15.583,6.333,4.25
2011-02-07,7.957,13.0,5.043,3.957
2011-02-08,0.917,1.958,1.042,2.583
2011-02-09,3.042,4.667,1.625,2.417
2011-02-10,1.75,2.25,0.5,2.75
2011-02-11,1.833,2.5,0.667,2.125
2011-02-12,0.583,0.667,0.083,1.917
2011-02-13,2.625,3.917,1.292,2.958
2011-02-14,7.826,11.696,3.87,8.292
2011-02-15,2.045,3.5,1.455,5.0
2011-02-16,1.708,3.13,1.478,3.042
2011-02-17,2.5,5.25,2.75,2.292
2011-02-18,3.25,6.696,3.391,2.5
2011-02-19,1.25,3.222,1.778,2.417
2011-02-20,3.75,6.833,3.083,3.167
2011-02-21,1.174,2.087,0.913,3.609
2011-02-22,3.083,4.833,1.75,2.917
2011-02-23,3.833,6.0,2.167,4.958
2011-02-24,3.542,5.708,2.167,3.625
2011-02-25,2.792,5.167,2.375,2.625
2011-02-26,1.125,2.167,1.042,2.333
2011-02-27,3.333,6.5,3.167,2.375
2011-02-28,2.417,5.0,2.583,2.375
2011-03-01,9.083,13.5,4.417,5.208
2011-03-02,4.125,6.583,2.458,4.25
2011-03-03,2.5,3.583,1.083,3.167
2011-03-04,2.208,3.083,0.875,2.792
2011-03-05,4.667,7.708,3.042,3.542
2011-03-06,2.773,4.273,1.5,2.455
2011-03-07,2.5,4.5,2.0,2.042
2011-03-08,3.25,5.25,2.0,2.708
2011-03-09,7.375,11.667,4.292,3.75
2011-03-10,5.292,8.957,3.522,2.917
2011-03-11,2.958,3.789,1.0,3.25
2011-03-12,3.208,4.318,1.182,2.75
2011-03-13,3.375,5.208,1.833,2.875
2011-03-14,4.375,6.708,2.333,3.5
2011-03-15,4.409,6.667,2.095,4.5
2011-03-16,5.13,8.0,2.87,3.917
2011-03-17,6.333,8.833,2.5,3.25
2011-03-18,3.0,4.542,1.542,3.125
2011-03-19,0.875,1.833,0.958,2.25
2011-03-20,1.083,2.208,1.125,2.583
2011-03-21,0.565,1.087,0.522,2.565
2011-03-22,2.083,2.792,0.708,3.25
2011-03-23,3.375,4.375,1.0,3.625
2011-03-24,4.0,5.417,1.417,3.0
2011-03-25,2.583,3.75,1.167,2.958
2011-03-26,2.917,4.833,1.917,2.833
2011-03-27,4.208,7.208,3.0,3.667
2011-03-28,4.125,6.417,2.292,3.875
2011-03-29,3.0,4.875,1.875,3.875
2011-03-30,3.167,5.125,1.958,4.208
2011-03-31,2.958,4.667,1.708,2.792
2011-04-01,4.333,6.458,2.125,5.75
2011-04-02,0.583,1.333,0.75,2.25
2011-04-03,1.333,2.458,1.125,2.208
2011-04-04,2.375,4.625,2.25,2.542
2011-04-05,2.304,3.696,1.391,3.174
2011-04-06,1.875,3.458,1.583,2.417
2011-04-07,3.625,5.542,1.917,3.75
2011-04-08,2.292,3.833,1.542,2.375
2011-04-09,3.792,5.625,1.833,2.917
2011-04-10,4.167,6.042,1.875,4.833
2011-04-11,2.458,3.542,1.083,2.792
2011-04-12,2.083,3.042,0.958,2.542
2011-04-13,4.0,7.0,3.0,3.167
2011-04-14,5.833,8.208,2.375,4.708
2011-04-15,3.375,5.0,1.625,6.333
2011-04-16,2.625,3.792,1.167,4.292
2011-04-17,0.917,1.917,1.0,2.458
2011-04-18,3.0,5.042,2.042,2.667
2011-04-19,3.478,5.696,2.217,3.13
2011-04-20,2.75,4.583,1.833,2.458
2011-04-21,1.792,3.042,1.25,2.042
2011-04-22,2.333,4.167,1.833,2.0
2011-04-23,1.083,2.167,1.083,1.333
2011-04-24,1.25,1.958,0.708,2.083
2011-04-25,3.708,5.542,1.833,2.5
2011-04-26,3.75,5.792,2.042,4.25
2011-04-27,4.25,6.583,2.333,3.542
2011-04-28,2.917,4.625,1.708,2.417
2011-04-29,1.625,3.167,1.542,1.875
2011-04-30,1.708,3.292,1.583,3.292
2011-05-01,1.667,3.167,1.5,2.042
2011-05-02,0.304,0.87,0.565,1.478
2011-05-03,1.792,2.708,0.917,2.167
2011-05-04,1.458,2.292,0.833,2.0
2011-05-05,2.333,3.583,1.25,2.292
2011-05-06,3.125,5.417,2.292,2.708
2011-05-07,2.042,3.458,1.417,2.25
2011-05-08,1.25,2.208,0.958,2.042
2011-05-09,2.5,4.375,1.875,2.75
2011-05-10,1.625,2.917,1.292,2.25
2011-05-11,2.667,4.583,1.917,2.625
2011-05-12,3.458,6.417,2.958,3.583
2011-05-13,1.042,2.5,1.458,1.417
2011-05-14,0.625,1.792,1.167,1.333
2011-05-15,1.75,3.417,1.667,1.792
2011-05-16,3.333,5.583,2.25,2.75
2011-05-17,1.957,3.391,1.435,2.391
2011-05-18,1.708,3.292,1.583,2.875
2011-05-19,8.417,10.292,1.875,3.958
2011-05-20,6.292,8.333,2.042,4.208
2011-05-21,3.0,4.042,1.042,2.917
2011-05-22,1.625,2.292,0.667,2.917
2011-05-23,3.667,5.208,1.542,2.75
2011-05-24,2.958,4.875,1.917,2.458
2011-05-25,4.708,7.583,2.875,3.75
2011-05-26,10.208,14.958,4.75,5.083
2011-05-27,4.167,6.167,2.0,4.875
2011-05-28,3.625,5.083,1.458,2.917
2011-05-29,1.333,2.625,1.292,2.583
2011-05-30,2.792,4.625,1.833,3.5
2011-05-31,2.478,4.478,2.0,3.826
2011-06-01,2.167,4.0,1.833,4.5
2011-06-02,2.583,4.75,2.167,2.958
2011-06-03,2.625,4.375,1.75,2.958
2011-06-04,6.25,10.083,3.833,3.25
2011-06-05,1.792,3.333,1.542,3.708
2011-06-06,2.25,4.042,1.792,3.625
2011-06-07,9.208,13.417,4.208,6.875
2011-06-08,3.875,6.167,2.292,3.167
2011-06-09,3.667,5.625,1.958,3.458
2011-06-10,4.833,7.375,2.542,10.792
2011-06-11,8.333,15.167,6.833,6.667
2011-06-12,1.833,3.417,1.583,4.167
2011-06-13,4.125,6.583,2.458,3.75
2011-06-14,2.217,3.391,1.174,2.652
2011-06-15,1.417,2.333,0.917,2.25
2011-06-16,5.708,8.333,2.625,3.667
2011-06-17,4.333,6.125,1.792,3.25
2011-06-18,3.792,5.25,1.458,4.0
2011-06-19,2.208,3.5,1.292,4.25
2011-06-20,2.545,4.273,1.727,3.75
2011-06-21,4.167,6.708,2.542,4.292
2011-06-22,2.75,4.583,1.833,3.667
2011-06-23,6.042,8.833,2.792,3.5
2011-06-24,2.625,4.583,1.958,2.458
2011-06-25,1.833,3.75,1.917,2.625
2011-06-26,5.75,9.0,3.25,3.667
2011-06-27,1.542,3.458,1.917,2.167
2011-06-28,4.739,7.261,2.522,2.565
2011-06-29,1.917,2.792,0.875,2.875
2011-06-30,3.542,4.917,1.375,2.708
2011-07-01,2.917,4.208,1.292,2.542
2011-07-02,9.042,14.292,5.25,4.208
2011-07-03,3.0,4.25,1.25,2.875
2011-07-04,2.417,3.708,1.292,2.5
2011-07-05,1.208,1.917,0.708,2.5
2011-07-06,1.917,2.958,1.042,2.708
2011-07-07,4.083,6.0,1.917,3.792
2011-07-08,7.042,9.833,2.792,3.0
2011-07-09,4.75,6.333,1.583,2.917
2011-07-10,3.625,5.125,1.5,2.75
2011-07-11,6.125,8.958,2.833,4.083
2011-07-12,4.217,5.739,1.522,3.174
2011-07-13,3.75,5.875,2.125,2.875
2011-07-14,7.042,11.042,4.0,2.542
2011-07-15,3.375,5.542,2.167,2.25
2011-07-16,3.917,6.083,2.167,2.0
2011-07-17,3.083,4.75,1.667,2.458
2011-07-18,1.208,2.667,1.458,2.125
2011-07-19,4.958,10.208,5.25,4.333
2011-07-20,1.917,4.083,2.167,2.417
2011-07-21,2.667,5.375,2.708,3.5
2011-07-22,1.75,4.083,2.333,2.542
2011-07-23,1.458,3.333,1.875,2.5
2011-07-24,2.542,4.458,1.917,2.792
2011-07-25,4.125,7.875,3.75,2.75
2011-07-26,2.913,5.217,2.304,2.913
2011-07-27,6.083,8.625,2.542,3.917
2011-07-28,7.375,10.375,3.0,4.333
2011-07-29,5.083,6.583,1.5,4.792
2011-07-30,5.708,9.042,3.333,4.125
2011-07-31,1.167,2.708,1.542,2.708
2011-08-01,2.25,4.625,2.375,2.583
2011-08-02,3.917,7.875,3.958,3.333
2011-08-03,4.375,7.875,3.5,3.667
2011-08-04,1.417,3.625,2.208,2.083
2011-08-05,3.875,7.417,3.542,2.792
2011-08-06,3.375,5.917,2.542,2.875
2011-08-07,2.625,5.0,2.375,2.667
2011-08-08,6.458,11.25,4.792,4.125
2011-08-09,5.435,7.261,1.826,4.087
2011-08-10,5.5,8.542,3.042,3.208
2011-08-11,1.208,1.25,0.042,2.75
2011-08-12,1.375,1.875,0.5,3.083
2011-08-13,3.917,6.167,2.25,3.625
2011-08-14,4.583,6.625,2.042,3.417
2011-08-15,2.0,3.417,1.417,2.75
2011-08-16,5.292,7.375,2.083,2.917
2011-08-17,2.458,3.833,1.375,2.583
2011-08-18,4.0,5.667,1.667,3.333
2011-08-19,2.708,4.792,2.083,3.167
2011-08-20,3.667,6.0,2.333,3.667
2011-08-21,1.375,2.583,1.208,2.25
2011-08-22,2.292,4.125,1.833,2.542
2011-08-23,3.783,5.652,1.87,2.261
2011-08-24,4.333,6.417,2.083,2.708
2011-08-25,3.417,5.458,2.042,2.208
2011-08-26,2.167,3.5,1.333,2.167
2011-08-27,2.333,3.833,1.5,2.708
2011-08-28,1.833,3.125,1.292,2.792
2011-08-29,3.958,6.542,2.583,3.583
2011-08-30,3.381,5.524,2.143,2.333
2011-08-31,3.792,5.917,2.125,1.0
2011-09-01,6.333,10.333,4.0,3.941
2011-09-02,5.583,9.917,4.333,2.625
