date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,17.0,27.792,10.792,10.917
2011-01-02,8.583,11.875,3.292,3.875
2011-01-03,5.292,9.542,4.25,4.667
2011-01-04,5.167,7.375,2.208,4.042
2011-01-05,4.792,8.125,3.333,3.083
2011-01-06,24.565,53.304,28.739,7.783
2011-01-07,30.375,56.75,26.375,12.167
2011-01-08,35.875,101.292,65.417,17.75
2011-01-09,21.958,46.708,24.75,8.792
2011-01-10,25.333,60.417,35.083,11.25
2011-01-11,11.125,17.625,6.5,2.5
2011-01-12,23.708,54.5,30.792,6.083
2011-01-13,27.458,59.625,32.167,16.5
2011-01-14,16.0,31.833,15.833,5.75
2011-01-15,6.708,9.75,3.042,5.375
2011-01-16,13.417,25.833,12.417,6.417
2011-01-17,34.542,92.958,58.417,15.625
2011-01-18,36.042,94.833,58.792,15.25
2011-01-19,38.125,97.917,59.792,22.167
2011-01-20,30.0,67.043,37.043,16.292
2011-01-21,32.0,74.875,42.875,18.875
2011-01-22,23.0,45.375,22.375,9.125
2011-01-23,5.958,7.125,1.167,8.5
2011-01-24,16.208,27.042,10.833,9.875
2011-01-25,36.292,95.667,59.375,16.25
2011-01-26,30.333,73.0,42.667,13.792
2011-01-27,21.583,50.167,28.583,10.25
2011-01-28,24.25,53.875,29.625,10.875
2011-01-29,25.083,49.833,24.75,15.708
2011-01-30,36.917,101.208,64.292,17.458
2011-01-31,37.25,91.042,53.792,17.333
2011-02-01,25.083,56.625,31.542,10.708
2011-02-02,16.583,32.833,16.25,6.708
2011-02-03,25.609,52.957,27.348,9.304
2011-02-04,19.958,39.167,19.208,10.625
2011-02-05,19.0,38.833,19.833,7.0
2011-02-06,23.542,45.542,22.0,13.917
2011-02-07,21.0,38.708,17.708,23.25
2011-02-08,12.208,18.0,5.792,10.167
2011-02-09,16.25,29.0,12.75,7.333
2011-02-10,11.708,18.042,6.333,8.208
2011-02-11,9.792,12.875,3.083,5.0
2011-02-12,5.958,7.75,1.792,7.125
2011-02-13,16.0,26.875,10.875,9.625
2011-02-14,27.0,49.0,22.0,31.125
2011-02-15,9.583,12.583,3.0,16.0
2011-02-16,12.5,18.958,6.458,10.25
2011-02-17,32.13,68.348,36.217,13.542
2011-02-18,33.583,80.0,46.417,18.917
2011-02-19,29.958,64.875,34.917,13.417
2011-02-20,28.167,65.083,36.917,15.542
2011-02-21,7.125,9.292,2.167,12.958
2011-02-22,29.542,62.75,33.208,13.083
2011-02-23,23.0,41.167,18.167,23.5
2011-02-24,15.625,25.0,9.375,7.5
2011-02-25,21.958,43.625,21.667,8.083
2011-02-26,15.208,30.958,15.75,7.208
2011-02-27,19.708,36.417,16.708,5.625
2011-02-28,25.875,52.542,26.667,12.75
2011-03-01,19.958,33.833,13.875,19.5
2011-03-02,9.562,13.5,3.938,15.882
2011-03-03,8.833,15.542,6.708,16.167
2011-03-04,13.708,23.667,9.958,8.542
2011-03-05,26.125,53.333,27.208,11.833
2011-03-06,19.583,30.708,11.125,8.875
2011-03-07,19.292,38.125,18.833,9.542
2011-03-08,9.417,12.0,2.583,5.5
2011-03-09,13.917,20.583,6.667,8.25
2011-03-10,17.25,29.667,12.417,11.417
2011-03-11,13.792,24.75,10.958,13.292
2011-03-12,12.625,20.042,7.417,13.083
2011-03-13,13.292,20.167,6.875,13.292
2011-03-14,17.875,31.542,13.667,16.542
2011-03-15,7.208,11.208,4.0,16.125
2011-03-16,21.696,39.478,17.783,13.792
2011-03-17,13.958,24.458,10.5,16.042
2011-03-18,6.0,8.292,2.292,12.75
2011-03-19,4.292,6.125,1.833,10.333
2011-03-20,11.75,18.917,7.167,9.542
2011-03-21,15.25,27.083,11.833,11.708
2011-03-22,17.5,29.333,11.833,17.333
2011-03-23,15.25,21.792,6.542,17.417
2011-03-24,12.792,17.917,5.125,9.917
2011-03-25,10.792,15.833,5.042,8.5
2011-03-26,12.708,20.958,8.25,12.125
2011-03-27,18.5,32.875,14.375,11.417
2011-03-28,20.458,33.042,12.583,15.833
2011-03-29,16.042,25.958,9.917,23.75
2011-03-30,12.565,20.957,8.391,31.652
2011-03-31,4.125,5.5,1.375,12.75
2011-04-01,12.478,22.0,9.522,27.87
2011-04-02,5.917,8.708,2.792,5.958
2011-04-03,6.583,10.958,4.375,5.833
2011-04-04,13.375,23.0,9.625,7.625
2011-04-05,26.417,52.625,26.208,21.833
2011-04-06,19.792,29.833,10.042,33.75
2011-04-07,14.0,21.542,7.542,19.917
2011-04-08,16.917,25.542,8.625,19.583
2011-04-09,14.875,26.125,11.25,14.458
2011-04-10,9.917,15.875,5.958,21.25
2011-04-11,8.208,10.417,2.208,18.417
2011-04-12,11.167,16.375,5.208,15.333
2011-04-13,16.917,26.708,9.792,24.958
2011-04-14,17.0,24.958,7.958,36.083
2011-04-15,11.87,19.0,7.13,60.583
2011-04-16,8.042,12.5,4.458,19.75
2011-04-17,1.75,6.208,4.458,8.208
2011-04-18,4.125,7.458,3.333,5.75
2011-04-19,11.167,21.333,10.167,6.167
2011-04-20,9.417,18.167,8.75,8.917
2011-04-21,7.792,15.167,7.375,10.875
2011-04-22,9.625,20.292,10.667,11.25
2011-04-23,10.125,20.125,10.0,7.75
2011-04-24,8.875,15.083,6.208,5.583
2011-04-25,11.875,22.208,10.333,14.333
2011-04-26,12.542,22.417,9.875,21.333
2011-04-27,12.458,18.625,6.167,27.542
2011-04-28,12.435,23.826,11.391,11.136
2011-04-29,9.435,18.217,8.783,6.917
2011-04-30,11.167,19.042,7.875,19.375
2011-05-01,8.792,15.542,6.75,12.0
2011-05-02,5.375,10.833,5.458,8.083
2011-05-03,2.708,5.208,2.5,6.583
2011-05-04,10.125,18.833,8.708,4.375
2011-05-05,4.292,6.25,1.958,6.5
2011-05-06,11.583,23.083,11.5,13.208
2011-05-07,7.792,14.708,6.917,11.542
2011-05-08,3.542,5.958,2.417,5.125
2011-05-09,7.667,12.958,5.292,6.0
2011-05-10,6.042,9.833,3.792,11.583
2011-05-11,4.167,6.625,2.458,5.625
2011-05-12,10.458,20.417,9.958,9.417
2011-05-13,7.565,15.0,7.435,5.542
2011-05-14,5.625,10.083,4.458,3.875
2011-05-15,4.125,5.625,1.5,5.625
2011-05-16,9.667,18.167,8.5,11.75
2011-05-17,12.625,21.833,9.208,12.417
2011-05-18,12.542,19.417,6.875,16.833
2011-05-19,14.417,23.125,8.708,25.0
2011-05-20,10.708,16.667,5.958,45.5
2011-05-21,13.958,24.458,10.5,24.458
2011-05-22,3.292,4.583,1.292,16.958
2011-05-23,4.042,6.167,2.125,3.583
2011-05-24,8.917,17.208,8.292,14.208
2011-05-25,9.917,18.542,8.625,14.25
2011-05-26,12.75,22.708,9.958,14.958
2011-05-27,9.087,17.13,8.043,14.696
2011-05-28,11.0,20.75,9.75,18.708
2011-05-29,9.083,17.75,8.667,10.125
2011-05-30,12.25,24.792,12.542,6.667
2011-05-31,9.125,18.25,9.125,16.708
2011-06-01,7.167,17.833,10.667,26.5
2011-06-02,5.875,17.0,11.125,26.792
2011-06-03,12.125,23.375,11.25,15.083
2011-06-04,11.042,18.5,7.458,19.042
2011-06-05,11.25,19.042,7.792,21.208
2011-06-06,9.792,15.458,5.667,27.292
2011-06-07,12.917,22.292,9.375,27.458
2011-06-08,10.542,17.583,7.042,29.917
2011-06-09,9.833,17.458,7.625,20.458
2011-06-10,11.348,19.13,7.783,26.417
2011-06-11,8.167,12.792,4.625,34.375
2011-06-12,2.542,3.958,1.417,10.833
2011-06-13,11.167,20.917,9.75,14.417
2011-06-14,9.792,19.583,9.792,7.25
2011-06-15,2.25,4.5,2.25,3.708
2011-06-16,8.333,17.208,8.875,10.333
2011-06-17,7.792,15.25,7.458,13.375
2011-06-18,13.542,24.75,11.208,17.042
2011-06-19,9.0,13.5,4.5,23.083
2011-06-20,12.375,21.458,9.083,22.625
2011-06-21,16.0,25.625,9.625,23.625
2011-06-22,13.792,22.25,8.458,28.917
2011-06-23,8.208,13.583,5.375,24.167
2011-06-24,5.444,10.722,5.278,2.5
2011-06-25,2.333,4.458,2.125,3.333
2011-06-26,7.333,14.5,7.167,8.0
2011-06-27,8.167,17.042,8.875,8.833
2011-06-28,10.333,19.167,8.833,13.708
2011-06-29,11.042,19.708,8.667,31.25
2011-06-30,11.5,20.083,8.583,32.458
2011-07-01,4.0,6.333,2.333,18.708
2011-07-02,5.875,10.083,4.208,10.0
2011-07-03,7.375,14.333,6.958,13.75
2011-07-04,7.875,16.333,8.458,9.5
2011-07-05,9.5,18.125,8.625,10.0
2011-07-06,11.125,20.333,9.208,16.5
2011-07-07,7.833,15.042,7.208,17.542
2011-07-08,11.087,22.087,11.0,17.5
2011-07-09,10.25,17.708,7.458,19.167
2011-07-10,7.083,9.542,2.458,7.958
2011-07-11,10.333,19.083,8.75,16.917
2011-07-12,8.5,15.5,7.0,13.708
2011-07-13,8.833,14.333,5.5,18.0
2011-07-14,14.708,29.083,14.375,20.208
2011-07-15,6.667,14.583,7.917,5.792
2011-07-16,9.292,21.25,11.958,4.708
2011-07-17,7.25,13.875,6.625,11.0
2011-07-18,3.042,5.375,2.333,4.042
2011-07-19,5.542,9.708,4.167,7.25
2011-07-20,8.125,18.458,10.333,15.542
2011-07-21,8.292,19.125,10.833,15.083
2011-07-22,7.565,17.652,10.087,13.0
2011-07-23,7.583,16.667,9.083,8.542
2011-07-24,5.542,9.417,3.875,6.208
2011-07-25,8.25,14.458,6.208,11.875
2011-07-26,8.5,13.792,5.292,15.458
2011-07-27,12.833,22.375,9.542,22.375
2011-07-28,13.167,23.208,10.042,41.292
2011-07-29,8.958,14.292,5.333,29.25
2011-07-30,7.25,16.625,9.375,19.625
2011-07-31,7.083,15.625,8.542,8.292
2011-08-01,8.083,18.292,10.208,12.292
2011-08-02,8.792,19.0,10.208,12.5
2011-08-03,9.625,20.042,10.417,12.958
2011-08-04,7.458,15.417,7.958,15.708
2011-08-05,10.87,23.478,12.609,14.292
2011-08-06,8.25,14.958,6.708,18.917
2011-08-07,5.917,8.792,2.875,19.917
2011-08-08,10.375,18.708,8.333,26.75
2011-08-09,13.417,23.667,10.25,36.542
2011-08-10,11.833,21.333,9.5,28.458
2011-08-11,9.458,15.708,6.25,16.958
2011-08-12,7.542,11.375,3.833,8.75
2011-08-13,10.292,19.0,8.708,10.875
2011-08-14,9.667,16.375,6.708,28.333
2011-08-15,7.875,13.042,5.167,16.583
2011-08-16,13.792,22.083,8.292,6.083
2011-08-17,6.25,8.958,2.708,6.375
2011-08-18,7.625,13.25,5.625,9.375
2011-08-19,9.522,17.391,7.87,8.391
2011-08-20,8.625,16.667,8.042,9.708
2011-08-21,7.167,13.917,6.75,9.625
2011-08-22,9.5,20.167,10.667,7.333
2011-08-23,16.375,32.875,16.5,10.958
2011-08-24,12.375,22.875,10.5,10.833
2011-08-25,13.0,23.792,10.792,13.5
2011-08-26,14.708,25.0,10.292,9.375
2011-08-27,11.875,21.417,9.542,10.958
2011-08-28,8.75,15.0,6.25,15.625
2011-08-29,11.625,22.083,10.458,16.625
2011-08-30,8.125,16.292,8.167,11.083
2011-08-31,9.083,19.917,10.833,9.667
2011-09-01,8.625,17.375,8.75,14.125
2011-09-02,14.0,24.87,10.87,7.583
2011-09-03,10.375,16.958,6.583,8.208
2011-09-04,7.083,13.042,5.958,8.875
2011-09-05,6.542,16.458,9.917,8.083
2011-09-06,10.833,20.042,9.208,4.458
2011-09-07,7.208,15.542,8.333,6.75
2011-09-08,11.042,22.083,11.042,11.25
2011-09-09,14.083,25.5,11.417,20.042
2011-09-10,9.167,13.75,4.583,9.25
2011-09-11,9.375,19.5,10.125,9.75
2011-09-12,12.0,22.958,10.958,14.958
2011-09-13,16.25,25.917,9.667,15.625
2011-09-14,13.542,23.875,10.333,20.083
2011-09-15,12.2,24.3,12.1,19.882
2011-09-16,15.75,27.375,11.625,28.737
2011-09-17,8.125,12.292,4.167,19.292
2011-09-18,4.875,8.417,3.542,4.833
2011-09-19,11.042,24.458,13.417,7.458
2011-09-20,12.208,27.833,15.625,9.667
2011-09-21,12.708,28.667,15.958,13.167
2011-09-22,5.458,8.292,2.833,3.25
2011-09-23,11.0,22.917,11.917,8.042
2011-09-24,11.625,24.917,13.292,7.083
2011-09-25,9.292,20.708,11.417,9.25
2011-09-26,9.417,20.375,10.958,8.625
2011-09-27,12.375,19.917,7.542,16.083
2011-09-28,14.0,28.125,14.125,19.792
2011-09-29,10.208,20.125,9.917,11.375
2011-09-30,10.0,20.227,10.227,8.957
2011-10-01,7.042,11.333,4.292,4.125
2011-10-02,7.333,14.25,6.917,4.375
2011-10-03,12.417,28.167,15.75,6.0
2011-10-04,17.167,35.708,18.542,9.917
2011-10-05,17.542,34.958,17.417,12.583
2011-10-06,13.208,30.25,17.042,10.042
2011-10-07,10.75,17.0,6.25,6.75
2011-10-08,18.292,37.417,19.125,20.458
2011-10-09,14.958,31.583,16.625,24.75
2011-10-10,17.667,28.167,10.5,26.708
2011-10-11,16.792,36.917,20.125,15.75
2011-10-12,16.25,31.875,15.625,16.667
2011-10-13,18.083,38.833,20.75,23.167
2011-10-14,18.087,34.261,16.174,31.913
2011-10-15,19.25,40.458,21.208,30.458
2011-10-16,11.542,20.5,8.958,18.333
2011-10-17,9.917,20.542,10.625,11.0
2011-10-18,13.0,28.125,15.125,8.708
2011-10-19,19.167,47.875,28.708,19.083
2011-10-20,19.042,41.458,22.417,27.542
2011-10-21,13.042,25.167,12.125,16.25
2011-10-22,15.625,32.875,17.25,14.375
2011-10-23,7.083,11.375,4.292,5.5
2011-10-24,12.375,28.792,16.417,7.208
2011-10-25,9.625,20.708,11.083,8.083
2011-10-26,9.375,20.083,10.708,8.0
2011-10-27,16.417,50.0,33.583,11.417
2011-10-28,17.174,44.652,27.478,12.667
2011-10-29,21.667,47.875,26.208,19.5
2011-10-30,15.292,31.25,15.958,20.917
2011-10-31,9.833,20.333,10.5,20.667
2011-11-01,17.583,38.083,20.5,23.333
2011-11-02,16.833,29.833,13.0,22.083
2011-11-03,15.833,29.125,13.292,19.417
2011-11-04,21.292,62.75,41.458,20.792
2011-11-05,22.958,52.833,29.875,22.167
2011-11-06,8.542,14.25,5.708,15.208
2011-11-07,11.25,19.667,8.417,13.875
2011-11-08,18.292,41.833,23.542,9.417
2011-11-09,18.792,43.792,25.0,10.083
2011-11-10,24.333,61.0,36.667,16.458
2011-11-11,22.826,45.783,22.957,19.435
2011-11-12,22.667,42.833,20.167,21.417
2011-11-13,12.5,19.458,6.958,19.167
2011-11-14,8.0,13.25,5.25,18.583
2011-11-15,5.792,8.917,3.125,7.125
2011-11-16,8.042,14.542,6.5,5.708
2011-11-17,16.833,30.583,13.75,10.125
2011-11-18,22.125,46.792,24.667,14.875
2011-11-19,12.875,24.417,11.542,13.458
2011-11-20,3.333,5.292,1.958,5.708
2011-11-21,15.333,30.333,15.0,5.375
2011-11-22,20.792,41.083,20.292,6.833
2011-11-23,14.208,31.792,17.583,7.417
2011-11-24,11.792,24.708,12.917,8.292
2011-11-25,8.13,15.043,6.913,3.083
2011-11-26,16.042,29.0,12.958,7.25
2011-11-27,15.333,32.958,17.625,11.958
2011-11-28,19.792,43.708,23.917,18.042
2011-11-29,9.208,13.292,4.083,13.917
2011-11-30,6.125,10.083,3.958,8.375
2011-12-01,5.917,10.375,4.458,4.917
2011-12-02,28.0,68.375,40.375,12.417
2011-12-03,23.333,48.0,24.667,7.125
2011-12-04,18.958,34.5,15.542,4.792
2011-12-05,6.958,11.958,5.0,6.583
2011-12-06,26.083,61.708,35.625,10.708
2011-12-07,15.75,30.458,14.708,9.75
2011-12-08,20.833,40.167,19.333,11.708
2011-12-09,26.706,54.588,27.882,14.286
2011-12-10,31.042,68.875,37.833,9.583
2011-12-11,13.875,20.875,7.0,8.875
2011-12-12,14.0,26.625,12.625,7.583
2011-12-13,11.5,20.583,9.083,7.792
2011-12-14,15.875,36.375,20.5,7.917
2011-12-15,8.708,11.958,3.25,13.458
2011-12-16,8.542,13.292,4.75,2.917
2011-12-17,18.833,37.458,18.625,8.458
2011-12-18,13.75,25.542,11.792,8.833
2011-12-19,30.083,77.333,47.25,15.75
2011-12-20,27.167,64.458,37.292,12.542
2011-12-21,34.0,92.833,58.833,17.375
2011-12-22,31.167,75.0,43.833,12.417
2011-12-23,14.87,30.522,15.652,6.542
2011-12-24,15.458,31.958,16.5,5.875
2011-12-25,10.917,20.25,9.333,3.833
2011-12-26,3.542,5.5,1.958,3.292
2011-12-27,8.833,12.583,3.75,3.958
2011-12-28,12.875,18.625,5.75,3.625
2011-12-29,27.042,58.125,31.083,13.542
2011-12-30,24.75,53.792,29.042,16.917
2011-12-31,27.208,57.5,30.292,13.708
2012-01-01,14.125,22.167,8.042,9.375
2012-01-02,16.167,27.167,11.0,8.333
2012-01-03,9.708,14.0,4.292,8.208
2012-01-04,11.0,17.75,6.75,6.458
2012-01-05,20.583,39.875,19.292,7.792
2012-01-06,8.0,9.417,1.417,8.208
2012-01-07,18.458,29.958,11.5,7.5
2012-01-08,26.208,52.0,25.792,7.833
2012-01-09,31.292,53.0,21.708,10.208
2012-01-10,20.565,41.348,20.783,7.783
2012-01-11,25.042,46.917,21.875,7.042
2012-01-12,32.792,63.083,30.292,21.292
2012-01-13,13.583,21.708,8.125,16.625
2012-01-14,33.958,64.583,30.625,16.0
2012-01-15,19.542,36.917,17.375,7.208
2012-01-16,36.5,77.958,41.458,13.292
2012-01-17,33.25,64.167,30.917,12.792
2012-01-18,29.75,67.708,37.958,9.833
2012-01-19,8.333,9.875,1.542,4.292
2012-01-20,13.083,21.958,8.875,6.083
2012-01-21,28.208,54.0,25.792,11.292
2012-01-22,30.125,54.167,24.042,16.25
2012-01-23,39.833,93.292,53.458,18.208
2012-01-24,31.826,70.391,38.565,17.333
2012-01-25,16.458,29.5,13.042,8.208
2012-01-26,22.167,41.292,19.125,10.542
2012-01-27,6.917,8.792,1.875,5.958
2012-01-28,29.083,65.75,36.667,16.792
2012-01-29,28.833,48.125,19.292,17.375
2012-01-30,25.375,38.625,13.25,5.833
2012-01-31,28.167,53.042,24.875,11.125
2012-02-01,23.708,42.917,19.208,15.167
2012-02-02,6.917,8.75,1.833,16.708
2012-02-03,3.583,4.083,0.5,7.708
2012-02-04,19.167,31.833,12.667,11.375
2012-02-05,7.0,9.208,2.208,7.75
2012-02-06,37.875,93.0,55.125,20.417
2012-02-07,26.739,58.522,31.783,10.87
2012-02-08,11.708,21.167,9.458,8.5
2012-02-09,11.167,18.875,7.708,3.75
2012-02-10,30.75,61.042,30.292,11.958
2012-02-11,31.375,57.042,25.667,21.042
2012-02-12,31.625,65.958,34.333,14.583
2012-02-13,33.917,66.042,32.125,23.458
2012-02-14,34.625,62.458,27.833,20.25
2012-02-15,26.958,51.125,24.167,19.833
2012-02-16,18.5,30.333,11.833,16.0
2012-02-17,23.542,42.208,18.667,9.75
2012-02-18,30.917,58.042,27.125,18.167
2012-02-19,17.375,31.542,14.167,10.958
2012-02-20,13.5,20.708,7.208,12.542
2012-02-21,21.391,35.435,14.043,10.417
2012-02-22,32.0,61.417,29.417,12.292
2012-02-23,25.833,41.583,15.75,12.208
2012-02-24,22.792,34.75,11.958,13.25
2012-02-25,33.875,75.625,41.75,12.792
2012-02-26,28.375,63.667,35.292,9.167
2012-02-27,16.875,31.958,15.083,7.792
2012-02-28,14.667,25.625,10.958,13.083
2012-03-01,26.583,46.708,20.125,10.667
2012-03-02,5.167,8.75,3.583,7.542
