date,SO2_mean,SPM_mean
2011-01-01,0.708,9.208
2011-01-02,0.208,2.667
2011-01-03,0.042,4.0
2011-01-04,0.125,3.0
2011-01-05,0.083,3.583
2011-01-06,0.455,4.458
2011-01-07,1.083,8.542
2011-01-08,0.125,5.75
2011-01-09,0.333,7.375
2011-01-10,0.458,3.875
2011-01-11,0.333,2.304
2011-01-12,0.545,5.048
2011-01-13,1.417,12.833
2011-01-14,0.625,2.333
2011-01-15,0.792,5.958
2011-01-16,0.375,5.708
2011-01-17,0.875,7.0
2011-01-18,0.875,8.958
2011-01-19,0.826,11.083
2011-01-20,1.739,5.167
2011-01-21,0.292,3.125
2011-01-22,0.125,2.625
2011-01-23,0.409,7.0
2011-01-24,0.333,5.0
2011-01-25,0.667,3.708
2011-01-26,0.75,1.833
2011-01-27,0.583,2.792
2011-01-28,1.25,3.167
2011-01-29,0.833,2.75
2011-01-30,1.417,3.375
2011-01-31,1.091,4.762
2011-02-01,2.826,6.25
2011-02-02,2.125,3.25
2011-02-03,1.0,7.75
2011-02-04,1.333,9.167
2011-02-05,0.583,8.917
2011-02-06,2.208,16.75
2011-02-07,2.417,20.0
2011-02-08,0.917,8.25
2011-02-09,0.75,4.583
2011-02-10,0.917,5.958
2011-02-11,0.583,4.25
2011-02-12,0.333,5.833
2011-02-13,0.917,6.5
2011-02-14,3.708,28.708
2011-02-15,1.652,16.957
2011-02-16,0.958,6.25
2011-02-17,0.261,4.792
2011-02-18,0.5,7.333
2011-02-19,0.292,8.042
2011-02-20,0.833,11.375
2011-02-21,0.417,8.875
2011-02-22,1.083,12.333
2011-02-23,2.5,18.583
2011-02-24,1.042,8.417
2011-02-25,0.0,7.375
2011-02-26,0.0,5.542
2011-02-27,0.333,3.458
2011-02-28,0.5,9.333
2011-03-01,2.238,21.333
2011-03-02,2.0,26.696
2011-03-03,0.522,11.792
2011-03-04,0.208,5.917
2011-03-05,1.25,9.125
2011-03-06,0.917,7.875
2011-03-07,0.208,5.833
2011-03-08,0.708,12.75
2011-03-09,1.125,15.958
2011-03-10,0.042,7.042
2011-03-11,0.25,9.375
2011-03-12,1.5,6.583
2011-03-13,0.417,6.792
2011-03-14,1.261,12.625
2011-03-15,2.25,22.542
2011-03-16,1.083,10.833
2011-03-17,1.348,20.75
2011-03-18,0.25,15.208
2011-03-19,0.0,8.375
2011-03-20,0.0,10.167
2011-03-21,0.0,10.636
2011-03-22,0.708,22.208
2011-03-23,0.167,14.375
2011-03-24,0.042,8.25
2011-03-25,0.208,10.25
2011-03-26,0.042,14.583
2011-03-27,0.458,17.833
2011-03-28,0.043,15.292
2011-03-29,0.0,21.792
2011-03-30,0.0,27.75
2011-03-31,0.087,12.292
2011-04-01,0.043,18.417
2011-04-02,0.0,8.667
2011-04-03,0.083,5.417
2011-04-04,0.083,3.625
2011-04-05,0.625,14.917
2011-04-06,0.208,21.435
2011-04-07,0.0,18.25
2011-04-08,0.583,19.458
2011-04-09,0.0,21.708
2011-04-10,0.042,25.25
2011-04-11,0.292,29.292
2011-04-12,0.167,16.083
2011-04-13,0.522,31.708
2011-04-14,1.125,51.25
2011-04-15,0.87,50.083
2011-04-16,0.0,23.167
2011-04-17,0.0,6.417
2011-04-18,0.0,8.5
2011-04-19,0.0,6.083
2011-04-20,0.0,6.5
2011-04-21,0.083,8.333
2011-04-22,0.0,6.583
2011-04-23,0.0,7.917
2011-04-24,0.0,8.125
2011-04-25,0.0,17.542
2011-04-26,0.0,28.625
2011-04-27,0.125,32.833
2011-04-28,0.0,7.0
2011-04-29,0.0,5.208
2011-04-30,0.292,24.875
2011-05-01,0.0,15.042
2011-05-02,0.0,6.458
2011-05-03,0.292,10.5
2011-05-04,0.0,5.917
2011-05-05,0.042,8.292
2011-05-06,0.167,11.125
2011-05-07,0.583,17.958
2011-05-08,0.0,4.583
2011-05-09,0.042,14.458
2011-05-10,0.333,10.667
2011-05-11,0.304,10.565
2011-05-12,0.167,10.167
2011-05-13,0.0,7.958
2011-05-14,0.0,4.667
2011-05-15,0.083,5.375
2011-05-16,0.042,11.542
2011-05-17,0.0,8.75
2011-05-18,0.042,12.333
2011-05-19,0.083,27.208
2011-05-20,0.458,39.042
2011-05-21,0.083,18.458
2011-05-22,0.042,7.833
2011-05-23,0.042,11.292
2011-05-24,0.0,11.833
2011-05-25,0.348,14.875
2011-05-26,0.208,17.625
2011-05-27,0.348,14.708
2011-05-28,1.458,18.083
2011-05-29,0.083,8.417
2011-05-30,0.0,5.208
2011-05-31,0.083,17.833
