date,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2013-01-04,3.625,-4.3,-7.267,-12.8
2013-01-05,4.208,-8.0,-13.192,-16.6
2013-01-06,6.792,-4.0,-8.329,-14.2
2013-01-07,6.75,0.6,-4.146,-9.2
2013-01-08,4.042,0.7,-0.992,-3.8
2013-01-09,3.958,-4.1,-6.083,-8.0
2013-01-10,2.583,-7.2,-8.325,-9.1
2013-01-11,2.5,-7.4,-8.096,-8.6
2013-01-12,3.458,-6.3,-8.137,-11.5
2013-01-13,2.958,-8.6,-11.238,-15.7
2013-01-14,3.458,-4.8,-7.017,-9.6
2013-01-15,3.958,-2.9,-7.067,-11.7
2013-01-16,3.435,-5.9,-8.292,-15.5
2013-01-17,4.542,-9.9,-14.521,-18.4
2013-01-18,7.292,-9.4,-13.567,-18.1
2013-01-19,4.208,-5.7,-10.329,-16.2
2013-01-20,5.458,-9.9,-13.929,-18.1
2013-01-21,6.375,-5.9,-10.988,-15.3
2013-01-22,5.625,-6.4,-9.212,-13.2
2013-01-23,4.708,-9.0,-12.896,-19.0
2013-01-24,4.833,2.7,-3.042,-12.2
2013-01-25,5.5,2.8,0.567,-2.8
2013-01-26,2.833,-3.4,-5.0,-8.1
2013-01-27,3.667,-5.0,-8.108,-11.7
2013-01-28,2.95,1.4,-3.142,-7.7
2013-01-29,3.375,-6.8,-8.0,-9.8
2013-01-30,5.261,5.4,-0.254,-7.1
2013-01-31,3.636,0.8,-4.188,-7.3
2013-02-01,2.292,-6.2,-7.15,-8.6
2013-02-02,5.333,0.1,-5.767,-11.4
2013-02-03,2.333,3.9,-2.554,-6.0
2013-02-04,4.333,-5.7,-8.571,-14.5
2013-02-05,4.375,-9.6,-13.988,-18.8
2013-02-06,5.083,-7.3,-10.754,-14.0
2013-02-07,4.958,-6.8,-10.542,-15.9
2013-02-08,5.292,-9.0,-14.429,-17.8
2013-02-09,5.542,-6.9,-11.088,-16.5
2013-02-10,3.833,-4.2,-5.996,-8.4
2013-02-11,3.917,-1.4,-5.296,-8.2
2013-02-12,5.917,-1.2,-6.458,-12.1
2013-02-13,4.913,-3.4,-7.488,-11.9
2013-02-14,3.958,-3.9,-6.188,-8.4
2013-02-15,4.833,-3.6,-6.729,-11.5
2013-02-16,2.375,-0.9,-3.267,-5.3
2013-02-17,2.625,-1.6,-3.792,-5.2
2013-02-18,2.375,-3.4,-4.308,-5.1
2013-02-19,2.458,-1.2,-3.004,-4.7
2013-02-20,4.333,-2.1,-4.388,-7.8
2013-02-21,3.708,-2.0,-6.008,-9.0
2013-02-22,4.625,-1.2,-5.646,-9.8
2013-02-23,3.917,-0.1,-4.621,-11.6
2013-02-24,3.417,1.7,-1.812,-6.9
2013-02-25,4.833,1.6,-4.008,-11.4
2013-02-26,4.583,3.1,-3.3,-8.0
2013-02-27,8.652,5.6,-2.367,-10.3
2013-02-28,2.833,1.3,-1.275,-4.1
2013-03-01,2.25,-1.2,-3.742,-5.7
2013-03-02,2.042,-2.2,-5.367,-7.9
2013-03-03,2.375,-2.8,-5.975,-8.1
2013-03-04,2.375,-2.9,-4.821,-7.2
2013-03-05,3.667,-1.4,-3.592,-5.3
2013-03-06,1.875,-3.9,-5.467,-7.3
2013-03-07,1.667,-5.7,-6.558,-7.4
2013-03-08,1.917,-3.4,-5.312,-7.2
2013-03-09,2.667,-0.9,-3.604,-6.0
2013-03-10,2.792,-1.3,-4.488,-10.1
2013-03-11,4.292,-0.7,-6.888,-14.4
2013-03-12,3.875,0.5,-4.258,-7.9
2013-03-13,3.526,2.0,-3.346,-8.5
2013-03-14,1.957,0.4,-2.088,-3.7
2013-03-15,2.522,0.5,-3.075,-8.5
2013-03-16,3.087,3.2,-1.121,-6.7
2013-03-17,2.826,4.7,0.138,-4.1
2013-03-18,2.478,0.8,-1.225,-3.2
2013-03-19,3.261,3.1,-1.196,-6.1
2013-03-20,4.87,2.8,-2.758,-9.3
2013-03-21,2.375,-1.6,-2.879,-4.7
2013-03-22,2.833,2.6,-2.288,-8.3
2013-03-23,2.333,2.1,-1.983,-8.2
2013-03-24,4.208,10.1,2.817,-5.0
2013-03-25,4.333,11.0,5.383,-0.4
2013-03-26,4.083,11.1,5.217,0.6
2013-03-27,3.636,11.5,3.325,-3.0
2013-03-28,3.125,13.2,5.65,-1.7
2013-03-29,2.083,11.2,6.979,2.3
2013-03-30,1.583,8.2,3.017,-0.4
2013-03-31,1.708,5.4,1.583,-0.9
2013-04-01,3.292,4.2,0.158,-5.0
2013-04-02,4.375,6.8,2.846,-1.4
2013-04-03,5.792,6.1,2.067,-2.7
2013-04-04,2.5,7.6,6.167,4.1
2013-04-05,3.792,,,
2013-04-06,3.583,,,
2013-04-07,3.0,,,
2013-04-08,1.167,,,
2013-04-09,2.5,,,
2013-04-10,2.375,,,
2013-04-11,2.565,6.1,4.171,1.9
2013-04-12,2.25,4.3,2.167,0.6
2013-04-13,2.292,6.9,4.033,0.8
2013-04-14,2.083,13.1,7.862,3.6
2013-04-15,2.417,5.7,3.742,2.4
2013-04-16,3.083,9.5,5.729,2.6
2013-04-17,2.833,4.5,3.25,1.6
2013-04-18,2.125,7.8,4.392,1.0
2013-04-19,2.042,5.4,2.992,1.3
2013-04-20,2.375,7.5,4.071,1.0
2013-04-21,2.5,10.6,5.633,1.0
2013-04-22,2.208,10.2,6.05,2.0
2013-04-23,3.5,14.1,8.829,2.3
2013-04-24,4.0,16.3,8.846,2.0
2013-04-25,1.6,10.7,7.192,5.7
2013-04-26,3.5,12.5,7.862,3.0
2013-04-27,1.667,9.2,5.45,2.5
2013-04-28,2.667,5.7,3.983,1.7
2013-04-29,1.833,7.2,5.017,2.9
2013-04-30,2.292,6.1,3.3,1.2
2013-05-01,2.083,10.2,4.442,1.3
2013-05-02,1.667,6.6,3.0,0.9
2013-05-03,1.0,5.8,3.462,1.5
2013-05-04,1.417,7.6,5.233,3.2
2013-05-05,1.5,10.7,6.604,3.6
2013-05-06,1.667,8.6,4.679,0.7
2013-05-07,1.833,6.0,2.704,0.5
2013-05-08,1.875,13.0,7.179,0.0
2013-05-09,2.261,15.9,9.046,4.4
2013-05-10,2.583,19.9,11.15,3.3
2013-05-11,1.375,17.2,10.112,5.7
2013-05-12,1.208,11.2,8.162,5.9
2013-05-13,2.25,12.8,8.892,4.9
2013-05-14,2.25,13.0,10.112,7.8
2013-05-15,2.167,11.9,9.2,7.6
2013-05-16,1.625,15.2,10.475,6.3
2013-05-17,2.167,18.9,11.342,3.4
2013-05-18,1.667,19.4,12.583,8.9
2013-05-19,2.0,21.2,14.142,8.3
2013-05-20,1.708,14.0,12.583,10.0
2013-05-21,1.5,17.6,14.062,11.0
2013-05-22,1.583,18.1,13.392,10.9
2013-05-23,1.043,11.8,9.95,7.1
2013-05-24,0.958,18.5,12.392,5.8
2013-05-25,1.958,19.3,13.525,8.3
2013-05-26,2.0,24.1,16.792,8.0
2013-05-27,2.375,29.3,21.058,12.4
2013-05-28,2.375,30.5,21.1,15.1
2013-05-29,1.375,24.7,19.129,13.6
2013-05-30,1.0,22.0,18.454,16.1
2013-05-31,1.917,27.6,20.633,11.7
2013-06-01,2.292,30.2,20.7,12.8
2013-06-02,1.417,22.2,16.154,11.7
2013-06-03,1.042,15.9,11.804,7.5
2013-06-04,1.0,22.2,14.179,7.1
2013-06-05,1.042,22.4,16.196,9.4
2013-06-06,1.652,23.2,17.346,12.6
2013-06-07,1.875,27.1,19.458,11.0
2013-06-08,3.042,28.4,20.954,13.2
2013-06-09,1.833,29.5,20.429,13.8
2013-06-10,1.75,30.6,21.571,12.7
2013-06-11,2.375,30.8,23.35,16.3
2013-06-12,2.125,28.3,21.667,15.1
2013-06-13,1.958,28.7,22.092,15.2
2013-06-14,1.667,22.9,21.038,19.5
2013-06-15,1.25,27.9,22.529,18.9
2013-06-16,1.458,26.7,21.792,17.9
2013-06-17,1.625,24.5,20.162,17.0
2013-06-18,1.583,21.7,18.908,16.1
2013-06-19,1.333,22.9,19.325,16.9
2013-06-20,1.091,17.9,16.05,12.2
2013-06-21,1.0,20.2,15.433,11.2
2013-06-22,1.5,18.3,15.996,14.1
2013-06-23,1.042,24.3,18.596,13.4
2013-06-24,1.333,24.3,19.304,15.4
2013-06-25,2.375,26.0,20.383,15.2
2013-06-26,1.375,21.9,16.879,11.9
2013-06-27,1.042,21.7,14.933,10.1
2013-06-28,1.708,21.9,15.7,10.2
2013-06-29,2.75,23.9,18.175,13.2
2013-06-30,2.583,27.7,20.075,12.7
2013-07-01,2.292,29.6,22.962,15.0
2013-07-02,2.13,30.7,23.888,18.7
2013-07-03,1.542,23.7,21.421,18.3
2013-07-04,1.0,28.0,23.625,18.5
2013-07-05,1.167,25.9,22.692,18.9
2013-07-06,1.708,28.1,23.875,20.7
2013-07-07,1.583,30.1,24.471,19.8
2013-07-08,1.667,32.2,24.833,19.3
2013-07-09,1.75,29.9,26.0,22.5
2013-07-10,1.125,25.0,22.908,19.5
2013-07-11,1.458,27.6,22.171,17.2
2013-07-12,2.042,29.7,22.892,17.3
2013-07-13,2.167,29.0,23.317,18.2
2013-07-14,1.917,27.9,22.767,16.9
2013-07-15,1.667,29.7,23.562,18.4
2013-07-16,1.75,28.4,23.454,20.0
2013-07-17,2.583,27.1,22.125,17.9
2013-07-18,1.5,25.8,20.448,16.9
2013-07-19,1.125,27.2,20.804,16.4
2013-07-20,2.375,29.0,23.058,17.0
2013-07-21,2.625,29.7,23.888,17.1
2013-07-22,2.208,29.6,23.288,17.5
2013-07-23,2.792,31.2,25.242,19.0
2013-07-24,1.5,30.2,25.321,21.3
2013-07-25,1.208,24.0,20.771,16.7
2013-07-26,1.182,26.9,21.936,16.4
2013-07-27,1.783,26.7,22.704,19.3
2013-07-28,1.958,28.4,24.204,20.8
2013-07-29,1.875,30.0,24.654,20.6
2013-07-30,1.417,30.0,24.996,21.5
2013-07-31,1.708,29.5,24.683,21.3
2013-08-01,1.0,25.9,20.967,15.4
2013-08-02,1.0,27.0,19.583,14.4
2013-08-03,1.083,27.6,19.846,14.4
2013-08-04,1.417,28.0,22.167,16.8
2013-08-05,2.458,30.1,24.267,19.4
2013-08-06,1.292,32.1,25.646,21.4
2013-08-07,1.875,31.9,26.562,22.6
2013-08-08,1.542,29.3,26.2,23.6
2013-08-09,1.208,24.6,22.979,21.2
2013-08-10,1.292,25.3,22.854,21.1
2013-08-11,1.083,26.2,23.288,20.5
2013-08-12,1.0,27.9,23.958,21.6
2013-08-13,0.9,28.5,24.033,21.2
2013-08-14,1.391,28.8,24.679,20.5
2013-08-15,0.957,30.4,26.467,22.5
2013-08-16,1.217,30.6,27.117,24.8
2013-08-17,1.043,28.4,25.817,23.5
2013-08-18,0.87,30.1,26.167,22.5
2013-08-19,0.652,30.2,23.962,20.6
2013-08-20,0.917,28.2,21.621,18.3
2013-08-21,0.75,26.7,21.921,18.2
2013-08-22,1.043,27.4,22.147,19.1
2013-08-23,0.917,26.7,21.521,17.8
2013-08-24,0.875,23.6,20.738,18.2
2013-08-25,1.042,23.5,20.283,18.6
2013-08-26,1.208,23.8,20.112,17.3
2013-08-27,1.0,26.8,20.408,15.4
2013-08-28,1.125,22.4,17.992,14.2
2013-08-29,1.348,24.0,18.888,13.0
2013-08-30,1.25,17.8,16.388,15.1
2013-08-31,1.458,19.4,16.621,14.8
2013-09-01,1.0,22.1,18.271,14.7
2013-09-02,1.375,23.0,19.421,17.3
2013-09-03,1.417,21.0,18.754,16.1
2013-09-04,1.25,21.0,18.992,17.6
2013-09-05,1.0,24.1,19.662,15.9
2013-09-06,1.583,20.1,16.758,13.7
2013-09-07,1.5,20.2,16.117,13.4
2013-09-08,1.667,24.9,19.2,15.9
2013-09-09,1.708,24.7,18.588,13.2
2013-09-10,2.25,25.5,19.417,13.3
2013-09-11,1.833,26.1,20.575,15.1
2013-09-12,1.435,24.2,20.333,16.6
2013-09-13,1.75,23.6,18.754,13.1
2013-09-14,0.917,25.8,21.075,16.5
2013-09-15,0.917,21.9,20.125,17.9
2013-09-16,0.833,19.6,17.55,14.7
2013-09-17,1.0,22.4,16.933,12.8
2013-09-18,1.042,20.1,15.008,11.6
2013-09-19,1.042,19.6,14.238,9.4
2013-09-20,1.0,21.0,18.162,12.8
2013-09-21,1.458,23.0,18.533,12.7
2013-09-22,1.583,19.7,14.338,10.3
2013-09-23,1.0,22.0,14.621,7.7
2013-09-24,1.375,21.1,17.971,14.1
2013-09-25,1.083,16.2,13.067,8.4
2013-09-26,1.435,17.1,10.629,5.7
2013-09-27,1.667,16.7,9.892,2.7
2013-09-28,1.792,21.3,13.433,5.5
2013-09-29,1.708,22.9,16.262,11.2
2013-09-30,1.917,18.3,15.45,13.7
2013-10-01,1.375,18.6,15.692,14.1
2013-10-02,2.083,23.4,18.529,13.9
2013-10-03,1.333,18.0,15.383,10.9
2013-10-04,1.125,15.5,11.838,7.1
2013-10-05,2.375,21.2,13.254,5.8
2013-10-06,2.208,20.3,14.533,10.4
2013-10-07,2.0,23.8,15.95,7.9
2013-10-08,1.208,20.2,16.433,10.8
2013-10-09,2.375,14.5,11.712,9.4
2013-10-10,1.682,19.7,13.138,8.7
2013-10-11,2.042,14.9,12.292,8.4
2013-10-12,1.083,18.9,14.867,10.1
2013-10-13,1.0,12.9,10.3,8.8
2013-10-14,1.542,16.2,12.2,6.4
2013-10-15,1.042,15.6,10.988,7.2
2013-10-16,1.417,6.8,4.4,1.5
2013-10-17,2.167,7.8,4.983,1.7
2013-10-18,2.667,13.0,7.454,2.9
2013-10-19,3.75,13.5,6.075,0.4
2013-10-20,5.208,13.3,7.179,1.4
2013-10-21,2.417,14.2,10.129,6.4
2013-10-22,3.625,13.7,7.846,3.2
2013-10-23,3.375,13.9,7.742,2.5
2013-10-24,3.304,13.4,9.154,4.8
2013-10-25,1.792,10.4,8.892,7.4
2013-10-26,1.708,11.9,10.129,7.3
2013-10-27,1.458,8.9,6.962,4.2
2013-10-28,3.333,9.9,6.508,2.1
2013-10-29,2.75,15.3,10.629,4.8
2013-10-30,2.143,13.9,9.792,5.5
2013-10-31,2.0,12.7,8.113,3.8
2013-11-01,2.167,10.9,7.317,2.1
2013-11-02,3.583,12.1,6.288,0.4
2013-11-03,2.542,12.7,8.333,5.1
2013-11-04,2.875,10.2,5.904,3.9
2013-11-05,3.333,12.6,7.008,1.4
2013-11-06,2.417,14.0,10.796,6.5
2013-11-07,2.13,15.5,12.592,10.4
2013-11-08,1.833,8.9,4.446,1.0
2013-11-09,1.5,7.7,3.696,-0.7
2013-11-10,1.083,9.9,5.067,0.1
2013-11-11,1.75,0.3,-1.204,-2.9
2013-11-12,2.75,0.9,-1.367,-3.1
2013-11-13,2.958,1.6,-1.479,-4.9
2013-11-14,5.583,3.0,0.575,-2.0
2013-11-15,4.958,6.7,3.025,0.4
2013-11-16,4.208,3.6,1.792,-0.1
2013-11-17,3.208,6.0,2.029,-0.8
2013-11-18,4.083,7.6,3.171,-0.6
2013-11-19,2.667,5.5,4.329,2.8
2013-11-20,2.708,6.1,3.875,0.7
2013-11-21,2.087,6.3,4.192,2.4
2013-11-22,2.375,5.9,4.229,3.2
2013-11-23,2.25,6.3,4.654,3.0
2013-11-24,3.125,6.9,3.096,-0.8
2013-11-25,4.458,10.1,3.792,-2.5
2013-11-26,3.083,10.6,7.15,0.4
2013-11-27,2.417,2.5,0.588,-0.7
2013-11-28,3.208,1.0,-0.571,-2.2
2013-11-29,3.167,1.8,-1.033,-3.1
2013-11-30,2.542,2.6,0.692,-2.0
2013-12-01,2.25,0.9,-0.433,-2.1
2013-12-02,2.292,0.6,-0.404,-2.6
2013-12-03,5.583,0.8,-2.712,-6.2
2013-12-04,7.958,-0.2,-2.542,-5.8
2013-12-05,3.591,7.8,4.525,-0.5
2013-12-06,3.5,3.0,1.396,0.2
2013-12-07,2.292,1.2,-0.45,-1.4
2013-12-08,2.625,1.5,-0.821,-2.2
2013-12-09,4.0,1.6,-0.05,-1.9
2013-12-10,4.417,2.2,1.225,-0.1
2013-12-11,2.625,3.1,1.912,1.0
2013-12-12,2.292,1.0,-1.321,-3.9
2013-12-13,3.583,-1.9,-3.396,-4.5
2013-12-14,2.333,-3.3,-4.338,-5.5
2013-12-15,1.375,1.5,-1.342,-4.2
2013-12-16,2.583,3.0,0.767,-0.9
2013-12-17,3.375,2.0,0.212,-1.8
2013-12-18,3.667,2.0,-0.662,-6.5
2013-12-19,4.913,-1.7,-5.958,-9.2
2013-12-20,5.875,0.1,-2.729,-6.1
2013-12-21,2.542,-0.7,-1.988,-4.9
2013-12-22,3.25,-3.5,-6.788,-10.5
2013-12-23,4.042,-2.0,-5.529,-8.6
2013-12-24,4.042,-6.5,-10.104,-13.4
2013-12-25,8.333,-4.0,-6.842,-11.5
2013-12-26,7.75,0.0,-3.175,-5.5
2013-12-27,5.5,1.2,-1.012,-3.1
2013-12-28,2.0,-2.2,-3.721,-5.6
2013-12-29,2.333,-2.6,-4.396,-6.6
2013-12-30,3.5,-0.6,-2.196,-3.5
2013-12-31,3.375,0.3,-1.533,-3.5
2014-01-01,3.261,-4.5,-7.492,-14.6
2014-01-02,3.25,-9.6,-12.633,-16.4
2014-01-03,3.167,-5.8,-8.679,-11.8
2014-01-04,3.292,-2.4,-5.746,-8.2
2014-01-05,4.87,-3.5,-6.842,-9.9
2014-01-06,4.167,4.2,-1.971,-7.5
2014-01-07,2.5,-0.6,-5.2,-8.4
2014-01-08,1.958,1.6,-0.062,-1.0
2014-01-09,1.917,0.5,-0.967,-2.3
2014-01-10,1.667,-1.0,-2.5,-3.2
2014-01-11,1.875,0.0,-1.362,-3.3
2014-01-12,2.25,0.4,-1.829,-5.1
2014-01-13,2.792,-0.6,-2.588,-5.1
2014-01-14,2.875,2.6,0.442,-1.7
2014-01-15,3.261,0.8,-1.321,-4.2
2014-01-16,3.083,-2.2,-4.612,-6.5
2014-01-17,2.458,-3.7,-6.079,-9.0
2014-01-18,2.333,-7.0,-10.033,-14.8
2014-01-19,3.583,-3.5,-6.817,-9.6
2014-01-20,2.0,-2.1,-5.446,-9.9
2014-01-21,4.208,-3.0,-5.988,-9.8
2014-01-22,3.958,-1.8,-3.979,-6.9
2014-01-23,1.458,-1.1,-2.004,-3.7
2014-01-24,2.167,-1.5,-3.979,-7.2
2014-01-25,3.667,-0.8,-5.629,-10.4
2014-01-26,3.455,3.2,-2.242,-5.4
2014-01-27,1.7,5.7,-0.462,-5.6
2014-01-28,2.292,-5.7,-6.633,-8.0
2014-01-29,2.348,-3.4,-5.579,-8.4
2014-01-30,3.087,1.0,-3.317,-6.1
2014-01-31,1.958,0.1,-4.267,-8.8
2014-02-01,1.333,-1.8,-4.262,-6.3
2014-02-02,1.542,-2.0,-4.379,-6.2
2014-02-03,3.083,-5.8,-8.604,-14.4
2014-02-04,2.5,-6.8,-13.375,-19.5
2014-02-05,3.458,-6.3,-13.038,-18.8
2014-02-06,3.167,-4.8,-11.654,-17.5
2014-02-07,4.667,-0.4,-6.138,-11.5
2014-02-08,2.458,4.5,1.3,-4.6
2014-02-09,1.625,2.2,-4.921,-8.8
2014-02-10,2.375,-4.8,-7.442,-8.7
2014-02-11,3.0,0.3,-4.133,-9.2
2014-02-12,4.0,1.0,-3.533,-8.3
2014-02-13,2.458,-2.8,-4.467,-6.6
2014-02-14,1.75,-0.4,-2.562,-3.6
2014-02-15,1.542,0.4,-1.6,-4.3
2014-02-16,1.542,1.9,-0.017,-1.4
2014-02-17,2.417,3.3,-0.008,-4.5
2014-02-18,2.208,2.4,0.767,-0.6
2014-02-19,3.0,2.6,-0.442,-3.3
2014-02-20,2.125,0.8,-2.408,-6.4
2014-02-21,2.125,0.9,-5.062,-11.0
2014-02-22,3.125,5.0,-0.692,-7.5
2014-02-23,1.75,6.6,3.454,-0.3
2014-02-24,1.125,1.1,-0.779,-2.3
2014-02-25,2.208,1.2,-0.746,-2.7
2014-02-26,2.091,2.7,0.067,-2.5
2014-02-27,1.5,0.6,-0.642,-1.7
2014-02-28,1.417,1.2,-1.421,-3.9
2014-03-01,1.625,1.7,-2.129,-6.3
2014-03-02,1.625,1.5,-0.379,-1.7
2014-03-03,2.25,3.1,0.171,-2.3
2014-03-04,2.542,2.5,-0.675,-3.1
2014-03-05,1.667,1.6,-0.654,-4.1
2014-03-06,2.125,3.0,-2.046,-6.7
2014-03-07,2.25,4.0,0.121,-5.0
2014-03-08,2.167,7.2,2.421,-1.8
2014-03-09,2.542,8.9,1.967,-5.3
2014-03-10,1.375,9.5,4.692,0.7
2014-03-11,1.0,1.8,-0.679,-2.0
2014-03-12,1.348,1.0,-0.917,-2.6
2014-03-13,1.708,3.5,0.625,-1.9
2014-03-14,1.75,4.1,1.112,-1.2
2014-03-15,1.917,4.4,2.25,0.0
2014-03-16,2.333,8.2,4.546,1.2
2014-03-17,3.167,9.8,5.342,0.4
2014-03-18,2.125,8.1,3.904,-0.6
2014-03-19,2.458,8.3,2.683,-2.4
2014-03-20,2.958,5.4,1.65,-1.7
2014-03-21,1.917,9.3,4.412,-0.4
2014-03-22,1.625,5.2,2.417,0.0
2014-03-23,1.75,5.0,1.371,-2.5
2014-03-24,1.75,1.8,-0.904,-2.7
2014-03-25,1.333,3.1,0.808,-2.5
2014-03-26,1.957,8.7,3.95,-2.1
2014-03-27,3.667,14.7,7.888,-0.5
2014-03-28,3.25,13.5,7.608,1.8
2014-03-29,2.208,14.0,6.838,1.7
2014-03-30,1.125,11.4,5.638,0.2
2014-03-31,1.958,10.8,5.654,0.8
2014-04-01,1.417,6.5,2.975,-0.4
2014-04-02,3.458,9.4,3.238,-3.4
2014-04-03,3.708,12.1,5.288,1.2
2014-04-04,1.167,3.6,0.425,-1.4
2014-04-05,1.042,1.7,-0.079,-1.8
2014-04-06,1.167,2.5,0.792,-0.2
2014-04-07,2.167,6.9,2.412,-1.7
2014-04-08,3.125,8.1,1.658,-4.9
2014-04-09,3.583,11.7,3.888,-3.8
2014-04-10,2.0,5.1,1.458,-2.5
2014-04-11,2.542,1.8,-0.838,-4.7
2014-04-12,1.958,6.3,2.296,-1.0
2014-04-13,1.833,7.0,2.812,-0.6
2014-04-14,3.458,12.7,4.817,-3.5
2014-04-15,4.125,15.1,6.671,-1.0
2014-04-16,1.833,8.0,4.096,1.0
2014-04-17,3.083,9.1,3.738,-1.0
2014-04-18,3.625,6.2,2.171,-1.1
2014-04-19,1.542,7.1,3.108,-0.6
2014-04-20,2.833,11.3,5.254,-2.1
2014-04-21,3.458,12.6,6.996,1.2
2014-04-22,2.5,14.3,8.008,2.8
2014-04-23,2.391,13.7,7.688,1.1
2014-04-24,2.333,17.9,9.779,1.6
2014-04-25,3.25,21.2,12.217,2.5
2014-04-26,3.292,23.2,13.679,4.4
2014-04-27,2.208,22.7,15.112,5.3
2014-04-28,1.583,14.0,9.3,1.8
2014-04-29,2.25,17.3,8.938,-0.6
2014-04-30,2.917,21.5,12.608,2.4
2014-05-01,1.875,21.4,14.254,9.5
2014-05-02,1.292,19.0,13.979,10.0
2014-05-03,1.125,22.1,14.433,8.1
2014-05-04,1.083,12.5,9.388,3.8
2014-05-05,1.542,20.7,12.238,2.5
2014-05-06,1.0,14.6,10.05,6.3
2014-05-07,1.083,15.5,10.912,7.1
2014-05-08,2.522,18.9,12.812,5.4
2014-05-09,1.833,15.0,10.65,6.8
2014-05-10,0.917,18.9,12.767,8.7
2014-05-11,1.292,25.1,15.638,6.1
2014-05-12,1.833,27.8,18.367,8.7
2014-05-13,1.375,18.6,15.779,12.5
2014-05-14,1.208,21.3,15.638,11.0
2014-05-15,1.0,23.5,14.675,9.0
2014-05-16,0.542,8.5,6.188,4.5
2014-05-17,0.667,8.1,6.25,4.9
2014-05-18,0.875,7.4,6.483,5.6
2014-05-19,1.292,18.6,10.421,2.9
2014-05-20,1.167,21.2,14.292,5.3
2014-05-21,1.125,21.0,15.075,9.6
2014-05-22,0.455,16.8,9.883,4.5
2014-05-23,0.875,20.3,11.5,2.3
2014-05-24,1.292,15.2,12.217,7.8
2014-05-25,0.833,12.9,12.45,12.0
2014-05-26,1.083,17.6,14.421,11.0
2014-05-27,0.917,22.5,16.646,10.5
2014-05-28,1.458,25.9,20.562,13.0
2014-05-29,2.708,30.2,23.208,13.5
2014-05-30,1.958,25.9,20.879,15.7
2014-05-31,1.125,25.8,20.3,13.5
2014-06-01,0.833,25.4,18.867,13.4
2014-06-02,1.625,30.5,21.679,11.0
2014-06-03,1.75,34.1,24.833,15.5
2014-06-04,2.167,35.1,25.5,15.8
2014-06-05,2.478,32.8,24.304,16.9
2014-06-06,2.25,26.6,20.925,15.7
2014-06-07,1.375,25.5,19.662,15.9
2014-06-08,0.708,22.8,18.412,14.9
2014-06-09,1.0,24.1,19.833,16.6
2014-06-10,0.917,28.0,20.892,17.1
2014-06-11,0.917,25.3,20.9,17.7
2014-06-12,0.75,23.1,19.408,16.9
2014-06-13,0.625,25.5,19.462,16.0
2014-06-14,0.667,16.2,14.729,13.5
2014-06-15,0.875,19.9,16.112,13.9
2014-06-16,0.792,18.9,16.183,13.7
2014-06-17,1.042,20.2,16.588,14.4
2014-06-18,1.167,20.5,17.275,14.2
2014-06-19,0.826,21.8,17.062,14.3
2014-06-20,0.25,21.3,16.558,14.3
2014-06-21,0.208,21.2,16.817,13.5
2014-06-22,0.583,22.2,16.854,11.6
2014-06-23,0.792,22.5,18.158,13.8
2014-06-24,0.958,25.4,18.929,12.8
2014-06-25,1.708,28.3,21.583,14.0
2014-06-26,1.458,29.5,22.825,15.4
2014-06-27,1.25,31.0,23.179,15.9
2014-06-28,0.958,27.1,22.596,18.4
2014-06-29,1.0,28.6,22.554,16.4
2014-06-30,0.875,23.9,20.529,17.7
2014-07-01,1.375,27.2,21.867,16.9
2014-07-02,0.875,26.6,22.092,18.8
2014-07-03,0.773,28.7,23.187,19.4
2014-07-04,0.708,27.4,21.467,17.6
2014-07-05,0.5,24.7,20.3,16.6
2014-07-06,0.833,24.2,20.35,15.7
2014-07-07,0.833,28.4,23.396,19.1
2014-07-08,1.042,30.0,23.658,18.9
2014-07-09,0.833,29.0,22.796,18.5
2014-07-10,0.625,22.3,20.112,18.3
2014-07-11,0.667,29.1,22.071,17.0
2014-07-12,0.5,22.6,19.792,16.8
2014-07-13,0.833,27.3,21.967,18.8
2014-07-14,0.792,28.3,23.721,19.4
2014-07-15,0.75,29.1,24.35,20.2
2014-07-16,1.25,30.7,23.825,17.6
2014-07-17,1.0,29.5,24.838,20.3
2014-07-18,0.909,29.4,23.973,20.2
2014-07-19,1.13,28.0,23.533,19.8
2014-07-20,1.125,27.4,22.658,17.0
2014-07-21,1.333,28.0,22.838,17.3
2014-07-22,1.0,29.9,23.512,17.3
2014-07-23,0.75,27.0,23.696,21.6
2014-07-24,1.042,30.0,24.862,19.7
2014-07-25,0.958,27.8,24.021,20.0
2014-07-26,1.208,23.4,19.054,16.5
2014-07-27,0.5,18.2,16.992,15.7
2014-07-28,0.708,25.5,20.221,15.5
2014-07-29,1.125,29.9,22.908,15.1
2014-07-30,1.75,30.5,24.358,17.9
2014-07-31,1.0,29.2,23.812,19.1
2014-08-01,0.833,31.2,25.929,21.6
2014-08-02,0.75,31.0,25.188,19.4
2014-08-03,1.0,31.5,26.246,20.2
2014-08-04,0.708,31.9,26.621,23.1
2014-08-05,0.167,25.4,23.854,22.3
2014-08-06,0.708,25.4,23.288,21.3
2014-08-07,0.667,24.1,21.5,19.4
2014-08-08,0.667,25.3,22.067,20.3
2014-08-09,0.792,28.1,23.025,19.4
2014-08-10,0.583,27.6,21.862,17.4
2014-08-11,0.583,29.5,23.646,18.0
2014-08-12,0.458,28.0,24.283,21.5
2014-08-13,0.583,25.3,22.204,19.2
2014-08-14,0.783,22.7,19.908,17.7
