date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-24,27.542,72.667,45.125,1.708,18.75,-6.8,-9.471,-14.2
2011-01-25,17.708,24.417,6.708,1.875,13.708,-5.1,-8.696,-13.5
2011-01-26,30.75,58.917,28.167,2.583,20.167,-6.5,-11.033,-15.9
2011-01-27,34.125,71.833,37.708,3.083,22.333,-7.3,-11.492,-16.4
2011-01-28,44.792,96.458,51.667,4.708,44.583,-10.8,-14.292,-19.6
2011-01-29,37.542,78.833,41.292,4.667,26.625,-4.1,-8.675,-11.6
2011-01-30,32.75,76.167,43.417,3.292,21.208,-4.6,-9.725,-14.6
2011-01-31,26.381,45.0,18.619,4.261,13.696,-6.6,-10.308,-15.1
2011-02-01,23.75,42.25,18.5,2.81,15.619,-8.4,-11.721,-16.9
2011-02-02,21.048,39.238,18.19,3.476,13.864,-8.1,-12.217,-16.8
2011-02-03,33.75,61.458,27.708,5.208,18.917,-7.5,-12.696,-17.1
2011-02-04,23.042,42.625,19.583,4.292,17.125,-5.0,-8.9,-13.9
2011-02-05,12.083,16.833,4.75,2.333,11.458,-3.2,-5.592,-8.7
2011-02-06,19.708,27.375,7.667,3.083,12.917,0.9,-1.275,-3.9
2011-02-07,29.333,50.917,21.583,4.542,24.625,0.7,-1.062,-2.6
2011-02-08,8.333,10.75,2.417,3.0,15.375,-3.3,-6.512,-8.9
2011-02-09,29.167,56.583,27.417,4.208,23.042,-7.6,-10.688,-17.3
2011-02-10,11.083,16.583,5.5,1.542,9.625,-8.8,-9.638,-10.4
2011-02-11,13.75,20.125,6.375,1.833,11.875,-7.1,-9.379,-10.9
2011-02-12,6.208,8.583,2.375,1.042,8.625,-9.4,-10.262,-11.7
2011-02-13,20.208,30.542,10.333,2.667,13.042,-3.5,-6.871,-11.4
2011-02-14,32.708,47.583,14.875,7.417,34.792,0.9,-2.958,-5.7
2011-02-15,11.125,14.0,2.875,3.333,19.042,-0.8,-5.433,-8.7
2011-02-16,33.957,70.043,36.087,4.13,20.917,-6.6,-8.975,-13.3
2011-02-17,32.792,55.708,22.917,4.375,22.75,-6.0,-9.717,-13.5
2011-02-18,32.5,62.583,30.083,3.542,15.833,-6.7,-12.938,-17.9
2011-02-19,34.0,57.5,23.5,4.958,19.875,-6.7,-12.033,-17.9
2011-02-20,27.458,43.333,15.875,5.0,21.0,-2.6,-5.988,-10.6
2011-02-21,13.917,20.458,6.542,1.708,18.667,-2.9,-7.162,-10.3
2011-02-22,35.417,70.333,34.917,3.792,20.458,-2.4,-6.858,-11.5
2011-02-23,22.5,37.75,15.25,5.375,18.792,-0.8,-4.983,-9.3
2011-02-24,6.5,7.583,1.083,3.292,9.708,-3.5,-7.392,-14.9
2011-02-25,30.458,45.833,15.375,5.0,18.208,-6.4,-12.167,-17.0
2011-02-26,9.792,11.667,1.875,5.708,9.125,-5.3,-8.396,-12.2
2011-02-27,14.125,19.125,5.0,3.25,9.375,-5.5,-9.012,-16.2
2011-02-28,43.708,101.0,57.292,4.417,26.25,-3.6,-10.679,-18.0
2011-03-01,22.652,37.522,14.87,3.739,22.833,4.6,0.771,-2.9
2011-03-02,26.25,44.083,17.833,2.5,20.375,-0.8,-3.858,-9.2
2011-03-03,27.458,54.25,26.792,2.75,21.417,-3.6,-8.742,-14.8
2011-03-04,23.167,32.208,9.042,2.792,13.708,-4.5,-9.246,-13.4
2011-03-05,30.833,51.833,21.0,4.708,19.167,-1.9,-8.538,-17.6
2011-03-06,13.625,16.167,2.542,3.208,11.417,3.9,-0.412,-5.5
2011-03-07,6.833,8.125,1.292,1.417,6.75,0.2,-1.017,-2.7
2011-03-08,17.333,23.25,5.917,1.417,10.792,1.6,-1.5,-3.4
2011-03-09,11.542,14.542,3.0,2.0,9.5,0.6,-2.962,-6.9
2011-03-10,24.167,37.125,12.958,3.167,17.333,1.6,-4.888,-10.7
2011-03-11,18.542,25.0,6.458,3.417,15.5,0.5,-5.708,-11.7
2011-03-12,18.417,25.083,6.667,3.208,16.667,0.0,-5.383,-11.2
2011-03-13,10.375,13.083,2.708,1.458,10.458,-0.5,-4.575,-8.2
2011-03-14,28.958,44.333,15.375,2.958,20.292,1.5,-4.25,-12.2
2011-03-15,15.522,20.0,4.478,2.478,20.292,1.8,-1.812,-3.6
2011-03-16,26.083,33.833,7.75,3.125,26.375,2.2,-2.504,-8.1
2011-03-17,24.083,30.25,6.167,2.25,18.542,5.1,1.425,-2.3
2011-03-18,13.0,16.25,3.25,1.167,15.542,2.3,-1.771,-7.9
2011-03-19,8.208,11.917,3.708,1.25,11.292,-5.9,-7.738,-9.6
2011-03-20,6.917,10.208,3.292,0.625,10.75,-4.4,-6.438,-8.3
2011-03-21,13.708,18.417,4.708,2.25,12.042,-1.1,-3.846,-8.2
2011-03-22,20.292,26.833,6.542,1.917,19.208,2.6,-1.079,-7.6
2011-03-23,25.0,32.292,7.292,1.583,20.0,2.9,-0.375,-3.9
2011-03-24,8.375,9.792,1.417,2.292,10.5,0.2,-2.229,-4.2
2011-03-25,7.75,9.625,1.875,2.417,11.208,-0.4,-2.771,-5.8
2011-03-26,11.958,16.042,4.083,1.542,14.917,-0.7,-3.567,-7.5
2011-03-27,16.667,23.458,6.792,1.583,14.333,1.0,-3.012,-7.6
2011-03-28,18.792,23.417,4.625,2.542,15.542,4.3,-3.375,-11.1
2011-03-29,23.826,31.391,7.565,2.909,23.13,8.8,1.812,-8.1
2011-03-30,10.25,12.125,1.875,2.0,33.083,13.1,8.175,4.5
2011-03-31,5.833,7.083,1.25,0.333,18.292,4.1,0.488,-4.3
2011-04-01,15.375,17.875,2.5,1.0,29.875,10.2,4.362,-2.4
2011-04-02,5.708,8.083,2.375,0.0,7.833,1.3,-0.775,-2.5
2011-04-03,4.917,6.25,1.333,0.292,8.458,1.3,-0.829,-3.7
2011-04-04,12.667,16.667,4.0,0.833,12.292,2.6,-1.629,-7.4
2011-04-05,19.417,23.458,4.042,1.292,20.25,11.1,4.104,-3.5
2011-04-06,25.208,29.583,4.375,1.583,29.667,14.3,6.617,-2.2
2011-04-07,15.5,18.0,2.5,1.625,23.083,14.0,8.183,-0.2
2011-04-08,12.125,15.0,2.875,0.125,13.417,7.6,5.429,0.2
2011-04-09,17.708,21.417,3.708,0.875,15.125,9.7,3.858,-2.8
2011-04-10,14.167,17.583,3.417,1.083,18.25,12.4,5.862,-2.1
2011-04-11,8.0,9.708,1.708,0.542,22.083,7.3,3.85,0.0
2011-04-12,10.208,12.333,2.125,0.708,16.292,7.5,3.321,-0.7
2011-04-13,15.875,18.625,2.75,1.125,26.25,8.0,4.512,-0.3
2011-04-14,17.043,20.304,3.261,0.609,22.0,11.4,6.092,1.2
2011-04-15,17.25,21.958,4.708,3.042,37.542,18.3,10.292,-0.2
2011-04-16,11.375,12.667,1.292,0.75,19.875,13.8,9.233,1.0
2011-04-17,4.833,6.375,1.542,0.0,6.542,1.1,0.583,0.1
2011-04-18,5.333,6.667,1.333,0.125,6.167,6.5,3.092,0.8
2011-04-19,2.958,3.542,0.583,1.042,5.5,7.7,3.575,0.1
2011-04-20,3.75,4.333,0.583,0.458,11.042,9.4,3.325,-0.7
2011-04-21,3.292,3.958,0.667,0.5,11.875,8.0,2.683,-0.9
2011-04-22,8.542,11.042,2.5,0.75,12.875,9.0,3.808,-0.6
2011-04-23,7.333,8.583,1.25,0.875,6.417,9.6,6.188,3.4
2011-04-24,6.417,8.167,1.75,0.25,7.833,10.6,7.258,5.5
2011-04-25,9.125,11.083,1.958,0.375,10.542,9.9,7.108,4.9
2011-04-26,15.909,18.182,2.273,0.682,16.091,11.1,7.788,2.3
2011-04-27,11.75,13.167,1.417,0.833,22.583,16.1,9.175,4.2
2011-04-28,9.35,11.5,2.15,0.143,7.182,9.8,5.767,3.0
2011-04-29,4.167,5.833,1.667,0.25,7.667,10.4,6.721,1.8
2011-04-30,6.208,7.542,1.333,0.958,20.875,16.4,11.571,7.4
2011-05-01,4.917,5.875,0.958,0.667,15.625,9.9,7.829,4.9
2011-05-02,5.375,7.167,1.792,0.083,5.625,7.9,4.133,1.7
2011-05-03,2.917,3.833,0.917,0.125,6.083,8.1,4.808,1.5
2011-05-04,4.792,6.375,1.583,0.083,8.833,5.7,3.246,0.6
2011-05-05,6.792,8.667,1.875,0.167,11.625,9.9,5.754,2.1
2011-05-06,10.5,15.333,4.833,1.208,14.5,16.9,8.333,-0.3
2011-05-07,6.583,8.167,1.583,0.417,13.583,17.9,12.2,6.8
2011-05-08,3.417,5.0,1.583,0.0,6.042,12.9,8.483,4.9
2011-05-09,4.333,5.875,1.542,0.208,6.333,12.9,8.179,4.3
2011-05-10,4.417,5.5,1.083,0.0,7.292,9.4,6.788,5.4
2011-05-11,7.208,9.083,1.875,0.625,8.917,14.2,8.646,3.3
2011-05-12,8.217,11.13,2.913,0.696,9.792,18.6,11.108,1.5
2011-05-13,6.958,8.542,1.583,0.5,8.917,12.7,9.383,7.1
2011-05-14,3.75,5.375,1.625,0.083,4.75,9.4,6.546,2.1
2011-05-15,3.458,4.792,1.333,0.125,6.417,11.4,5.579,1.2
2011-05-16,8.375,10.667,2.292,0.625,13.083,19.9,10.388,0.7
2011-05-17,6.833,8.25,1.417,0.25,12.0,13.6,10.404,6.6
2011-05-18,11.75,13.417,1.667,0.583,14.917,18.9,12.2,5.3
2011-05-19,13.792,16.042,2.25,0.958,23.208,19.7,13.504,6.5
2011-05-20,8.75,9.667,0.917,0.542,33.625,18.4,14.112,11.1
2011-05-21,8.208,9.875,1.667,0.292,23.417,15.1,13.017,10.6
2011-05-22,3.25,4.292,1.042,0.0,10.083,14.1,10.033,7.5
2011-05-23,4.792,6.333,1.542,0.375,6.792,11.1,6.608,3.2
2011-05-24,5.75,7.375,1.625,0.583,12.917,18.0,11.254,3.1
2011-05-25,7.25,8.75,1.5,0.208,11.917,17.8,12.908,9.3
2011-05-26,10.13,12.565,2.435,0.435,15.0,23.6,15.462,7.3
2011-05-27,9.708,11.708,2.0,0.5,17.125,23.3,15.888,9.2
2011-05-28,5.792,6.958,1.167,1.167,16.958,24.7,16.775,11.5
2011-05-29,3.333,4.042,0.708,0.583,9.25,19.9,13.788,9.4
2011-05-30,3.75,4.917,1.167,0.458,8.667,17.3,12.108,5.2
2011-05-31,2.417,3.042,0.625,1.333,12.917,19.8,10.696,3.4
2011-06-01,6.292,8.375,2.083,1.917,20.5,18.6,11.867,5.0
2011-06-02,6.042,8.25,2.208,1.042,20.542,19.0,12.5,5.0
2011-06-03,7.625,10.125,2.5,1.042,17.125,18.6,15.221,12.4
2011-06-04,9.542,11.333,1.792,0.625,17.417,17.7,14.733,11.3
2011-06-05,5.458,6.792,1.333,0.5,15.0,18.9,16.304,12.8
2011-06-06,5.542,7.25,1.708,0.25,15.083,22.0,16.167,10.6
2011-06-07,6.667,8.042,1.375,1.083,20.167,25.0,17.771,10.6
2011-06-08,8.292,10.458,2.167,1.417,26.75,28.1,20.25,13.0
2011-06-09,7.174,8.0,0.826,1.13,25.833,26.0,19.758,14.8
2011-06-10,6.458,7.333,0.875,0.458,20.75,23.9,18.95,16.5
2011-06-11,3.958,4.292,0.333,0.375,17.958,23.8,18.612,14.9
2011-06-12,3.333,4.167,0.833,0.042,12.208,21.0,16.312,13.1
2011-06-13,4.542,5.417,0.875,0.5,11.167,18.8,15.2,11.9
2011-06-14,5.458,6.958,1.5,0.167,6.542,16.7,13.667,11.5
2011-06-15,3.375,5.042,1.667,0.0,4.875,16.9,13.621,11.2
2011-06-16,4.708,6.25,1.542,0.417,8.708,22.3,16.408,11.9
2011-06-17,6.792,9.25,2.458,0.667,11.333,25.7,19.062,10.4
2011-06-18,7.042,8.208,1.167,0.5,14.792,20.5,17.242,15.8
2011-06-19,4.542,5.625,1.083,0.292,15.5,23.9,19.079,15.6
2011-06-20,10.583,12.875,2.292,0.75,20.792,22.7,18.9,16.0
2011-06-21,10.125,11.708,1.583,1.125,18.583,29.0,22.954,14.7
2011-06-22,5.583,6.625,1.042,0.375,22.417,25.7,21.392,16.9
2011-06-23,3.652,4.435,0.783,0.545,16.478,17.3,14.3,9.4
2011-06-24,1.625,2.0,0.375,0.0,5.417,14.2,10.688,8.4
2011-06-25,4.292,6.25,1.958,0.0,6.083,14.5,11.788,8.8
2011-06-26,5.083,7.75,2.667,1.083,11.667,23.3,15.492,7.5
2011-06-27,7.5,10.583,3.083,0.917,13.375,23.2,17.462,11.1
2011-06-28,8.167,10.333,2.167,0.708,19.0,25.1,20.529,16.5
2011-06-29,5.792,7.542,1.75,0.833,16.542,25.7,22.142,18.7
2011-06-30,7.333,8.75,1.417,0.833,25.333,23.1,20.425,17.3
2011-07-01,4.292,5.208,0.917,0.25,16.75,27.9,20.704,15.5
2011-07-02,4.292,5.583,1.292,0.583,14.0,28.8,21.7,15.9
2011-07-03,4.75,6.042,1.292,0.958,20.958,28.5,22.825,16.7
2011-07-04,6.5,9.458,2.958,0.25,11.292,22.3,21.188,20.3
2011-07-05,6.375,9.042,2.667,0.458,8.833,23.4,19.988,18.2
2011-07-06,6.583,9.125,2.542,0.522,9.458,25.4,21.279,16.9
2011-07-07,6.522,8.043,1.522,1.0,16.25,30.1,23.838,17.6
2011-07-08,10.75,14.292,3.542,0.583,19.125,24.5,22.275,20.5
2011-07-09,5.125,6.542,1.417,0.167,13.208,27.4,23.629,20.5
2011-07-10,3.583,5.0,1.417,0.083,9.083,25.0,22.496,20.7
2011-07-11,6.042,8.375,2.333,0.458,17.792,27.0,23.1,19.6
2011-07-12,5.208,6.458,1.25,0.375,14.75,27.6,23.146,19.2
2011-07-13,5.083,7.0,1.917,0.375,12.25,27.7,23.342,20.1
2011-07-14,4.125,5.25,1.125,0.458,5.542,21.0,18.379,14.9
2011-07-15,4.958,7.542,2.583,0.458,6.333,20.4,17.421,14.5
2011-07-16,6.833,10.25,3.417,0.583,9.208,22.3,19.058,16.3
2011-07-17,4.042,5.917,1.875,0.292,8.75,22.2,19.979,18.1
2011-07-18,3.0,4.917,1.917,0.0,9.5,27.1,22.075,18.8
2011-07-19,2.417,3.583,1.167,0.708,9.083,28.7,21.521,14.6
2011-07-20,1.875,2.625,0.75,0.5,6.458,23.4,16.704,11.8
2011-07-21,4.565,6.652,2.087,0.783,10.917,24.2,17.45,10.2
2011-07-22,6.583,8.708,2.125,1.292,16.917,25.6,19.608,14.2
2011-07-23,4.917,6.958,2.042,1.083,10.0,24.3,19.462,15.5
2011-07-24,3.458,4.583,1.125,0.417,12.208,29.0,21.842,14.2
2011-07-25,6.167,8.333,2.167,0.375,13.083,25.9,22.429,19.8
2011-07-26,5.958,7.958,2.0,0.5,13.5,27.8,22.662,19.4
2011-07-27,7.292,10.333,3.042,0.833,19.5,27.8,23.121,17.8
2011-07-28,6.167,9.125,2.958,0.667,22.0,30.4,24.983,20.7
2011-07-29,3.125,4.125,1.0,0.708,20.417,30.7,24.617,19.0
2011-07-30,1.625,2.458,0.833,0.5,7.458,26.3,20.538,17.3
2011-07-31,2.833,4.417,1.583,0.667,9.833,25.7,21.021,17.2
2011-08-01,3.542,5.5,1.958,0.542,9.708,26.4,21.329,17.5
2011-08-02,5.5,7.583,2.083,0.458,13.958,25.9,21.146,16.7
2011-08-03,6.667,9.417,2.75,0.917,15.167,28.6,22.783,16.6
2011-08-04,6.087,8.696,2.609,0.783,16.533,29.9,23.879,18.2
2011-08-05,6.292,9.0,2.708,0.5,16.667,29.1,24.471,20.6
2011-08-06,5.167,9.208,4.042,0.25,18.333,30.7,25.575,21.7
2011-08-07,3.208,4.625,1.417,0.0,15.542,30.7,25.529,21.5
2011-08-08,4.5,7.25,2.75,0.0,16.6,31.9,25.554,20.1
2011-08-09,4.5,6.667,2.167,0.0,14.733,30.6,24.817,20.2
2011-08-10,6.833,10.833,4.0,0.0,23.75,29.2,25.725,23.1
2011-08-11,3.917,5.583,1.667,0.0,15.75,30.3,25.95,23.3
2011-08-12,4.0,5.792,1.792,0.0,9.542,25.6,22.754,17.0
2011-08-13,5.958,8.625,2.667,0.0,12.375,29.8,22.842,14.8
2011-08-14,7.0,8.917,1.917,0.0,15.708,27.4,22.496,17.8
2011-08-15,4.458,6.083,1.625,0.0,10.5,27.5,22.988,19.6
2011-08-16,6.083,8.458,2.375,0.0,6.167,21.4,19.233,17.3
2011-08-17,6.75,8.417,1.667,0.0,8.478,25.0,20.771,17.5
2011-08-18,5.348,7.217,1.87,0.0,11.458,24.8,20.592,16.9
2011-08-19,5.75,8.208,2.458,0.0,11.458,26.5,21.621,17.1
2011-08-20,8.458,13.875,5.417,0.0,12.5,23.9,20.108,16.9
2011-08-21,5.25,6.417,1.167,0.0,11.542,26.3,20.771,16.4
2011-08-22,5.708,7.708,2.0,0.208,11.25,25.7,20.721,15.9
2011-08-23,6.875,8.167,1.292,0.0,7.5,21.6,18.942,16.7
2011-08-24,4.667,6.333,1.667,0.071,7.571,24.2,19.733,17.2
2011-08-25,11.429,13.857,2.429,0.0,11.857,22.3,19.944,18.0
2011-08-26,7.2,11.1,3.9,0.0,12.364,,,
2011-09-14,11.556,16.667,5.111,0.222,20.222,24.2,19.522,16.7
2011-09-15,11.318,16.0,4.682,0.391,18.167,24.7,19.638,15.0
2011-09-16,15.0,23.0,8.0,0.375,20.875,27.2,22.446,19.4
2011-09-17,12.208,19.083,6.875,0.708,11.083,22.5,19.612,15.6
2011-09-18,8.0,13.458,5.458,0.708,6.75,15.5,14.442,11.9
2011-09-19,14.042,23.667,9.625,0.25,11.25,15.7,12.846,10.4
2011-09-20,17.292,31.583,14.292,0.333,14.458,18.1,12.579,8.6
2011-09-21,17.167,39.792,22.625,0.333,12.125,14.7,11.554,8.3
2011-09-22,7.667,11.0,3.333,0.167,6.333,13.9,11.925,10.0
2011-09-23,13.75,22.875,9.125,0.458,9.708,15.6,12.25,8.9
2011-09-24,23.458,44.25,20.792,0.458,15.417,18.8,13.108,9.7
2011-09-25,23.083,36.875,13.792,0.583,12.625,21.1,14.321,8.4
2011-09-26,21.5,33.042,11.542,0.667,13.583,21.7,15.35,8.4
2011-09-27,25.958,37.5,11.542,0.75,19.542,21.9,15.833,10.5
2011-09-28,26.083,46.25,20.167,1.125,28.875,23.6,14.829,7.2
2011-09-29,16.636,33.364,16.727,0.696,21.208,21.0,15.038,7.7
2011-09-30,14.875,20.625,5.75,0.208,13.458,17.6,14.842,10.7
2011-10-01,6.792,10.542,3.75,0.0,6.583,10.8,8.188,4.7
2011-10-02,6.833,9.625,2.792,0.083,5.833,10.0,5.396,3.1
2011-10-03,9.833,15.292,5.458,0.083,6.75,5.8,4.383,2.3
2011-10-04,16.458,30.458,14.0,0.792,16.417,15.8,8.621,0.8
2011-10-05,16.042,23.542,7.5,0.708,17.708,18.8,12.217,5.3
2011-10-06,17.75,28.167,10.417,0.958,19.0,12.4,9.908,6.4
2011-10-07,10.417,14.375,3.958,0.208,10.458,12.4,10.5,7.1
2011-10-08,15.458,22.708,7.25,0.5,20.042,17.1,10.967,6.5
2011-10-09,9.458,16.5,7.042,0.917,26.542,18.4,11.879,5.9
2011-10-10,15.667,22.917,7.25,0.792,22.0,17.4,12.746,7.5
2011-10-11,15.042,33.708,18.667,0.417,20.167,12.8,8.8,4.4
2011-10-12,12.875,21.375,8.5,1.0,16.542,15.3,7.954,2.4
2011-10-13,18.0,30.957,12.957,1.045,23.957,16.6,10.442,5.1
2011-10-14,20.167,44.75,24.583,1.75,37.458,18.9,10.654,2.6
2011-10-15,20.708,36.375,15.667,2.167,36.75,16.5,12.325,8.3
2011-10-16,8.0,11.375,3.375,1.0,24.042,18.8,15.158,12.3
2011-10-17,3.583,4.542,0.958,0.708,11.625,15.0,11.308,4.8
2011-10-18,5.333,7.625,2.292,0.917,9.083,7.9,6.1,4.0
2011-10-19,10.167,17.917,7.75,0.958,18.708,14.9,9.867,3.9
2011-10-20,14.958,45.083,30.125,1.25,29.833,18.0,7.788,-0.2
2011-10-21,13.875,35.583,21.708,1.958,26.167,18.7,9.379,0.4
2011-10-22,9.708,24.083,14.375,1.042,26.625,17.6,11.162,5.0
2011-10-23,1.958,2.0,0.042,0.167,7.542,12.7,11.188,9.0
2011-10-24,6.583,8.167,1.583,0.917,10.958,13.4,10.55,6.0
2011-10-25,5.083,5.792,0.708,1.375,10.542,15.3,11.646,7.1
2011-10-26,2.375,2.958,0.583,0.167,6.167,7.1,5.938,4.7
2011-10-27,7.1,14.35,7.25,0.522,11.083,9.4,6.221,2.0
2011-10-28,6.708,13.792,7.083,0.875,22.25,13.8,7.2,0.2
2011-10-29,8.083,18.5,10.417,1.0,24.5,14.0,8.079,3.1
2011-10-30,5.167,9.0,3.833,1.083,28.667,13.3,7.367,1.5
2011-10-31,5.75,11.083,5.333,1.042,23.458,15.5,8.812,2.6
2011-11-01,5.25,10.917,5.667,1.208,31.542,13.4,6.925,3.2
2011-11-02,3.958,8.875,4.917,1.625,24.25,16.2,8.567,-0.4
2011-11-03,2.375,3.5,1.125,0.583,22.458,12.7,7.962,3.7
2011-11-04,2.75,4.625,1.875,1.083,20.75,13.2,6.225,-0.4
2011-11-05,2.542,3.75,1.208,1.292,26.042,9.4,6.854,4.1
2011-11-06,,,,1.042,12.875,8.7,6.275,3.9
2011-11-07,,,,1.25,14.292,8.6,6.075,3.4
2011-11-08,,,,0.583,14.125,6.6,3.462,0.3
2011-11-09,,,,0.87,19.478,6.1,2.446,-0.5
2011-11-10,,,,1.348,18.583,10.4,5.583,1.2
2011-11-11,,,,2.0,24.182,13.4,5.208,-1.9
2011-11-12,,,,1.375,22.083,14.1,7.392,1.2
2011-11-13,,,,1.125,18.292,11.8,6.962,4.4
2011-11-14,,,,0.208,21.792,5.1,3.117,0.5
2011-11-15,,,,0.25,12.833,0.4,-0.7,-2.0
2011-11-16,,,,1.0,11.333,1.8,-0.538,-2.5
2011-11-17,,,,1.625,14.625,1.2,-0.721,-2.4
2011-11-18,,,,1.333,17.25,6.0,2.404,-2.6
2011-11-19,,,,0.542,12.458,7.4,5.638,3.7
2011-11-20,,,,0.208,7.167,8.4,4.371,-2.2
2011-11-21,,,,0.583,7.833,-2.8,-4.833,-5.8
2011-11-22,,,,0.917,8.958,-0.6,-2.871,-5.9
2011-11-23,,,,1.5,12.167,2.4,-0.904,-3.1
2011-11-24,,,,1.435,11.75,7.3,2.15,-0.7
2011-11-25,,,,0.417,6.167,0.5,-1.317,-2.3
2011-11-26,,,,1.208,12.292,1.4,-0.117,-2.3
2011-11-27,,,,1.583,17.083,4.5,2.292,1.3
2011-11-28,,,,3.167,28.5,5.3,1.842,-0.7
2011-11-29,,,,2.75,27.042,4.3,1.758,-0.4
2011-11-30,,,,0.917,9.708,-0.4,-3.879,-6.1
2011-12-01,,,,1.167,10.75,-3.9,-5.392,-7.0
2011-12-02,,,,2.458,22.292,-2.9,-7.471,-10.7
2011-12-03,,,,2.583,25.792,-3.7,-8.113,-14.5
2011-12-04,,,,1.042,10.667,1.5,-0.267,-3.7
2011-12-05,,,,1.583,12.75,0.1,-1.817,-3.8
2011-12-06,,,,2.0,11.792,-0.5,-2.267,-3.7
2011-12-07,,,,1.583,11.75,0.1,-2.708,-4.6
2011-12-08,,,,3.0,15.348,-3.7,-7.304,-15.3
2011-12-09,,,,3.667,49.458,-8.3,-11.788,-16.8
2011-12-10,,,,2.75,16.0,-0.1,-3.021,-9.1
2011-12-11,,,,1.167,10.792,-1.4,-2.967,-4.7
2011-12-12,,,,2.167,13.458,-2.7,-4.025,-5.4
2011-12-13,,,,1.625,12.125,-3.3,-4.858,-7.0
2011-12-14,,,,2.208,13.625,0.8,-1.3,-4.1
2011-12-15,,,,1.917,14.0,2.0,-1.942,-5.4
2011-12-16,,,,1.083,9.333,-5.4,-7.229,-9.8
2011-12-17,,,,1.833,15.042,-6.0,-8.388,-12.1
2011-12-18,,,,1.25,11.833,-5.8,-6.596,-7.7
2011-12-19,,,,3.583,19.125,-4.6,-7.912,-11.3
2011-12-20,34.25,72.625,38.375,3.375,30.583,-6.2,-9.275,-12.6
2011-12-21,41.458,121.958,80.5,2.75,34.042,-6.0,-10.921,-16.2
2011-12-22,62.182,201.545,139.364,3.435,89.25,-7.1,-13.004,-20.0
2011-12-23,28.625,81.25,52.625,2.875,25.542,0.8,-3.167,-7.2
2011-12-24,8.417,12.75,4.333,1.375,9.958,-2.6,-4.279,-6.4
2011-12-25,10.792,14.875,4.083,0.875,10.167,-2.0,-4.592,-8.0
2011-12-26,23.292,43.958,20.667,1.333,11.708,-0.7,-3.208,-5.4
2011-12-27,19.833,35.75,15.917,0.875,10.583,-3.1,-5.175,-6.9
2011-12-28,19.75,30.875,11.125,1.125,9.458,-1.2,-3.271,-5.9
2011-12-29,30.5,64.25,33.75,2.083,17.708,-1.3,-4.529,-7.6
2011-12-30,16.0,23.167,7.167,1.958,14.75,-1.8,-5.092,-6.4
2011-12-31,20.917,39.5,18.583,1.417,11.333,-0.1,-3.642,-9.2
2012-01-01,6.667,8.958,2.292,3.583,13.583,,,
2012-01-02,23.5,35.542,12.042,2.875,15.583,,,
2012-01-03,8.13,11.478,3.348,0.826,8.625,,,
2012-01-04,21.875,31.458,9.583,2.375,9.208,,,
2012-01-05,26.0,42.667,16.667,2.833,13.917,,,
2012-01-06,8.042,11.583,3.542,1.375,12.958,,,
2012-01-07,21.583,31.917,10.333,1.478,11.304,,,
2012-01-08,41.875,84.5,42.625,3.125,21.083,,,
2012-01-09,36.875,73.5,36.625,2.667,21.833,,,
2012-01-10,39.208,78.75,39.542,2.958,19.458,,,
2012-01-11,41.417,84.5,43.083,4.083,24.542,,,
2012-01-12,25.958,44.208,18.25,2.375,18.125,,,
