date,PM25_mean,SPM_mean
2011-05-14,,4.625
2011-05-15,,2.25
2011-05-16,,4.375
2011-05-17,,10.667
2011-05-18,,12.917
2011-05-19,,17.167
2011-05-20,,28.292
2011-05-21,,19.458
2011-05-22,,8.875
2011-05-23,,5.75
2011-05-24,,10.542
2011-05-25,,9.292
2011-05-26,,8.833
2011-05-27,,10.292
2011-05-28,,11.833
2011-05-29,,6.75
2011-05-30,,3.458
2011-05-31,,12.833
2011-06-01,,16.333
2011-06-02,,8.583
2011-06-03,,10.083
2011-06-04,,15.083
2011-06-05,,13.833
2011-06-06,,12.458
2011-06-07,,10.083
2011-06-08,,14.125
2011-06-09,,21.083
2011-06-10,,9.208
2011-06-11,,7.708
2011-06-12,,4.042
2011-06-13,,6.458
2011-06-14,,3.833
2011-06-15,,3.042
2011-06-16,,5.583
2011-06-17,,6.917
2011-06-18,,7.083
2011-06-19,,8.583
2011-06-20,,19.833
2011-06-21,,27.25
2011-06-22,,15.583
2011-06-23,,3.542
2011-06-24,,1.542
2011-06-25,,5.167
2011-06-26,,6.333
2011-06-27,,7.958
2011-06-28,,9.333
2011-06-29,,13.583
2011-06-30,,26.167
2011-07-01,,18.083
2011-07-02,,3.375
2011-07-03,,6.75
2011-07-04,,5.917
2011-07-05,,7.167
2011-07-06,,7.208
2011-07-07,,9.333
2011-07-08,,11.542
2011-07-09,,7.5
2011-07-10,,8.208
2011-07-11,,4.0
2011-07-12,,3.917
2011-07-13,,5.708
2011-07-14,,3.875
2011-07-15,,6.125
2011-07-16,,2.833
2011-07-17,,5.292
2011-07-18,,5.792
2011-07-19,,6.25
2011-07-20,,6.292
2011-07-21,,12.583
2011-07-22,,8.5
2011-07-23,,4.375
2011-07-24,,5.125
2011-07-25,,10.625
2011-07-26,,13.458
2011-07-27,,11.958
2011-07-28,,17.208
2011-07-29,,16.583
2011-07-30,,6.792
2011-07-31,,6.542
2011-08-01,,5.125
2011-08-02,,7.625
2011-08-03,,11.792
2011-08-04,,7.167
2011-08-05,,9.083
2011-08-06,,8.708
2011-08-07,,12.667
2011-08-08,,9.708
2011-08-09,,13.375
2011-08-10,,12.5
2011-08-11,,11.458
2011-08-12,,9.375
2011-08-13,,4.75
2011-08-14,,10.458
2011-08-15,,5.542
2011-08-16,,5.042
2011-08-17,,3.333
2011-08-18,,5.458
2011-08-19,,3.792
2011-08-20,,6.792
2011-08-21,,3.542
2011-08-22,,4.167
2011-08-23,,1.792
2011-08-24,,3.417
2011-08-25,,6.75
2011-08-26,,4.042
2011-08-27,,9.25
2011-08-28,,8.292
2011-08-29,,7.833
2011-08-30,,6.0
2011-08-31,,6.708
2011-09-01,,5.833
2011-09-02,,7.042
2011-09-03,,4.042
2011-09-04,,3.0
2011-09-05,,4.708
2011-09-06,,3.333
2011-09-07,,4.625
2011-09-08,,6.208
2011-09-09,,12.458
2011-09-10,,6.208
2011-09-11,,6.542
2011-09-12,,6.083
2011-09-13,,10.542
2011-09-14,,7.958
2011-09-15,,11.792
2011-09-16,,9.958
2011-09-17,,3.417
2011-09-18,,3.542
2011-09-19,,4.875
2011-09-20,,4.5
2011-09-21,,5.708
2011-09-22,,0.917
2011-09-23,,3.667
2011-09-24,,6.375
2011-09-25,,8.792
2011-09-26,,4.125
2011-09-27,,12.042
2011-09-28,,13.208
2011-09-29,,9.583
2011-09-30,,5.667
2011-10-01,,1.75
2011-10-02,,0.917
2011-10-03,,2.167
2011-10-04,,11.792
2011-10-05,,12.917
2011-10-06,,12.125
2011-10-07,,5.625
2011-10-08,,12.917
2011-10-09,,18.875
2011-10-10,,13.792
2011-10-11,,12.0
2011-10-12,,8.958
2011-10-13,,17.667
2011-10-14,,25.542
2011-10-15,,21.292
2011-10-16,,9.958
2011-10-17,,5.25
2011-10-18,,5.667
2011-10-19,,15.167
2011-10-20,,18.708
2011-10-21,,12.792
2011-10-22,,8.583
2011-10-23,,2.167
2011-10-24,,2.833
2011-10-25,,6.958
2011-10-26,,3.375
2011-10-27,,6.25
2011-10-28,,9.208
2011-10-29,,13.125
2011-10-30,,17.583
2011-10-31,,19.208
2011-11-01,,14.833
2011-11-02,,16.208
2011-11-03,,14.875
2011-11-04,,10.083
2011-11-05,,22.375
2011-11-06,,8.083
2011-11-07,,7.458
2011-11-08,,5.833
2011-11-09,,6.792
2011-11-10,,8.167
2011-11-11,,9.542
2011-11-12,,11.125
2011-11-13,,10.042
2011-11-14,,10.625
2011-11-15,,9.542
2011-11-16,,4.792
2011-11-17,,4.833
2011-11-18,,14.875
2011-11-19,,24.625
2011-11-20,,9.875
2011-11-21,,3.375
2011-11-22,,4.833
2011-11-23,,11.917
2011-11-24,,8.667
2011-11-25,,4.292
2011-11-26,,9.458
2011-11-27,,10.208
2011-11-28,,19.917
2011-11-29,,14.75
2011-11-30,,7.875
2011-12-01,,9.75
2011-12-02,,4.833
2011-12-03,,11.458
2011-12-04,,4.167
2011-12-05,,3.25
2011-12-06,,7.708
2011-12-07,,11.583
2011-12-08,,3.667
2011-12-09,,6.25
2011-12-10,,17.25
2011-12-11,,13.417
2011-12-12,,9.25
2011-12-13,,8.542
2011-12-14,,19.708
2011-12-15,,14.542
2011-12-16,,6.292
2011-12-17,,5.417
2011-12-18,,4.667
2011-12-19,,11.917
2011-12-20,,7.417
2011-12-21,,11.917
2011-12-22,,18.875
2011-12-23,,5.875
2011-12-24,,5.625
2011-12-25,,15.958
2011-12-26,,3.0
2011-12-27,,4.0
2011-12-28,,3.042
2011-12-29,,9.833
2011-12-30,,11.125
2011-12-31,,3.25
2012-01-01,,12.083
2012-01-02,,11.417
2012-01-03,,4.0
2012-01-04,,5.833
2012-01-05,,5.958
2012-01-06,,8.167
2012-01-07,,10.875
2012-01-08,,3.375
2012-01-09,,9.875
2012-01-10,,7.042
2012-01-11,,14.958
2012-01-12,,16.042
2012-01-13,,16.917
2012-01-14,,12.542
2012-01-15,,2.958
2012-01-16,,7.417
2012-01-17,,7.958
2012-01-18,,11.667
2012-01-19,,3.792
2012-01-20,,4.0
2012-01-21,,1.125
2012-01-22,,3.167
2012-01-23,,9.625
2012-01-24,,19.75
2012-01-25,,11.292
2012-01-26,,3.042
2012-01-27,,3.5
2012-01-28,,3.25
2012-01-29,,3.625
2012-01-30,,1.042
2012-01-31,,4.292
2012-02-01,,9.542
2012-02-02,,8.458
2012-02-03,,4.542
2012-02-04,,5.708
2012-02-05,,1.958
2012-02-06,,3.875
2012-02-07,,6.792
2012-02-08,,1.875
2012-02-09,,1.958
2012-02-10,,3.042
2012-02-11,,4.5
2012-02-12,,8.708
2012-02-13,,9.458
2012-02-14,,8.542
2012-02-15,,7.333
2012-02-16,,8.5
2012-02-17,,2.875
2012-02-18,,6.708
2012-02-19,,9.042
2012-02-20,,9.917
2012-02-21,,7.0
2012-02-22,,9.333
2012-02-23,,6.583
2012-02-24,,3.167
2012-02-25,,3.667
2012-02-26,,5.5
2012-02-27,,10.917
2012-02-28,,5.333
2012-03-01,,3.5
2012-03-02,,3.0
2012-03-03,,2.583
2012-03-04,,2.708
2012-03-05,,7.875
2012-03-06,,18.458
2012-03-07,,9.417
2012-03-08,,17.5
2012-03-09,,1.292
2012-03-10,,1.875
2012-03-11,,2.375
2012-03-12,,12.042
2012-03-13,,7.292
2012-03-14,,7.917
2012-03-15,,3.958
2012-03-16,,6.667
2012-03-17,,9.583
2012-03-18,,20.417
2012-03-19,,15.292
2012-03-20,,6.292
2012-03-21,,4.375
2012-03-22,,6.95
2012-03-23,,5.5
2012-03-24,,7.083
2012-03-25,,5.417
2012-03-26,,6.042
2012-03-27,,5.708
2012-03-28,,6.5
2012-03-29,,9.25
2012-03-30,,6.25
2012-03-31,,4.583
2012-04-01,,5.833
2012-04-02,,6.958
2012-04-03,,11.375
2012-04-04,,4.167
2012-04-05,,10.917
2012-04-06,,15.917
2012-04-07,,9.583
2012-04-08,,13.375
2012-04-09,,14.208
2012-04-10,,26.083
2012-04-11,,28.833
2012-04-12,,9.542
2012-04-13,,5.75
2012-04-14,,12.417
2012-04-15,,11.042
2012-04-16,,6.083
2012-04-17,,7.208
2012-04-18,,7.583
2012-04-19,,12.25
2012-04-20,,3.625
2012-04-21,,6.917
2012-04-22,,13.0
2012-04-23,,13.333
2012-04-24,,7.125
2012-04-25,,5.375
2012-04-26,,2.0
2012-04-27,,7.25
2012-04-28,,5.333
2012-04-29,,16.958
2012-04-30,,18.458
2012-05-01,,17.042
2012-05-02,,12.833
2012-05-03,,7.167
2012-05-04,,2.625
2012-05-05,,2.833
2012-05-06,,2.792
2012-05-07,,2.625
2012-05-08,,4.375
2012-05-09,,3.958
2012-05-10,,3.875
2012-05-11,,2.083
2012-05-12,,0.833
2012-05-13,,3.75
2012-05-14,,7.292
2012-05-15,,4.667
2012-05-16,,2.708
2012-05-17,,7.75
2012-05-18,,6.917
2012-05-19,,5.208
2012-05-20,,3.625
2012-05-21,,8.083
2012-05-22,,9.667
2012-05-23,,10.0
2012-05-24,,2.708
2012-05-25,,9.875
2012-05-26,,4.583
2012-05-27,,3.083
2012-05-28,,5.625
2012-05-29,,1.417
2012-05-30,,5.792
2012-05-31,,7.25
2012-06-01,,7.667
2012-06-02,,3.792
2012-06-03,,5.292
2012-06-04,,8.083
2012-06-05,,15.917
2012-06-06,,15.25
2012-06-07,,5.708
2012-06-08,,9.333
2012-06-09,,4.083
2012-06-10,,2.0
2012-06-11,,2.333
2012-06-12,,3.875
2012-06-13,,6.083
2012-06-14,,6.792
2012-06-15,,8.458
2012-06-16,,6.25
2012-06-17,,3.583
2012-06-18,,4.208
2012-06-19,,5.333
2012-06-20,,0.792
2012-06-21,,1.208
2012-06-22,,0.792
2012-06-23,,3.458
2012-06-24,,1.5
2012-06-25,,2.917
2012-06-26,,4.333
2012-06-27,,9.125
2012-06-28,,10.667
2012-06-29,,17.292
2012-06-30,,17.042
2012-07-01,,5.375
2012-07-02,,1.75
2012-07-03,,3.5
2012-07-04,,3.75
2012-07-05,,8.833
2012-07-06,,10.333
2012-07-07,,3.792
2012-07-08,,6.833
2012-07-09,,4.458
2012-07-10,,3.542
2012-07-11,,5.25
2012-07-12,,2.792
2012-07-13,,3.542
2012-07-14,,0.75
2012-07-15,,1.083
2012-07-16,,3.5
2012-07-17,,5.917
2012-07-18,,3.167
2012-07-19,,0.0
2012-07-20,,0.625
2012-07-21,,4.083
2012-07-22,,5.5
2012-07-23,,8.542
2012-07-24,,6.583
2012-07-25,,10.875
2012-07-26,,7.042
2012-07-27,,8.917
2012-07-28,,17.375
2012-07-29,,11.167
2012-07-30,,14.542
2012-07-31,,11.667
2012-08-01,,9.792
2012-08-02,,2.75
2012-08-03,,6.375
2012-08-04,,6.5
2012-08-05,,5.208
2012-08-06,,3.25
2012-08-07,,3.792
2012-08-08,,1.875
2012-08-09,,3.542
2012-08-10,,7.625
2012-08-11,,5.0
2012-08-12,,10.625
2012-08-13,,11.917
2012-08-14,,8.792
2012-08-15,,10.083
2012-08-16,,8.875
2012-08-17,,6.75
2012-08-18,,5.625
2012-08-19,,10.917
2012-08-20,,11.917
2012-08-21,,16.167
2012-08-22,,13.125
2012-08-23,,12.333
2012-08-24,,7.875
2012-08-25,,8.167
2012-08-26,,9.5
2012-08-27,,9.25
2012-08-28,,9.75
2012-08-29,,5.458
2012-08-30,,9.083
2012-08-31,,12.667
2012-09-01,,8.333
2012-09-02,,8.417
2012-09-03,,7.083
2012-09-04,,11.0
2012-09-05,,4.958
2012-09-06,,4.5
2012-09-07,,6.458
2012-09-08,,10.792
2012-09-09,,7.958
2012-09-10,,9.0
2012-09-11,,7.417
2012-09-12,,11.333
2012-09-13,,7.708
2012-09-14,,9.917
2012-09-15,,7.833
2012-09-16,,5.792
2012-09-17,,2.667
2012-09-18,,7.667
2012-09-19,,12.958
2012-09-20,,12.667
2012-09-21,,6.583
2012-09-22,,7.625
2012-09-23,,11.042
2012-09-24,,9.042
2012-09-25,,7.25
2012-09-26,,8.0
2012-09-27,,7.833
2012-09-28,,5.875
2012-09-29,,5.542
2012-09-30,,8.583
2012-10-01,,3.667
2012-10-02,,6.167
2012-10-03,,3.833
2012-10-04,,8.417
2012-10-05,,8.958
2012-10-06,,11.833
2012-10-07,,8.25
2012-10-08,,5.167
2012-10-09,,4.583
2012-10-10,,8.167
2012-10-11,,7.625
2012-10-12,,3.708
2012-10-13,,6.958
2012-10-14,,5.583
2012-10-15,,12.333
2012-10-16,,9.083
2012-10-17,,8.75
2012-10-18,,8.0
2012-10-19,,6.958
2012-10-20,,6.667
2012-10-21,,6.667
2012-10-22,,9.167
2012-10-23,,12.875
2012-10-24,,2.167
2012-10-25,,6.042
2012-10-26,,7.375
2012-10-27,,17.958
2012-10-28,,12.375
2012-10-29,,1.0
2012-10-30,,6.792
2012-10-31,,5.25
2012-11-01,,5.167
2012-11-02,,1.042
2012-11-03,,2.042
2012-11-04,,2.458
2012-11-05,,3.917
2012-11-06,,6.667
2012-11-07,,3.167
2012-11-08,,3.75
2012-11-09,,1.417
2012-11-10,,3.375
2012-11-11,,2.667
2012-11-12,,3.583
2012-11-13,,9.25
2012-11-14,,8.042
2012-11-15,,5.875
2012-11-16,,3.542
2012-11-17,,5.042
2012-11-18,,5.042
2012-11-19,,7.542
2012-11-20,,7.542
2012-11-21,,6.375
2012-11-22,,11.25
2012-11-23,,2.0
2012-11-24,,5.833
2012-11-25,,8.875
2012-11-26,,10.75
2012-11-27,,10.875
2012-11-28,,4.833
2012-11-29,,10.667
2012-11-30,,7.0
2012-12-01,,5.875
2012-12-02,,3.042
2012-12-03,,6.708
2012-12-04,,12.333
2012-12-05,,11.542
2012-12-06,,11.667
2012-12-07,,2.083
2012-12-08,,16.5
2012-12-09,,2.042
2012-12-10,,6.125
2012-12-11,,5.417
2012-12-12,,4.417
2012-12-13,,12.375
2012-12-14,,29.333
2012-12-15,,45.125
2012-12-16,,33.375
2012-12-17,,34.0
2012-12-18,,9.167
2012-12-19,,6.625
2012-12-20,,14.833
2012-12-21,,26.875
2012-12-22,,14.792
2012-12-23,,5.833
2012-12-24,,7.833
2012-12-25,,36.083
2012-12-26,,2.417
2012-12-27,,16.417
2012-12-28,,22.875
2012-12-29,,6.792
2012-12-30,,10.542
2012-12-31,,9.667
2013-01-01,,6.292
2013-01-02,,8.5
2013-01-03,,8.5
2013-01-04,,3.958
2013-01-05,,4.958
2013-01-06,,7.375
2013-01-07,,11.375
2013-01-08,,14.542
2013-01-09,,15.167
2013-01-10,,6.792
2013-01-11,,7.083
2013-01-12,,5.458
2013-01-13,,5.167
2013-01-14,,4.542
2013-01-15,,10.958
2013-01-16,,6.958
2013-01-17,,8.083
2013-01-18,,8.792
2013-01-19,,3.958
2013-01-20,,10.75
2013-01-21,,9.125
2013-01-22,,6.458
2013-01-23,,7.917
2013-01-24,,17.0
2013-01-25,,23.25
2013-01-26,,9.583
2013-01-27,,10.458
2013-01-28,,5.333
2013-01-29,,10.625
2013-01-30,,8.292
2013-01-31,,5.417
2013-02-02,,5.5
2013-02-03,,8.75
2013-02-04,,7.958
2013-02-05,,5.958
2013-02-06,,7.458
2013-02-07,,5.792
2013-02-08,,6.333
2013-02-09,,7.458
2013-02-10,,3.917
2013-02-11,,4.417
2013-02-12,,8.5
2013-02-13,,5.208
2013-02-14,,5.75
2013-02-15,,14.208
2013-02-16,,4.958
2013-02-17,,4.125
2013-02-18,,2.958
2013-02-19,,3.417
2013-02-20,,3.417
2013-02-21,,5.125
2013-02-22,,4.542
2013-02-23,,4.542
2013-02-24,,9.917
2013-02-25,,11.25
2013-02-26,,14.958
2013-02-27,,18.292
2013-02-28,,9.333
2013-03-01,,6.125
2013-03-02,,7.458
2013-03-03,,8.458
2013-03-04,,6.125
2013-03-05,,12.917
2013-03-06,,3.875
2013-03-07,,3.917
2013-03-08,,7.75
2013-03-09,,6.042
2013-03-10,,5.167
2013-03-11,,3.25
2013-03-12,,6.958
2013-03-13,,8.292
2013-03-14,,4.625
2013-03-15,,4.75
2013-03-16,,8.625
2013-03-17,,9.958
2013-03-18,,11.667
2013-03-19,,7.4
2013-03-20,,9.0
2013-03-21,,2.708
2013-03-22,,3.375
2013-03-23,,6.333
2013-03-24,,6.375
2013-03-25,,28.333
2013-03-26,,26.0
2013-03-27,,19.708
2013-03-28,,17.083
2013-03-29,,12.583
2013-03-30,,6.875
2013-03-31,,3.333
2013-04-01,,9.042
2013-04-02,,11.083
2013-04-03,,13.458
2013-04-04,,7.625
2013-04-05,,6.333
2013-04-06,,7.458
2013-04-07,,1.5
2013-04-08,,2.333
2013-04-09,,3.917
2013-04-10,,7.667
2013-04-11,,10.0
2013-04-12,,8.917
2013-04-13,,4.042
2013-04-14,,11.5
2013-04-15,,8.917
2013-04-16,,11.75
2013-04-17,,5.625
2013-04-18,,5.625
2013-04-19,,3.292
2013-04-20,,7.625
2013-04-21,,3.958
2013-04-22,,2.583
2013-04-23,,10.208
2013-04-24,,12.083
2013-04-25,,4.0
2013-04-26,,6.167
2013-04-27,,3.25
2013-04-28,,0.667
2013-04-29,,1.375
2013-04-30,,1.417
2013-05-01,,1.125
2013-05-02,,1.167
2013-05-03,,1.167
2013-05-04,,0.917
2013-05-05,,0.833
2013-05-06,,2.25
2013-05-07,,1.375
2013-05-08,,2.333
2013-05-09,,2.917
2013-05-10,,2.042
2013-05-11,,2.292
2013-05-12,,4.25
2013-05-13,,2.583
2013-05-14,,3.833
2013-05-15,,6.0
2013-05-16,,5.792
2013-05-17,,4.625
2013-05-18,,5.542
2013-05-19,,4.0
2013-05-20,,6.875
2013-05-21,,4.542
2013-05-22,,6.792
2013-05-23,,2.083
2013-05-24,,4.208
2013-05-25,,6.917
2013-05-26,,6.875
2013-05-27,,21.292
2013-05-28,,23.458
2013-05-29,,4.042
2013-05-30,,3.875
2013-05-31,,11.042
2013-06-01,,11.5
2013-06-02,,7.75
2013-06-03,,4.75
2013-06-04,,1.833
2013-06-05,,3.292
2013-06-06,,4.083
2013-06-07,,7.667
2013-06-08,,8.208
2013-06-09,,9.375
2013-06-10,,6.333
2013-06-11,,7.292
2013-06-12,,6.542
2013-06-13,,6.792
2013-06-14,,10.625
2013-06-15,,11.042
2013-06-16,,7.625
2013-06-17,,3.875
2013-06-18,,2.833
2013-06-19,,7.5
2013-06-20,,4.458
2013-06-21,,4.083
2013-06-22,,8.125
2013-06-23,,6.542
2013-06-24,,10.375
2013-06-25,,4.917
2013-06-26,,8.875
2013-06-27,,6.833
2013-06-28,,6.625
2013-06-29,,6.25
2013-06-30,,10.5
2013-07-01,,13.917
2013-07-02,,18.75
2013-07-03,,8.458
2013-07-04,,8.333
2013-07-05,,4.625
2013-07-06,,12.083
2013-07-07,,14.5
2013-07-08,,15.333
2013-07-09,,13.583
2013-07-10,,11.708
2013-07-11,,11.042
2013-07-12,,9.667
2013-07-13,,8.542
2013-07-14,,10.875
2013-07-15,,8.25
2013-07-16,,13.708
2013-07-17,,5.458
2013-07-18,,6.583
2013-07-19,,8.333
2013-07-20,,15.208
2013-07-21,,12.375
2013-07-22,,6.542
2013-07-23,,6.708
2013-07-24,,5.958
2013-07-25,,3.083
2013-07-26,,3.833
2013-07-27,,4.625
2013-07-28,,3.708
2013-07-29,,5.708
2013-07-30,,1.917
2013-07-31,,3.625
2013-08-01,,6.917
2013-08-02,,5.917
2013-08-03,,7.5
2013-08-04,,12.458
2013-08-05,,10.917
2013-08-06,,8.292
2013-08-07,,10.417
2013-08-08,,13.333
2013-08-09,,11.25
2013-08-10,,6.0
2013-08-11,,2.625
2013-08-12,,6.083
2013-08-13,,6.5
2013-08-14,,8.125
2013-08-15,,13.083
2013-08-16,,20.833
2013-08-17,,23.75
2013-08-18,,26.083
2013-08-19,,12.625
2013-08-20,,9.958
2013-08-21,,6.958
2013-08-22,,9.167
2013-08-23,,11.917
2013-08-24,,9.542
2013-08-25,,6.083
2013-08-26,,6.667
2013-08-27,,9.458
2013-08-28,,3.333
2013-08-29,,8.833
2013-08-30,,5.792
2013-08-31,,10.292
2013-09-01,,3.542
2013-09-02,,3.25
2013-09-03,,3.417
2013-09-04,,5.708
2013-09-05,,8.75
2013-09-06,,4.333
2013-09-07,,4.75
2013-09-08,,4.125
2013-09-09,,4.875
2013-09-10,,9.292
2013-09-11,,10.25
2013-09-12,,11.167
2013-09-13,,8.958
2013-09-14,,11.5
2013-09-15,,12.792
2013-09-16,,4.333
2013-09-17,,4.625
2013-09-18,,6.083
2013-09-19,,5.5
2013-09-20,,12.833
2013-09-21,,13.458
2013-09-22,,5.75
2013-09-23,,2.167
2013-09-24,,7.583
2013-09-25,,1.625
2013-09-26,,3.5
2013-09-27,,10.692
2013-09-28,,5.5
2013-09-29,,7.333
2013-09-30,,14.333
2013-10-01,,4.583
2013-10-02,,5.542
2013-10-03,,6.208
2013-10-04,,9.958
2013-10-05,,7.958
2013-10-06,,15.708
2013-10-07,,10.25
2013-10-08,,15.708
2013-10-09,,11.917
2013-10-10,,11.5
2013-10-11,,8.792
2013-10-12,,8.0
2013-10-13,,2.75
2013-10-14,,2.708
2013-10-15,,7.417
2013-10-16,,3.083
2013-10-17,,4.333
2013-10-18,,11.458
2013-10-19,,13.875
2013-10-20,,13.542
2013-10-21,,9.25
2013-10-22,,12.208
2013-10-23,,8.792
2013-10-24,,12.625
2013-10-25,,7.375
2013-10-26,,11.875
2013-10-27,,2.833
2013-10-28,,4.875
2013-10-29,,9.542
2013-10-30,,20.792
2013-10-31,,24.083
2013-11-01,,6.583
2013-11-02,,10.542
2013-11-03,,16.083
2013-11-04,,9.25
2013-11-05,,11.667
2013-11-06,,16.875
2013-11-07,,13.167
2013-11-08,,3.792
2013-11-09,,1.875
2013-11-10,,6.167
2013-11-11,,3.5
2013-11-12,,2.286
2013-11-14,,12.0
2013-11-15,,9.958
2013-11-16,,11.375
2013-11-17,,7.833
2013-11-18,,5.292
2013-11-19,,6.625
2013-11-20,,5.625
2013-11-21,,7.625
2013-11-22,,3.625
2013-11-23,,8.333
2013-11-24,,7.042
2013-11-25,,8.542
2013-11-26,,7.125
2013-11-27,,2.875
2013-11-28,,6.5
2013-11-29,,5.167
2013-11-30,,5.208
2013-12-01,,7.625
2013-12-02,,8.75
2013-12-03,,10.25
2013-12-04,,9.708
2013-12-05,,9.333
2013-12-06,,15.875
2013-12-07,,9.0
2013-12-08,,3.792
2013-12-09,,10.333
2013-12-10,,12.25
2013-12-11,,3.333
2013-12-12,,7.708
2013-12-13,,6.25
2013-12-14,,3.958
2013-12-15,,3.292
2013-12-16,,4.292
2013-12-17,,3.875
2013-12-18,,2.75
2013-12-19,,3.583
2013-12-20,,3.667
2013-12-21,,2.583
2013-12-22,,2.917
2013-12-23,,4.583
2013-12-24,,4.958
2013-12-25,,8.958
2013-12-26,,11.5
2013-12-27,,13.583
2013-12-28,,5.333
2013-12-29,,9.458
2013-12-30,,12.125
2013-12-31,,11.208
2014-01-01,,8.583
2014-01-02,,10.5
2014-01-03,,8.625
2014-01-04,,12.625
2014-01-05,,15.292
2014-01-06,,16.125
2014-01-07,,7.208
2014-01-08,,4.75
2014-01-09,,3.083
2014-01-10,,4.333
2014-01-11,,3.458
2014-01-12,,2.708
2014-01-13,,7.667
2014-01-14,,13.625
2014-01-15,,20.042
2014-01-16,,18.542
2014-01-17,,14.25
2014-01-18,,5.042
2014-01-19,,18.375
2014-01-20,,8.667
2014-01-21,,10.333
2014-01-22,,19.333
2014-01-23,,3.333
2014-01-24,,7.083
2014-01-25,,9.083
2014-01-26,,17.0
2014-01-27,,9.5
2014-01-28,,10.0
2014-01-29,,17.125
2014-01-30,,21.667
2014-01-31,,12.292
2014-02-01,,4.875
2014-02-02,,7.125
2014-02-03,,6.333
2014-02-04,,11.542
2014-02-05,,11.5
2014-02-06,,5.333
2014-02-07,,11.25
2014-02-08,,9.917
2014-02-09,,7.708
2014-02-10,,14.625
2014-02-11,,14.25
2014-02-12,,19.417
2014-02-13,,23.042
2014-02-14,,5.583
2014-02-15,,4.375
2014-02-16,,2.5
2014-02-17,,9.625
2014-02-18,,3.958
2014-02-19,,8.542
2014-02-20,,12.375
2014-02-21,,12.167
2014-02-22,,15.875
2014-02-23,,15.125
2014-02-24,,24.083
2014-02-25,,5.5
2014-02-26,,10.458
2014-02-27,,4.375
2014-02-28,,5.625
2014-03-01,,8.042
2014-03-02,,6.125
2014-03-03,,19.875
2014-03-04,,19.292
2014-03-05,,8.333
2014-03-06,,15.958
2014-03-07,,15.083
2014-03-08,,10.875
2014-03-09,,15.083
2014-03-10,,7.417
2014-03-11,,2.917
2014-03-12,,3.333
