date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.125,3.625,90.0,76.417,60.0,16.833,24.792,38.333,13.542,,,2.792,10.417,2.4,-0.308,-4.6,218.958
2011-01-02,191.708,2.542,91.0,77.167,62.0,6.875,15.042,18.458,3.417,,,1.667,6.833,1.2,-0.721,-3.8,198.583
2011-01-03,190.304,1.833,81.0,71.625,58.0,1.522,4.667,5.917,1.25,,,1.0,4.292,-2.6,-3.379,-4.7,191.826
2011-01-04,189.542,1.958,83.0,67.75,42.0,2.917,7.5,9.667,2.167,,,2.5,3.217,-1.2,-3.342,-4.9,192.458
2011-01-05,189.875,2.0,89.0,76.333,51.0,3.25,6.25,8.083,1.833,,,1.75,6.042,1.6,-0.567,-4.4,193.125
2011-01-06,199.042,4.87,90.0,83.583,73.0,18.667,31.304,62.478,31.174,,,2.957,8.208,0.7,-0.429,-1.8,217.708
2011-01-07,196.5,4.625,87.0,69.667,53.0,19.792,28.833,54.833,26.0,,,3.875,10.042,1.0,-1.588,-5.2,216.292
2011-01-08,209.542,8.542,84.0,73.958,61.0,36.958,44.792,108.875,64.083,,,5.208,20.458,-2.7,-5.571,-9.1,246.5
2011-01-09,195.75,2.625,87.0,61.833,44.0,7.875,18.333,23.083,4.75,,,2.792,7.208,0.0,-2.608,-5.2,203.625
2011-01-10,195.217,3.5,88.0,71.167,40.0,10.826,24.708,44.125,19.417,,,3.542,6.5,-0.6,-4.367,-6.2,206.043
2011-01-11,191.667,2.083,77.0,54.917,39.0,5.042,8.958,12.167,3.208,,,2.167,6.042,-4.9,-7.375,-10.7,196.708
2011-01-12,194.458,2.917,83.0,64.0,44.0,8.833,21.583,30.292,8.708,,,2.667,5.0,-4.1,-6.771,-10.8,203.292
2011-01-13,196.458,3.696,73.0,62.042,50.0,12.417,21.043,35.696,14.652,,,4.667,10.667,-3.7,-6.058,-8.3,208.875
2011-01-14,191.333,2.292,75.0,51.458,35.0,4.458,9.208,11.125,1.917,,,2.792,5.833,-5.2,-7.983,-11.0,195.792
2011-01-15,191.333,2.042,62.0,48.958,42.0,3.958,7.958,9.917,1.958,,,3.25,4.667,-4.4,-5.975,-7.1,195.292
2011-01-16,194.625,2.625,86.0,60.458,37.0,8.0,15.0,21.625,6.625,,,3.125,8.125,-2.5,-5.171,-6.8,202.625
2011-01-17,199.0,4.458,83.0,71.0,56.0,18.609,29.958,57.292,27.333,,,3.042,9.375,-3.4,-5.138,-6.5,217.609
2011-01-18,199.583,5.5,73.0,64.458,51.0,22.875,35.292,71.833,36.542,,,3.333,9.583,-0.9,-3.567,-5.6,222.458
2011-01-19,206.833,7.75,79.0,70.917,56.0,42.0,47.792,125.458,77.667,,,7.167,21.292,-0.7,-4.088,-8.7,248.833
2011-01-20,199.542,4.478,77.0,62.792,45.0,18.542,34.826,61.13,26.304,,,5.826,11.542,-2.4,-5.742,-9.0,218.083
2011-01-21,199.333,3.583,79.0,72.542,67.0,14.333,25.792,42.875,17.083,,,4.583,7.042,-0.8,-5.033,-9.7,213.667
2011-01-22,191.583,2.25,86.0,81.417,76.0,6.792,14.0,16.583,2.583,,,2.042,3.25,2.3,0.771,-2.3,198.375
2011-01-23,191.125,2.708,90.0,71.75,53.0,5.542,11.792,13.958,2.167,,,2.125,12.708,0.7,-2.604,-6.2,196.667
2011-01-24,192.565,3.042,84.0,60.583,38.0,7.957,16.292,22.417,6.125,,,2.833,7.667,-3.2,-5.725,-6.9,200.522
2011-01-25,197.25,5.125,80.0,62.292,37.0,19.542,33.958,74.792,40.833,,,3.083,10.958,-3.6,-6.846,-9.0,216.792
2011-01-26,197.583,4.417,75.0,52.792,35.0,15.167,25.708,49.958,24.25,,,3.5,12.333,-4.4,-7.375,-9.7,212.75
2011-01-27,197.417,3.174,84.0,52.542,29.0,11.292,22.304,36.478,14.174,,,3.708,5.208,-4.1,-7.55,-11.0,208.708
2011-01-28,193.833,2.042,83.0,64.417,45.0,4.458,8.833,10.958,2.125,,,3.25,5.0,-5.4,-6.675,-8.3,198.292
2011-01-29,196.583,3.542,87.0,69.042,50.0,10.958,20.792,35.125,14.333,,,3.625,7.375,-0.6,-4.296,-7.3,207.542
2011-01-30,200.958,4.5,84.0,60.542,33.0,18.958,33.083,80.0,46.917,,,4.708,13.208,-1.7,-5.338,-8.0,219.917
2011-01-31,199.261,3.458,82.0,57.833,34.0,11.478,23.708,34.667,10.958,,,2.565,10.042,-3.0,-5.733,-9.1,210.739
2011-02-01,198.333,3.625,85.0,64.25,43.0,14.292,27.458,46.417,18.958,,,5.458,9.708,-5.5,-8.146,-12.9,212.625
2011-02-02,193.792,2.458,84.0,63.292,42.0,7.542,19.125,25.375,6.25,,,2.625,5.542,-6.0,-7.754,-10.3,201.333
