date,NO2_mean,NOX_mean,NO_mean
2011-01-01,27.833,39.5,11.667
2011-01-02,16.042,26.167,10.125
2011-01-03,5.875,7.75,1.875
2011-01-04,15.25,21.875,6.625
2011-01-05,8.375,12.0,3.625
2011-01-06,31.833,62.125,30.292
2011-01-07,20.583,35.667,15.083
2011-01-08,44.292,104.875,60.583
2011-01-09,18.458,25.0,6.542
2011-01-10,19.458,31.792,12.333
2011-01-11,10.565,17.13,6.565
2011-01-12,18.792,27.5,8.708
2011-01-13,18.958,28.25,9.292
2011-01-14,10.667,17.292,6.625
2011-01-15,12.375,19.083,6.708
2011-01-16,13.458,20.625,7.167
2011-01-17,20.333,38.083,17.75
2011-01-18,30.458,60.875,30.417
2011-01-19,53.478,152.0,98.522
2011-01-20,33.833,57.917,24.083
2011-01-21,28.875,51.042,22.167
2011-01-22,12.0,15.167,3.167
2011-01-23,12.917,17.542,4.625
2011-01-24,19.75,28.208,8.458
2011-01-25,31.913,55.696,23.783
2011-01-26,23.167,44.292,21.125
2011-01-27,14.6,21.2,6.6
2011-01-28,10.667,15.333,4.667
2011-01-29,16.792,29.417,12.625
2011-01-30,38.625,113.875,75.25
2011-01-31,28.917,52.292,23.375
2011-02-01,25.875,44.0,18.125
2011-02-02,20.25,31.292,11.042
2011-02-03,21.333,35.917,14.583
2011-02-04,23.792,36.708,12.917
2011-02-05,20.667,31.458,10.792
2011-02-06,23.542,32.375,8.833
2011-02-07,27.958,47.042,19.083
2011-02-08,9.304,14.435,5.13
2011-02-09,12.583,19.417,6.833
2011-02-10,15.083,22.167,7.083
2011-02-11,11.833,16.792,4.958
2011-02-12,10.042,13.542,3.5
2011-02-13,17.208,22.75,5.542
2011-02-14,46.958,94.667,47.708
2011-02-15,16.208,21.417,5.208
2011-02-16,13.958,19.375,5.417
2011-02-17,32.042,61.875,29.833
2011-02-18,38.125,65.917,27.792
2011-02-19,32.375,64.542,32.167
2011-02-20,20.417,27.125,6.708
2011-02-21,9.5,13.25,3.75
2011-02-22,20.522,27.565,7.043
2011-02-23,25.5,31.75,6.25
2011-02-24,13.958,16.542,2.583
2011-02-25,28.0,38.375,10.375
2011-02-26,19.167,25.083,5.917
2011-02-27,15.25,22.75,7.5
2011-02-28,20.0,29.167,9.167
2011-03-01,27.5,33.333,5.833
2011-03-02,6.708,8.0,1.292
2011-03-03,13.125,16.667,3.542
2011-03-04,14.0,16.833,2.833
2011-03-05,32.417,44.583,12.167
2011-03-06,29.625,46.667,17.042
2011-03-07,16.478,21.913,5.435
2011-03-08,15.417,18.542,3.125
2011-03-09,22.25,27.5,5.25
2011-03-10,25.167,32.333,7.167
2011-03-11,19.542,26.375,6.833
2011-03-12,15.292,18.5,3.208
2011-03-13,18.25,22.625,4.375
2011-03-14,22.667,28.375,5.708
2011-03-15,11.708,13.833,2.125
2011-03-16,23.792,30.875,7.083
2011-03-17,18.25,22.5,4.25
