date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,191.833,3.5,15.708,13.042,14.708,1.667,,2.833,11.875,207.542
2011-01-02,186.708,3.125,9.333,5.125,5.167,0.042,,2.917,12.667,196.042
2011-01-03,185.708,2.875,8.292,7.0,7.542,0.542,,3.75,10.833,194.0
2011-01-04,186.708,3.5,8.25,6.125,6.542,0.417,,6.208,17.125,194.958
2011-01-05,189.478,3.25,12.739,13.75,16.458,2.708,,3.167,8.708,202.217
2011-01-06,191.958,3.875,17.5,18.348,23.174,4.826,,3.208,9.5,209.458
2011-01-07,188.042,2.167,8.708,6.125,6.333,0.208,,2.25,3.875,196.75
2011-01-08,196.542,3.542,17.833,15.25,18.625,3.375,,2.435,10.042,214.375
2011-01-09,193.917,3.875,15.458,15.375,18.042,2.667,,3.958,16.958,209.375
2011-01-10,195.542,4.958,22.708,23.292,27.667,4.375,,4.667,29.958,218.25
2011-01-11,189.818,3.652,11.773,11.727,12.955,1.227,,4.739,21.0,201.591
2011-01-12,190.826,3.25,15.783,17.042,20.917,3.875,,2.875,9.208,206.609
2011-01-13,188.625,3.833,16.875,17.609,20.826,3.217,,4.083,16.833,205.5
2011-01-14,189.25,4.542,12.417,14.292,15.25,0.958,,6.375,27.0,201.667
2011-01-15,189.667,3.75,15.0,13.708,15.625,1.917,,3.625,17.583,204.667
2011-01-16,186.583,2.625,11.417,11.333,12.0,0.667,,2.625,11.667,198.0
2011-01-17,187.167,2.708,13.542,11.875,14.708,2.833,,2.375,12.958,200.708
2011-01-18,191.167,4.042,26.333,24.083,30.292,6.208,,2.792,13.292,217.5
2011-01-19,186.957,3.125,18.609,23.125,27.208,4.083,,2.5,15.875,205.565
2011-01-20,184.25,2.583,13.333,14.0,15.043,1.043,,1.292,7.5,197.583
2011-01-21,185.0,2.667,12.708,12.917,13.5,0.583,,2.0,10.25,197.708
2011-01-22,187.542,3.458,15.375,15.792,17.417,1.625,,2.542,11.5,202.917
2011-01-23,183.5,2.739,7.917,8.875,9.833,0.958,,2.458,9.5,191.417
2011-01-24,180.958,2.25,4.292,10.583,12.083,1.5,,2.417,7.292,185.25
2011-01-25,183.083,3.333,5.25,12.583,14.25,1.667,,4.083,13.792,188.333
2011-01-26,185.304,3.083,6.739,13.458,14.875,1.417,,3.125,7.708,192.043
2011-01-27,184.857,3.818,8.857,16.909,18.318,1.409,,5.391,24.87,193.714
2011-01-28,184.875,3.583,8.333,13.958,14.458,0.5,,4.5,16.625,193.208
2011-01-29,184.292,2.583,6.958,9.417,9.708,0.292,,2.625,6.542,191.25
2011-01-30,187.708,3.708,13.583,20.708,24.708,4.0,,2.875,9.917,201.292
2011-01-31,185.917,3.417,11.125,18.25,21.583,3.333,,3.083,9.917,197.042
2011-02-01,187.75,3.542,11.417,13.792,14.667,0.875,,4.583,17.625,199.167
2011-02-02,187.043,2.458,6.652,6.333,6.917,0.583,,2.833,8.417,193.696
2011-02-03,191.167,3.417,10.042,14.087,16.348,2.261,,3.5,7.792,201.208
2011-02-04,190.25,3.375,9.75,13.083,14.167,1.083,,5.375,20.708,200.0
2011-02-05,193.042,4.167,12.583,14.833,15.583,0.75,,7.042,33.208,205.625
2011-02-06,188.417,3.458,12.208,14.208,14.958,0.75,,4.208,25.833,200.625
2011-02-07,186.625,3.792,13.75,17.0,18.042,1.042,,2.833,10.917,200.375
2011-02-08,185.708,2.375,7.375,8.875,10.0,1.125,,3.167,9.167,193.083
2011-02-09,186.957,2.708,7.348,10.917,11.833,0.917,,3.333,10.417,194.304
2011-02-10,188.238,2.957,11.19,16.273,18.909,2.636,,3.783,10.696,199.429
2011-02-11,186.458,2.333,7.25,7.25,7.792,0.542,,3.208,9.667,193.708
2011-02-12,189.25,2.792,7.958,8.917,10.083,1.167,,3.292,10.625,197.208
2011-02-13,189.833,3.417,12.333,18.208,20.208,2.0,,2.542,15.958,202.167
2011-02-14,190.042,4.083,20.083,23.292,28.5,5.208,,2.083,15.375,210.125
2011-02-15,190.083,4.0,16.292,16.417,19.917,3.5,,2.583,14.958,206.375
2011-02-16,189.304,2.958,12.043,16.417,20.083,3.667,,3.391,12.5,201.348
2011-02-17,186.625,2.708,7.958,10.826,11.783,0.957,,3.333,11.792,194.583
2011-02-18,188.625,2.208,6.333,6.417,6.5,0.083,,2.625,7.375,194.958
2011-02-19,193.292,3.292,10.958,12.5,13.583,1.083,,2.875,10.25,204.25
2011-02-20,196.542,4.75,21.792,24.042,30.917,6.875,,3.417,13.417,218.333
2011-02-21,195.5,5.0,28.0,33.25,43.167,9.917,,5.292,18.917,223.5
2011-02-22,190.375,3.792,18.167,19.375,21.833,2.458,,4.292,22.0,208.542
2011-02-23,187.13,3.625,13.478,14.167,17.125,2.958,,2.708,10.625,200.609
2011-02-24,188.19,3.13,8.0,7.545,7.818,0.273,,4.696,29.565,196.19
2011-02-25,191.042,3.875,14.625,16.083,17.667,1.583,,3.458,26.958,205.667
2011-02-26,190.375,2.458,7.042,5.958,5.958,0.0,,2.5,7.25,197.417
2011-02-27,194.375,3.167,10.375,12.958,14.0,1.042,,2.5,13.292,204.75
2011-02-28,194.292,2.875,10.417,12.25,13.625,1.375,,2.792,11.125,204.708
2011-03-01,189.348,3.625,14.826,21.0,23.542,2.542,,3.333,15.25,204.174
2011-03-02,187.542,3.75,14.708,19.565,22.652,3.087,,3.167,16.583,202.25
2011-03-03,186.125,2.417,2.958,4.417,4.542,0.125,,3.083,10.417,189.083
2011-03-04,189.333,3.083,4.958,7.708,8.042,0.333,,2.792,14.458,194.292
2011-03-05,187.083,3.542,12.417,16.542,19.708,3.167,,2.25,6.375,199.5
2011-03-06,187.0,4.667,14.125,18.208,23.042,4.833,,3.208,16.042,201.125
2011-03-07,187.75,4.542,5.708,9.25,9.375,0.125,,4.75,29.583,193.458
2011-03-08,190.87,5.083,8.304,9.792,10.375,0.583,,4.458,29.75,199.174
2011-03-09,192.045,4.13,8.682,12.273,12.5,0.227,,2.739,19.087,200.727
2011-03-10,193.458,2.875,8.125,6.75,6.75,0.0,,2.625,12.417,201.583
2011-03-11,192.833,2.667,6.083,5.667,5.958,0.292,,3.542,14.667,198.917
2011-03-12,194.208,2.625,5.875,7.167,7.542,0.375,,3.042,9.125,200.083
2011-03-13,195.958,2.833,7.583,10.458,10.875,0.417,,2.75,10.25,203.542
2011-03-14,197.375,3.583,16.5,19.5,21.917,2.417,,3.583,12.0,213.875
2011-03-15,191.565,3.208,12.435,12.292,13.75,1.458,,4.083,19.458,204.0
2011-03-16,191.958,2.792,12.333,13.087,14.391,1.304,,3.542,10.167,204.292
2011-03-17,189.25,3.25,14.917,16.167,17.667,1.5,,2.875,15.667,204.167
2011-03-18,189.792,4.958,16.625,16.042,18.083,2.042,,3.875,33.208,206.417
2011-03-19,186.708,2.208,5.25,5.208,5.458,0.25,,2.708,4.458,191.958
2011-03-20,188.625,2.542,9.417,9.5,10.25,0.75,,3.458,12.292,198.042
2011-03-21,187.292,2.208,5.917,6.792,7.125,0.333,,3.708,9.083,193.208
2011-03-22,191.261,3.417,13.87,16.75,18.792,2.042,,5.25,17.375,205.13
2011-03-23,186.292,2.5,9.625,11.609,12.304,0.696,,2.667,10.417,195.917
2011-03-24,185.875,3.917,8.208,9.958,10.625,0.667,,3.625,13.625,194.083
2011-03-25,188.625,2.75,5.042,5.0,5.542,0.542,,3.583,12.667,193.667
2011-03-26,191.5,2.917,9.375,11.458,12.292,0.833,,3.083,15.083,200.875
