date,CO_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-04-08,2.875,17.542,22.917,5.375,2.792,23.042
2011-04-09,2.792,10.917,14.25,3.333,2.083,16.625
2011-04-10,3.083,5.75,7.208,1.458,4.458,29.875
2011-04-11,3.042,8.125,10.667,2.542,5.125,31.875
2011-04-12,2.25,8.792,11.708,2.917,3.583,24.25
2011-04-13,2.792,11.5,16.125,4.625,5.0,23.292
2011-04-14,3.391,14.833,20.083,5.25,7.167,30.667
2011-04-15,3.25,14.583,18.417,3.833,6.292,37.458
2011-04-16,2.708,7.333,9.75,2.417,3.375,31.375
2011-04-17,2.333,5.375,7.125,1.75,3.167,13.958
2011-04-18,2.25,6.125,8.125,2.0,2.917,16.375
2011-04-19,2.167,5.417,7.0,1.583,2.875,11.083
2011-04-20,2.375,8.583,12.125,3.542,2.667,7.083
2011-04-21,3.0,13.208,19.917,6.708,4.0,17.917
2011-04-22,4.522,23.522,33.174,9.652,2.957,25.913
2011-04-23,3.042,13.333,18.25,4.917,1.75,12.292
2011-04-24,2.542,4.917,6.708,1.792,3.208,16.417
2011-04-25,2.792,8.458,10.708,2.25,3.208,17.625
2011-04-26,3.333,14.667,19.792,5.125,3.792,24.25
2011-04-27,1.917,4.167,5.583,1.417,2.583,30.25
2011-04-28,2.391,5.583,7.292,1.708,2.708,15.583
2011-04-29,2.833,8.375,11.667,3.292,3.917,15.833
2011-04-30,3.167,10.542,14.208,3.667,4.208,23.833
2011-05-01,3.0,9.167,12.25,3.083,2.083,32.208
2011-05-02,3.087,9.304,11.957,2.652,2.913,117.391
2011-05-03,3.583,10.833,13.917,3.083,2.625,119.792
2011-05-04,3.542,7.0,9.375,2.375,3.5,63.667
2011-05-05,3.0,7.167,9.042,1.875,3.333,25.583
2011-05-06,2.417,8.042,10.417,2.375,3.042,37.625
2011-05-07,1.375,3.833,5.042,1.208,2.417,14.667
2011-05-08,2.25,3.75,4.958,1.208,3.333,30.667
2011-05-09,3.5,12.833,16.167,3.333,5.208,46.292
2011-05-10,2.167,14.417,20.792,6.375,2.042,47.667
2011-05-11,1.5,9.875,14.25,4.375,0.958,7.958
2011-05-12,2.174,8.75,12.667,3.917,1.0,7.5
2011-05-13,2.208,5.458,7.042,1.583,3.833,41.375
2011-05-14,2.5,6.667,8.417,1.75,5.542,32.375
2011-05-15,2.25,4.208,5.625,1.417,4.833,26.042
2011-05-16,2.375,7.0,9.333,2.333,5.292,36.5
2011-05-17,2.458,7.708,9.792,2.083,4.542,33.083
2011-05-18,3.087,8.348,11.652,3.304,4.609,36.522
2011-05-19,3.043,12.208,15.625,3.417,6.0,31.208
2011-05-20,2.333,9.0,11.625,2.625,4.583,35.0
2011-05-21,2.083,8.167,10.958,2.792,3.583,23.875
2011-05-22,1.958,6.458,8.958,2.5,1.792,16.833
2011-05-23,1.958,8.375,11.708,3.333,1.917,10.375
2011-05-24,1.792,5.667,7.917,2.25,1.917,5.5
2011-05-25,2.625,10.708,14.083,3.375,3.667,14.0
2011-05-26,1.478,4.5,5.917,1.417,3.167,19.0
2011-05-27,1.625,4.833,6.417,1.583,1.917,6.292
2011-05-28,2.5,9.75,13.042,3.292,1.042,6.333
2011-05-29,1.583,3.917,5.375,1.458,1.0,4.625
2011-05-30,1.125,3.292,4.792,1.5,1.0,11.0
2011-05-31,2.125,8.125,10.583,2.458,1.667,8.292
2011-06-01,2.083,10.542,14.542,4.0,1.417,10.917
2011-06-02,2.818,11.913,17.261,5.348,1.522,10.957
2011-06-03,3.083,10.167,15.458,5.292,3.125,35.292
2011-06-04,3.5,10.0,13.458,3.458,3.917,56.375
2011-06-05,2.75,6.625,8.458,1.833,3.333,35.542
2011-06-06,3.458,8.958,11.667,2.708,3.833,31.125
2011-06-07,2.917,10.583,13.625,3.042,3.167,28.167
2011-06-08,1.75,4.958,6.333,1.375,2.917,20.167
2011-06-09,2.565,11.375,14.667,3.292,3.542,19.958
2011-06-10,3.0,15.458,19.917,4.458,2.417,37.125
2011-06-11,2.625,6.458,8.375,1.917,1.125,18.583
2011-06-12,3.125,5.583,7.083,1.5,1.375,31.625
2011-06-13,2.333,6.917,8.667,1.75,1.958,11.5
2011-06-14,2.708,10.0,13.125,3.125,2.417,13.792
2011-06-15,2.913,14.455,19.045,4.591,3.045,15.136
2011-06-16,2.304,7.708,9.833,2.125,1.625,19.833
2011-06-17,3.083,8.75,11.542,2.792,1.417,8.958
2011-06-18,2.792,9.083,12.5,3.417,1.0,14.958
2011-06-19,2.458,5.042,6.583,1.542,1.167,11.542
2011-06-20,2.708,9.958,16.042,6.083,1.125,12.458
2011-06-21,2.208,8.417,12.833,4.417,1.792,17.125
2011-06-22,2.083,9.083,14.042,4.958,3.167,26.583
2011-06-23,0.957,5.417,10.917,5.5,2.958,19.167
2011-06-24,0.333,2.875,5.0,2.125,3.083,13.458
2011-06-25,1.792,7.25,15.167,7.917,3.792,20.042
2011-06-26,0.833,3.5,6.833,3.333,3.167,13.667
2011-06-27,0.8,2.0,3.792,1.792,2.421,10.316
2011-06-28,1.2,8.222,13.556,5.333,4.789,21.526
2011-06-29,0.958,8.958,12.708,3.75,5.167,24.458
2011-06-30,1.417,10.542,13.833,3.292,5.792,33.292
2011-07-01,1.167,8.792,11.167,2.375,4.375,25.208
2011-07-02,1.083,6.833,8.917,2.083,3.417,23.542
2011-07-03,1.958,4.833,6.083,1.25,3.25,33.542
2011-07-04,1.043,4.708,7.417,2.708,2.583,33.792
2011-07-05,2.042,6.375,8.167,1.792,3.917,21.333
2011-07-06,2.208,7.958,10.375,2.417,2.958,27.042
2011-07-07,1.333,7.917,11.25,3.333,1.875,16.0
2011-07-08,1.583,6.833,14.333,7.5,2.667,15.542
2011-07-09,1.542,6.0,12.417,6.417,3.167,8.042
2011-07-10,1.667,6.5,9.708,3.208,3.875,13.292
2011-07-11,1.478,6.708,10.0,3.292,3.125,14.833
2011-07-12,1.75,9.542,17.875,8.333,2.625,13.667
2011-07-13,1.636,7.826,12.696,4.87,3.095,10.727
2011-07-14,1.708,7.625,12.083,4.458,3.833,15.208
2011-07-15,2.333,10.083,16.167,6.083,4.75,13.625
2011-07-16,2.375,10.417,15.667,5.25,4.417,26.792
2011-07-17,0.958,3.333,5.333,2.0,2.083,10.333
2011-07-18,0.609,2.75,5.25,2.5,1.125,15.375
2011-07-19,0.375,1.792,3.25,1.458,1.042,8.042
2011-07-20,0.958,3.625,5.542,1.917,1.417,5.708
2011-07-21,2.0,8.375,12.333,3.958,2.292,12.875
2011-07-22,1.583,7.417,10.083,2.667,2.917,13.167
2011-07-23,1.875,5.5,7.542,2.042,3.667,24.167
2011-07-24,2.042,4.125,5.625,1.5,3.625,22.625
2011-07-25,2.0,6.217,8.435,2.217,2.565,17.087
2011-07-26,2.125,7.5,11.458,3.958,2.583,17.25
2011-07-27,1.708,8.542,14.583,6.042,2.667,11.75
2011-07-28,1.875,8.083,13.333,5.25,2.917,15.292
2011-07-29,2.542,11.042,16.542,5.5,4.167,19.5
2011-07-30,2.25,9.333,13.042,3.708,2.75,22.083
2011-07-31,2.292,4.708,6.583,1.875,2.458,22.542
2011-08-01,1.609,4.417,6.417,2.0,2.375,28.542
2011-08-02,1.75,6.042,8.333,2.292,2.417,21.125
2011-08-03,1.208,5.083,9.292,4.208,2.5,14.333
2011-08-04,0.625,3.75,7.292,3.542,2.833,12.167
2011-08-05,1.375,6.375,12.042,5.667,1.958,6.583
2011-08-06,1.958,7.0,13.708,6.708,2.792,14.417
2011-08-07,1.833,6.083,9.542,3.458,3.208,14.125
2011-08-08,1.913,9.375,14.917,5.542,3.458,9.625
2011-08-09,2.083,8.542,12.0,3.458,5.125,21.792
2011-08-10,2.304,9.391,12.87,3.478,5.087,31.783
2011-08-11,1.708,8.792,11.083,2.292,4.25,23.75
2011-08-12,1.917,7.958,9.958,2.0,4.0,29.0
2011-08-13,1.958,6.542,8.833,2.292,4.083,26.708
2011-08-14,1.292,3.708,4.958,1.25,4.375,29.25
2011-08-15,1.087,4.0,5.125,1.125,3.708,21.542
2011-08-16,1.292,4.958,6.208,1.25,3.792,26.0
2011-08-17,1.208,6.208,7.667,1.458,3.917,24.167
2011-08-18,1.083,6.083,8.167,2.083,3.542,35.5
2011-08-19,1.917,6.833,8.417,1.583,3.042,14.125
2011-08-20,2.458,10.0,12.625,2.625,2.708,13.917
2011-08-21,2.708,6.583,8.125,1.542,2.208,22.417
2011-08-22,2.261,6.583,8.042,1.458,3.708,16.917
2011-08-23,2.25,8.0,11.625,3.625,3.083,15.833
2011-08-24,1.875,7.333,13.792,6.458,2.375,20.083
2011-08-25,1.7,4.591,10.091,5.5,2.0,7.909
2011-08-26,,5.25,10.125,4.875,2.583,10.625
2011-08-27,,7.208,10.583,3.375,2.25,13.75
2011-08-28,,5.5,8.167,2.667,2.917,28.167
2011-08-29,,7.208,10.708,3.5,3.125,29.708
2011-08-30,1.1,5.583,7.542,1.958,3.042,11.708
2011-08-31,1.042,3.917,5.417,1.5,2.667,16.667
2011-09-01,0.458,3.25,5.958,2.708,2.0,13.167
2011-09-02,0.542,1.833,3.333,1.5,1.75,12.083
2011-09-03,0.583,1.167,2.167,1.0,2.0,5.458
2011-09-04,1.75,4.75,6.958,2.208,2.0,5.042
2011-09-05,1.609,8.208,10.917,2.708,2.125,4.583
2011-09-06,1.792,9.167,12.792,3.625,2.875,8.708
2011-09-07,2.391,9.435,13.87,4.435,4.522,17.217
2011-09-08,2.792,11.667,15.75,4.083,4.25,23.167
2011-09-09,2.333,11.167,14.417,3.25,3.292,25.083
2011-09-10,2.417,9.917,13.875,3.958,3.167,26.5
2011-09-11,0.875,3.958,6.708,2.75,2.125,11.583
2011-09-12,1.522,6.042,11.708,5.667,2.208,8.542
2011-09-13,1.625,6.583,11.5,4.917,3.042,11.25
2011-09-14,2.25,10.792,17.375,6.583,3.25,14.833
2011-09-15,0.833,4.875,8.917,4.042,2.417,12.542
2011-09-16,0.542,3.542,6.75,3.208,2.0,7.5
2011-09-17,2.083,6.625,12.75,6.125,1.958,7.333
2011-09-18,1.708,5.583,10.958,5.375,2.25,13.542
2011-09-19,0.957,3.208,5.208,2.0,2.25,5.667
2011-09-20,1.625,8.458,12.708,4.25,2.0,5.417
2011-09-21,1.0,5.913,7.913,2.0,1.957,3.522
2011-09-22,1.042,5.542,7.667,2.125,2.458,5.417
2011-09-23,1.417,6.542,9.375,2.833,2.917,11.958
2011-09-24,1.833,7.125,9.458,2.333,2.958,10.708
2011-09-25,1.5,5.792,7.833,2.042,2.958,11.792
2011-09-26,2.652,11.458,15.167,3.708,3.125,18.5
2011-09-27,2.5,12.5,19.75,7.25,3.583,10.167
2011-09-28,2.708,14.5,20.5,6.0,4.083,19.542
2011-09-29,2.375,9.25,12.958,3.708,4.625,22.75
2011-09-30,1.833,8.417,10.625,2.208,3.042,16.5
2011-10-01,1.583,5.583,7.458,1.875,3.0,9.792
2011-10-02,1.708,5.542,7.208,1.667,3.375,8.25
2011-10-03,1.609,7.625,10.542,2.917,3.042,7.833
2011-10-04,2.25,11.208,17.917,6.708,3.208,8.125
2011-10-05,2.478,15.304,20.652,5.348,2.571,4.87
2011-10-06,1.667,9.542,12.083,2.542,2.182,7.208
2011-10-07,3.292,11.458,14.417,2.958,3.458,27.125
2011-10-08,4.208,15.542,22.25,6.708,3.167,31.375
2011-10-09,3.5,9.083,12.5,3.417,3.208,31.333
2011-10-10,2.957,7.542,9.833,2.292,4.292,36.875
2011-10-11,4.417,17.125,26.083,8.958,3.417,51.292
2011-10-12,4.708,16.958,27.833,10.875,4.167,52.833
2011-10-13,5.083,23.292,36.333,13.042,3.375,47.542
2011-10-14,4.25,21.75,31.417,9.667,2.833,40.583
2011-10-15,2.333,9.417,12.583,3.167,1.958,7.375
2011-10-16,2.208,4.375,5.542,1.167,3.875,20.833
2011-10-17,3.348,11.542,15.25,3.708,4.625,29.375
2011-10-18,1.875,10.833,14.667,3.833,3.042,11.208
2011-10-19,2.636,13.913,28.0,14.087,3.304,13.304
2011-10-20,2.583,11.25,32.625,21.375,3.792,13.75
2011-10-21,1.833,7.625,25.5,17.875,2.583,11.208
2011-10-22,2.042,7.167,22.25,15.083,2.0,6.792
2011-10-23,1.875,5.667,18.75,13.083,2.5,12.875
2011-10-24,2.174,10.583,28.708,18.125,3.583,7.292
2011-10-25,2.042,7.292,22.875,15.583,3.042,12.583
2011-10-26,2.458,10.583,30.708,20.125,2.833,7.542
2011-10-27,2.917,12.333,36.0,23.667,2.917,13.792
2011-10-28,3.375,12.5,36.417,23.917,3.375,16.75
2011-10-29,4.25,16.333,43.917,27.583,3.375,19.083
2011-10-30,2.75,8.375,26.583,18.208,2.542,22.292
2011-10-31,2.435,8.292,26.792,18.5,2.25,7.958
2011-11-01,3.083,12.167,36.542,24.375,2.625,10.125
2011-11-02,3.435,15.783,32.478,16.696,2.87,14.0
2011-11-03,3.958,11.875,20.167,8.292,2.5,21.167
2011-11-04,5.667,16.125,32.083,15.958,2.75,31.167
2011-11-05,5.042,16.375,23.625,7.25,2.25,34.875
2011-11-06,3.458,9.167,13.958,4.792,2.083,16.875
2011-11-07,2.043,6.542,9.083,2.542,2.125,5.625
2011-11-08,2.292,10.667,15.25,4.583,2.375,7.375
2011-11-09,2.583,10.0,14.75,4.75,2.208,8.833
2011-11-10,2.667,12.875,18.958,6.083,2.458,15.042
2011-11-11,4.0,16.583,24.958,8.375,1.958,11.458
2011-11-12,5.333,14.5,25.0,10.5,2.5,18.583
2011-11-13,4.167,11.417,18.375,6.958,3.292,18.208
2011-11-14,5.13,14.458,20.083,5.625,3.875,37.042
2011-11-15,3.292,10.375,16.083,5.708,3.083,17.333
2011-11-16,3.217,13.261,22.043,8.783,2.304,10.826
2011-11-17,4.292,16.667,27.458,10.792,3.708,15.667
2011-11-18,4.292,23.708,39.0,15.292,2.875,16.25
2011-11-19,4.667,25.208,43.625,18.417,1.75,14.75
2011-11-20,2.75,7.042,9.042,2.0,2.5,15.083
2011-11-21,2.261,12.833,18.833,6.0,2.333,4.792
2011-11-22,3.167,18.042,28.583,10.542,2.542,12.583
2011-11-23,3.042,13.75,21.75,8.0,2.292,16.333
2011-11-24,1.708,6.333,8.458,2.125,3.0,12.0
2011-11-25,2.458,13.5,20.333,6.833,2.417,6.917
2011-11-26,3.833,14.208,25.625,11.417,2.208,11.167
2011-11-27,5.333,17.833,37.042,19.208,2.583,24.542
2011-11-28,7.043,28.458,80.542,52.083,2.375,35.542
2011-11-29,7.217,37.652,88.391,50.739,2.696,39.696
2011-11-30,5.917,26.792,64.833,38.042,2.292,34.25
2011-12-01,2.042,11.708,18.083,6.375,2.0,3.875
2011-12-02,2.167,13.333,21.042,7.708,1.958,5.708
2011-12-03,2.0,9.0,12.458,3.458,1.792,8.958
2011-12-04,2.542,7.917,12.75,4.833,2.208,5.917
2011-12-05,3.609,19.5,44.042,24.542,2.083,6.667
2011-12-06,4.238,30.429,64.286,33.857,2.381,16.524
2011-12-07,3.833,20.917,48.0,27.083,3.125,20.208
2011-12-08,3.375,17.458,22.208,4.75,2.75,17.583
2011-12-09,2.583,10.958,18.792,7.833,2.333,6.0
2011-12-10,3.042,16.5,28.458,11.958,2.458,8.583
2011-12-11,3.333,13.0,18.583,5.583,2.542,10.583
2011-12-12,4.522,19.75,36.208,16.458,3.75,20.708
2011-12-13,5.826,23.478,50.478,27.0,2.565,27.692
2011-12-14,3.875,22.458,34.625,12.167,2.833,
2011-12-15,4.167,20.417,31.667,11.25,4.042,29.231
2011-12-16,2.292,11.625,16.167,4.542,2.917,6.458
2011-12-17,3.208,17.542,26.833,9.292,2.435,4.0
2011-12-18,2.5,8.708,11.417,2.708,2.958,8.375
2011-12-19,3.826,18.458,29.875,11.417,3.167,9.125
2011-12-20,3.083,19.167,29.417,10.25,2.542,7.625
2011-12-21,4.083,21.0,38.125,17.125,5.167,20.833
2011-12-22,3.833,16.125,23.708,7.583,5.667,23.542
2011-12-23,2.125,7.917,11.542,3.625,2.333,3.75
2011-12-24,2.917,13.292,22.583,9.292,3.375,8.917
2011-12-25,1.375,4.417,6.167,1.75,2.458,2.708
2011-12-26,2.522,11.583,17.458,5.875,2.333,4.292
2011-12-27,3.652,20.348,33.783,13.435,2.043,4.348
2011-12-28,4.0,22.792,36.833,14.042,2.208,9.417
2011-12-29,4.417,16.375,34.042,17.667,4.292,20.375
2011-12-30,2.917,8.542,12.667,4.125,2.125,2.917
2011-12-31,2.875,10.583,14.958,4.375,2.13,6.042
2012-01-01,2.75,5.167,7.333,2.167,3.042,7.083
2012-01-02,2.391,3.042,4.208,1.167,4.292,23.917
2012-01-03,2.083,2.708,4.208,1.5,2.875,4.25
2012-01-04,2.083,6.25,8.583,2.333,1.864,2.625
2012-01-05,2.833,12.417,16.917,4.5,2.667,4.5
2012-01-06,4.208,15.875,26.208,10.333,2.708,14.667
2012-01-07,4.75,18.708,31.542,12.833,3.208,15.625
2012-01-08,4.917,21.5,40.417,18.917,3.083,18.292
2012-01-09,3.727,18.478,31.348,12.87,3.435,18.217
2012-01-10,2.333,12.958,16.583,3.625,2.958,8.208
2012-01-11,3.292,18.5,27.583,9.083,2.667,7.958
2012-01-12,4.583,24.458,38.833,14.375,3.708,18.5
2012-01-13,4.875,20.542,29.667,9.125,3.5,31.458
2012-01-14,2.542,10.542,13.292,2.75,2.208,11.792
2012-01-15,3.0,8.542,12.167,3.625,3.458,12.625
2012-01-16,2.696,14.375,19.208,4.833,3.667,13.292
2012-01-17,4.042,12.542,17.083,4.542,4.625,18.0
2012-01-18,2.333,9.208,12.833,3.625,2.438,7.583
2012-01-19,3.875,17.375,27.458,10.083,3.958,14.875
2012-01-20,3.708,5.792,7.917,2.125,4.636,21.125
2012-01-21,5.292,21.75,34.042,12.292,3.167,23.042
2012-01-22,3.958,20.458,32.708,12.25,2.667,12.417
2012-01-23,2.391,13.583,20.083,6.5,2.5,5.5
2012-01-24,2.75,11.625,21.25,9.625,3.583,13.208
2012-01-25,2.043,4.652,6.261,1.609,3.318,18.091
2012-01-26,1.292,4.125,5.708,1.583,2.333,5.958
2012-01-27,2.167,5.75,7.458,1.708,2.8,8.583
2012-01-28,2.292,14.688,21.812,7.125,2.455,9.917
2012-01-29,4.542,24.429,36.0,11.571,4.182,19.875
2012-01-30,4.522,10.75,14.75,4.0,4.042,28.083
2012-01-31,5.542,,,,3.542,21.167
2012-02-01,5.083,26.429,43.071,16.643,3.833,26.5
2012-02-02,4.042,18.375,30.0,11.625,2.792,21.833
2012-02-03,2.917,7.833,10.25,2.417,2.917,17.625
2012-02-04,3.583,25.042,36.75,11.708,2.5,18.083
2012-02-05,2.391,12.913,18.217,5.304,3.13,15.826
2012-02-06,3.261,21.583,35.167,13.583,2.0,10.75
2012-02-07,3.458,14.75,34.375,19.625,3.333,16.042
2012-02-08,2.208,6.458,9.25,2.792,2.208,6.208
2012-02-09,2.792,10.5,14.167,3.667,2.5,9.542
2012-02-10,2.875,8.375,11.625,3.25,4.0,17.292
2012-02-11,3.042,4.708,6.208,1.5,4.45,18.208
2012-02-12,3.125,13.917,18.875,4.958,2.857,17.708
2012-02-13,3.739,15.625,21.917,6.292,3.0,15.792
2012-02-14,4.125,19.5,30.208,10.708,3.045,15.75
2012-02-15,3.333,23.417,37.375,13.958,2.417,12.042
2012-02-16,2.5,7.75,10.583,2.833,2.292,7.375
2012-02-17,3.0,11.417,15.042,3.625,2.125,9.125
2012-02-18,3.409,20.0,29.13,9.13,1.783,6.435
2012-02-19,2.875,11.625,15.708,4.083,1.875,14.167
2012-02-20,2.391,13.667,18.208,4.542,3.042,11.458
2012-02-21,3.0,13.0,18.292,5.292,3.417,15.875
2012-02-22,3.667,16.667,23.625,6.958,4.958,25.167
2012-02-23,3.083,9.0,11.583,2.583,4.455,21.708
2012-02-24,2.167,4.625,6.25,1.625,3.0,10.583
2012-02-25,2.25,8.042,11.125,3.083,2.833,6.792
2012-02-26,3.125,13.542,19.458,5.917,3.833,20.083
2012-02-27,3.696,15.542,21.083,5.542,2.917,21.375
2012-02-28,3.833,17.875,27.208,9.333,3.667,24.5
2012-03-01,3.25,17.5,26.583,9.083,2.958,17.833
2012-03-02,2.875,4.375,6.375,2.0,3.792,21.292
2012-03-03,2.125,4.583,6.458,1.875,2.792,10.542
2012-03-04,2.708,11.833,17.25,5.417,3.458,13.625
2012-03-05,3.913,16.565,22.652,6.087,4.957,36.0
2012-03-06,4.391,20.375,29.208,8.833,4.833,29.333
2012-03-07,3.875,19.25,26.875,7.625,5.583,33.083
2012-03-08,2.833,12.583,17.083,4.5,6.625,40.167
2012-03-09,4.75,15.875,22.042,6.167,9.917,64.75
2012-03-10,3.292,8.167,10.208,2.042,4.667,39.417
2012-03-11,2.708,12.958,18.375,5.417,2.762,11.417
2012-03-12,3.292,19.583,28.0,8.417,5.381,15.583
2012-03-13,3.13,15.042,21.708,6.667,3.167,18.458
2012-03-14,2.333,5.958,8.875,2.917,2.583,11.417
2012-03-15,3.292,17.083,27.583,10.5,2.958,15.458
2012-03-16,3.958,17.208,24.667,7.458,5.333,27.333
2012-03-17,4.125,7.833,10.583,2.75,5.375,42.333
2012-03-18,3.0,11.667,15.833,4.167,3.042,38.375
2012-03-19,3.667,12.583,16.333,3.75,4.875,30.833
2012-03-20,3.565,16.208,21.292,5.083,3.417,34.667
2012-03-21,2.217,6.478,9.435,2.957,2.696,6.043
2012-03-22,2.583,15.792,22.583,6.792,4.583,14.75
2012-03-23,2.5,10.042,12.417,2.375,4.833,23.375
2012-03-24,2.417,6.125,7.917,1.792,4.167,25.458
2012-03-25,2.292,5.792,7.625,1.833,3.708,19.208
