date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,9.667,12.417,2.75,11.833
2011-01-02,5.667,7.083,1.417,15.667
2011-01-03,8.292,10.208,1.917,14.292
2011-01-04,5.625,7.292,1.667,20.708
2011-01-05,14.5,19.875,5.375,6.458
2011-01-06,20.75,38.583,17.833,13.667
2011-01-07,8.75,10.583,1.833,7.583
2011-01-08,12.5,16.25,3.75,9.75
2011-01-09,15.083,21.208,6.125,19.375
2011-01-10,26.478,42.565,16.087,31.087
2011-01-11,12.167,15.75,3.583,23.167
2011-01-12,20.208,31.333,11.125,9.75
2011-01-13,19.583,28.833,9.25,17.917
2011-01-14,13.625,16.75,3.125,31.75
2011-01-15,15.75,20.667,4.917,16.25
2011-01-16,10.25,12.417,2.167,12.5
2011-01-17,13.875,19.375,5.5,14.583
2011-01-18,20.333,30.708,10.375,12.458
2011-01-19,21.458,30.875,9.417,16.708
2011-01-20,15.667,18.917,3.25,11.042
2011-01-21,12.708,15.583,2.875,15.792
2011-01-22,15.292,19.917,4.625,12.125
2011-01-23,11.958,15.958,4.0,9.333
2011-01-24,9.708,13.083,3.375,6.125
2011-01-25,12.458,16.458,4.0,14.958
2011-01-26,13.043,17.522,4.478,9.0
2011-01-27,18.333,24.625,6.292,24.333
2011-01-28,16.583,20.208,3.625,21.833
2011-01-29,11.333,13.958,2.625,8.042
2011-01-30,19.958,28.333,8.375,9.958
2011-01-31,18.917,25.0,6.083,10.458
2011-02-01,14.792,18.917,4.125,17.667
2011-02-02,5.417,7.0,1.583,8.708
2011-02-03,14.958,20.792,5.833,10.042
2011-02-04,12.875,15.875,3.0,20.958
2011-02-05,13.5,16.75,3.25,36.25
2011-02-06,13.292,16.083,2.792,29.292
2011-02-07,18.042,21.708,3.667,14.542
2011-02-08,6.958,9.375,2.417,10.167
2011-02-09,11.435,16.348,4.913,12.826
2011-02-10,19.125,27.125,8.0,11.75
2011-02-11,7.125,9.875,2.75,9.875
2011-02-12,8.625,11.125,2.5,14.458
2011-02-13,14.958,19.75,4.792,16.542
2011-02-14,26.292,35.75,9.458,18.667
2011-02-15,19.667,28.333,8.667,19.833
2011-02-16,17.292,23.25,5.958,15.042
2011-02-17,9.5,12.625,3.125,9.792
2011-02-18,3.958,5.417,1.458,6.417
2011-02-19,9.417,12.833,3.417,8.833
2011-02-20,19.522,29.043,9.522,14.292
2011-02-21,32.333,49.625,17.292,21.333
2011-02-22,13.5,19.125,5.625,21.458
2011-02-23,13.217,19.304,6.087,15.87
2011-02-24,5.375,6.667,1.292,28.375
2011-02-25,17.792,22.333,4.542,28.042
2011-02-26,6.917,8.0,1.083,10.958
2011-02-27,13.792,17.75,3.958,14.167
2011-02-28,13.5,17.583,4.083,8.708
2011-03-01,18.125,21.833,3.708,14.625
2011-03-02,20.917,29.25,8.333,22.833
2011-03-03,6.792,8.333,1.542,16.708
2011-03-04,5.0,6.167,1.167,16.208
2011-03-05,15.792,20.375,4.583,6.208
2011-03-06,20.292,28.25,7.958,13.958
2011-03-07,8.875,10.458,1.583,31.875
2011-03-08,10.391,13.478,3.087,31.522
2011-03-09,12.125,14.583,2.458,21.458
2011-03-10,7.125,9.458,2.333,12.292
2011-03-11,5.125,8.0,2.875,15.458
2011-03-12,5.458,8.167,2.708,12.083
2011-03-13,8.25,11.125,2.875,10.542
2011-03-14,17.792,23.917,6.125,10.625
2011-03-15,17.958,25.458,7.5,17.083
2011-03-16,9.625,12.875,3.25,10.583
2011-03-17,19.333,27.875,8.542,18.958
2011-03-18,19.667,33.458,13.792,29.917
2011-03-19,4.292,6.042,1.75,7.333
2011-03-20,9.833,13.667,3.833,10.708
2011-03-21,4.917,6.958,2.042,10.917
2011-03-22,14.0,18.625,4.625,15.958
2011-03-23,10.667,13.083,2.417,12.292
2011-03-24,10.542,13.0,2.458,16.042
2011-03-25,4.125,6.083,1.958,13.167
2011-03-26,11.333,14.625,3.292,13.583
2011-03-27,20.87,29.217,8.348,25.13
2011-03-28,15.125,19.583,4.458,32.208
2011-03-29,18.5,23.375,4.875,20.542
2011-03-30,12.708,17.25,4.542,15.167
2011-03-31,8.667,10.333,1.667,9.083
2011-04-01,11.833,14.5,2.667,24.75
2011-04-02,8.625,11.125,2.5,27.75
2011-04-03,5.417,6.792,1.375,9.875
2011-04-04,7.083,9.292,2.208,10.667
2011-04-05,6.625,8.833,2.208,12.417
2011-04-06,11.333,14.25,2.917,15.167
2011-04-07,9.208,12.25,3.042,13.167
2011-04-08,11.75,14.792,3.042,16.083
2011-04-09,7.833,10.042,2.208,19.583
2011-04-10,6.917,9.375,2.458,28.542
2011-04-11,7.13,11.435,4.304,28.304
2011-04-12,11.875,16.625,4.75,21.292
2011-04-13,12.708,17.417,4.708,20.0
2011-04-14,17.0,21.75,4.75,31.25
2011-04-15,11.792,14.667,2.875,32.292
2011-04-16,7.583,10.542,2.958,34.167
2011-04-17,2.583,3.875,1.292,13.458
2011-04-18,3.917,5.292,1.375,20.5
2011-04-19,6.542,8.625,2.083,11.375
2011-04-20,7.417,9.75,2.333,4.875
2011-04-21,9.875,13.083,3.208,13.875
2011-04-22,12.792,15.833,3.042,28.167
2011-04-23,7.708,10.167,2.458,15.0
2011-04-24,4.75,6.625,1.875,18.75
2011-04-25,5.913,10.391,4.478,15.087
2011-04-26,8.667,12.833,4.167,23.917
2011-04-27,4.792,6.917,2.125,25.083
2011-04-28,5.917,7.5,1.583,22.0
2011-04-29,7.667,9.75,2.083,17.083
2011-04-30,5.625,7.375,1.75,21.333
2011-05-01,6.833,9.167,2.333,25.958
2011-05-02,5.458,7.5,2.042,97.125
2011-05-03,6.583,8.25,1.667,96.208
2011-05-04,5.417,7.167,1.75,51.958
2011-05-05,3.333,4.5,1.167,19.208
2011-05-06,3.667,4.958,1.292,28.042
