date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,,,21.167,25.5,4.333,2.958,29.458,
2011-01-02,,,12.167,14.417,2.25,1.167,17.333,
2011-01-03,,,6.417,6.833,0.417,0.333,4.333,
2011-01-04,,,17.083,23.125,6.042,2.25,12.125,
2011-01-05,,,9.909,10.909,1.0,1.636,7.909,
2011-01-06,,,19.583,27.208,7.625,1.333,16.583,
2011-01-07,,,17.5,28.833,11.333,0.667,11.583,
2011-01-08,,,15.208,19.708,4.5,0.5,9.333,
2011-01-09,,,17.333,20.292,2.958,1.167,20.625,
2011-01-10,,,17.583,23.542,5.958,1.375,16.667,
2011-01-11,,,15.375,21.792,6.417,1.167,14.625,
2011-01-12,,,14.696,21.435,6.739,0.913,8.292,
2011-01-13,,,34.0,68.042,34.042,4.208,24.375,
2011-01-14,,,16.708,21.5,4.792,1.333,10.417,
2011-01-15,,,16.708,21.625,4.917,1.083,17.458,
2011-01-16,,,12.667,13.583,0.917,1.0,13.333,
2011-01-17,,,12.667,14.917,2.25,1.083,10.333,
2011-01-18,,,23.167,33.75,10.583,1.167,20.667,
2011-01-19,,,19.375,29.25,9.875,2.333,28.708,
2011-01-20,,,7.167,7.458,0.292,1.0,14.25,
2011-01-21,,,10.333,10.75,0.417,0.333,8.833,
2011-01-22,,,11.333,13.458,2.125,0.083,7.833,
2011-01-23,,,16.792,33.833,17.042,0.667,13.042,
2011-01-24,,,14.583,17.708,3.125,0.667,10.292,
2011-01-25,,,24.417,41.542,17.125,2.5,18.542,
2011-01-26,,,20.5,25.409,4.909,1.217,12.652,
2011-01-27,,,23.75,44.417,20.667,2.292,18.125,
2011-01-28,,,13.5,15.125,1.625,1.458,13.833,
2011-01-29,,,5.292,5.708,0.417,1.0,8.25,
2011-01-30,,,13.792,19.792,6.0,1.0,7.667,
2011-01-31,,,27.625,44.083,16.458,3.417,17.208,
2011-02-01,,,12.375,13.75,1.375,3.125,13.542,
2011-02-02,,,9.333,10.625,1.292,1.583,7.208,
2011-02-03,,,20.583,30.125,9.542,2.125,11.417,
2011-02-04,,,27.333,42.083,14.75,3.75,16.292,
2011-02-05,,,11.958,13.0,1.042,1.875,18.042,
2011-02-06,,,29.917,40.5,10.583,1.25,34.667,
2011-02-07,,,20.792,28.583,7.792,1.167,27.708,
2011-02-08,,,13.125,14.208,1.083,1.0,9.167,
2011-02-09,,,18.591,23.864,5.273,1.909,7.333,
2011-02-10,,,23.542,34.208,10.667,2.583,16.542,
2011-02-11,,,11.125,14.417,3.292,0.875,14.958,
2011-02-12,,,11.875,14.625,2.75,1.167,12.333,
2011-02-13,,,18.333,23.125,4.792,1.375,15.625,
2011-02-14,,,22.167,24.792,2.625,0.708,26.333,
2011-02-15,,,26.75,35.333,8.583,1.125,33.792,
2011-02-16,,,9.208,10.0,0.792,1.0,13.5,
2011-02-17,,,13.75,15.625,1.875,1.292,16.875,
2011-02-18,,,7.0,7.958,0.958,0.958,9.333,
2011-02-19,,,13.583,15.458,1.875,1.208,9.833,
2011-02-20,,,16.375,22.667,6.292,1.25,14.042,
2011-02-21,,,25.667,37.958,12.292,2.458,19.083,
2011-02-22,,,11.208,12.083,0.875,2.375,23.542,
2011-02-23,,,30.909,49.091,18.182,2.909,31.826,
2011-02-24,,,9.5,10.0,0.5,3.167,22.5,
2011-02-25,,,12.042,12.583,0.542,0.792,14.792,
2011-02-26,,,9.125,9.625,0.5,1.083,9.0,
2011-02-27,,,7.708,8.458,0.75,0.875,9.75,
2011-02-28,,,7.417,8.0,0.583,1.208,8.042,
2011-03-01,,,18.0,19.792,1.792,0.792,17.583,
2011-03-02,,,13.042,13.583,0.542,1.583,12.333,
2011-03-03,,,7.125,7.542,0.417,1.417,11.083,
2011-03-04,,,5.708,5.833,0.125,1.042,14.25,
2011-03-05,,,22.667,28.083,5.417,0.833,10.917,
2011-03-06,,,19.083,26.125,7.042,0.917,21.708,
2011-03-07,,,9.25,10.0,0.75,0.792,19.833,
2011-03-08,,,8.05,8.4,0.35,0.955,11.625,
2011-03-09,,,7.409,8.045,0.636,0.083,10.5,
2011-03-10,,,5.5,6.458,0.958,0.542,4.708,
2011-03-11,,,6.458,7.667,1.208,1.375,10.208,
2011-03-12,,,9.833,12.417,2.583,1.667,6.625,
2011-03-13,,,10.583,12.208,1.625,1.0,7.542,
2011-03-14,,,12.667,14.292,1.625,1.583,8.875,
2011-03-15,,,15.833,22.625,6.792,1.917,18.25,
2011-03-16,,,11.875,14.042,2.167,1.125,14.083,
2011-03-17,,,20.708,32.625,11.917,0.875,18.375,
2011-03-18,,,18.375,21.917,3.542,1.333,30.333,
2011-03-19,,,11.625,13.25,1.625,1.167,9.833,
2011-03-20,,,12.417,14.167,1.75,1.292,13.333,
2011-03-21,,,13.875,15.583,1.708,1.042,11.625,
2011-03-22,,,36.318,46.227,9.909,4.545,26.0,
2011-03-23,,,25.125,36.083,10.958,1.042,37.167,
2011-03-24,,,13.625,19.333,5.708,0.0,10.25,
2011-03-25,,,12.0,15.583,3.583,1.208,9.417,
2011-03-26,,,13.375,16.042,2.667,0.792,13.042,
2011-03-27,,,19.227,22.273,3.045,2.083,15.208,
2011-03-28,,,22.458,26.667,4.208,4.417,26.208,
2011-03-29,,,9.0,9.875,0.875,1.208,14.667,
2011-03-30,,,4.708,5.042,0.333,1.042,15.667,
2011-03-31,,,4.208,4.208,0.0,0.25,15.75,
2011-04-01,,,8.417,9.5,1.083,1.833,13.958,
2011-04-02,,,16.0,18.625,2.625,4.75,29.083,
2011-04-03,,,5.792,6.542,0.75,1.0,15.625,
2011-04-04,,,8.583,10.042,1.458,0.917,13.167,
2011-04-05,,,7.75,8.5,0.75,0.917,10.792,
2011-04-06,,,18.875,25.125,6.25,4.25,24.167,
2011-04-07,,,5.391,5.783,0.391,1.217,13.917,
2011-04-08,,,3.125,3.125,0.0,1.0,15.458,
2011-04-09,,,4.958,5.042,0.083,0.625,16.958,
2011-04-10,,,4.583,4.958,0.375,1.0,14.25,
2011-04-11,,,11.833,13.125,1.292,3.75,24.125,
2011-04-12,,,5.87,6.348,0.478,1.0,12.667,
2011-04-13,,,12.708,16.125,3.417,3.458,19.75,
2011-04-14,,,17.043,18.261,1.217,4.125,25.542,
2011-04-15,,,4.417,4.417,0.0,1.958,33.625,
2011-04-16,,,6.542,6.875,0.333,2.292,18.167,
2011-04-17,,,4.833,4.958,0.125,0.833,14.125,
2011-04-18,,,4.913,5.0,0.087,0.75,12.083,
2011-04-19,,,9.375,10.5,1.125,0.917,13.875,
2011-04-20,,,6.417,6.958,0.542,0.667,5.458,
2011-04-21,,,6.0,6.591,0.591,0.455,11.0,
2011-04-22,,,10.417,12.542,2.125,1.696,24.0,
2011-04-23,,,2.125,3.042,0.917,0.333,13.958,
2011-04-24,,,4.083,5.042,0.958,0.917,13.167,
2011-04-25,,,8.792,10.375,1.583,1.125,17.417,
2011-04-26,,,8.625,10.583,1.958,1.208,15.333,
2011-04-27,,,2.375,3.208,0.833,1.083,35.417,
2011-04-28,,,5.0,5.917,0.917,1.125,18.917,
2011-04-29,,,4.708,5.708,1.0,0.292,11.917,
2011-04-30,,,4.833,5.917,1.083,0.792,18.833,
2011-05-01,,,2.458,3.292,0.833,0.667,17.917,
2011-05-02,,,8.417,9.792,1.375,1.125,59.333,
2011-05-03,,,5.083,5.833,0.75,0.083,36.875,
2011-05-04,,,3.542,4.458,0.917,0.708,19.292,
2011-05-05,,,3.333,4.292,0.958,1.0,19.0,
2011-05-06,,,5.455,6.091,0.636,0.455,19.0,
2011-05-07,,,4.542,4.583,0.042,0.083,14.667,
2011-05-08,,,11.667,13.042,1.375,3.583,24.708,
2011-05-09,,,5.583,6.0,0.417,0.917,20.958,
2011-05-10,,,8.042,8.833,0.792,1.917,29.417,
2011-05-11,,,4.25,4.5,0.25,0.0,8.083,
2011-05-12,,,7.417,7.833,0.417,0.042,9.833,
2011-05-13,,,9.958,11.208,1.25,1.875,18.667,
2011-05-14,,,6.667,7.25,0.583,1.375,45.792,
2011-05-15,,,6.292,6.958,0.667,1.875,17.667,
2011-05-16,,,3.333,3.375,0.042,1.5,25.208,
2011-05-17,,,6.25,6.417,0.167,1.167,22.167,
2011-05-18,,,8.667,9.417,0.75,1.333,34.042,
2011-05-19,,,5.909,6.5,0.591,1.5,27.391,
2011-05-20,,,4.667,5.042,0.375,1.125,32.25,
2011-05-21,,,3.708,4.125,0.417,0.792,22.667,
