date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,81.0,61.625,46.0,28.458,35.833,7.375,3.583,31.167,95.0,52.75,21.0
2011-01-02,82.0,57.75,31.0,18.333,22.875,4.542,1.25,18.417,111.0,59.417,24.0
2011-01-03,54.0,35.333,22.0,11.625,13.833,2.208,0.708,3.0,110.0,67.0,40.0
2011-01-04,72.0,49.208,31.0,23.917,36.625,12.708,2.417,11.625,116.0,52.5,-1.0
2011-01-05,43.0,33.583,22.0,16.375,20.708,4.333,2.458,5.458,100.0,60.625,39.0
2011-01-06,73.0,48.0,30.0,30.524,50.81,20.286,1.81,17.429,98.0,45.417,11.0
2011-01-07,83.0,48.0,23.0,24.208,51.125,26.917,1.167,11.042,99.0,43.208,-7.0
2011-01-08,67.0,45.333,25.0,17.333,23.375,6.042,1.042,8.0,103.0,45.958,-13.0
2011-01-09,86.0,55.958,37.0,24.917,31.792,6.875,2.042,22.375,116.0,61.833,22.0
2011-01-10,86.0,61.125,29.0,21.75,32.083,10.333,1.417,15.792,114.0,63.417,6.0
2011-01-11,86.0,66.875,41.0,20.375,30.125,9.75,1.75,14.667,118.0,54.0,18.0
2011-01-12,65.0,41.542,28.0,20.208,31.125,10.917,1.0,8.333,69.0,30.042,0.0
2011-01-13,76.0,56.208,33.0,40.304,92.261,51.957,5.087,24.304,107.0,47.75,-13.0
2011-01-14,80.0,49.875,29.0,24.792,41.625,16.833,1.333,10.208,90.0,39.333,-5.0
2011-01-15,67.0,49.583,33.0,23.167,32.75,9.583,1.208,18.792,68.0,33.667,-8.0
2011-01-16,60.0,47.208,37.0,16.75,18.875,2.125,1.0,12.208,51.0,36.667,18.0
2011-01-17,77.0,53.125,33.0,16.0,21.917,5.917,1.208,10.667,88.0,44.625,12.0
2011-01-18,84.0,62.708,37.0,33.583,62.833,29.25,1.375,23.458,104.0,46.083,-12.0
2011-01-19,75.0,61.625,51.0,24.458,42.375,17.917,2.708,27.792,108.0,62.083,12.0
2011-01-20,96.0,88.667,64.0,11.875,13.0,1.125,0.958,13.125,60.0,39.125,30.0
2011-01-21,97.0,89.292,79.0,14.542,16.708,2.167,0.417,7.208,42.0,34.708,29.0
2011-01-22,99.0,96.083,91.0,16.792,23.917,7.125,0.417,7.75,73.0,48.708,30.0
2011-01-23,99.0,89.917,64.0,22.917,61.958,39.042,0.917,12.917,90.0,44.958,8.0
2011-01-24,97.0,69.875,41.0,20.667,28.75,8.083,0.75,9.208,55.0,24.708,0.0
2011-01-25,89.0,64.5,27.0,33.458,60.792,27.333,3.667,18.5,93.0,39.333,1.0
2011-01-26,92.0,54.458,25.0,23.917,31.0,7.083,1.333,11.542,69.0,24.792,-11.0
2011-01-27,81.0,55.75,32.0,30.217,68.0,37.783,2.136,15.958,85.0,25.542,-32.0
2011-01-28,73.0,48.875,25.0,19.167,24.792,5.625,1.0,12.667,76.0,22.292,-17.0
2011-01-29,55.0,37.583,24.0,7.25,8.125,0.875,0.125,6.042,66.0,26.375,-6.0
2011-01-30,57.0,36.333,24.0,18.458,31.333,12.875,0.5,7.083,71.0,31.25,-8.0
2011-01-31,65.0,45.5,27.0,34.042,59.667,25.625,5.417,18.333,92.0,35.958,-26.0
2011-02-01,79.0,49.75,36.0,18.583,24.375,5.792,3.417,16.292,119.0,63.042,-9.0
2011-02-02,50.0,31.958,17.0,13.75,16.875,3.125,1.25,5.75,62.0,27.208,0.0
2011-02-03,72.0,44.417,20.0,28.083,43.875,15.792,2.792,11.917,69.0,22.542,-26.0
2011-02-04,82.0,51.958,33.0,33.333,68.792,35.458,5.458,19.542,117.0,49.125,-21.0
2011-02-05,84.0,53.833,30.0,14.958,18.792,3.833,1.583,16.333,95.0,54.708,-1.0
2011-02-06,96.0,90.792,82.0,33.708,51.083,17.375,1.042,38.667,53.0,42.875,23.0
2011-02-07,99.0,97.5,93.0,25.875,38.875,13.0,0.875,33.292,171.0,98.917,49.0
2011-02-08,99.0,57.833,32.0,18.292,21.875,3.583,0.708,7.0,86.0,69.458,40.0
2011-02-09,60.0,36.875,17.0,24.75,31.917,7.167,2.25,6.042,87.0,47.958,9.0
2011-02-10,85.0,53.333,30.0,28.818,45.5,16.682,4.174,13.913,96.0,50.417,5.0
2011-02-11,93.0,55.833,28.0,15.375,18.25,2.875,1.375,12.917,88.0,49.5,3.0
2011-02-12,60.0,37.042,26.0,13.583,15.583,2.0,1.083,10.25,102.0,54.5,7.0
2011-02-13,79.0,53.417,34.0,24.917,31.042,6.125,1.583,15.417,103.0,56.75,4.0
2011-02-14,97.0,89.75,65.0,28.375,36.5,8.125,1.125,31.75,66.0,54.208,45.0
2011-02-15,96.0,72.708,43.0,30.458,44.583,14.125,1.792,36.917,105.0,73.042,49.0
2011-02-16,95.0,72.75,47.0,11.625,12.75,1.125,1.083,12.875,46.0,25.0,14.0
2011-02-17,99.0,77.917,42.0,16.917,20.25,3.333,1.625,16.667,89.0,36.0,6.0
2011-02-18,90.0,50.708,19.0,9.875,11.833,1.958,1.042,8.042,71.0,22.417,-13.0
2011-02-19,71.0,45.917,22.0,17.167,20.542,3.375,1.792,11.042,84.0,27.083,-24.0
2011-02-20,74.0,49.0,21.0,26.667,37.417,10.75,2.458,16.125,114.0,48.792,-13.0
2011-02-21,78.0,48.375,22.0,38.286,77.571,39.286,3.958,22.333,147.0,73.833,3.0
2011-02-22,75.0,60.042,48.0,12.462,13.0,0.538,2.75,22.0,109.0,74.292,39.0
2011-02-23,99.0,91.125,63.0,32.333,54.458,22.125,3.0,37.75,95.0,68.0,50.0
2011-02-24,73.0,48.0,27.0,12.571,13.524,0.952,3.227,23.958,157.0,111.25,86.0
2011-02-25,97.0,89.125,71.0,15.542,17.75,2.208,0.375,14.833,87.0,62.042,44.0
2011-02-26,71.0,55.208,37.0,11.375,12.958,1.583,0.667,6.875,86.0,62.208,42.0
2011-02-27,44.0,33.917,21.0,8.708,10.417,1.708,0.0,6.417,100.0,50.083,17.0
2011-02-28,61.0,48.75,32.0,8.125,9.458,1.333,0.5,6.792,62.0,36.167,-1.0
2011-03-01,99.0,87.0,78.0,19.875,23.458,3.583,0.167,16.083,110.0,76.75,32.0
2011-03-02,99.0,91.208,75.0,16.958,18.917,1.958,0.833,12.833,89.0,72.208,44.0
2011-03-03,99.0,71.708,52.0,8.083,8.75,0.667,0.75,12.208,113.0,70.333,38.0
2011-03-04,83.0,67.375,59.0,6.958,7.333,0.375,1.083,13.75,66.0,56.917,42.0
2011-03-05,99.0,97.0,91.0,6.333,6.333,0.0,2.0,13.0,100.0,60.5,31.0
2011-03-06,99.0,93.917,79.0,,,,0.917,23.583,160.0,113.833,90.0
2011-03-07,99.0,76.25,51.0,,,,0.5,22.625,144.0,118.125,103.0
2011-03-08,94.0,78.667,59.0,,,,0.5,14.0,102.0,88.375,72.0
2011-03-09,99.0,98.458,95.0,4.875,5.25,0.375,0.0,11.091,86.0,76.167,60.0
2011-03-10,99.0,91.5,79.0,3.792,4.208,0.417,0.042,3.083,66.0,52.042,36.0
2011-03-11,87.0,73.167,56.0,5.208,5.708,0.5,1.583,9.375,108.0,73.125,39.0
2011-03-12,89.0,48.125,26.0,8.333,10.333,2.0,2.875,5.875,120.0,71.792,31.0
2011-03-13,78.0,36.917,18.0,21.25,22.5,1.25,1.125,3.958,117.0,69.417,33.0
2011-03-14,79.0,58.5,35.0,17.792,20.167,2.375,2.042,9.667,111.0,67.792,20.0
2011-03-15,92.0,49.625,18.0,22.708,39.25,16.542,1.667,17.708,142.0,75.375,12.0
2011-03-16,67.0,50.292,27.0,19.75,25.167,5.417,1.208,15.75,117.0,71.583,10.0
2011-03-17,99.0,90.5,64.0,29.833,46.667,16.833,1.5,19.292,119.0,93.458,82.0
2011-03-18,99.0,96.083,85.0,22.5,29.167,6.667,2.083,35.417,122.0,97.5,82.0
2011-03-19,99.0,49.083,24.0,15.0,17.5,2.5,1.042,8.667,131.0,97.667,77.0
2011-03-20,75.0,57.542,39.0,20.75,23.917,3.167,3.417,17.875,135.0,84.542,44.0
2011-03-21,82.0,37.333,19.0,16.667,18.542,1.875,1.292,12.333,126.0,83.458,46.0
2011-03-22,73.0,52.667,31.0,46.583,65.708,19.125,9.167,29.75,152.0,93.75,21.0
